C.ro content.tsv
Level	Esperanto	ro	en-us	Grupo	Alternativoj	Pronoco
level	gesti	a gesticula, a gesticula	to gesture, to gesticulate	grupo	alternativoj	prononco
level	felo	blană, piele (de animal, cu păr), piele	fur, hide (of animal, with hair), skin	grupo	alternativoj	prononco
level	mediti	pentru a medita	to meditate	grupo	alternativoj	prononco
level	kolego	un coleg	a colleague	grupo	alternativoj	prononco
level	amplekso	amploare, amploare, amploare	extent, scope, magnitude	grupo	alternativoj	prononco
level	kosmetiko	produse cosmetice	cosmetics	grupo	alternativoj	prononco
level	Karlo	Charles, Carlos	Charles, Carlos	grupo	alternativoj	prononco
level	gluti	a inghiti	to swallow	grupo	alternativoj	prononco
level	talento	un talent	a talent	grupo	alternativoj	prononco
level	ĝemelo	un geamăn	a twin	grupo	alternativoj	prononco
level	deca	decent, potrivit, potrivit	decent, proper, suitable	grupo	alternativoj	prononco
level	krono	o coroana	a crown	grupo	alternativoj	prononco
level	ŝimi	a mucegai, a se mucegai	to mould, to get moldy	grupo	alternativoj	prononco
level	ŝoforo	un șofer, un șofer	a driver, a chauffeur	grupo	alternativoj	prononco
level	mistero	un mister	a mystery	grupo	alternativoj	prononco
level	absolute	absolut	absolutely	grupo	alternativoj	prononco
level	laktuko	o salată	a lettuce	grupo	alternativoj	prononco
level	destini	a destina, a rândui, a aloca	to destine, to ordain, to allocate	grupo	alternativoj	prononco
level	instigi	a instiga, a încuraja	to instigate, to encourage	grupo	alternativoj	prononco
level	heroo	un erou	a hero	grupo	alternativoj	prononco
level	ĉaro	un car, un car	a chariot, a cart	grupo	alternativoj	prononco
level	vegetalo	o legumă, o plantă	a vegetable, a plant	grupo	alternativoj	prononco
level	adopti	a adopta	to adopt	grupo	alternativoj	prononco
level	centimetro	un centimetru	a centimeter	grupo	alternativoj	prononco
level	enuiga	plictisitor, greoi	boring, stodgy	grupo	alternativoj	prononco
level	flirti	a flirta, a flutura	to flirt, to flutter	grupo	alternativoj	prononco
level	mandato	un mandat, un mandat de plată	a mandate, a money order	grupo	alternativoj	prononco
level	envii	a invidia	to envy	grupo	alternativoj	prononco
level	ebria	beat, beat	drunk, inebriated	grupo	alternativoj	prononco
level	sudano	Sudan	Sudan	grupo	alternativoj	prononco
level	fleksi	a îndoi	to bend	grupo	alternativoj	prononco
level	naŭzi	a grea	to nauseate	grupo	alternativoj	prononco
level	likva	lichid	liquid	grupo	alternativoj	prononco
level	kupro	cupru	copper	grupo	alternativoj	prononco
level	hoko	un carlig	a hook	grupo	alternativoj	prononco
level	pafilo	un pistol	a gun	grupo	alternativoj	prononco
level	filmi	a filma, a filma un film	to film, to shoot a film	grupo	alternativoj	prononco
level	bremso	o frână	a brake	grupo	alternativoj	prononco
level	tereno	un campus, un teren, un teren	a campus, a terrain, a ground	grupo	alternativoj	prononco
level	nigra tabulo	o tablă	a black board	grupo	alternativoj	prononco
level	foiro	un târg, o piaţă	a fair, a market	grupo	alternativoj	prononco
level	ĉimpanzo	un cimpanzeu	a chimpanzee	grupo	alternativoj	prononco
level	aktiva	activ	active	grupo	alternativoj	prononco
level	juvelo	o bijuterie, o bijuterie (=gemo)	a jewel, a gem (=gemo)	grupo	alternativoj	prononco
level	tendumi (kampadi)	la tabără	to camp	grupo	alternativoj	prononco
level	malliberejo	o închisoare	a prison	grupo	alternativoj	prononco
level	studprogramo	un program de studii	a study program	grupo	alternativoj	prononco
level	avida	lacom	greedy	grupo	alternativoj	prononco
level	flari	a mirosi	to smell	grupo	alternativoj	prononco
level	garantii	a garanta, a garanta	to guarantee, to warrant	grupo	alternativoj	prononco
level	ĉeno	un lant	a chain	grupo	alternativoj	prononco
level	sekcio	o sectie	a section	grupo	alternativoj	prononco
level	akuzativo	un acuzativ	an accusative	grupo	alternativoj	prononco
level	kandelo	o lumânare	a candle	grupo	alternativoj	prononco
level	konfirmi	a confirma	to confirm	grupo	alternativoj	prononco
level	pando	un panda	a panda	grupo	alternativoj	prononco
level	kultivi	a cultiva (fructe, legume)	to cultivate (fruits, vegetables)	grupo	alternativoj	prononco
level	sojlo	un prag, un prag	a sill, a threshold	grupo	alternativoj	prononco
level	lacigi	a epuiza, a obosi, a obosi	to exhaust, to fatique, to tire	grupo	alternativoj	prononco
level	skribilaro	ustensile de cunoștință, staționare	witing utensils, stationary	grupo	alternativoj	prononco
level	ĵaluza	gelos	jealous	grupo	alternativoj	prononco
level	kamiono	un camion, un camion, un camion	a camion, a lorry, a truck	grupo	alternativoj	prononco
level	barakti	a se chinui	to struggle	grupo	alternativoj	prononco
level	svingi	a legăna, a zgudui	to swing, to shake	grupo	alternativoj	prononco
level	ŝovi	a împinge, a împinge	to shove, to push along	grupo	alternativoj	prononco
level	tendo	un cort	a tent	grupo	alternativoj	prononco
level	preteksto	o scuză, un pretext	an excuse, a pretext	grupo	alternativoj	prononco
level	simpatia	simpatic	sympathetic	grupo	alternativoj	prononco
level	mino	o mină	a mine	grupo	alternativoj	prononco
level	fantazia	fantastic	fantastic	grupo	alternativoj	prononco
level	komika	comic, comic	comic, comical	grupo	alternativoj	prononco
level	kruta	abrupt	steep	grupo	alternativoj	prononco
level	festeni	a ospăta, a ospăta	to banquet, to feast	grupo	alternativoj	prononco
level	alergio	alergie	allergy	grupo	alternativoj	prononco
level	juro	o lege	a law	grupo	alternativoj	prononco
level	ekspozicio	o expozitie, o expozitie	an exhibition, an exposition	grupo	alternativoj	prononco
level	akordiono	un acordeon	an accordion	grupo	alternativoj	prononco
level	sfero	o sferă, o minge	a sphere, a ball	grupo	alternativoj	prononco
level	almozulo	Un cerșetor	a beggar	grupo	alternativoj	prononco
level	maĉi	a mastica, a mesteca	to masticate, to chew	grupo	alternativoj	prononco
level	virto	o virtute	a virtue	grupo	alternativoj	prononco
level	turmenti	a chinui, a chinui	to torment, to torture	grupo	alternativoj	prononco
level	anonctabulo	un avizier	a notice board	grupo	alternativoj	prononco
level	minus	minus	minus	grupo	alternativoj	prononco
level	boji	a latra	to bark	grupo	alternativoj	prononco
level	atestilo, atestaĵo	un certificat, o atestare	a certificate, an attestation	grupo	alternativoj	prononco
level	fendo	o despicare, o fanta, o fisura	a split, a slot, a crack	grupo	alternativoj	prononco
level	almozo	pomană, caritate	alms, charity	grupo	alternativoj	prononco
level	havigi	a asigura, a obține pentru, a procura	to provide with, to get for, to procure	grupo	alternativoj	prononco
level	aŭtografio	o autografie, autobiografie (=aŭtobiografio)	an autography, autobiography (=aŭtobiografio)	grupo	alternativoj	prononco
level	suspekti	a suspecta	to suspect	grupo	alternativoj	prononco
level	trezoro	o comoara	a treasure	grupo	alternativoj	prononco
level	stango	o tijă, un stâlp, o bară	a rod, a pole, a bar	grupo	alternativoj	prononco
level	balailo	o mătură, o măturătoare	a broom, a sweeper	grupo	alternativoj	prononco
level	rekompenco	o compensație, o recompensă	a compensation, a reward	grupo	alternativoj	prononco
level	kopio	o copie	a copy	grupo	alternativoj	prononco
level	domego	o vilă, un conac, o casă mare, o clădire	a villa, a mansion, a big house, a building	grupo	alternativoj	prononco
level	pasko	Paști	Easter	grupo	alternativoj	prononco
level	Peruo	Peru	Peru	grupo	alternativoj	prononco
level	menso	minte	mind	grupo	alternativoj	prononco
level	eleganta	elegant	elegant	grupo	alternativoj	prononco
level	ekvadoro	Ecuador	Ecuador	grupo	alternativoj	prononco
level	barbirejo	un salon de coafură, o frizerie	a hairdressing salon, a barbor shop	grupo	alternativoj	prononco
level	bubo	un ticălos, un bărbătesc, un arici	a knave, a brat, an urchin	grupo	alternativoj	prononco
level	gvineo	Guineea	Guinea	grupo	alternativoj	prononco
level	civilizi	a civiliza	to civilize	grupo	alternativoj	prononco
level	insulti	a insulta	to insult	grupo	alternativoj	prononco
level	komisiono	o comisie, un comitet	a commission, a comittee	grupo	alternativoj	prononco
level	colo	Un inch	an inch	grupo	alternativoj	prononco
level	admoni	a admonesta, a îndemna, a sfătui, a cenzura	to admonish, to exhort, to advice, to censure	grupo	alternativoj	prononco
level	bildkadro	o rama de poza	a picture frame	grupo	alternativoj	prononco
level	serena	senin, calm, netulburat	serene, calm, untroubled	grupo	alternativoj	prononco
level	nervo	un nerv	a nerve	grupo	alternativoj	prononco
level	kuglo	un glont	a bullet	grupo	alternativoj	prononco
level	pilgrimi	a merge într-un pelerinaj	to go on a pilgrimage	grupo	alternativoj	prononco
level	kaso	o cutie de bani, o poșetă, o cutie de bani, o cuferă	a cash box, a purse, a money box, coffer	grupo	alternativoj	prononco
level	penti	a se pocăi	to repent	grupo	alternativoj	prononco
level	libano	Liban	Lebanon	grupo	alternativoj	prononco
level	barelo	un butoi	a barrel	grupo	alternativoj	prononco
level	botaniko	botanică	botany	grupo	alternativoj	prononco
level	merkato	O piață	a market	grupo	alternativoj	prononco
level	koncerto	un concert	a concert	grupo	alternativoj	prononco
level	projekto	un proiect	a project	grupo	alternativoj	prononco
level	komplimento	un compliment	a compliment	grupo	alternativoj	prononco
level	cirklo	un cerc, un disc	a circle, a disk	grupo	alternativoj	prononco
level	konjekti	a face o presupunere, a ghici	to make a conjecture, to guess	grupo	alternativoj	prononco
level	ĵudo	judo	judo	grupo	alternativoj	prononco
level	teksto	text, un text, un vers	text, a text, a lyric	grupo	alternativoj	prononco
level	konkuri	a concura, a lupta	to compete, to contend	grupo	alternativoj	prononco
level	rezervo	o rezerva	a reserve	grupo	alternativoj	prononco
level	kabineto	un cabinet	a cabinet	grupo	alternativoj	prononco
level	marĉo	o mlaștină, o mlaștină	a marsh, a swamp	grupo	alternativoj	prononco
level	advokato	un avocat, un avocat, un avocat	a barrister, a lawyer, an advocate	grupo	alternativoj	prononco
level	ceramiko	ceramică, ceramică	ceramics, pottery	grupo	alternativoj	prononco
level	histerio	isterie, entuziasm	hysteria, excitement	grupo	alternativoj	prononco
level	golfo	un golf	a gulf	grupo	alternativoj	prononco
level	periodo	perioadă, o perioadă	period, a period	grupo	alternativoj	prononco
level	etiopo	un etiopian	an Ethiopian	grupo	alternativoj	prononco
level	pejzaĝo	peisaj, decor	landscape, scenary	grupo	alternativoj	prononco
level	psikologo	un psiholog	a psychologist	grupo	alternativoj	prononco
level	kverko	un stejar	an oak	grupo	alternativoj	prononco
level	kaprica	capricios, capricios, capricios	capricious, fitful, whimsical	grupo	alternativoj	prononco
level	neto	o copie finală, o copie corectă	a final copy, a fair copy	grupo	alternativoj	prononco
level	kazo	un caz, o afacere, o chestiune	a case, affair, matter	grupo	alternativoj	prononco
level	sveni	a leșina, a leșina	to faint, to swoon	grupo	alternativoj	prononco
level	rosti	a praji	to roast	grupo	alternativoj	prononco
level	bazaro	un bazar, o piata, un targ	a bazaar, a market, a fair	grupo	alternativoj	prononco
level	liberio	Liberia	Liberia	grupo	alternativoj	prononco
level	anteno	o antenă, o antenă, un palpator	an antenna, an aerial, a feeler	grupo	alternativoj	prononco
level	tegi	a suprapune, a acoperi	to overlay, to coat	grupo	alternativoj	prononco
level	Aŭstralio	Australia	Australia	grupo	alternativoj	prononco
level	frakasi	a prăbuși, a zdrobi, a zdrobi	to crash, to shatter, to smash	grupo	alternativoj	prononco
level	kliento	un client, un client, un pacient	a client, a customer, a patient	grupo	alternativoj	prononco
level	ronki	a mormăi, a sforăi	to grunt, to snore	grupo	alternativoj	prononco
level	judaismo	iudaismul	Judaism	grupo	alternativoj	prononco
level	afikso	un afix	an affix	grupo	alternativoj	prononco
level	fanfaroni	a se lauda, a se lauda	to brag, to boast	grupo	alternativoj	prononco
level	kapsiko	un ardei rosu	a red pepper	grupo	alternativoj	prononco
level	probabla	probabil, probabil	probable, likely	grupo	alternativoj	prononco
level	segi	a vedea	to saw	grupo	alternativoj	prononco
level	melankolio	melancolie, melancolie, întuneric	melancholy, melancholia, gloom	grupo	alternativoj	prononco
level	panamo	Panama	Panama	grupo	alternativoj	prononco
level	mekaniko	mecanică (=meĥaniko)	mechanics (=meĥaniko)	grupo	alternativoj	prononco
level	ŝvebi	a pluti, a pluti	to hover, to float	grupo	alternativoj	prononco
level	latvo	un leton	a Latvian	grupo	alternativoj	prononco
level	kateno	o bară, o reținere, o catenară	a shacle, a restraint, a catenary	grupo	alternativoj	prononco
level	bori	a găuri, a găuri	to bore, to drill	grupo	alternativoj	prononco
level	apartamento	un apartament, un apartament	an apartment, a flat	grupo	alternativoj	prononco
level	hajlo	grindina, o grindina	hail, a hail	grupo	alternativoj	prononco
level	silko	mătase	silk	grupo	alternativoj	prononco
level	putri	a se utrefi, a se putrezi, a se putrezi, a se strică	to utrefy, to putrify, to decay, to fester	grupo	alternativoj	prononco
level	melki	a alapta	to milk	grupo	alternativoj	prononco
level	signalo	un semnal, un semn	a signal, a sign	grupo	alternativoj	prononco
level	lifto	un lift, un lift	a lift, an elevator	grupo	alternativoj	prononco
level	intensa	intens, intens	intense, intensive	grupo	alternativoj	prononco
level	ekvilibro	un echilibru, echilibru	an equilibrium, balance	grupo	alternativoj	prononco
level	tradicio	o tradiție	a tradition	grupo	alternativoj	prononco
level	enigmo	o enigmă, un puzzle, o ghicitoare	an enigma, a puzzle, a riddle	grupo	alternativoj	prononco
level	friti	a prăji, a sote	to fry, to sauté	grupo	alternativoj	prononco
level	kripla	handicapat, infirm, infirm, mutilat	handicapped, crippled, infirm, mutilated	grupo	alternativoj	prononco
level	kanzono	o chanson, o canzone, un cântec de baladă	a chanson, a canzone, a ballad song	grupo	alternativoj	prononco
level	veneno	un venin, o otravă	a venom, a poison	grupo	alternativoj	prononco
level	kontrakti	a face un contract	to make a contract	grupo	alternativoj	prononco
level	konfitaĵo	o dulceata conservata	a conserved jam	grupo	alternativoj	prononco
level	orfo	un orfan	an orphan	grupo	alternativoj	prononco
level	avenuo	un bulevard	an avenue	grupo	alternativoj	prononco
level	betulo	un mesteacăn	a birch tree	grupo	alternativoj	prononco
level	konko	o scoici de mare, o conca	a sea shell, a conch	grupo	alternativoj	prononco
level	grajno	un bob, o granulă	a grain, a granule	grupo	alternativoj	prononco
level	principo	un principiu	a principle	grupo	alternativoj	prononco
level	humida	umed, umed, umed	humid, moist, damp	grupo	alternativoj	prononco
level	hufo	o copita	a hoof	grupo	alternativoj	prononco
level	Urugvajo	Uruguay	Uruguay	grupo	alternativoj	prononco
level	kemio	chimie (=ĥemio)	chemistry (=ĥemio)	grupo	alternativoj	prononco
level	pumpi	a pompa	to pump	grupo	alternativoj	prononco
level	krado	traverse, gratar, gratar, gratar, grilaj, grilaj	crossbars, grating, grill, grate, grille, lattice	grupo	alternativoj	prononco
level	budo	o cabină, un chioșc, un stand	a booth, a kiosk, a stand	grupo	alternativoj	prononco
level	Bolivio	Bolivia	Bolivia	grupo	alternativoj	prononco
level	ŝtalo	oţel	steel	grupo	alternativoj	prononco
level	masaĝo	masaj	massage	grupo	alternativoj	prononco
level	krutaĵo	o abruptă, o stâncă, o cacealma	a steep, a cliff, a bluff	grupo	alternativoj	prononco
level	munti	a monta (bijuterii), a seta, a asambla	to mount (jewelry), to set, to assemble	grupo	alternativoj	prononco
level	sprita	isteț, vioi, plin de duh, strălucitor, vioi	clever, sprightly, witty, bright, sprightful	grupo	alternativoj	prononco
