C.hi content.tsv
Level	Esperanto	hi	en-us	Grupo	Alternativoj	Pronoco
level	armeno	एक अर्मेनियाई	an Armenian	grupo	alternativoj	prononco
level	anĝelo	एक परी	an angel	grupo	alternativoj	prononco
level	konvalo	घाटी की एक लिली	a lily of the valley	grupo	alternativoj	prononco
level	egoismo	अहंवाद, अहंकारवाद, स्वार्थपरता	egoism, egotism, selfishness	grupo	alternativoj	prononco
level	kinejo	एक सिनेमा, एक मूवी थिएटर	a cinema, a movie theater	grupo	alternativoj	prononco
level	rezervita	आरक्षित	reserved	grupo	alternativoj	prononco
level	kolono	स्तम्भ, स्तम्भ, स्तम्भ	column, a column, a pillar	grupo	alternativoj	prononco
level	deklari	घोषित करना	to declare	grupo	alternativoj	prononco
level	kirurgo	एक सर्जन	a surgeon (=ĥirurgo)	grupo	alternativoj	prononco
level	indiferenta	उदासीन	indifferent	grupo	alternativoj	prononco
level	trotuaro	एक फुटपाथ, एक फुटपाथ	a sidewalk, a pavement	grupo	alternativoj	prononco
level	prokrasti	टालना, विलम्ब करना	to procrastinate, to delay	grupo	alternativoj	prononco
level	cikado	एक सिकाडा	a cicada	grupo	alternativoj	prononco
level	instrumento	एक वाद्य यंत्र	an instrument	grupo	alternativoj	prononco
level	cedi	समर्पण करना, समर्पण करना, समर्पण करना	to cede, to yield, to give in	grupo	alternativoj	prononco
level	pretendi	दावा करना, अनुमान लगाना	to claim, to presume	grupo	alternativoj	prononco
level	egoisto	एक अहंकारी	an egoist	grupo	alternativoj	prononco
level	insisti	जिद करना	to insist	grupo	alternativoj	prononco
level	naiva	अनुभवहीन	naive	grupo	alternativoj	prononco
level	situi	स्थित होना, स्थित होना	to be located, to be situated	grupo	alternativoj	prononco
level	penetri	घुसने के लिए	to penetrate	grupo	alternativoj	prononco
level	kapitalo	राजधानी, एक राजधानी	capital, a capital	grupo	alternativoj	prononco
level	demono	एक दानव	a demon	grupo	alternativoj	prononco
level	licenco	लाइसेंस	a license	grupo	alternativoj	prononco
level	diferenci	अंतर करना	to differentiate	grupo	alternativoj	prononco
level	skorpio	एक बिच्छू	a scorpion	grupo	alternativoj	prononco
level	sufoki	दम घोंटना, गला घोंटना	to suffocate, to choke	grupo	alternativoj	prononco
level	tordi	मरोड़ना, विकृत करना	to twist, to contort	grupo	alternativoj	prononco
level	kontanta	नकद में	in cash	grupo	alternativoj	prononco
level	ĵuri	कसम खाता हुँ	to swear	grupo	alternativoj	prononco
level	apetita	भूख बढ़ाने वाला	appetitizing	grupo	alternativoj	prononco
level	adjektivo	एक विशेषण	an adjective	grupo	alternativoj	prononco
level	pluralo	एक बहुवचन	a plural	grupo	alternativoj	prononco
level	aktuala	वर्तमान महत्व का, सामयिक, अत्यावश्यक, प्रासंगिक	of current importance, topical, urgent, relevant	grupo	alternativoj	prononco
level	gesti	इशारा करना, इशारा करना	to gesture, to gesticulate	grupo	alternativoj	prononco
level	felo	फर, खाल (जानवर की, बालों के साथ), त्वचा	fur, hide (of animal, with hair), skin	grupo	alternativoj	prononco
level	mediti	ध्यान लगाना	to meditate	grupo	alternativoj	prononco
level	kolego	एक सहयोगी	a colleague	grupo	alternativoj	prononco
level	amplekso	विस्तार, दायरा, परिमाण	extent, scope, magnitude	grupo	alternativoj	prononco
level	kosmetiko	प्रसाधन सामग्री	cosmetics	grupo	alternativoj	prononco
level	Karlo	चार्ल्स, कार्लोस	Charles, Carlos	grupo	alternativoj	prononco
level	gluti	निगल जाना	to swallow	grupo	alternativoj	prononco
level	talento	एक प्रतिभा	a talent	grupo	alternativoj	prononco
level	ĝemelo	एक जुड़वा	a twin	grupo	alternativoj	prononco
level	deca	सभ्य, उचित, उपयुक्त	decent, proper, suitable	grupo	alternativoj	prononco
level	krono	एक ताज	a crown	grupo	alternativoj	prononco
level	ŝimi	ढालना, ढालना	to mould, to get moldy	grupo	alternativoj	prononco
level	ŝoforo	एक ड्राइवर, एक चालक	a driver, a chauffeur	grupo	alternativoj	prononco
level	mistero	रहस्य	a mystery	grupo	alternativoj	prononco
level	absolute	बिल्कुल	absolutely	grupo	alternativoj	prononco
level	laktuko	एक सलाद	a lettuce	grupo	alternativoj	prononco
level	destini	नियत करना, नियत करना, आवंटित करना	to destine, to ordain, to allocate	grupo	alternativoj	prononco
level	instigi	उकसाना, प्रोत्साहित करना	to instigate, to encourage	grupo	alternativoj	prononco
level	heroo	नायक	a hero	grupo	alternativoj	prononco
level	ĉaro	एक रथ, एक गाड़ी	a chariot, a cart	grupo	alternativoj	prononco
level	vegetalo	एक सब्जी, एक पौधा	a vegetable, a plant	grupo	alternativoj	prononco
level	adopti	अपनाने के लिए	to adopt	grupo	alternativoj	prononco
level	centimetro	एक सेंटीमीटर	a centimeter	grupo	alternativoj	prononco
level	enuiga	उबाऊ, नीरस	boring, stodgy	grupo	alternativoj	prononco
level	flirti	फ़्लर्ट करना, फड़फड़ाना	to flirt, to flutter	grupo	alternativoj	prononco
level	mandato	एक अधिदेश, एक मनीआर्डर	a mandate, a money order	grupo	alternativoj	prononco
level	envii	ईर्ष्या करना	to envy	grupo	alternativoj	prononco
level	ebria	नशे में धुत्त, नशे में धुत्त	drunk, inebriated	grupo	alternativoj	prononco
level	sudano	सूडान	Sudan	grupo	alternativoj	prononco
level	fleksi	मोड़ने के लिए	to bend	grupo	alternativoj	prononco
level	naŭzi	मतली करना	to nauseate	grupo	alternativoj	prononco
level	likva	तरल	liquid	grupo	alternativoj	prononco
level	kupro	ताँबा	copper	grupo	alternativoj	prononco
level	hoko	एक हुक	a hook	grupo	alternativoj	prononco
level	pafilo	एक बंदूक	a gun	grupo	alternativoj	prononco
level	filmi	फ़िल्म बनाना, फ़िल्म शूट करना	to film, to shoot a film	grupo	alternativoj	prononco
level	bremso	एक ब्रेक	a brake	grupo	alternativoj	prononco
level	tereno	एक परिसर, एक भूभाग, एक मैदान	a campus, a terrain, a ground	grupo	alternativoj	prononco
level	nigra tabulo	श्यामपट	a black board	grupo	alternativoj	prononco
level	foiro	एक मेला, एक बाज़ार	a fair, a market	grupo	alternativoj	prononco
level	ĉimpanzo	एक चिंपैंजी	a chimpanzee	grupo	alternativoj	prononco
level	aktiva	सक्रिय	active	grupo	alternativoj	prononco
level	juvelo	एक गहना, एक रत्न (=रत्न)	a jewel, a gem (=gemo)	grupo	alternativoj	prononco
level	tendumi (kampadi)	शिविर में	to camp	grupo	alternativoj	prononco
level	malliberejo	एक कैदखाना	a prison	grupo	alternativoj	prononco
level	studprogramo	एक अध्ययन कार्यक्रम	a study program	grupo	alternativoj	prononco
level	avida	लालची	greedy	grupo	alternativoj	prononco
level	flari	सूंघना	to smell	grupo	alternativoj	prononco
level	garantii	गारंटी देना, आश्वासन देना	to guarantee, to warrant	grupo	alternativoj	prononco
level	ĉeno	सांकल	a chain	grupo	alternativoj	prononco
level	sekcio	अनुभाग	a section	grupo	alternativoj	prononco
level	akuzativo	एक आरोपवाचक	an accusative	grupo	alternativoj	prononco
level	kandelo	एक मोमबत्ती	a candle	grupo	alternativoj	prononco
level	konfirmi	पुष्टि करने के लिए	to confirm	grupo	alternativoj	prononco
level	pando	एक पांडा	a panda	grupo	alternativoj	prononco
level	kultivi	(फल, सब्जियाँ) उगाना	to cultivate (fruits, vegetables)	grupo	alternativoj	prononco
level	sojlo	एक देहली, एक दहलीज	a sill, a threshold	grupo	alternativoj	prononco
level	lacigi	थका देना, थका देना, थका देना	to exhaust, to fatique, to tire	grupo	alternativoj	prononco
level	skribilaro	बर्तन, स्थिर सामग्री	witing utensils, stationary	grupo	alternativoj	prononco
level	ĵaluza	ईर्ष्या	jealous	grupo	alternativoj	prononco
level	kamiono	एक कैमियन, एक लॉरी, एक ट्रक	a camion, a lorry, a truck	grupo	alternativoj	prononco
level	barakti	संघर्ष करना	to struggle	grupo	alternativoj	prononco
level	svingi	झुलाना, हिलाना	to swing, to shake	grupo	alternativoj	prononco
level	ŝovi	धकेलना, साथ धकेलना	to shove, to push along	grupo	alternativoj	prononco
level	tendo	तम्बू	a tent	grupo	alternativoj	prononco
level	preteksto	एक बहाना, एक बहाना	an excuse, a pretext	grupo	alternativoj	prononco
level	simpatia	सहानुभूति	sympathetic	grupo	alternativoj	prononco
level	mino	एक खदान	a mine	grupo	alternativoj	prononco
level	fantazia	ज़बरदस्त	fantastic	grupo	alternativoj	prononco
level	komika	हास्यपूर्ण, हास्यपूर्ण	comic, comical	grupo	alternativoj	prononco
level	kruta	खड़ी	steep	grupo	alternativoj	prononco
level	festeni	भोज करना, दावत देना	to banquet, to feast	grupo	alternativoj	prononco
level	alergio	एलर्जी	allergy	grupo	alternativoj	prononco
level	juro	एक कानून	a law	grupo	alternativoj	prononco
level	ekspozicio	एक प्रदर्शनी, एक प्रदर्शनी	an exhibition, an exposition	grupo	alternativoj	prononco
level	akordiono	एक अकॉर्डियन	an accordion	grupo	alternativoj	prononco
level	sfero	एक गोला, एक गेंद	a sphere, a ball	grupo	alternativoj	prononco
