A.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	familianoj kunvenas	కుటుంబ సభ్యులు కలిసిపోతారు	family members get together	grupo	alternativoj	prononco
level	kiel rapide	ఎంత త్వరగా	how quickly	grupo	alternativoj	prononco
level	tagoj pasas	రోజులు గడుస్తున్నాయి	days pass	grupo	alternativoj	prononco
level	kiel rapide pasas tagoj!	రోజులు ఎంత త్వరగా గడిచిపోతున్నాయి!	how quickly the days pass!	grupo	alternativoj	prononco
level	morgaŭ estos ~	రేపు ~ అవుతుంది	tomorrow will be ~	grupo	alternativoj	prononco
level	la naskiĝtago de via patro	మీ తండ్రి పుట్టినరోజు	your father's birthday	grupo	alternativoj	prononco
level	kelkaj familianoj	అనేక మంది కుటుంబ సభ్యులు	several family members	grupo	alternativoj	prononco
level	alvenos kelkaj familianoj	చాలా మంది కుటుంబ సభ్యులు వస్తారు	several family members will come	grupo	alternativoj	prononco
level	kaj geamikoj	మరియు స్నేహితులు	and friends	grupo	alternativoj	prononco
level	ĉu vi bonvolus ~ ?	మీరు దయచేసి ~?	would you please ~ ?	grupo	alternativoj	prononco
level	ĉu vi bonvolus iom helpi?	దయచేసి కొంచెం సహాయం చేయగలరా?	could you please help a little?	grupo	alternativoj	prononco
level	iomete da tempo	కొద్దిసేపట్లో	a little while	grupo	alternativoj	prononco
level	trovu iomete da tempo	కొంచెం సమయం కనుగొనండి	find a little time	grupo	alternativoj	prononco
level	por ordigi vian ĉambron	మీ గదిని చక్కబెట్టుకోవడానికి	to tidy your room	grupo	alternativoj	prononco
level	almenaŭ por ordigi vian ĉambron	కనీసం మీ గదిని చక్కబెట్టుకోవడానికి	at least to tidy your room	grupo	alternativoj	prononco
level	mi ŝatus ~	నేను కోరుకుంటున్నాను ~	I would like ~	grupo	alternativoj	prononco
level	mi ŝatus kuiri ion	నేను ఏదైనా ఉడికించాలనుకుంటున్నాను	I would like to cook something	grupo	alternativoj	prononco
level	ion bonan	ఏదో మంచి	something good	grupo	alternativoj	prononco
level	kuiri ion bonan	ఏదైనా మంచి వంట చేయండి	cook something good	grupo	alternativoj	prononco
level	por la naskiĝ-taga kuko	పుట్టినరోజు కేక్ కోసం	for the birthday cake	grupo	alternativoj	prononco
level	mankas lakto	పాలు కొరత ఉంది	is lacking of milk	grupo	alternativoj	prononco
level	en la hejmo	ఇంట్లో	in the home	grupo	alternativoj	prononco
level	necesas havigi ~	~ సేకరించడం అవసరం	it is necessary to procure ~	grupo	alternativoj	prononco
level	iom da manĝaĵo	కొంత ఆహారం	some food	grupo	alternativoj	prononco
level	el vendejo	ఒక దుకాణం నుండి	from a store	grupo	alternativoj	prononco
level	havigi iom da manĝaĵo el vendejo	దాగి ఉన్న ప్రదేశం నుండి కొంత ఆహారాన్ని పొందడానికి	to get some food from a hideout	grupo	alternativoj	prononco
level	mi aĉetumos	నేను షాపింగ్ చేస్తాను	I will do shopping	grupo	alternativoj	prononco
level	por la naskiĝtago	పుట్టినరోజు కోసం	for the birthday	grupo	alternativoj	prononco
level	anstataŭ sidi kaj manĝegi	కూర్చొని తినే బదులు	instead of sitting and eating	grupo	alternativoj	prononco
level	interesaj homoj	ఆసక్తికరమైన వ్యక్తులు	interesting people	grupo	alternativoj	prononco
level	kun neinteresaj familianoj	ఆసక్తి లేని కుటుంబ సభ్యులతో	with uninteresting family members	grupo	alternativoj	prononco
level	mi ŝatus ekskursi	నేను విహారయాత్రకు వెళ్లాలనుకుంటున్నాను	I would like to go on a picnic	grupo	alternativoj	prononco
level	kun klubanoj	క్లబ్ సభ్యులతో	with club members	grupo	alternativoj	prononco
level	kun kiuj klubanoj?	ఏ క్లబ్ సభ్యులతో?	with which club members?	grupo	alternativoj	prononco
level	diris la patro	అన్నాడు తండ్రి	said the father	grupo	alternativoj	prononco
level	ia papero, iaj paperoj	కొన్ని రకాల కాగితం, కొన్ని రకాల కాగితాలు	some kind of paper, some kind of papers	grupo	alternativoj	prononco
level	en paperujo	బ్రీఫ్‌కేస్‌లో	in a briefcase	grupo	alternativoj	prononco
level	en paperujon	ఒక కాగితపు డబ్బాలో	into a paper bin	grupo	alternativoj	prononco
level	ĵetis paperojn en paperujon	కాగితపు డబ్బాలో కాగితాలు విసిరాడు	threw papers into a paper bin	grupo	alternativoj	prononco
level	ĵetis iajn paperojn en paperujon	కాగితపు డబ్బాలో కొన్ని కాగితాలు విసిరాడు	threw some papers into a paper bin	grupo	alternativoj	prononco
level	morgaŭ frue	రేపు తొందరగా	early tomorrow	grupo	alternativoj	prononco
level	anoj de mia sporta klubo	నా స్పోర్ట్స్ క్లబ్ సభ్యులు	members of my sports club	grupo	alternativoj	prononco
level	kara mia	నా ప్రియమైన	my dear	grupo	alternativoj	prononco
level	ĉu ĝuste ~ ?	అది సరియైనదేనా?	is that right?	grupo	alternativoj	prononco
level	vi devas foresti	మీరు తప్పక గైర్హాజరై ఉండాలి	you must be absent	grupo	alternativoj	prononco
level	ĉu vi ne ~ ?	మీరు కాదు ~ ?	don't you ~ ?	grupo	alternativoj	prononco
level	viaj samklubanoj	మీ తోటి క్లబ్ సభ్యులు	your fellow club members	grupo	alternativoj	prononco
level	intervidiĝas kun viaj samklubanoj	మీ తోటి క్లబ్ సభ్యులతో ఒకరినొకరు చూస్తారు	sees each other with your fellow club members	grupo	alternativoj	prononco
level	trifoje semajne	వారానికి మూడు సార్లు	three times a week	grupo	alternativoj	prononco
level	ĉu mi rajtas ~ ?	నేను ~ ?	may I ~ ?	grupo	alternativoj	prononco
level	rajtas ion proponi	ఏదైనా ప్రతిపాదించే హక్కు ఉంది	has the right to propose something	grupo	alternativoj	prononco
level	mi kunmanĝos kun la familianoj	కుటుంబ సభ్యులతో కలిసి భోజనం చేస్తాను	I will eat with the family members	grupo	alternativoj	prononco
level	sed en la dua parto	కానీ రెండవ భాగంలో	but in the second part	grupo	alternativoj	prononco
level	mi foriros kun miaj geamikoj	నేను నా స్నేహితులతో వెళ్తాను	I will go with my friends	grupo	alternativoj	prononco
level	parolos pri ~	~ గురించి మాట్లాడతారు	will talk about ~	grupo	alternativoj	prononco
level	malsukcesa veturado	ఒక విఫలమైన డ్రైవ్	a failed drive	grupo	alternativoj	prononco
level	certe parolos pri la malsukcesa veturado	విఫలమైన డ్రైవ్ గురించి ఖచ్చితంగా మాట్లాడతారు	will definitely talk about the failed drive	grupo	alternativoj	prononco
level	post la kuko	కేక్ తర్వాత	after the cake	grupo	alternativoj	prononco
level	mi ne plu volas tion	నాకు అది ఇక వద్దు	I don't want that anymore	grupo	alternativoj	prononco
level	volas tion aŭdi	అని వినాలనుకుంటోంది	wants to hear that	grupo	alternativoj	prononco
level	kial ni ne havas ~ ?	మన దగ్గర ఎందుకు లేదు ~ ?	why don't we have ~ ?	grupo	alternativoj	prononco
level	ideoriĉa onklo	ఆలోచనలున్న మామ	an idea-rich uncle	grupo	alternativoj	prononco
level	havas iun ideoriĉan onklon	కొంత ఆలోచన ఉంది శ్రీమంతుడు మామయ్య	has some idea rich uncle	grupo	alternativoj	prononco
level	en mia familio	నా కుటుంబంలో	in my family	grupo	alternativoj	prononco
level	la patrino ridetis	తల్లి నవ్వింది	the mother smiled	grupo	alternativoj	prononco
level	je liaj vortoj	అతని మాటల వద్ద	at his words	grupo	alternativoj	prononco
level	ŝi scias, ke ~	ఆమెకు అది తెలుసు ~	she knows that ~	grupo	alternativoj	prononco
level	iom tro parolas	కొంచెం ఎక్కువగా మాట్లాడతాడు	talks a little too much	grupo	alternativoj	prononco
level	ne sufiĉas nur ~	ఇది సరిపోదు ~	it's not enough just ~	grupo	alternativoj	prononco
level	riĉeco de la ideoj	ఆలోచనల సంపద	wealth of ideas	grupo	alternativoj	prononco
level	necesas ankaŭ ~	~ కూడా అవసరం	~ is also needed	grupo	alternativoj	prononco
level	plena monujo por realigi ĝin	అది జరిగేలా పూర్తి వాలెట్	a full wallet to make it happen	grupo	alternativoj	prononco
level	la patrino daŭrigis ~	తల్లి కొనసాగించింది ~	the mother continued ~	grupo	alternativoj	prononco
level	post iom da silento	కొంచెం నిశ్శబ్దం తర్వాత	after a little silence	grupo	alternativoj	prononco
level	antaŭ kelkaj minutoj	కొన్ని నిమిషాల క్రితం	a few minutes ago	grupo	alternativoj	prononco
level	Ana telefonis, ke ŝi ~	అనా ఆమె ~ అని పిలిచింది	Ana called that she ~	grupo	alternativoj	prononco
level	ankaŭ ŝi vizitos nin	ఆమె కూడా మమ్మల్ని సందర్శిస్తుంది	she will also visit us	grupo	alternativoj	prononco
level	dolĉa kuko	ఒక తీపి కేక్	a sweet cake	grupo	alternativoj	prononco
level	ŝi tre ŝatas dolĉan kukon	ఆమెకు నిజంగా స్వీట్ కేక్ అంటే ఇష్టం	she really likes sweet cake	grupo	alternativoj	prononco
level	atentas por ne dikiĝi	లావు అవ్వకుండా జాగ్రత్త పడతాడు	is careful not to get fat	grupo	alternativoj	prononco
