C.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	trudi	naložiti, prisiliti	to impose, to force	grupo	alternativoj	prononco
level	skemo	shema	a scheme	grupo	alternativoj	prononco
level	kalva	plešast, gol, drznoglav, brez sluha	bald, bare, bold-headed, hearless	grupo	alternativoj	prononco
level	germano	Nemec	a German	grupo	alternativoj	prononco
level	orto	pravi kot	a right angle	grupo	alternativoj	prononco
level	avizo	opozorilo, obvestilo	a warning, a notice	grupo	alternativoj	prononco
level	fronto	spredaj, frontage	front, frontage	grupo	alternativoj	prononco
level	lernolibro	učbenik	a textbook	grupo	alternativoj	prononco
level	glavo	meč	a sword	grupo	alternativoj	prononco
level	konservativa	konzervativen	conservative	grupo	alternativoj	prononco
level	Usono	ZDA	USA	grupo	alternativoj	prononco
level	ankro	sidro	an anchor	grupo	alternativoj	prononco
level	analizo	analiza	an analysis	grupo	alternativoj	prononco
level	flustri	šepetati	to whisper	grupo	alternativoj	prononco
level	asigno	dodelitev	assignment	grupo	alternativoj	prononco
level	konservatorio	konservatorij (glasbena šola)	a conservatory (music school)	grupo	alternativoj	prononco
level	aŭtoro	avtor	an author	grupo	alternativoj	prononco
level	poligloto	poliglot	a polyglot	grupo	alternativoj	prononco
level	absoluta	absolutno	absolute	grupo	alternativoj	prononco
level	lukti	boriti se, boriti se	to wrestle, to struggle	grupo	alternativoj	prononco
level	inciti	to incite, to stir, to abet, to provoce	to incite, to stir, to abet, to provoke	grupo	alternativoj	prononco
level	prezervi	ohraniti	to preserve	grupo	alternativoj	prononco
level	mencii	omeniti	to mention	grupo	alternativoj	prononco
level	anglo	anglež	an Englishman	grupo	alternativoj	prononco
level	Bulonjo	Boulogne (mesto)	Boulogne (city)	grupo	alternativoj	prononco
level	interesa	zanimivo	interesting	grupo	alternativoj	prononco
level	interese	zanimivo	interestingly	grupo	alternativoj	prononco
level	meĥanismo	mehanizem	a mechanism	grupo	alternativoj	prononco
level	hazardo	nesreča, priložnost	an accident, a chance	grupo	alternativoj	prononco
level	neologismo	neologizem	neologism	grupo	alternativoj	prononco
level	Grekio (Greklando)	Grčija	Greece	grupo	alternativoj	prononco
level	Araba	arabsko	Arabic	grupo	alternativoj	prononco
level	palpi	to feel, to grope	to feel, to grope	grupo	alternativoj	prononco
level	sinjorino	gospa, gospa	a lady, a madam	grupo	alternativoj	prononco
level	neŭtra	nevtralen (=nevtrala)	neutral (=neŭtrala)	grupo	alternativoj	prononco
level	Afriko	Afrika	Africa	grupo	alternativoj	prononco
level	korvo	vrana, krokar	a crow, a raven	grupo	alternativoj	prononco
level	Ameriko	Amerika, Amerika	America, the Americas	grupo	alternativoj	prononco
level	ezoko	ščuka (v jezeru), jack	a pike (in a lake), a jack	grupo	alternativoj	prononco
level	sago	puščica, sagitta	a arrow, a sagitta	grupo	alternativoj	prononco
level	ĉino	kitajec	a Chinese	grupo	alternativoj	prononco
level	sendube	brez dvoma, nedvomno	with no doubt, undoubtedly	grupo	alternativoj	prononco
level	Azio	Azija	Asia	grupo	alternativoj	prononco
level	senkonfide	brez zaupanja, brez zaupanja	without trusting, without confidence	grupo	alternativoj	prononco
level	ekposedi	posedovati	to possess	grupo	alternativoj	prononco
level	senfare	ne da bi naredil	without doing	grupo	alternativoj	prononco
level	amara	grenak	bitter	grupo	alternativoj	prononco
level	ministro	minister	a minister	grupo	alternativoj	prononco
level	parlamento	parlament, parlament	parliament, a parliament	grupo	alternativoj	prononco
level	Berlino	Berlin	Berlin	grupo	alternativoj	prononco
level	unuafoje	prvič	for the first time	grupo	alternativoj	prononco
level	asimili	asimilirati	to assimilate	grupo	alternativoj	prononco
level	preskribi	predpisati, določiti	to prescribe, to stipulate	grupo	alternativoj	prononco
level	belgo	Belgijec	a Belgian	grupo	alternativoj	prononco
level	koncepto	koncept	a concept	grupo	alternativoj	prononco
level	jubileo	jubilej	a jubilee	grupo	alternativoj	prononco
level	Brazilo	Brazilija	Brazil	grupo	alternativoj	prononco
level	sociala	socialni	social	grupo	alternativoj	prononco
level	perlo	biser	a pearl	grupo	alternativoj	prononco
level	kvarfoje	štirikrat	four times	grupo	alternativoj	prononco
level	aresti	aretirati	to arrest	grupo	alternativoj	prononco
level	Alpoj	Alpe	Alps	grupo	alternativoj	prononco
level	eliri	to leave, to go out, to exit	to leave, to go out, to exit	grupo	alternativoj	prononco
level	enveni	to come in, vstopiti	to come in, to enter	grupo	alternativoj	prononco
level	hodiaŭa	of today, današnji, sedanjost	of today, present-day, present	grupo	alternativoj	prononco
level	balo	žoga, ples	a ball, a dance	grupo	alternativoj	prononco
level	plasto	plastika	a plastic	grupo	alternativoj	prononco
level	fakultato	fakulteta, fakulteta	faculty, a faculty	grupo	alternativoj	prononco
level	forĵeti	zavreči, zavreči	to throw away, to discard	grupo	alternativoj	prononco
level	japano	Japonec	a Japanese person	grupo	alternativoj	prononco
level	forlasi	to leave, to abandon, to negleg, to quit	to leave, to abandon, to neglect, to quit	grupo	alternativoj	prononco
level	civito	državljanstvo, politizacija, mestna država	citizenry, polity, city state	grupo	alternativoj	prononco
level	foresto	odsotnost	absence	grupo	alternativoj	prononco
level	sekura	varno, varno	secure, safe	grupo	alternativoj	prononco
level	Anglio	Anglija	England	grupo	alternativoj	prononco
level	Britio	Združeno kraljestvo	United Kingdom	grupo	alternativoj	prononco
level	brita	britanski	British	grupo	alternativoj	prononco
level	Aŭstrio	Avstrija	Austria	grupo	alternativoj	prononco
level	mallonga	kratek, kratek	short, brief	grupo	alternativoj	prononco
level	delegacio	delegacija, delegacija	delegation, a delegation	grupo	alternativoj	prononco
level	biblio	Sveto pismo	Bible	grupo	alternativoj	prononco
level	magio	čarovnija	a magic	grupo	alternativoj	prononco
level	provinco	provinca	a province	grupo	alternativoj	prononco
level	sonori	zvoniti, zvoniti	to ring, to clang	grupo	alternativoj	prononco
level	milito	vojna	a war	grupo	alternativoj	prononco
level	lado	pločevina, pločevina, pločevina	sheet metal, tin, tin plate	grupo	alternativoj	prononco
level	kelnerino	natakarica, barmid	a waitress, a barmid	grupo	alternativoj	prononco
level	aludi	namigovati, namigovati	to allude, to hint	grupo	alternativoj	prononco
level	okazo	priložnost, dogajanje, primer, dogodek	an occasion, a happening, a case, an event	grupo	alternativoj	prononco
level	Italio	Italija	Italy	grupo	alternativoj	prononco
level	he!	eh! zdravo!	eh! hey!	grupo	alternativoj	prononco
level	disponi	imeti na razpolago	to have at one's disposal	grupo	alternativoj	prononco
level	indonezio	Indonezija	Indonesia	grupo	alternativoj	prononco
level	duŝi	tuširati se	to shower	grupo	alternativoj	prononco
level	cenzuro	a censorship, cenzor	a censorship, censor	grupo	alternativoj	prononco
level	Hindio	Indija (=Barato)	India (=Barato)	grupo	alternativoj	prononco
level	baloti	voliti	to vote	grupo	alternativoj	prononco
level	noktomezo	polnoč	a midnight	grupo	alternativoj	prononco
level	travojaĝi	potovati skozi ~	to tour through ~	grupo	alternativoj	prononco
level	tranokti	to pass a night through, prenočiti	to pass a night through, to spend a night	grupo	alternativoj	prononco
level	matematiko	matematika	mathematics	grupo	alternativoj	prononco
level	revolucii	revolucionirati	to revolutionize	grupo	alternativoj	prononco
level	tralegi	prebrati, prebrskati	to read through, to browse	grupo	alternativoj	prononco
level	kamelio	kamelija	a camellia	grupo	alternativoj	prononco
level	Germanio	Nemčija	Germany	grupo	alternativoj	prononco
level	traleginte	po prebranem	after reading through	grupo	alternativoj	prononco
level	ĉinio	Kitajska	China	grupo	alternativoj	prononco
level	viktimo	žrtev	a victim	grupo	alternativoj	prononco
level	ĉina	kitajski	Chinese	grupo	alternativoj	prononco
level	alkutimiĝi	navaditi se, pridobiti navado	to become accustomed to, to get a habbit	grupo	alternativoj	prononco
level	naskiĝi	biti rojen	to be born	grupo	alternativoj	prononco
level	aŭditorio	avditorij	an auditorium	grupo	alternativoj	prononco
level	gramatiko	slovnica	grammar	grupo	alternativoj	prononco
level	planedo	planet	a planet	grupo	alternativoj	prononco
level	evento	dogodek	an event	grupo	alternativoj	prononco
level	glori	slaviti, hvaliti, hvaliti	to glorify, to laud, to praise	grupo	alternativoj	prononco
level	festo	praznik, zabava, festival	a feast, a party, a festival	grupo	alternativoj	prononco
level	ĉeĥoslovakio	Češkoslovaška	Czechoslovakia	grupo	alternativoj	prononco
level	fonografo	cilindrični fonograf	a cylinder phonograph	grupo	alternativoj	prononco
level	grumbli	godrnjati, renčati	to grumble, to growl	grupo	alternativoj	prononco
level	furioza	besen, besen	furious, raging	grupo	alternativoj	prononco
level	naskiĝfesto	rojstnodnevna zabava	a birthday party	grupo	alternativoj	prononco
level	temi	sklicevati se na, tema je, obravnavati, biti o tem	to refer to, the theme is, to deal with, to be about	grupo	alternativoj	prononco
level	roso	rosa	a dew	grupo	alternativoj	prononco
level	Francio	Francija	France	grupo	alternativoj	prononco
level	guti	to drop, kapljati	to drop, to drip	grupo	alternativoj	prononco
level	Kolumbo	Kolumb	Columbus	grupo	alternativoj	prononco
level	kotleto	kotlet, kotlet, kotlet	cutlet, a cutlet, chop	grupo	alternativoj	prononco
level	avokado	avokado (sadje)	an avocado (fruit)	grupo	alternativoj	prononco
level	individuo	posameznik	an individual	grupo	alternativoj	prononco
level	pagodo	pagoda	a pagoda	grupo	alternativoj	prononco
level	Kolombio	Kolumbija	Colombia	grupo	alternativoj	prononco
level	cerealo	žito	cereal	grupo	alternativoj	prononco
level	gesinjoroj	dame in gospodje	ladies and gentlemen	grupo	alternativoj	prononco
level	fenomeno	fenomen	a phenomenon	grupo	alternativoj	prononco
level	palpebro	veko	an eyelid	grupo	alternativoj	prononco
level	ŝako	šah	chess	grupo	alternativoj	prononco
level	televidkanalo	televizijski kanal	a TV channel	grupo	alternativoj	prononco
level	ruino	ruševina	a ruin	grupo	alternativoj	prononco
level	paliso	a post, a ale, a stake	a post, a ale, a stake	grupo	alternativoj	prononco
level	elemento	element	an element	grupo	alternativoj	prononco
level	absurda	absurdno	absurd	grupo	alternativoj	prononco
level	kaverno	a cavern, jama	a cavern, a cave	grupo	alternativoj	prononco
level	Portugalio	Portugalska	Portugal	grupo	alternativoj	prononco
level	portugalo	Portugalec	a Portuguese	grupo	alternativoj	prononco
level	teritorio	ozemlje	a territory	grupo	alternativoj	prononco
level	Polio	otroška paraliza	polio	grupo	alternativoj	prononco
level	d-ro	dr.	Dr.	grupo	alternativoj	prononco
level	stipendio	stipendija, štipendija, štipendija	a stipend, a bursary, a scholarship	grupo	alternativoj	prononco
level	impeti	to be impetuous, to be impeled, to dash	to be impetuous, to be impelled, to dash	grupo	alternativoj	prononco
level	pola	poljski	Polish	grupo	alternativoj	prononco
level	kompliki	komplicirati	to complicate	grupo	alternativoj	prononco
level	franca	francosko	French	grupo	alternativoj	prononco
level	konkurso	tekmovanje, tekmovanje	a contest, competition	grupo	alternativoj	prononco
level	grinci	to squeak, to creak, to gnash, to grate	to squeak, to creak, to gnash, to grate	grupo	alternativoj	prononco
level	Finnlando	Finska	Finland	grupo	alternativoj	prononco
level	prof-o	prof.	Prof.	grupo	alternativoj	prononco
level	profeto	prerok	a prophet	grupo	alternativoj	prononco
level	originalo	original	an original	grupo	alternativoj	prononco
level	tragika	tragično	tragic	grupo	alternativoj	prononco
level	Koreio	Koreja	Korea	grupo	alternativoj	prononco
level	ne ~ sed ~	ne ~ ampak ~	not ~ but ~	grupo	alternativoj	prononco
level	koree	v korejščini	in Korean	grupo	alternativoj	prononco
level	korea	korejščina	Korean	grupo	alternativoj	prononco
level	nek ~ nek ~	niti ~ niti ~	neither ~ nor ~	grupo	alternativoj	prononco
level	ateismo	ateizem	atheism	grupo	alternativoj	prononco
level	ne nur ~ sed ankaŭ ~	ne samo ~ ampak tudi ~	not only ~ but also ~	grupo	alternativoj	prononco
level	koreo	Korejec	a Korean	grupo	alternativoj	prononco
level	Hungario	Madžarska	Hungary	grupo	alternativoj	prononco
level	piloto	pilot	a pilot	grupo	alternativoj	prononco
level	aŭ ~ aŭ ~	bodisi ~ ali ~	either ~ or ~	grupo	alternativoj	prononco
level	Hago	Haag	The Hague	grupo	alternativoj	prononco
level	situo	mesto, lokacija	a site, a location	grupo	alternativoj	prononco
level	por ke ~	tako da ~	so that ~	grupo	alternativoj	prononco
level	interpreti	razlagati	to interpret	grupo	alternativoj	prononco
level	kaŭzi	povzročiti, povzročiti	to cause, to give rise to	grupo	alternativoj	prononco
level	centralizi	centralizirati	to centralize	grupo	alternativoj	prononco
level	mastrumi	upravljati, obdržati (hišo)	to manage, to keep (a house)	grupo	alternativoj	prononco
level	substanco	snov, snov	a substance, matter	grupo	alternativoj	prononco
level	pasporta servo	storitev potnih listov (esperanto CouchSerfing)	a passport service (Esperanto CouchSerfing)	grupo	alternativoj	prononco
level	aŭstro	Avstrijec	an Austrian	grupo	alternativoj	prononco
level	Amazono	Amazon	Amazon	grupo	alternativoj	prononco
level	pioĉo	a mattock, kramp	a mattock, a pickaxe	grupo	alternativoj	prononco
level	lenso	lečo	a lens	grupo	alternativoj	prononco
level	generacio	generacija	a generation	grupo	alternativoj	prononco
level	falĉi	kositi, kositi, kositi	to mow, to cut, to scythe	grupo	alternativoj	prononco
level	efektive	pravzaprav, pravzaprav	actually, in fact	grupo	alternativoj	prononco
level	portisto	vratar	a porter	grupo	alternativoj	prononco
level	dogano	običaji	customs	grupo	alternativoj	prononco
level	raketo	raketa, raketa	a flare, a rocket	grupo	alternativoj	prononco
level	eksportisto	izvoznik	an exporter	grupo	alternativoj	prononco
level	garaĝo	garaža (=aŭtejo)	a garage (=aŭtejo)	grupo	alternativoj	prononco
level	indiki	navesti	to indicate	grupo	alternativoj	prononco
level	Bjalistoko	Bialystok	Bialystok	grupo	alternativoj	prononco
level	importisto	uvoznik	an importer	grupo	alternativoj	prononco
level	vipo	bič	a whip	grupo	alternativoj	prononco
level	kanalo	a canal, kanal	a canal, a channel	grupo	alternativoj	prononco
level	raŭka	husky, hripav, raucous	husky, hoarse, raucous	grupo	alternativoj	prononco
level	indekso	indeks	an index	grupo	alternativoj	prononco
level	feminismo	feminizem	feminism	grupo	alternativoj	prononco
level	atomo	atom	an atom	grupo	alternativoj	prononco
level	pilo	kup (električni), baterijska celica	a pile (electric), a battery cell	grupo	alternativoj	prononco
level	abstrakta	povzetek	abstract	grupo	alternativoj	prononco
level	prelego	predavanje, pogovor	a lecture, a talk	grupo	alternativoj	prononco
level	medicino	zdravilo	medicine	grupo	alternativoj	prononco
level	hepato	jetra	a liver	grupo	alternativoj	prononco
level	marvirino	morska deklica	a mermaid	grupo	alternativoj	prononco
level	demenculo	bolnik z demenco	a dementia patient	grupo	alternativoj	prononco
level	finalo	finale, končnica, finale	a final, a play-off, a finale	grupo	alternativoj	prononco
level	ŝatokupo	hobi (= hobio)	a hobby (=hobio)	grupo	alternativoj	prononco
level	diplomato	diplomat	a diplomat	grupo	alternativoj	prononco
level	eskimo	Eskimo	Eskimo	grupo	alternativoj	prononco
level	tinti	to tinkle, žvenketati	to tinkle, to jingle	grupo	alternativoj	prononco
level	Everesto	Everest	Everest	grupo	alternativoj	prononco
level	abrupte	nenadoma	abruptly	grupo	alternativoj	prononco
level	intima	intimate, cose	intimate, cose	grupo	alternativoj	prononco
level	figo	figa	a fig	grupo	alternativoj	prononco
level	egale	enako, enako	equally, alike	grupo	alternativoj	prononco
level	fosilio	fosil	a fossil	grupo	alternativoj	prononco
level	moralo	morala	morals	grupo	alternativoj	prononco
level	barbiro	brivec	a barber	grupo	alternativoj	prononco
level	bapti	krstiti	to baptize	grupo	alternativoj	prononco
level	regalo	priboljšek	a treat	grupo	alternativoj	prononco
level	hispano	španska oseba	a Spanish person	grupo	alternativoj	prononco
level	trikoto	pletenina, pletenine	a knit fabric, knitwear	grupo	alternativoj	prononco
level	antaŭnomo	ime	a first name	grupo	alternativoj	prononco
level	plumnomo	psevdonim	a pen name	grupo	alternativoj	prononco
level	heredaĵo	a heritage, dediščina	a heritage, inheritance	grupo	alternativoj	prononco
level	ĉifi	zmečkati, zmečkati, zmečkati	to crumple, to wrincle, to crinkle	grupo	alternativoj	prononco
level	indiano	indijanec	an Indian	grupo	alternativoj	prononco
level	tosto	zdravica (govor pijače)	a toast (speech of drink)	grupo	alternativoj	prononco
level	strebi	prizadevati za	to strive for	grupo	alternativoj	prononco
level	deci	to befet, biti primeren, biti primeren	to befet, to be fitting, to be appropriate	grupo	alternativoj	prononco
