C.lv content.tsv
Level	Esperanto	lv	en-us	Grupo	Alternativoj	Pronoco
level	grinci	čīkstēt, čīkstēt, grauzt, rīvēt	to squeak, to creak, to gnash, to grate	grupo	alternativoj	prononco
level	Finnlando	Somija	Finland	grupo	alternativoj	prononco
level	prof-o	Prof.	Prof.	grupo	alternativoj	prononco
level	profeto	pravietis	a prophet	grupo	alternativoj	prononco
level	originalo	oriģināls	an original	grupo	alternativoj	prononco
level	tragika	traģiski	tragic	grupo	alternativoj	prononco
level	Koreio	Koreja	Korea	grupo	alternativoj	prononco
level	ne ~ sed ~	nevis ~ bet ~	not ~ but ~	grupo	alternativoj	prononco
level	koree	korejiešu valodā	in Korean	grupo	alternativoj	prononco
level	korea	korejiešu	Korean	grupo	alternativoj	prononco
level	nek ~ nek ~	ne ~, ne ~	neither ~ nor ~	grupo	alternativoj	prononco
level	ateismo	ateisms	atheism	grupo	alternativoj	prononco
level	ne nur ~ sed ankaŭ ~	ne tikai ~, bet arī ~	not only ~ but also ~	grupo	alternativoj	prononco
level	koreo	korejietis	a Korean	grupo	alternativoj	prononco
level	Hungario	Ungārija	Hungary	grupo	alternativoj	prononco
level	piloto	pilots	a pilot	grupo	alternativoj	prononco
level	aŭ ~ aŭ ~	vai nu ~ vai ~	either ~ or ~	grupo	alternativoj	prononco
level	Hago	Hāga	The Hague	grupo	alternativoj	prononco
level	situo	vietne, atrašanās vieta	a site, a location	grupo	alternativoj	prononco
level	por ke ~	tā ka ~	so that ~	grupo	alternativoj	prononco
level	interpreti	interpretēt	to interpret	grupo	alternativoj	prononco
level	kaŭzi	izraisīt, radīt	to cause, to give rise to	grupo	alternativoj	prononco
level	centralizi	centralizēt	to centralize	grupo	alternativoj	prononco
level	mastrumi	apsaimniekot, turēt (māju)	to manage, to keep (a house)	grupo	alternativoj	prononco
level	substanco	viela, matērija	a substance, matter	grupo	alternativoj	prononco
level	pasporta servo	pasu pakalpojums (esperanto CouchSerfing)	a passport service (Esperanto CouchSerfing)	grupo	alternativoj	prononco
level	aŭstro	austrietis	an Austrian	grupo	alternativoj	prononco
level	Amazono	Amazon	Amazon	grupo	alternativoj	prononco
level	pioĉo	ķēķis, cirtējs	a mattock, a pickaxe	grupo	alternativoj	prononco
level	lenso	objektīvs	a lens	grupo	alternativoj	prononco
level	generacio	paaudze	a generation	grupo	alternativoj	prononco
level	falĉi	pļaut, cirst, izkapt	to mow, to cut, to scythe	grupo	alternativoj	prononco
level	efektive	patiesībā, patiesībā	actually, in fact	grupo	alternativoj	prononco
level	portisto	šveicars	a porter	grupo	alternativoj	prononco
level	dogano	muita	customs	grupo	alternativoj	prononco
level	raketo	signālraķete, raķete	a flare, a rocket	grupo	alternativoj	prononco
level	eksportisto	eksportētājs	an exporter	grupo	alternativoj	prononco
level	garaĝo	garāža (=aŭtejo)	a garage (=aŭtejo)	grupo	alternativoj	prononco
level	indiki	norādīt	to indicate	grupo	alternativoj	prononco
level	Bjalistoko	Bjalistoka	Bialystok	grupo	alternativoj	prononco
level	importisto	importētājs	an importer	grupo	alternativoj	prononco
level	vipo	pātagu	a whip	grupo	alternativoj	prononco
level	kanalo	kanāls, kanāls	a canal, a channel	grupo	alternativoj	prononco
level	raŭka	haskijs, aizsmacis, trakulīgs	husky, hoarse, raucous	grupo	alternativoj	prononco
level	indekso	indekss	an index	grupo	alternativoj	prononco
level	feminismo	feminisms	feminism	grupo	alternativoj	prononco
level	atomo	atoms	an atom	grupo	alternativoj	prononco
level	pilo	kaudze (elektriska), akumulatora šūna	a pile (electric), a battery cell	grupo	alternativoj	prononco
level	abstrakta	abstrakts	abstract	grupo	alternativoj	prononco
level	prelego	lekcija, saruna	a lecture, a talk	grupo	alternativoj	prononco
level	medicino	medicīna	medicine	grupo	alternativoj	prononco
level	hepato	aknas	a liver	grupo	alternativoj	prononco
level	marvirino	nāra	a mermaid	grupo	alternativoj	prononco
level	demenculo	demences pacients	a dementia patient	grupo	alternativoj	prononco
level	finalo	fināls, izslēgšanas spēle, fināls	a final, a play-off, a finale	grupo	alternativoj	prononco
level	ŝatokupo	hobijs (=hobio)	a hobby (=hobio)	grupo	alternativoj	prononco
level	diplomato	diplomāts	a diplomat	grupo	alternativoj	prononco
level	eskimo	Eskimoss	Eskimo	grupo	alternativoj	prononco
level	tinti	čivināt, džinkstēt	to tinkle, to jingle	grupo	alternativoj	prononco
level	Everesto	Everests	Everest	grupo	alternativoj	prononco
level	abrupte	pēkšņi	abruptly	grupo	alternativoj	prononco
level	intima	intīms, cose	intimate, cose	grupo	alternativoj	prononco
level	figo	fig	a fig	grupo	alternativoj	prononco
level	egale	vienādi, līdzīgi	equally, alike	grupo	alternativoj	prononco
level	fosilio	fosilija	a fossil	grupo	alternativoj	prononco
level	moralo	morāle	morals	grupo	alternativoj	prononco
level	barbiro	frizieri	a barber	grupo	alternativoj	prononco
level	bapti	kristīt	to baptize	grupo	alternativoj	prononco
level	regalo	cienasts	a treat	grupo	alternativoj	prononco
level	hispano	spāņu cilvēks	a Spanish person	grupo	alternativoj	prononco
level	trikoto	trikotāžas audums, trikotāža	a knit fabric, knitwear	grupo	alternativoj	prononco
level	antaŭnomo	vārds	a first name	grupo	alternativoj	prononco
level	plumnomo	pildspalvas vārds	a pen name	grupo	alternativoj	prononco
level	heredaĵo	mantojums, mantojums	a heritage, inheritance	grupo	alternativoj	prononco
level	ĉifi	saburzīt, saburzīt, saburzīt	to crumple, to wrincle, to crinkle	grupo	alternativoj	prononco
level	indiano	indiānis	an Indian	grupo	alternativoj	prononco
level	tosto	grauzdiņš (runa par dzērienu)	a toast (speech of drink)	grupo	alternativoj	prononco
level	strebi	uz ko tiekties	to strive for	grupo	alternativoj	prononco
level	deci	befēt, būt piemērotam, būt piemērotam	to befet, to be fitting, to be appropriate	grupo	alternativoj	prononco
level	burĝono	pumpurs, burgeon	a bud, a burgeon	grupo	alternativoj	prononco
level	klifo	klints	a cliff	grupo	alternativoj	prononco
level	klimatizilo	gaisa kondicionieris	a air conditioner	grupo	alternativoj	prononco
level	konstitucio	konstitūcija	constitution	grupo	alternativoj	prononco
level	kerno	kodols, kodols	a core, a kernel	grupo	alternativoj	prononco
level	feo	feja, pasaka, gars	a fairy, a fay, a spirit	grupo	alternativoj	prononco
level	idealismo	ideālisms	idealism	grupo	alternativoj	prononco
level	paŝo	solis, temps	a step, a pace	grupo	alternativoj	prononco
level	varti	pieskatīt, auklēt	to look after, to nurse	grupo	alternativoj	prononco
level	kandidato	kandidāts, pretendents	a candidate, an applicant	grupo	alternativoj	prononco
level	pasinta	pagājis, pēdējais, pagātne	passed, last, past	grupo	alternativoj	prononco
level	rezulto	rezultāts	a result	grupo	alternativoj	prononco
level	gondolo	gondola	a gondola	grupo	alternativoj	prononco
level	bis	atkal! encore! vēl vienu reizi!	again! encore! one more time!	grupo	alternativoj	prononco
level	komercisto	tirgotājs, tirgotājs	a merchant, a trader	grupo	alternativoj	prononco
level	aloo	alveja	an aloe	grupo	alternativoj	prononco
level	prosperi	uzplaukt, gūt panākumus	to prosper, to be successful	grupo	alternativoj	prononco
level	ekonomia	ekonomisks	economic	grupo	alternativoj	prononco
level	relativa	radinieks	relative	grupo	alternativoj	prononco
level	baleno	valis	a whale	grupo	alternativoj	prononco
level	klasika	klasika, klasika	classical, classic	grupo	alternativoj	prononco
level	necesi	būt vajadzīgam, uzvesties	to be necessary, to behove	grupo	alternativoj	prononco
level	konsentite!	piekritis! darījums!	having agreed! deal!	grupo	alternativoj	prononco
level	susuri	čaukstēt, čīkstēt, čīkstēt	to rustle, to swish, to sough	grupo	alternativoj	prononco
level	iniciati	uzsākt	to initiate	grupo	alternativoj	prononco
level	muelilo	dzirnavas, dzirnaviņas	a mill, a grinder	grupo	alternativoj	prononco
level	matenmanĝo	brokastis, brokastis	breakfast, a breakfast	grupo	alternativoj	prononco
level	tragedio	traģēdija	a tragedy	grupo	alternativoj	prononco
level	izoli	izolēt, izolēt, izolēt	to isolate, to insulate, to seclude	grupo	alternativoj	prononco
level	matenmanĝi	paēst brokastis, paēst brokastis	to have breakfast, to eat breakfast	grupo	alternativoj	prononco
level	reĝimo	režīms	a regime	grupo	alternativoj	prononco
level	esperantisto	esperantists	an Esperantist	grupo	alternativoj	prononco
level	vespermanĝi	vakariņot, paēst vakariņas	to have dinner, to eat dinner	grupo	alternativoj	prononco
level	pramo	prāmis, pontons	a ferry, a pontoon	grupo	alternativoj	prononco
level	monumento	piemineklis	a monument	grupo	alternativoj	prononco
level	interkona vespero	iepazīšanās vakars	an introductory evening	grupo	alternativoj	prononco
level	batato	saldais kartupelis	a sweet potato	grupo	alternativoj	prononco
level	humana	humāns, humāns	humane, humanitarian	grupo	alternativoj	prononco
level	ekspluati	izmantot, izmantot, negodīgi izmantot priekšrocības	to exploit, to utilize, to take unfair advantage of	grupo	alternativoj	prononco
level	sufero	ciešanas, ciešanas	suffering, a suffer	grupo	alternativoj	prononco
level	solena	svinīgi, svinīgi	solemn, ceremonious	grupo	alternativoj	prononco
level	Roterdamo	Roterdama	Rotterdam	grupo	alternativoj	prononco
level	racio	saprāts, racionalitāte, loģiskā spriešana	reason, rationality, logical reasoning	grupo	alternativoj	prononco
level	dokumento	dokumentu	a document	grupo	alternativoj	prononco
level	salikoko	garnele	a shrimp	grupo	alternativoj	prononco
level	trejni	trenēties, trenēt	to train, to coach	grupo	alternativoj	prononco
level	tagmeze	pusdienlaikā	at noon	grupo	alternativoj	prononco
level	sinbano	vannošanās, peldēšana	bathing, swimming	grupo	alternativoj	prononco
level	skajpo	Skype	Skype	grupo	alternativoj	prononco
level	maso	masa, gabals	mass, lump	grupo	alternativoj	prononco
level	dando	dendija, modesista	a dandy, a fashionista	grupo	alternativoj	prononco
level	labortago	darba diena	a working day	grupo	alternativoj	prononco
level	Argentino	Argentīna	Argentina	grupo	alternativoj	prononco
level	paralelo	paralēle	a parallel	grupo	alternativoj	prononco
level	aeroplano	lidmašīna, lidmašīna	an airplane, an aeroplane	grupo	alternativoj	prononco
level	pipro	pipari, melnie pipari	a pepper, a black pepper	grupo	alternativoj	prononco
level	surtuto	mētelis	an overcoat	grupo	alternativoj	prononco
level	somera solstico	vasaras saulgrieži	summer solstice	grupo	alternativoj	prononco
level	rendevuo	tikšanās, tikšanās, randiņš	an appointment, a rendezvous, a date	grupo	alternativoj	prononco
level	vintra solstico	Ziemas saulgrieži	winter solstice	grupo	alternativoj	prononco
level	papo	Pāvests	Pope	grupo	alternativoj	prononco
level	ferioj	brīvdienas, atvaļinājums	holidays, vacation	grupo	alternativoj	prononco
level	tufo	kušķis	a tuft	grupo	alternativoj	prononco
level	ĉerizfloro	ķiršu zieds	a cherry blossom	grupo	alternativoj	prononco
level	pirato	pirāts	a pirate	grupo	alternativoj	prononco
level	tendenco	tendence, tendence	a tendency, a trend	grupo	alternativoj	prononco
level	someraj ferioj	vasaras brīvdienas	summer holidays	grupo	alternativoj	prononco
level	Mediteraneo	Vidusjūra	Mediterranean	grupo	alternativoj	prononco
level	pensiono	viesu nams, pansionāts	a guest house, a boarding house	grupo	alternativoj	prononco
level	vintraj ferioj	ziemas brīvdienas	winter holidays	grupo	alternativoj	prononco
level	kahelo	flīze	a tile	grupo	alternativoj	prononco
level	harmonio	harmonija, saskaņa	an harmony, an accord	grupo	alternativoj	prononco
level	kompetenta	kompetents, spējīgs	competent, capable	grupo	alternativoj	prononco
level	demokratio	demokrātija	a democracy	grupo	alternativoj	prononco
level	paradizo	paradīze, debesis	a paradise, Heaven	grupo	alternativoj	prononco
level	albano	albānis	an Albanian	grupo	alternativoj	prononco
level	akcesoro	palīgierīce	an accessary	grupo	alternativoj	prononco
level	kupono	kupons, sub	a coupon, a sub	grupo	alternativoj	prononco
level	stano	alva (metāls)	tin (metal)	grupo	alternativoj	prononco
level	murpentraĵo	sienas gleznojums (glezna), sienas gleznojums	a mural (painting), a wall painting	grupo	alternativoj	prononco
level	Nederlando	Nīderlande	Netherlands	grupo	alternativoj	prononco
level	nederlanda	holandiešu valoda	Dutch	grupo	alternativoj	prononco
level	nederlandano	holandietis	a Dutch	grupo	alternativoj	prononco
level	Norvegio	Norvēģija	Norway	grupo	alternativoj	prononco
level	Danio	Dānija	Denmark	grupo	alternativoj	prononco
level	modifi	lai modificētu	to modify	grupo	alternativoj	prononco
level	apogmuro	atbalsta siena	a supporting wall	grupo	alternativoj	prononco
level	Barcelono	Barselona	Barcelona	grupo	alternativoj	prononco
level	kompanio	kompānija	a company	grupo	alternativoj	prononco
level	eŭro	eiro	euro	grupo	alternativoj	prononco
level	persisti	pastāvēt, pieturēties	to persist, to abide	grupo	alternativoj	prononco
level	pantoflo	čība	a slipper	grupo	alternativoj	prononco
level	balkanoj	Balkāni	Balkans	grupo	alternativoj	prononco
level	italo	itālis	an Italian	grupo	alternativoj	prononco
level	Bulgario	Bulgārija	Bulgaria	grupo	alternativoj	prononco
level	korekti	izlabot	to correct	grupo	alternativoj	prononco
level	Brazilio	Brazīlija	Brasilia	grupo	alternativoj	prononco
level	maksimumo	maksimums	maximum	grupo	alternativoj	prononco
level	lupeo (grandiga vitro)	palielināmais stikls (lupa)	a magnifying glass (magnifying glass)	grupo	alternativoj	prononco
level	gento	etniskā grupa, radinieki, ģimene, rase, cilvēki	an ethnic group, kin, family, a race, people	grupo	alternativoj	prononco
level	sunvitroj	saulesbrilles	sunglasses	grupo	alternativoj	prononco
level	Svedio	Zviedrija	Sweden	grupo	alternativoj	prononco
level	kartono	kartons	a cardboard	grupo	alternativoj	prononco
level	damo	dāma	a lady	grupo	alternativoj	prononco
level	struto	strauss	an ostrich	grupo	alternativoj	prononco
level	haringo	siļķe	a herring	grupo	alternativoj	prononco
level	materio	metrika, lieta	a meterial, a matter	grupo	alternativoj	prononco
level	girlando	vītne, vainags	a garland, a wreath	grupo	alternativoj	prononco
level	Irlando	Īrija	Ireland	grupo	alternativoj	prononco
level	sunbaniĝi	sauļoties, sauļoties	to sunbathe, to suntane	grupo	alternativoj	prononco
level	kulto	kults (reliģijas pielūgsme)	a cult (of religious worship)	grupo	alternativoj	prononco
level	sunombrelo	saulessargs	a parasol	grupo	alternativoj	prononco
level	suna sistemo	saules sistēma	a solar system	grupo	alternativoj	prononco
level	heĝo	dzīvžogs	a hedge	grupo	alternativoj	prononco
level	adori	pielūgt, pielūgt	to adore, to worship	grupo	alternativoj	prononco
level	pluvombrelo	lietus lietussargs	a rain umbrella	grupo	alternativoj	prononco
level	fazeolo	pupa, pupa, skrējēja pupa	a bean, a haricot bean, a runner bean	grupo	alternativoj	prononco
level	deklamo	deklamēšana, deklamācija	reciting, declamation	grupo	alternativoj	prononco
level	maleolo	potīte, malleolus	an ankle, a malleolus	grupo	alternativoj	prononco
level	instanco	instance, tiesa, jurisdikcija	an instance, a court, a jurisdiction	grupo	alternativoj	prononco
level	digesti	sagremot	to digest	grupo	alternativoj	prononco
level	irano	Irāna	Iran	grupo	alternativoj	prononco
level	pluvmantelo	lietusmētelis	a raincoat	grupo	alternativoj	prononco
level	kompensi	kompensēt, labot	to compensate, to make amends for	grupo	alternativoj	prononco
level	traktato	līgums, pakete, traktāts	a treaty, a packt, a treatise	grupo	alternativoj	prononco
level	akordo	saskaņa, vienošanās, akords	an accord, an agreement, a chord	grupo	alternativoj	prononco
level	pluvego	stiprs lietus, lietusgāze	a heavy rain, downpour	grupo	alternativoj	prononco
level	uniformo	formastērps	a uniform	grupo	alternativoj	prononco
level	venĝi	atriebties, atriebties	to revenge, to avenge	grupo	alternativoj	prononco
level	ekpluvo	duša, sākas lietus	a shower, starting to rain	grupo	alternativoj	prononco
level	higieno	higiēna	hygiene	grupo	alternativoj	prononco
level	sekci	griezt, krustot, sadalīt	to cut, to intersect, to dissect	grupo	alternativoj	prononco
level	karno	mīkstums, gaļa	flesh, meat	grupo	alternativoj	prononco
level	pudro	pulveris	a powder	grupo	alternativoj	prononco
level	rilato	attiecības, attiecības	relationship, relation	grupo	alternativoj	prononco
level	fripono	nelietis, nelietis, blēdis, krāpnieks	a rogue, a rascal, a crook, a swindler	grupo	alternativoj	prononco
level	greko	grieķu cilvēks	a Greek person	grupo	alternativoj	prononco
level	ekvatoro	Ekvators	Equator	grupo	alternativoj	prononco
level	kruciĝvojo	šķērsceļš	a cross road	grupo	alternativoj	prononco
level	pekli	marinēt, kukurūzu (sālī)	to pickle, to corn (in salt)	grupo	alternativoj	prononco
level	proverbo	sakāmvārds	a proverb	grupo	alternativoj	prononco
level	neglekti	atstāt novārtā	to neglect	grupo	alternativoj	prononco
level	kafkruĉo	kafijas kanna	a coffee pot	grupo	alternativoj	prononco
level	ansero	zoss	a goose	grupo	alternativoj	prononco
level	raŭpo	kāpurs	a caterpillar	grupo	alternativoj	prononco
level	buĉi	uz miesnieku, nokaut	to butcher, to slaughter	grupo	alternativoj	prononco
level	italia	Itālija	italia	grupo	alternativoj	prononco
