C.my content.tsv
Level	Esperanto	my	en-us	Grupo	Alternativoj	Pronoco
level	sagaca	လိမ္မာသော၊ လိမ္မာသော၊ လိမ္မာသော၊	sagacious, astute, shrewd	grupo	alternativoj	prononco
level	magiisto	မှော်ဆရာ	a magician	grupo	alternativoj	prononco
level	modera	အလယ်အလတ်၊ ကျိုးကြောင်းဆီလျော်မှု	moderate, reasonable	grupo	alternativoj	prononco
level	vindi	ခြုံရန်၊ ဆွယ်ရန်၊	to wrap, to swathe, to swaddle	grupo	alternativoj	prononco
level	prologo	စကားချီးတစ်ခု	a prologue	grupo	alternativoj	prononco
level	Polinezio	ပိုလီနီးရှား	Polynesia	grupo	alternativoj	prononco
level	Tunizio	တူနီးရှား	Tunisia	grupo	alternativoj	prononco
level	sobra	သမ္မာသတိရှိသော၊	sober, abstemious, staid	grupo	alternativoj	prononco
level	Birmo	မြန်မာ	Myanmar	grupo	alternativoj	prononco
level	asekuri	အာမခံရန်	to insure	grupo	alternativoj	prononco
level	fono	နောက်ခံ	background	grupo	alternativoj	prononco
level	Gvatemalo	ဂွါတီမာလာ	Guatemala	grupo	alternativoj	prononco
level	pulvoro	အမှုန့်	powder	grupo	alternativoj	prononco
level	velki	ညှိုးနွမ်း၊	to wither, to fade	grupo	alternativoj	prononco
level	baterio	ဘက်ထရီ	a battery	grupo	alternativoj	prononco
level	Nikaragvo	နီကာရာဂွာ	Nicaragua	grupo	alternativoj	prononco
level	faŭko	မေးရိုး၊ ခြင်၊ ပါးစပ် (ဥမင်လိုဏ်ခေါင်း)	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	ကော့စတာရီကာ	Costa Rica	grupo	alternativoj	prononco
level	medalo	ဆုတံဆိပ်တစ်ခု	a medal	grupo	alternativoj	prononco
level	Paragvajo	ပါရာဂွေး	Paraguay	grupo	alternativoj	prononco
level	aligatoro	မိကျောင်း	an alligator	grupo	alternativoj	prononco
level	tempesto	မုန်တိုင်း၊ မုန်တိုင်း	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	ကြိုးတစ်ချောင်း၊	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	Hippopotamus၊ Hippo	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	သပိတ်မှောက်ရန်	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	ဘုန်းကြီးတစ်ပါး	a monach	grupo	alternativoj	prononco
level	petrolo	ရေနံ၊ paraffin-ဆီ	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	ထိန်းသိမ်းရန် (သကြား)၊ သကြားလုံး	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	စာပိုဒ်ကို ညွှန်ပြခြင်း။	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	ဆိုင်ကယ်တစ်စီး	a motorbicycle	grupo	alternativoj	prononco
level	organismo	သက်ရှိတစ်ခု	an organism	grupo	alternativoj	prononco
level	procedi	ရှေ့ဆက်ရန်	to proceed	grupo	alternativoj	prononco
level	ĉerizo	ချယ်ရီတစ်ခု	a cherry	grupo	alternativoj	prononco
level	ritmo	ရစ်သမ်	rhythm	grupo	alternativoj	prononco
level	broŝuro	လက်ကမ်းစာစောင်၊ လက်ကမ်းစာစောင်၊ လက်ကမ်းစာစောင်	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	မိဘမဲ့ဂေဟာတစ်ခု	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	အဆင်တန်ဆာတစ်ခု	an ornament	grupo	alternativoj	prononco
level	provizora	ယာယီ၊ ယာယီ	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	ခြေဖနောင့်	a heel	grupo	alternativoj	prononco
level	apoteko	ဆေးဆိုင်၊ ဆေးဆိုင်	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	ဂျာဂွာ	a jaguar	grupo	alternativoj	prononco
level	persimono	ပန်းသီးတစ်လုံး	a persimon	grupo	alternativoj	prononco
level	pesilo	ချိန်ခွင်လျှာ၊ အတိုင်းအတာတစ်ခု	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	ကြံဖန်ဖန်	to improvise	grupo	alternativoj	prononco
level	fosto	တိုင်၊ တိုင်၊	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	ပီဇာတစ်ခု	a pizza	grupo	alternativoj	prononco
level	sitelo	ပုံးတစ်ပုံး၊	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	ဉာဏ်ဖြင့် နှလုံးသွင်းခြင်း၊	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	တိကျတယ်၊ အချိန်မှန်တယ်၊ တိကျတယ်။	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	ထုံးတမ်းစဉ်လာ	rite	grupo	alternativoj	prononco
level	nodo	node တစ်ခု၊ knot တစ်ခု	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	ရေဘဝဲ	an octopus	grupo	alternativoj	prononco
level	degeli	အရည်ပျော်ရန်၊ ဖျော်ရန်	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	ဖြစ်တော့	to pinch	grupo	alternativoj	prononco
level	paniko	အထိတ်တလန့်	a panic	grupo	alternativoj	prononco
level	piro	သစ်တော်သီး (အသီး)	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	စိမ်ရန်၊ စိမ်ရန်၊ နှစ်မြှုပ်ရန်	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	သားမွေးအင်္ကျီ၊ သားမွေး၊ အခွံ၊ သားမွေးအပိုင်း	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	ဆေးစာ၊ စာရွက်	a prescription, recipe	grupo	alternativoj	prononco
level	princino	မင်းသမီး	a princess	grupo	alternativoj	prononco
level	masto	တိုင်တစ်တိုင်၊	a mast, a pole	grupo	alternativoj	prononco
level	kino	ရုပ်ရှင်ရုံတစ်ခု	a cinema	grupo	alternativoj	prononco
level	bombono	ဘွန်ဘွန်၊ သကြားလုံး၊ အချို	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	တစ်ပေါင်	a pound	grupo	alternativoj	prononco
level	ananaso	ထင်းရှူးပန်းသီးတစ်လုံး	a pine apple	grupo	alternativoj	prononco
level	tajloro	အပ်ချုပ်ဆိုင်	a tailor	grupo	alternativoj	prononco
level	veterano	ဝါရင့်	a veteran	grupo	alternativoj	prononco
level	revolucio	တော်လှန်ရေးတစ်ခု	a revolution	grupo	alternativoj	prononco
level	krusto	အပေါ်ယံလွှာ၊ ဘူးခွံ၊ အပြင်ဘက် အဖုံးမာမာ	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	သံလိုက်အိမ်မြှောင်	a compass	grupo	alternativoj	prononco
level	rizkampo	စပါးလယ်၊ စပါးခင်း	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	ဘုရားရှိခိုးကျောင်းတစ်ခု	a cathedral	grupo	alternativoj	prononco
level	roboto	စက်ရုပ်	a robot	grupo	alternativoj	prononco
level	parfumo	ရေမွှေးတစ်ခု	a perfume	grupo	alternativoj	prononco
level	margarino	မာဂျရင်း	margarine	grupo	alternativoj	prononco
level	ripo	နံရိုး (အရိုး)	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	စက်လှေကား	an escalator	grupo	alternativoj	prononco
level	kostumo	ဝတ်စုံ၊ ဝတ်စားဆင်ယင်မှုပုံစံ	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	အဆုတ်	a lung	grupo	alternativoj	prononco
level	infinitivo	အဆုံးမရှိ	infinitive	grupo	alternativoj	prononco
level	segilo	လွှ၊ လွှ၊	a saw, saws	grupo	alternativoj	prononco
level	prozo	စကားပြေတစ်ခု	a prose	grupo	alternativoj	prononco
level	mekanismo	စက်၊ ယန္တရားတစ်ခု	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	စကင်နာတစ်ခု	a scanner	grupo	alternativoj	prononco
level	benzino	ဓာတ်ဆီ၊ ဓာတ်ဆီ	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	ခဲ (သတ္တု)	lead (metal)	grupo	alternativoj	prononco
level	leki	စို့ရန်	to lick	grupo	alternativoj	prononco
level	akuzi	စွပ်စွဲရန်	to accuse	grupo	alternativoj	prononco
level	redakti	တည်းဖြတ်ရန်	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	ဝက်အူ	a screw	grupo	alternativoj	prononco
level	komo	ကော်မာတစ်ခု	a comma	grupo	alternativoj	prononco
level	surdulo	နားမကြား	a deaf	grupo	alternativoj	prononco
level	konduktoro	စပယ်ယာတစ်ဦး	a conductor	grupo	alternativoj	prononco
level	kreto	မြေဖြူခဲတစ်လုံး	a chalk	grupo	alternativoj	prononco
level	eklezio	ဘုရားကျောင်း (အဖွဲ့အစည်း)	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	ဇာတ်ဆောင်	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	ဥရောပ	europe	grupo	alternativoj	prononco
level	tajfuno	တိုင်ဖွန်း	a typhoon	grupo	alternativoj	prononco
level	sentimentala	စိတ်ကူးယဉ်ဆန်သော	sentimental	grupo	alternativoj	prononco
level	korko	ဖော့ဆို့၊	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	တံဆိပ်ခေါင်း၊ တံဆိပ်၊ အမှတ်အသား	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	သံလွင်သီးတစ်လုံး	an olive	grupo	alternativoj	prononco
level	kazino	ကာစီနိုတစ်ခု	a casino	grupo	alternativoj	prononco
level	terno	နှာချေခြင်း။	a sneeze	grupo	alternativoj	prononco
level	barikado	အတားအဆီးတစ်ခု	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	ငလျှင်	an earthquake	grupo	alternativoj	prononco
level	telegramo	ကြေးနန်းစာ	a telegram	grupo	alternativoj	prononco
level	prononci	အသံထွက်ရန်	to pronounce	grupo	alternativoj	prononco
level	tornado	လေဆင်နှာမောင်း	a tornado	grupo	alternativoj	prononco
level	objektiva	ရည်မှန်းချက်	objective	grupo	alternativoj	prononco
level	drapo	သိုးမွှေးတစ်ထည်၊	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	လက်သည်းကတ်ကြေး	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	ဖုန်စုပ်စက် (=polvosuĉilo)	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	ပျက်စီးရန်	to perish	grupo	alternativoj	prononco
level	afranki	ကြိုတင်ငွေပေးချေရန် (စာပို့ခြင်း)၊ တံဆိပ်ခေါင်းများထည့်ရန်	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	လှိမ့်ရန်၊ ပုခက်လွှဲရန်၊	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	ကာကွယ်ဆေးတစ်ခု	a vaccine	grupo	alternativoj	prononco
level	gorilo	ဂေါ်ရီလာ	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	ခရီးသွားအေဂျင်စီတစ်ခု	a travel agency	grupo	alternativoj	prononco
level	patrono	နာယကတစ်ဦး	a patron	grupo	alternativoj	prononco
level	abstini	ရှောင်ကြဉ်ရန်	to abstain	grupo	alternativoj	prononco
level	bulvardo	လမ်းမကြီးတစ်ခု	a boulevard	grupo	alternativoj	prononco
level	portalo	ပေါ်တယ်၊ တံခါးပေါက်	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	ထရပ်ကား	a truck	grupo	alternativoj	prononco
level	vito	စပျစ်နွယ်ပင်၊	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	မှန်ပြောင်း	a telescope	grupo	alternativoj	prononco
level	apliki	လျှောက်ထားရန်	to apply	grupo	alternativoj	prononco
level	cemento	ဘိလပ်မြေ	cement	grupo	alternativoj	prononco
level	pedagogio	သင်ကြားနည်း	pedagogy	grupo	alternativoj	prononco
level	albumo	အယ်လ်ဘမ်တစ်ခု	an album	grupo	alternativoj	prononco
level	aserti	အခိုင်အမာ၊ ပြောရန်၊ အတည်ပြုရန်	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	ညီရန်	to accord	grupo	alternativoj	prononco
level	fulgo	အိုးမဲ၊ အညစ်အကြေး	a soot, a grime	grupo	alternativoj	prononco
level	adapti	လိုက်လျောညီထွေဖြစ်အောင်၊ ချိန်ညှိရန်၊ လိုက်လျောညီထွေဖြစ်စေရန်၊ အံဝင်ခွင်ကျဖြစ်စေရန်	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	ပေးဆောင်ရန်၊ ထောက်ပံ့ရန်၊ ပေးပို့ရန်	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	အငြင်းအခုံတစ်ခု	an argument	grupo	alternativoj	prononco
level	frizi	ဆံပင်ကောက်ရန်၊	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	လိုငွေပြခြင်း။	a deficit	grupo	alternativoj	prononco
level	blato	ပိုးဟပ်၊ ချစ်ပ်တစ်ခု	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	စာရွက်၊ ဆေးစာ	a recipe, a prescription	grupo	alternativoj	prononco
