C.he content.tsv
Level	Esperanto	he	en-us	Grupo	Alternativoj	Pronoco
level	ŝaŭmo	קצף, קצף, בועה	a foam, a froth, a bubble	grupo	alternativoj	prononco
level	kranio	גולגולת, גולגולת	a skull, a cranium	grupo	alternativoj	prononco
level	neĝi	לשלג	to snow	grupo	alternativoj	prononco
level	dresi	לאלף, לאמן, לפרוץ פנימה	to tame, to train, to break in	grupo	alternativoj	prononco
level	grimaci	להעוות את פניו, להזעיף פנים	to grimace, to scowl	grupo	alternativoj	prononco
level	akcio	מניה, מניה	a stock, a share	grupo	alternativoj	prononco
level	neĝa homo	איש שלג	a snow man	grupo	alternativoj	prononco
level	kolbaso	נקניק	a sausage	grupo	alternativoj	prononco
level	aperturo	צמצם, פתח, פתח, פתח אוורור	an aperture, an opening, an orifice, a vent	grupo	alternativoj	prononco
level	judo	אדם יהודי	a Jewish person	grupo	alternativoj	prononco
level	malvesti (sin)	להתפשט (עצמו), לדחות	to undress (oneself), to put off	grupo	alternativoj	prononco
level	seminario	סמינר, סמינר	a seminar, seminary	grupo	alternativoj	prononco
level	sulko	חריץ, קמט, תלם	a groove, a wrinkle, a furrow	grupo	alternativoj	prononco
level	diagnozo	אבחנה	a diagnosis	grupo	alternativoj	prononco
level	umbiliko	טבור, טבור, טבור	a navel, a belly button, a umbilicus	grupo	alternativoj	prononco
level	grego	עדר, עדר	a herd, a flock	grupo	alternativoj	prononco
level	kalumnii	להכפיש, להשמיץ, להכפיש	to calumniate, to slander, to defame	grupo	alternativoj	prononco
level	deliri	להיות הזוי, לעצבן, להשתולל	to be delirious, to maunder, to rave	grupo	alternativoj	prononco
level	kaŭri	להתכופף, לכרוע, להתכופף	to crouch, to squat, to cower	grupo	alternativoj	prononco
level	respektiva	בהתאמה	respective	grupo	alternativoj	prononco
level	vestarko	קולב (בדים)	a hanger (cloths)	grupo	alternativoj	prononco
level	pompo	פאר, פאר, תצוגה	a pomp, a splendor, a display	grupo	alternativoj	prononco
level	korniko	עורב עם ברדס	a hooded crow	grupo	alternativoj	prononco
level	vestŝranko	ארון	a closet	grupo	alternativoj	prononco
level	frivola	קַל דַעַת	frivolous	grupo	alternativoj	prononco
level	opero	אופרה	an opera	grupo	alternativoj	prononco
level	garni	לעטר, לחזק, לחזק, להרביץ	to garnish, to reinforce, to strength, to stud	grupo	alternativoj	prononco
level	gladilo	מגהץ	an iron	grupo	alternativoj	prononco
level	jugo	עול	a yoke	grupo	alternativoj	prononco
level	beto	סלק	a beet	grupo	alternativoj	prononco
level	heroldo	מבשר	a herald	grupo	alternativoj	prononco
level	kazerno	צריף, רובע חיילים	a barrack, a soldiers' quarter	grupo	alternativoj	prononco
level	plorkrii	לבכות בבכי	to cry weeping	grupo	alternativoj	prononco
level	peruko	פאה, חתיכת שיער	a wig, a hair-piece	grupo	alternativoj	prononco
level	intesto	מעי	an intestine	grupo	alternativoj	prononco
level	mobilizi	להתגייס	to mobilize	grupo	alternativoj	prononco
level	flagri	להתלקח, להבהב	to flare, to flicker	grupo	alternativoj	prononco
level	revizii	לתקן	to revise	grupo	alternativoj	prononco
level	krizantemo	חרצית	a chrysanthemum	grupo	alternativoj	prononco
level	aŭtentika	אותנטי, אמיתי	authentic, genuine	grupo	alternativoj	prononco
level	tirkesto	מגירה	a drawer	grupo	alternativoj	prononco
level	somnambulo	סהרורי, סומנבוליסט	a sleepwalker, a somnambulist	grupo	alternativoj	prononco
level	staturo	קומה	a stature	grupo	alternativoj	prononco
level	manovri	לתמרן	to maneuver	grupo	alternativoj	prononco
level	bankroti	לפשוט רגל, ללכת לשבור	to go bankrupt, to go broke	grupo	alternativoj	prononco
level	sinsekve	ברציפות	consecutively	grupo	alternativoj	prononco
level	kuristo	אצן	a runner	grupo	alternativoj	prononco
level	sorbi	לספוג, לספוג	to absorb, to soak up	grupo	alternativoj	prononco
level	vegetarano	אדם צמחוני	a vegetarian person	grupo	alternativoj	prononco
level	oponi	להתנגד	to oppose	grupo	alternativoj	prononco
level	reflekti	להרהר	to reflect	grupo	alternativoj	prononco
level	forkuri	לברוח, לברוח, לברוח	to run away, to flee, to abscond	grupo	alternativoj	prononco
level	riverenci	להשתחוות, לקצר, להספיד, לסלאם	to bow, to curtsey, to make obeisance, to saalam	grupo	alternativoj	prononco
level	lojala	נאמן, נאמן	loyal, faithful	grupo	alternativoj	prononco
level	zumi	לזמזם, לזמזם	to hum, to buzz	grupo	alternativoj	prononco
level	digno	כבוד	a dignity	grupo	alternativoj	prononco
level	popola	של אנשים	of people	grupo	alternativoj	prononco
level	subtila	עָדִין	subtle	grupo	alternativoj	prononco
level	bv. (~i)	בבקשה ~	please ~	grupo	alternativoj	prononco
level	spektaklo	מחזה, הצגה, הופעה	a spectacle, a show, a performance	grupo	alternativoj	prononco
level	etapo	שלב, שלב, עצירת ביניים	a stage, a phase, a stopover	grupo	alternativoj	prononco
level	najtingalo	זמיר	a nightingale	grupo	alternativoj	prononco
level	prezidento	נשיא (של רפובליקה)	a president (of a republic)	grupo	alternativoj	prononco
level	ŝtipo	בול עץ, גוש עץ	a log, a chunk of wood	grupo	alternativoj	prononco
level	vanta	הבל, קל דעת, מתנשא	vain, frivolous, conceited	grupo	alternativoj	prononco
level	delegito	נציג	a delegate	grupo	alternativoj	prononco
level	delegita reto	רשת של מומחים מוסמכים	a network of delegated specialists	grupo	alternativoj	prononco
level	famekonata	ידוע היטב	well known	grupo	alternativoj	prononco
level	orkestro	תזמורת	an orchestra	grupo	alternativoj	prononco
level	nekonata	לא ידוע	unknown	grupo	alternativoj	prononco
level	tumulto	מהומה, מהומה	a tumult, a riot	grupo	alternativoj	prononco
level	plando	סוליה (=פלנדומו)	a sole (=plandumo)	grupo	alternativoj	prononco
level	kirli	לסחרור, לערבב	to whirl, to stir	grupo	alternativoj	prononco
level	bulbo	נורה	a bulb	grupo	alternativoj	prononco
level	balasto	נטל	a ballast	grupo	alternativoj	prononco
level	vakso	דוֹנַג	wax	grupo	alternativoj	prononco
level	torso	פלג גוף עליון, תא מטען	a torso, a trunk	grupo	alternativoj	prononco
level	refreŝigaĵo	משקה מרענן	a refreshing drink	grupo	alternativoj	prononco
level	komisaro	קומיסר, קומיסר	a commissary, a comissar	grupo	alternativoj	prononco
level	incenso	קְטוֹרֶת	incense	grupo	alternativoj	prononco
level	submarŝipo	צוללת, צוללת	submarine, a submarine	grupo	alternativoj	prononco
level	proleto	פרולטריון (=פרולטריו)	a proletarian (=proletario)	grupo	alternativoj	prononco
level	spado	אנס, חרב, חרב קטנה	a rapier, a sword, a small sword	grupo	alternativoj	prononco
level	veluro	קטיפה	a velvet	grupo	alternativoj	prononco
level	inspektoro	מפקח, משגיח, צופה	an inspector, an overseer, a viewer	grupo	alternativoj	prononco
level	optimismo	אופטימיות	an optimism	grupo	alternativoj	prononco
level	velŝipo	סירת מפרש	a sailboat	grupo	alternativoj	prononco
level	kristo	המשיח	Christ	grupo	alternativoj	prononco
level	ĝermo	חיידק	a germ	grupo	alternativoj	prononco
level	desegnado	ציור, עיצוב	drawing, designing	grupo	alternativoj	prononco
level	civilizacio	ציוויליזציה	a civilization	grupo	alternativoj	prononco
level	frako	מעיל, מעיל שמלה	a tailcoat, a dress coat	grupo	alternativoj	prononco
level	brakhorloĝo	שעון יד	a wrist watch	grupo	alternativoj	prononco
level	provoki	לעורר, להסית, לערער	to provoke, to incite, to challenge	grupo	alternativoj	prononco
level	akrido	חגב, אקרידיום, ארבה	a grasshopper, an acridium, a locust	grupo	alternativoj	prononco
level	biografio	ביוגרפיה	biography	grupo	alternativoj	prononco
level	elfo	שדון	an elf	grupo	alternativoj	prononco
level	pedanta	קַפְּדָנִי	pedantic	grupo	alternativoj	prononco
level	halthorloĝo	שעון עצר	a stop watch	grupo	alternativoj	prononco
level	cikatro	צלקת, צלקת	a scar, a cicatrice	grupo	alternativoj	prononco
level	anticipi	לצפות מראש, לחשוב קדימה	to anticipate, to think ahead	grupo	alternativoj	prononco
level	franco	צרפתי	a Frenchman	grupo	alternativoj	prononco
level	vampiro	ערפד	a vampire	grupo	alternativoj	prononco
level	kolizii	להתנגש, להיתקל בו, להתנגש	to collide with, to run into, to clash	grupo	alternativoj	prononco
level	luko	צוהר, אשנב, רפפה	a skylight, a porthole, a louver	grupo	alternativoj	prononco
level	vekhorloĝo	שעון מעורר (מתעורר)	an alarm clock (waking)	grupo	alternativoj	prononco
level	sigeli	להחתים, להחתים, לסמן	to seal, to stamp, to mark	grupo	alternativoj	prononco
level	aveno	שיבולת שועל	oats	grupo	alternativoj	prononco
level	primitiva	פְּרִימִיטִיבִי	primitive	grupo	alternativoj	prononco
level	koketa	קוקטי, חמוד, מקורזל, חריף, פלרטטני	coquettish, cute, kinky, saucy, flirtatious	grupo	alternativoj	prononco
level	lamenti	לקונן, להתאבל	to lament, to grieve	grupo	alternativoj	prononco
level	sigelo	כלב ים	a seal	grupo	alternativoj	prononco
level	refo	שונית, שונית (מפרש)	a reef, a reef (sail)	grupo	alternativoj	prononco
level	psikologio	פְּסִיכוֹלוֹגִיָה	psychology	grupo	alternativoj	prononco
level	saliko	ערבה	a willow	grupo	alternativoj	prononco
level	legolibro	ספר קריאה	a reading book	grupo	alternativoj	prononco
level	kajuto	בקתה	a cabin	grupo	alternativoj	prononco
level	pseŭdonimo	שם בדוי	a pseudonym	grupo	alternativoj	prononco
level	anekdoto	אנקדוטה	an anecdote	grupo	alternativoj	prononco
level	lino	פשתן, פשתן	linen, flax	grupo	alternativoj	prononco
level	plura	רַבִּים	plural	grupo	alternativoj	prononco
level	taglibro	יומן, יומן	a diary, a journal	grupo	alternativoj	prononco
level	laboratorio	מעבדה, מעבדה	a laboratory, a lab	grupo	alternativoj	prononco
level	banklibro	ספר בנק	a bank book	grupo	alternativoj	prononco
level	basko	מעיל, רכבת (של חלוק שמלה)	a coattail, a train (of a dress robe)	grupo	alternativoj	prononco
level	spiko	ספייק (של תירס), אוזן (של תירס)	a spike (of corn), an ear (of corn)	grupo	alternativoj	prononco
level	ministerio	משרד	a ministry	grupo	alternativoj	prononco
level	kajereto (notlibreto)	פתק, מחברת	a note, a notebook	grupo	alternativoj	prononco
level	lotuso	לוטוס	a lotus	grupo	alternativoj	prononco
level	ekspedi	לזרז, לשלוח, לשלוח	to expedite, to dispatch, to send off	grupo	alternativoj	prononco
level	mitologio	מִיתוֹלוֹגִיָה	mythology	grupo	alternativoj	prononco
level	manlibro	מדריך	a manual	grupo	alternativoj	prononco
level	akvario	אקווריום	an aquarium	grupo	alternativoj	prononco
level	apro	חזיר בר	a wild boar	grupo	alternativoj	prononco
level	deponi	להפקיד	to deposit	grupo	alternativoj	prononco
level	starti	להתחיל	to start off	grupo	alternativoj	prononco
level	piedfingro	אצבע	a toe	grupo	alternativoj	prononco
level	bandito	שודד	a bandit	grupo	alternativoj	prononco
level	garbo	אלומה, צרור, אשכול	a sheaf, a bundle, a cluster	grupo	alternativoj	prononco
level	krestomatio	כריסטומיה	chrestomathy	grupo	alternativoj	prononco
level	galo	מרה, מרה	a gall, a bile	grupo	alternativoj	prononco
level	kresto	ציצה, רכס הרים	a crest, a mountain ridge	grupo	alternativoj	prononco
level	splito	רסיס, שבב	a splinter, a chip	grupo	alternativoj	prononco
level	kalo	יבלת	a callus	grupo	alternativoj	prononco
level	torto	טארט, פשטידה	a tart, a pie	grupo	alternativoj	prononco
level	vindo	שמיכת תינוק	baby blanket	grupo	alternativoj	prononco
level	limako	שבלול	a slug	grupo	alternativoj	prononco
level	epidemio	מגפה	an epidemic	grupo	alternativoj	prononco
level	angilo	צלופח	an eel	grupo	alternativoj	prononco
level	sinagogo	בית כנסת	a synagogue	grupo	alternativoj	prononco
level	vejno	וריד	a vein	grupo	alternativoj	prononco
level	eventuala	בסופו של דבר, פוטנציאלי, מותנה	eventual, prospective, contingent	grupo	alternativoj	prononco
level	katalogo	קטלוג	a catalogue	grupo	alternativoj	prononco
level	pufo	נשיפה	a puff	grupo	alternativoj	prononco
level	ĝendarmo	ז'נדרם, שוטר	a gendarme, a patrolman	grupo	alternativoj	prononco
level	germana	גֶרמָנִיָת	German	grupo	alternativoj	prononco
level	imuna	חסין, עמיד	immune, resistant	grupo	alternativoj	prononco
level	funebrulo	מתאבל	a mouner	grupo	alternativoj	prononco
level	brito	בריטי	a British	grupo	alternativoj	prononco
level	veterinaro	וטרינר, וטרינר	a vet, a veterinarian	grupo	alternativoj	prononco
level	stadio	שלב, תקופה, שלב, אצטדיון	a stage, a period, a phase, a stadium	grupo	alternativoj	prononco
level	laŭbo	סוכה, קשת, דוכן	an arbor, a bower, a booth	grupo	alternativoj	prononco
level	viskio	וויסקי	whiskey	grupo	alternativoj	prononco
level	porkokotleto	קציצת חזיר, קציצת חזיר	pork cutlet, a pork cutlet	grupo	alternativoj	prononco
level	teraso	מרפסת	a terrace	grupo	alternativoj	prononco
level	fasado	חזית	a facade	grupo	alternativoj	prononco
level	bulko	לחמניה, לחמנייה	a roll, a bun	grupo	alternativoj	prononco
level	bestoĝardeno	גן חיות, גן חיות (=גן חיות)	a zoo, an animal garden (=zoo)	grupo	alternativoj	prononco
level	porcelano	פורצלן	a porcelain	grupo	alternativoj	prononco
level	ŝpini	לסובב	to spin	grupo	alternativoj	prononco
level	plago	מגפה, מזיק, פורענות	a plague, a pest, a calamity	grupo	alternativoj	prononco
level	liceo	ליציאום, בית ספר תיכון	a lyceum, a grammar school	grupo	alternativoj	prononco
level	sakostrato	רחוב ללא מוצא	a dead-end street	grupo	alternativoj	prononco
level	sino	חיק, חיק	a bosom, a lap	grupo	alternativoj	prononco
level	stratlanterno	פנס רחוב, עמוד פנס (ברחוב)	a street lamp, a lamppost (on a street)	grupo	alternativoj	prononco
level	karbono	פַּחמָן	carbon	grupo	alternativoj	prononco
level	lacerto	לטאה, לצרטה	a lizard, a lacerta	grupo	alternativoj	prononco
level	kapdoloro	כאב ראש	a headache	grupo	alternativoj	prononco
level	tatui	לקעקע	to tattoo	grupo	alternativoj	prononco
level	perono	פרון, מדרגות קדמיות, מפתנים	a perron, front steps, doorsteps	grupo	alternativoj	prononco
level	rusto	חֲלוּדָה	rust	grupo	alternativoj	prononco
level	tenera	רך, מלא חיבה	tender, affectionate	grupo	alternativoj	prononco
level	kometo	שביט	a comet	grupo	alternativoj	prononco
level	brigado	חטיבה	a brigade	grupo	alternativoj	prononco
level	kontinua	רָצִיף	continuous	grupo	alternativoj	prononco
level	amforo	אמפורה	an amphora	grupo	alternativoj	prononco
level	gorĝodoloro	כאב גרון (כאב בגרון)	a sore throat (pain in throat)	grupo	alternativoj	prononco
level	bosko	חורשה, חורש	a grove, a copse	grupo	alternativoj	prononco
level	cidro	סיידר	a cider	grupo	alternativoj	prononco
level	stomakdoloro	כאב בטן	a stomach-ache	grupo	alternativoj	prononco
level	fago	אשור	a beech	grupo	alternativoj	prononco
level	veziko	שלפוחית השתן, שלפוחית השתן	a bladder, a vesica	grupo	alternativoj	prononco
level	folklora vilaĝo	כפר עממי, עיר עממית	a folk village, a folk town	grupo	alternativoj	prononco
