B.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	যেমন সেমিনার, সাইকেল ক্যারাভান এবং উৎসব	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	ভাষার উৎসব, ওয়েব পেজ তৈরি করা	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	যেমন সাইকেল কাফেলা, উৎসব ইত্যাদি	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	অধিকার এবং সম্পর্ক সম্পর্কে একটি সেমিনার	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	কাফেলা, উৎসব, নির্মাণ ইত্যাদি	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	সরকারী সংস্থা যেমন ইউনেস্কো	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	সরকারী সংস্থায় প্রতিনিধিত্ব করা হয়	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	আমরাও প্রতিনিধিত্ব করছি	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	বিভিন্ন সংস্থায় প্রতিনিধিত্ব করা হয়	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	সংস্থা যেমন ইউরোপীয় যুব ফোরাম, ইউনেস্কো	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	জাতিসংঘের যুব বিভাগ	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	বিভিন্ন সংস্থা যেমন ইউনেস্কো এবং জাতিসংঘের যুব বিভাগ	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	ইউনেস্কো এবং জাতিসংঘের যুব বিভাগ	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	ইউরোপীয় যুব ফোরাম এবং জাতিসংঘের যুব বিভাগ	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	আকর্ষণীয় শোনাচ্ছে	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	একটি পাতা, ব্রাউজ করতে, একটি বাতাস, পাখা, এস্পেরান্তো, এস্পেরান্তো উপভোগ করতে	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	আমার জন্য এস্পেরান্তো কথা বলাই যথেষ্ট	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	এক বা দুই সপ্তাহের জন্য এস্পেরান্তো উপভোগ করতে	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	বছরে এক বা দুই সপ্তাহ	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	যাইহোক, এটা আমার জন্য যথেষ্ট	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	হ্যাঁ, এক খুঁজে পাওয়া উচিত ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	ভারসাম্য খুঁজে পেতে	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	প্রত্যেকের নিজের ভারসাম্য খুঁজে পাওয়া উচিত	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	আমি এটা খুব বেশী বোধ	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	এখন আমি অনুভব করছি	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	আমি এটা অনুভব করি ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	মনে হচ্ছে অনেক বেশি ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	আমার জীবনে খুব বেশি এস্পেরান্তো	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	আমার জীবনে অনেক বেশি এস্পেরান্তো আছে	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	আপনি কি একজন সদস্য?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	আপনি একটি প্রতিষ্ঠানের সদস্য?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	অন্য কোনো সংস্থার সদস্য	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	সত্যিই একটি সংস্থা নয়, কিন্তু ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	কিন্তু আমি গিটার বাজাই	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	একটি ব্যান্ডে গিটার বাজায়	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	চমৎকার! আমি আসলেই পচ্ছ্ন্দ করি	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	আমি গান গাইতে পছন্দ করি	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	গান গাইতে খুব ভালো লাগে	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	আপনি কি ধরনের সঙ্গীত বাজান?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	ভাল, এটা সহজ পপ	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	আমরা সবেমাত্র ব্যান্ড শুরু করেছি	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	কিন্তু শেষ পর্যন্ত আমরা খেলব	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	আমরা IJK সময় খেলেছি	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	পরবর্তী IJK সময় খেলা হবে	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	আমি ইতিমধ্যে এটির জন্য উন্মুখ!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	আপনার প্রয়োজন হলে শুধু বলুন ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	কিছু ব্যাকআপ গায়ক প্রয়োজন	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	আপনি একটি ব্যাকআপ গায়ক প্রয়োজন হলে	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	কেন না? হয়তো আপনি চান ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	আপনি এখন কিছু গাইতে চান	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	আমি গিটার বাজাতে পারি	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	আপনি গান করতে চান এবং আমি বাজাতে পারি	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	এখন কিছু গাইতে এবং গিটার বাজাতে	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	হ্যা আমি ওটা পছন্দ করব	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	আমার গিটার আনতে	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	এক্ষুনি আমার গিটার নিয়ে আসবে	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	খুব ভালো, আমি একটা গিটার নিয়ে আসব	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	আমি এখুনি আমার গিটার নিয়ে আসব	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	আপনার ফিরে আসার জন্য অপেক্ষা করছে	waits for your return	grupo	alternativoj	prononco
