C.hu content.tsv
Level	Esperanto	hu	en-us	Grupo	Alternativoj	Pronoco
level	asekuri	biztosítást kötni	to insure	grupo	alternativoj	prononco
level	fono	háttér	background	grupo	alternativoj	prononco
level	Gvatemalo	Guatemala	Guatemala	grupo	alternativoj	prononco
level	pulvoro	por	powder	grupo	alternativoj	prononco
level	velki	hervadni, elhalványulni	to wither, to fade	grupo	alternativoj	prononco
level	baterio	egy akkumulátort	a battery	grupo	alternativoj	prononco
level	Nikaragvo	Nicaragua	Nicaragua	grupo	alternativoj	prononco
level	faŭko	állkapocs, pofa, száj (alagút)	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	Costa Rica	Costa Rica	grupo	alternativoj	prononco
level	medalo	egy medál	a medal	grupo	alternativoj	prononco
level	Paragvajo	Paraguay	Paraguay	grupo	alternativoj	prononco
level	aligatoro	egy aligátor	an alligator	grupo	alternativoj	prononco
level	tempesto	vihar, vihar	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	egy zsinór, egy madzag	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	víziló, víziló	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	sztrájkolni	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	egy monach	a monach	grupo	alternativoj	prononco
level	petrolo	kőolaj, paraffin-olaj	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	tartósítani (cukorban), cukrozva	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	bekezdés behúzása	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	egy motorkerékpárt	a motorbicycle	grupo	alternativoj	prononco
level	organismo	egy szervezet	an organism	grupo	alternativoj	prononco
level	procedi	A folytatáshoz	to proceed	grupo	alternativoj	prononco
level	ĉerizo	egy cseresznyét	a cherry	grupo	alternativoj	prononco
level	ritmo	ritmus	rhythm	grupo	alternativoj	prononco
level	broŝuro	prospektus, szórólap, röpirat	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	egy árvaház	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	egy dísz	an ornament	grupo	alternativoj	prononco
level	provizora	ideiglenes, ideiglenes	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	egy sarok	a heel	grupo	alternativoj	prononco
level	apoteko	gyógyszertár, drogéria	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	egy jaguár	a jaguar	grupo	alternativoj	prononco
level	persimono	egy datolyaszilva	a persimon	grupo	alternativoj	prononco
level	pesilo	egy mérleg, egy mérleg	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	improvizálni	to improvise	grupo	alternativoj	prononco
level	fosto	oszlop, oszlop, függőleges támasz	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	egy pizza	a pizza	grupo	alternativoj	prononco
level	sitelo	egy vödör, egy vödör	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	fejből, emlékezetből, szó szerint	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	pontos, pontos, precíz	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	rítus	rite	grupo	alternativoj	prononco
level	nodo	egy csomópont, egy csomó	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	egy polip	an octopus	grupo	alternativoj	prononco
level	degeli	megolvadni, kiolvadni	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	megcsípni	to pinch	grupo	alternativoj	prononco
level	paniko	egy pánik	a panic	grupo	alternativoj	prononco
level	piro	körte (gyümölcs)	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	mártani, áztatni, meríteni	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	egy bunda, szőrme, szőrme, szőrmedarab	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	recept, recept	a prescription, recipe	grupo	alternativoj	prononco
level	princino	egy hercegnő	a princess	grupo	alternativoj	prononco
level	masto	árboc, oszlop	a mast, a pole	grupo	alternativoj	prononco
level	kino	egy mozi	a cinema	grupo	alternativoj	prononco
level	bombono	egy bon-bon, egy cukorka, egy édesség	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	egy font	a pound	grupo	alternativoj	prononco
level	ananaso	egy ananász	a pine apple	grupo	alternativoj	prononco
level	tajloro	egy Szabó	a tailor	grupo	alternativoj	prononco
level	veterano	egy veterán	a veteran	grupo	alternativoj	prononco
level	revolucio	egy forradalom	a revolution	grupo	alternativoj	prononco
level	krusto	kéreg, burok, kemény külső burkolat	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	egy iránytű	a compass	grupo	alternativoj	prononco
level	rizkampo	egy rizsföld, egy rizsföld	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	katedrális	a cathedral	grupo	alternativoj	prononco
level	roboto	a robot	a robot	grupo	alternativoj	prononco
level	parfumo	egy parfümöt	a perfume	grupo	alternativoj	prononco
level	margarino	margarin	margarine	grupo	alternativoj	prononco
level	ripo	borda (csont)	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	mozgólépcső	an escalator	grupo	alternativoj	prononco
level	kostumo	jelmez, öltözet, öltözködési stílus	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	egy tüdőt	a lung	grupo	alternativoj	prononco
level	infinitivo	főnévi igenév	infinitive	grupo	alternativoj	prononco
level	segilo	fűrész, fűrészek	a saw, saws	grupo	alternativoj	prononco
level	prozo	egy próza	a prose	grupo	alternativoj	prononco
level	mekanismo	eszköz, mechanizmus	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	egy szkenner	a scanner	grupo	alternativoj	prononco
level	benzino	benzin, benzin	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	ólom (fém)	lead (metal)	grupo	alternativoj	prononco
level	leki	nyalni	to lick	grupo	alternativoj	prononco
level	akuzi	vádolni	to accuse	grupo	alternativoj	prononco
level	redakti	szerkeszteni	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	Egy csavart	a screw	grupo	alternativoj	prononco
level	komo	egy vesszőt	a comma	grupo	alternativoj	prononco
level	surdulo	egy süket	a deaf	grupo	alternativoj	prononco
level	konduktoro	egy karmester	a conductor	grupo	alternativoj	prononco
level	kreto	egy krétát	a chalk	grupo	alternativoj	prononco
level	eklezio	egyház (szervezet)	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	egy főszereplő	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	Európa	europe	grupo	alternativoj	prononco
level	tajfuno	egy tájfun	a typhoon	grupo	alternativoj	prononco
level	sentimentala	szentimentális	sentimental	grupo	alternativoj	prononco
level	korko	egy parafa, egy dugó	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	bélyegző, pecsét, jel	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	egy olajbogyó	an olive	grupo	alternativoj	prononco
level	kazino	egy kaszinó	a casino	grupo	alternativoj	prononco
level	terno	egy tüsszentés	a sneeze	grupo	alternativoj	prononco
level	barikado	egy barikád	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	földrengés	an earthquake	grupo	alternativoj	prononco
level	telegramo	egy táviratot	a telegram	grupo	alternativoj	prononco
level	prononci	kiejteni	to pronounce	grupo	alternativoj	prononco
level	tornado	egy tornádó	a tornado	grupo	alternativoj	prononco
level	objektiva	célkitűzés	objective	grupo	alternativoj	prononco
level	drapo	gyapjúkendő, kendő	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	egy körömolló	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	egy porszívó (=polvosuĉilo)	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	elpusztulni	to perish	grupo	alternativoj	prononco
level	afranki	előre kifizetni (postaköltséget), bélyegeket feltenni	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	elaltatni, bölcsődni, ringatni	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	egy vakcina	a vaccine	grupo	alternativoj	prononco
level	gorilo	egy gorilla	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	egy utazási iroda	a travel agency	grupo	alternativoj	prononco
level	patrono	egy mecénás	a patron	grupo	alternativoj	prononco
level	abstini	tartózkodni	to abstain	grupo	alternativoj	prononco
level	bulvardo	egy körút	a boulevard	grupo	alternativoj	prononco
level	portalo	egy portál, egy átjáró	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	egy kamion	a truck	grupo	alternativoj	prononco
level	vito	egy szőlőtő, egy szőlő	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	egy távcső	a telescope	grupo	alternativoj	prononco
level	apliki	alkalmazni	to apply	grupo	alternativoj	prononco
level	cemento	cement	cement	grupo	alternativoj	prononco
level	pedagogio	pedagógia	pedagogy	grupo	alternativoj	prononco
level	albumo	egy albumot	an album	grupo	alternativoj	prononco
level	aserti	állítani, kijelenteni, megerősíteni	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	megegyezni	to accord	grupo	alternativoj	prononco
level	fulgo	egy korom, egy kosz	a soot, a grime	grupo	alternativoj	prononco
level	adapti	alkalmazkodni, alkalmazkodni, alkalmazkodni, illeszkedni	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	berendezni, szállítani, szállítani	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	egy veszekedés	an argument	grupo	alternativoj	prononco
level	frizi	göndörödni, göndörödni	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	hiány	a deficit	grupo	alternativoj	prononco
level	blato	egy csótány, egy chip	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	receptet, receptet	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	egy öltöny, egy ruha, egy overall, egy garat	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	egy ciklon	a cyclone	grupo	alternativoj	prononco
level	reformi	megreformálni	to reform	grupo	alternativoj	prononco
level	pulvo	por, puskapor	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	fröcsögni, kitörni, kifröccsenni	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	egy kakukk	a cuckoo	grupo	alternativoj	prononco
level	ŝanceli	remegni, toporogni	to shake, to totter	grupo	alternativoj	prononco
level	rekordo	rekord (sport)	a record (sport)	grupo	alternativoj	prononco
level	florpetalo	egy virágszirom	a flower petal	grupo	alternativoj	prononco
level	kosmo	kozmosz, (külső) tér, univerzum	cosmos, (outer) space, universe	grupo	alternativoj	prononco
level	ĉeko	csekk, csekk	a checque, a check	grupo	alternativoj	prononco
level	konsumi	elfogyasztani, elhasználni	to consume, to use up	grupo	alternativoj	prononco
level	lameno	egy lemez, egy lemez, egy réteg	a lamina, a plate, a layer	grupo	alternativoj	prononco
level	erotika	erotikus	erotic	grupo	alternativoj	prononco
level	peniko	ecset (művészet)	a brush (art)	grupo	alternativoj	prononco
level	spuro	nyom, nyom, nyom	a track, a trail, a trace	grupo	alternativoj	prononco
level	rigida	merev, merev	rigid, stiff	grupo	alternativoj	prononco
level	pleto	egy tálca	a tray	grupo	alternativoj	prononco
level	ignori	figyelmen kívül hagyni	to ignore	grupo	alternativoj	prononco
level	Volapuko (Volapǖko)	Volapuk	Volapuk	grupo	alternativoj	prononco
level	frazo	egy mondat	a sentence	grupo	alternativoj	prononco
level	bruto	vadállat, haszonállat, vadállat	a brute, a farm animal, a beast	grupo	alternativoj	prononco
level	gladi	vasalni (ruhát)	to iron (clothes)	grupo	alternativoj	prononco
level	kalsono	egy fehérneműt, alsónadrágot, rövidnadrágot	an underwear, underpants, shorts	grupo	alternativoj	prononco
level	aktoro	egy színész	an actor	grupo	alternativoj	prononco
level	valida	érvényes	valid	grupo	alternativoj	prononco
level	ruso	egy orosz	a Russian	grupo	alternativoj	prononco
level	glita	sikló, csúszós	gliding, slippery	grupo	alternativoj	prononco
level	fantazio	egy fantázia	a fantasy	grupo	alternativoj	prononco
level	ŝargi	betölteni, tölteni	to load, to charge	grupo	alternativoj	prononco
level	saŭco	szósz, szósz	a sauce, a gravy	grupo	alternativoj	prononco
level	verto	egy korona, a fej teteje	a crown, top of the head	grupo	alternativoj	prononco
level	enketi	érdeklődni, felmérni, vizsgálni	to make an inquiry, to survey, to investigate	grupo	alternativoj	prononco
level	ateisto	egy ateista	an atheist	grupo	alternativoj	prononco
level	insigno	egy jelvényt	a badge	grupo	alternativoj	prononco
level	trudi	rákényszeríteni, erőltetni	to impose, to force	grupo	alternativoj	prononco
level	skemo	egy sémát	a scheme	grupo	alternativoj	prononco
level	kalva	kopasz, csupasz, merész fejű, hallatlan	bald, bare, bold-headed, hearless	grupo	alternativoj	prononco
level	germano	egy német	a German	grupo	alternativoj	prononco
level	orto	derékszög	a right angle	grupo	alternativoj	prononco
level	avizo	figyelmeztetés, figyelmeztetés	a warning, a notice	grupo	alternativoj	prononco
level	fronto	eleje, homlokzata	front, frontage	grupo	alternativoj	prononco
level	lernolibro	egy tankönyv	a textbook	grupo	alternativoj	prononco
level	glavo	egy kard	a sword	grupo	alternativoj	prononco
level	konservativa	konzervatív	conservative	grupo	alternativoj	prononco
level	Usono	Egyesült Államok	USA	grupo	alternativoj	prononco
level	ankro	egy horgony	an anchor	grupo	alternativoj	prononco
level	analizo	egy elemzés	an analysis	grupo	alternativoj	prononco
level	flustri	suttogni	to whisper	grupo	alternativoj	prononco
level	asigno	feladat	assignment	grupo	alternativoj	prononco
level	konservatorio	konzervatórium (zeneiskola)	a conservatory (music school)	grupo	alternativoj	prononco
level	aŭtoro	egy szerző	an author	grupo	alternativoj	prononco
level	poligloto	egy poliglott	a polyglot	grupo	alternativoj	prononco
level	absoluta	abszolút	absolute	grupo	alternativoj	prononco
level	lukti	birkózni, küzdeni	to wrestle, to struggle	grupo	alternativoj	prononco
level	inciti	uszítani, felkavarni, buzdítani, provokálni	to incite, to stir, to abet, to provoke	grupo	alternativoj	prononco
level	prezervi	megőrizni	to preserve	grupo	alternativoj	prononco
level	mencii	megemlíteni	to mention	grupo	alternativoj	prononco
level	anglo	egy angol	an Englishman	grupo	alternativoj	prononco
level	Bulonjo	Boulogne (város)	Boulogne (city)	grupo	alternativoj	prononco
level	interesa	érdekes	interesting	grupo	alternativoj	prononco
level	interese	érdekes módon	interestingly	grupo	alternativoj	prononco
level	meĥanismo	egy mechanizmus	a mechanism	grupo	alternativoj	prononco
level	hazardo	baleset, esély	an accident, a chance	grupo	alternativoj	prononco
level	neologismo	neologizmus	neologism	grupo	alternativoj	prononco
level	Grekio (Greklando)	Görögország	Greece	grupo	alternativoj	prononco
level	Araba	arab	Arabic	grupo	alternativoj	prononco
level	palpi	érezni, tapogatni	to feel, to grope	grupo	alternativoj	prononco
level	sinjorino	egy hölgy, egy hölgy	a lady, a madam	grupo	alternativoj	prononco
level	neŭtra	semleges (=neŭtrala)	neutral (=neŭtrala)	grupo	alternativoj	prononco
level	Afriko	Afrika	Africa	grupo	alternativoj	prononco
level	korvo	varjú, holló	a crow, a raven	grupo	alternativoj	prononco
level	Ameriko	Amerika, Amerika	America, the Americas	grupo	alternativoj	prononco
level	ezoko	csuka (tóban), bubi	a pike (in a lake), a jack	grupo	alternativoj	prononco
level	sago	egy nyíl, egy sagitta	a arrow, a sagitta	grupo	alternativoj	prononco
level	ĉino	egy kínai	a Chinese	grupo	alternativoj	prononco
level	sendube	kétségtelenül, kétségtelenül	with no doubt, undoubtedly	grupo	alternativoj	prononco
level	Azio	Ázsia	Asia	grupo	alternativoj	prononco
level	senkonfide	bizalom nélkül, bizalom nélkül	without trusting, without confidence	grupo	alternativoj	prononco
level	ekposedi	megszáll	to possess	grupo	alternativoj	prononco
level	senfare	anélkül, hogy megtenné	without doing	grupo	alternativoj	prononco
level	amara	keserű	bitter	grupo	alternativoj	prononco
level	ministro	egy miniszter	a minister	grupo	alternativoj	prononco
level	parlamento	parlament, parlament	parliament, a parliament	grupo	alternativoj	prononco
level	Berlino	Berlin	Berlin	grupo	alternativoj	prononco
level	unuafoje	először	for the first time	grupo	alternativoj	prononco
level	asimili	asszimilálni	to assimilate	grupo	alternativoj	prononco
level	preskribi	előírni, kikötni	to prescribe, to stipulate	grupo	alternativoj	prononco
level	belgo	egy belga	a Belgian	grupo	alternativoj	prononco
level	koncepto	egy fogalom	a concept	grupo	alternativoj	prononco
