C.ru content.tsv
Level	Esperanto	ru	en-us	Grupo	Alternativoj	Pronoco
level	miraklo	чудо	a miracle	grupo	alternativoj	prononco
level	ofendi	оскорблять	to offend	grupo	alternativoj	prononco
level	abandoni	отказаться, отказаться	to abandon, to relinquish	grupo	alternativoj	prononco
level	rozkolora	розовый (цвет), розовый	pink (color), rose colored	grupo	alternativoj	prononco
level	ekipi	оборудовать, обставить	to equip, to furnish	grupo	alternativoj	prononco
level	musko	мох	a moss	grupo	alternativoj	prononco
level	metroo	метро, поезд метро, трубка	metro, subway train, tube	grupo	alternativoj	prononco
level	fonti	бить (из источника), извергаться	to spring (from a source), to well up	grupo	alternativoj	prononco
level	velado	парусный спорт	a sailing	grupo	alternativoj	prononco
level	veliri	плыть	to sail	grupo	alternativoj	prononco
level	akcento	акцент	an accent	grupo	alternativoj	prononco
level	hejmtasko	домашнее задание	a homework	grupo	alternativoj	prononco
level	termofonto	горячий источник	a hot spring	grupo	alternativoj	prononco
level	bagatelo	мелочь, мелочь	a bagatelle, a trifle	grupo	alternativoj	prononco
level	alarmo	тревога, предупреждение	an alarm, an alert	grupo	alternativoj	prononco
level	analfabeto	неграмотный, аналфавит	an illiterate, an analphabet	grupo	alternativoj	prononco
level	termobotelo	термос (бутылка)	a thermos (a bottle)	grupo	alternativoj	prononco
level	antarkto	Антарктида	Antarctica	grupo	alternativoj	prononco
level	teknologio	технология, технология	technology, a technology	grupo	alternativoj	prononco
level	fuĝi	бежать, убегать	to flee, to run away	grupo	alternativoj	prononco
level	atom-energia centralo	атомная электростанция	a nuclear power plant	grupo	alternativoj	prononco
level	azaleo	азалия	an azalea	grupo	alternativoj	prononco
level	teknologia	технологический	technological	grupo	alternativoj	prononco
level	alko	лось	an elk	grupo	alternativoj	prononco
level	riveli	раскрыть, развить (фото)	to reveal, to develop (photo)	grupo	alternativoj	prononco
level	brajlo	шрифт Брайля	a braille	grupo	alternativoj	prononco
level	ŝoso	росток, побег	a sprout, a shoot	grupo	alternativoj	prononco
level	dialogo	диалог	a dialogue	grupo	alternativoj	prononco
level	buŝharmoniko	губная гармошка	a harmonica	grupo	alternativoj	prononco
level	teknika	технический	technical	grupo	alternativoj	prononco
level	verkisto	автор, писатель	an author, a writer	grupo	alternativoj	prononco
level	cunamo	цунами	a tsunami	grupo	alternativoj	prononco
level	kontinento	континент	a continent	grupo	alternativoj	prononco
level	konsulo	консул	a consul	grupo	alternativoj	prononco
level	kaduka	ветхий, пришедший в упадок	dilapidated, decayed	grupo	alternativoj	prononco
level	Hispanio	Испания	Spain	grupo	alternativoj	prononco
level	fajrobrigado	пожарная команда, пожарная часть	a fire brigade, a fire department	grupo	alternativoj	prononco
level	mineralo	минерал	a mineral	grupo	alternativoj	prononco
level	fantomo	призрак, призрак	a phantom, a ghost	grupo	alternativoj	prononco
level	geografio	география	geography	grupo	alternativoj	prononco
level	fiŝhoko	рыболовный крючок	a fish hook	grupo	alternativoj	prononco
level	fajrbrigadano	пожарный (пожарной команды)	a fireman (of a fire brigade)	grupo	alternativoj	prononco
level	fajrilo	зажигалка	a lighter	grupo	alternativoj	prononco
level	tramo	трамвай, трамвай	a tram, a streetcar	grupo	alternativoj	prononco
level	murdi	убивать	to murder	grupo	alternativoj	prononco
level	infekti	заразить, заразить	to infect, to contaminate	grupo	alternativoj	prononco
level	galaksio	галактика	a galaxy	grupo	alternativoj	prononco
level	filozofio	философия	philosophy	grupo	alternativoj	prononco
level	monofero	денежный взнос	a money contribution	grupo	alternativoj	prononco
level	geno	ген	a gene	grupo	alternativoj	prononco
level	glaciejo	ледник	a glacier	grupo	alternativoj	prononco
level	terapio	терапия	therapy	grupo	alternativoj	prononco
level	sledo	сани, санки, санки	a sleigh, a sled, a sledge	grupo	alternativoj	prononco
level	glacimonto (bankizo)	айсберг (ледяная шапка)	an iceberg (an ice cap)	grupo	alternativoj	prononco
level	novelo	рассказ, роман	a short story, a novel	grupo	alternativoj	prononco
level	kolektiva	коллектив	collective	grupo	alternativoj	prononco
level	glacipendaĵo	сосулька	an icicle	grupo	alternativoj	prononco
level	gutetigilo	спрей	a spray	grupo	alternativoj	prononco
level	poŝmono	карманные деньги, пособие (деньги)	pocket money, an allowance (money)	grupo	alternativoj	prononco
level	hibisko	гибискус	a hibiscus	grupo	alternativoj	prononco
level	ekzekuti	выполнить	to execute	grupo	alternativoj	prononco
level	injektilo	инжектор, шприц	an injector, a syringe	grupo	alternativoj	prononco
level	leŭtenanto	лейтенант	a lieutenant	grupo	alternativoj	prononco
level	jogano	йог	a yogi	grupo	alternativoj	prononco
level	ŝmirmono	взятка (деньги)	a bribe (money)	grupo	alternativoj	prononco
level	kaligrafo	каллиграфия	a caligraphy	grupo	alternativoj	prononco
level	balbuti	заикаться, заикаться	to stammer, to stutter	grupo	alternativoj	prononco
level	kaskado	каскад, водопад	a cascade, a waterfall	grupo	alternativoj	prononco
level	kiosko	киоск	a kiosque	grupo	alternativoj	prononco
level	fluida	жидкости, жидкости	of fluid, liquid	grupo	alternativoj	prononco
level	mikrofono	микрофон	a microphone	grupo	alternativoj	prononco
level	blasfemi	богохульствовать	to blaspheme	grupo	alternativoj	prononco
level	komputila pirato	компьютерный пират, хакер	a computer pirate, a hacker	grupo	alternativoj	prononco
level	vagi	бродить, бродить, бродить	to wander, to ramble, to meander	grupo	alternativoj	prononco
level	perspektivo	перспектива	a perspective	grupo	alternativoj	prononco
level	adverbo	наречие	an adverb	grupo	alternativoj	prononco
level	kudromaŝino	швейная машинка (=стебмашино)	a sewing machine (=stebmaŝino)	grupo	alternativoj	prononco
level	kombini	комбинировать	to combine	grupo	alternativoj	prononco
level	atribui	приписывать	to attribute	grupo	alternativoj	prononco
level	libelo	стрекоза	a dragonfly	grupo	alternativoj	prononco
level	amfiteatro	амфитеатр (круглый театр)	an amphitheater (a circular theater)	grupo	alternativoj	prononco
level	ŝtrumpeto	носок	a sock	grupo	alternativoj	prononco
level	akto	Акт	an act	grupo	alternativoj	prononco
level	moskitvualo (-kurteno)	москитная сетка	a mosquito net	grupo	alternativoj	prononco
level	amori	любить сексуально, заниматься любовью	to love sexually, to make love	grupo	alternativoj	prononco
level	kolombo	голубь, голубь	a dove, a pigeon	grupo	alternativoj	prononco
level	naskiĝloko	место рождения, родной город, усадьба (=хеймлоко)	a birthplace, a hometown, homestead (=hejmloko)	grupo	alternativoj	prononco
level	vibri	вибрировать	to vibrate	grupo	alternativoj	prononco
level	oksigeno	кислород	oxygen	grupo	alternativoj	prononco
level	aŭdaca	дерзкий, смелый, отважный	audacious, bold, daring	grupo	alternativoj	prononco
level	oscedo	зевать	yawn	grupo	alternativoj	prononco
level	brosi	чистить	to brush	grupo	alternativoj	prononco
level	pafarko	лук	a bow	grupo	alternativoj	prononco
level	paperkrampilo	степлер	a stapler	grupo	alternativoj	prononco
level	parlamentano	член Конгресса	a member of Congress	grupo	alternativoj	prononco
level	mito	миф	a myth	grupo	alternativoj	prononco
level	kliniko	клиника	a clinic	grupo	alternativoj	prononco
level	avantaĝo	Преимущество	an advantage	grupo	alternativoj	prononco
level	pensiulo	пенсионер, получатель ренты	a pensioner, an annuitant	grupo	alternativoj	prononco
level	procento	процент, процент	a percent, percentage	grupo	alternativoj	prononco
level	pordisto	швейцар, охранник, дворник	a doorman, a guard, a janitor	grupo	alternativoj	prononco
level	dentopasto	зубная паста	a toothpaste	grupo	alternativoj	prononco
level	ministo	шахтер	a miner	grupo	alternativoj	prononco
level	kategorio	категория	a category	grupo	alternativoj	prononco
level	trupo	отряд, труппа	a troop, a troupe	grupo	alternativoj	prononco
level	pulbazaro	блошиный рынок	a flea market	grupo	alternativoj	prononco
level	jungi	запрячь, запрягать	to harness, to yoke	grupo	alternativoj	prononco
level	kvereli	ссориться, пререкаться, драться	to quarrel, to wrangle, to fight	grupo	alternativoj	prononco
level	dentopikilo	зубочистка	a toothpick	grupo	alternativoj	prononco
level	stacidomo	терминал, станция	a terminal, a station	grupo	alternativoj	prononco
level	dentobroso	зубная щетка	a toothbrush	grupo	alternativoj	prononco
level	falsa dento	вставной зуб, протез	a false tooth, a denture	grupo	alternativoj	prononco
level	Rubikono	Рубикон	Rubicon	grupo	alternativoj	prononco
level	inspiri	чтобы вдохновить	to inspire	grupo	alternativoj	prononco
level	salmo	лосось	a salmon	grupo	alternativoj	prononco
level	Sankta Nikolao	Святой Николай, Дед Мороз	St. Nicholas, Santa Claus	grupo	alternativoj	prononco
level	apostolo	апостол, ученик	an apostle, a disciple	grupo	alternativoj	prononco
level	satelito	спутник	a satellite	grupo	alternativoj	prononco
level	rezoni	рассуждать (с помощью логики)	to reason (with logic)	grupo	alternativoj	prononco
level	savjako	спасательный жилет	a life jacket	grupo	alternativoj	prononco
level	borso	фондовый рынок, фондовая биржа	a stock market, a stock exchange	grupo	alternativoj	prononco
level	sepio (dekpieda)	кальмар	a squid	grupo	alternativoj	prononco
level	bloko	Блок	a block	grupo	alternativoj	prononco
level	siesto	сиеста, сон	a siesta, a nap	grupo	alternativoj	prononco
level	frue	рано	early	grupo	alternativoj	prononco
level	intervjuo	Собеседование	an interview	grupo	alternativoj	prononco
