A.pa content.tsv
Level	Esperanto	pa	en-us	Grupo	Alternativoj	Pronoco
level	veturi al ~	~ ਤੱਕ ਗੱਡੀ ਚਲਾਉਣ ਲਈ	to drive to ~	grupo	alternativoj	prononco
level	kaj veturu al Italio	ਅਤੇ ਇਟਲੀ ਲਈ ਗੱਡੀ	and drive to Italy	grupo	alternativoj	prononco
level	sidis en la aŭto	ਕਾਰ ਵਿੱਚ ਬੈਠ ਗਿਆ	sat in the car	grupo	alternativoj	prononco
level	ankaŭ la vestaĵoj	ਕੱਪੜੇ ਵੀ	also the clothes	grupo	alternativoj	prononco
level	~ estis en la aŭto	~ ਕਾਰ ਵਿੱਚ ਸੀ	~ was in the car	grupo	alternativoj	prononco
level	ankoraŭ sidadis kaj atendis	ਅਜੇ ਵੀ ਬੈਠ ਕੇ ਉਡੀਕ ਕੀਤੀ	still sat and waited	grupo	alternativoj	prononco
level	sed li atendis	ਪਰ ਉਸ ਨੇ ਉਡੀਕ ਕੀਤੀ	but he waited	grupo	alternativoj	prononco
level	kial ni ne ~ ?	ਅਸੀਂ ਕਿਉਂ ਨਹੀਂ ~?	why don't we ~ ?	grupo	alternativoj	prononco
level	kial ni ne ekveturas?	ਅਸੀਂ ਗੱਡੀ ਚਲਾਉਣੀ ਕਿਉਂ ਨਹੀਂ ਸ਼ੁਰੂ ਕਰਦੇ?	why don't we start driving?	grupo	alternativoj	prononco
level	ankaŭ mi havas ~	ਮੇਰੇ ਕੋਲ ~ ਵੀ ਹੈ	I have ~ too	grupo	alternativoj	prononco
level	veturigus la aŭton	ਕਾਰ ਚਲਾਏਗਾ	would drive the car	grupo	alternativoj	prononco
level	sed mi ne scias ~	ਪਰ ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ~	but I don't know ~	grupo	alternativoj	prononco
level	mi neniam lernis tion	ਮੈਂ ਇਹ ਕਦੇ ਨਹੀਂ ਸਿੱਖਿਆ	I never learned that	grupo	alternativoj	prononco
level	mi kredus ~	ਮੈਂ ਵਿਸ਼ਵਾਸ ਕਰਾਂਗਾ ~	I would believe ~	grupo	alternativoj	prononco
level	se mi estus sana	ਜੇਕਰ ਮੈਂ ਸਿਹਤਮੰਦ ਹੁੰਦਾ	if I were healthy	grupo	alternativoj	prononco
level	mi estus tre feliĉa	ਮੈਨੂੰ ਬਹੁਤ ਖੁਸ਼ੀ ਹੋਵੇਗੀ	I would be very happy	grupo	alternativoj	prononco
level	kvazaŭ vi estus riĉulo	ਜਿਵੇਂ ਕਿ ਤੁਸੀਂ ਅਮੀਰ ਹੋ	as if you were rich	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ vi estus riĉulo	ਤੁਸੀਂ ਉੱਥੇ ਇਸ ਤਰ੍ਹਾਂ ਬੈਠਦੇ ਹੋ ਜਿਵੇਂ ਤੁਸੀਂ ਇੱਕ ਅਮੀਰ ਆਦਮੀ ਹੋ	you sit there as if you were a rich man	grupo	alternativoj	prononco
level	kvazaŭa lernejo	ਕਥਿਤ ਸਕੂਲ	alleged school	grupo	alternativoj	prononco
level	kvazaŭ riĉulo	ਇੱਕ ਅਮੀਰ ਆਦਮੀ ਵਾਂਗ	like a rich man	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ riĉulo	ਤੁਸੀਂ ਉੱਥੇ ਇੱਕ ਅਮੀਰ ਆਦਮੀ ਵਾਂਗ ਬੈਠੇ ਹੋ	you sit there like a rich man	grupo	alternativoj	prononco
level	tiom da mono	ਇੰਨਾ ਪੈਸਾ	so much money	grupo	alternativoj	prononco
level	tiom da mono kiom da ideoj	ਵਿਚਾਰ ਜਿੰਨਾ ਪੈਸਾ	as much money as ideas	grupo	alternativoj	prononco
level	se mi havus tiom da mono	ਜੇ ਮੇਰੇ ਕੋਲ ਇੰਨੇ ਪੈਸੇ ਹੁੰਦੇ	if I had that much money	grupo	alternativoj	prononco
level	mi vojaĝadus	ਮੈਂ ਸਫ਼ਰ ਕਰਾਂਗਾ	I would travel	grupo	alternativoj	prononco
level	ĉirkaŭ la mondo	ਸੰਸਾਰ ਭਰ ਵਿਚ	around the world	grupo	alternativoj	prononco
level	en ĉiu vortaro	ਹਰ ਸ਼ਬਦਕੋਸ਼ ਵਿੱਚ	in every dictionary	grupo	alternativoj	prononco
level	mankas io	ਕੁਝ ਗੁੰਮ ਹੈ	something is missing	grupo	alternativoj	prononco
level	mankas kelkaj vortoj	ਕੁਝ ਸ਼ਬਦ ਗੁੰਮ ਹਨ	some words are missing	grupo	alternativoj	prononco
level	homo, kiu longe parolis	ਇੱਕ ਆਦਮੀ ਜੋ ਲੰਮੀ ਗੱਲ ਕਰਦਾ ਹੈ	a man who spoke at length	grupo	alternativoj	prononco
level	ĉe la manĝotablo	ਡਾਇਨਿੰਗ ਟੇਬਲ 'ਤੇ	at the dining table	grupo	alternativoj	prononco
level	homo, kiu rakontas, restos malsata	ਇੱਕ ਵਿਅਕਤੀ ਜੋ ਦੱਸਦਾ ਹੈ ਭੁੱਖਾ ਰਹੇਗਾ	a person who tells will remain hungry	grupo	alternativoj	prononco
level	rakontadas ĉe la manĝo tablo	ਡਾਇਨਿੰਗ ਟੇਬਲ 'ਤੇ ਦੱਸਦੀ ਰਹਿੰਦੀ ਹੈ	keeps telling at the dining table	grupo	alternativoj	prononco
level	li devis atenti ~	ਉਸਨੂੰ ~ ਵੱਲ ਧਿਆਨ ਦੇਣਾ ਪਿਆ	he had to pay attention to ~	grupo	alternativoj	prononco
level	ne rajtis ~	~ ਦੀ ਇਜਾਜ਼ਤ ਨਹੀਂ ਸੀ	was not allowed to ~	grupo	alternativoj	prononco
level	rajtis resti	ਰਹਿਣ ਦੀ ਇਜਾਜ਼ਤ ਦਿੱਤੀ ਗਈ ਸੀ	was allowed to stay	grupo	alternativoj	prononco
level	ne rajtis longe resti	ਲੰਮਾ ਸਮਾਂ ਰੁਕਣ ਦੀ ਇਜਾਜ਼ਤ ਨਹੀਂ ਸੀ	was not allowed to stay long	grupo	alternativoj	prononco
level	resti ekstere en pluvo	ਬਾਰਿਸ਼ ਵਿੱਚ ਬਾਹਰ ਰਹਿਣ ਲਈ	to stay out in the rain	grupo	alternativoj	prononco
level	tial li malvarmumis	ਇਸੇ ਕਰਕੇ ਉਸਨੂੰ ਜ਼ੁਕਾਮ ਹੋ ਗਿਆ	that's why he caught a cold	grupo	alternativoj	prononco
level	li havas sian klaran ideon	ਉਸ ਦਾ ਆਪਣਾ ਸਪਸ਼ਟ ਵਿਚਾਰ ਹੈ	he has his own clear idea	grupo	alternativoj	prononco
level	sed li kredos ĉion	ਪਰ ਉਹ ਸਭ ਕੁਝ ਵਿਸ਼ਵਾਸ ਕਰੇਗਾ	but he will believe everything	grupo	alternativoj	prononco
level	ĉion, kion vi diros	ਜੋ ਤੁਸੀਂ ਕਹੋਂ	whatever you say	grupo	alternativoj	prononco
level	kvazaŭ vi estus lia edzino	ਜਿਵੇਂ ਤੁਸੀਂ ਉਸਦੀ ਪਤਨੀ ਹੋ	as if you were his wife	grupo	alternativoj	prononco
level	viaj gepatroj	ਤੁਹਾਡੇ ਮਾਪੇ	your parents	grupo	alternativoj	prononco
level	ĝojigi viajn gepatrojn	ਆਪਣੇ ਮਾਪਿਆਂ ਨੂੰ ਖੁਸ਼ ਕਰਨ ਲਈ	to make your parents happy	grupo	alternativoj	prononco
level	kio povus ĝojigi ~ ?	ਕੀ ਕਿਰਪਾ ਕਰ ਸਕਦਾ ਹੈ ~?	what could please ~ ?	grupo	alternativoj	prononco
level	kio povus plej ĝojigi viajn gepatrojn?	ਤੁਹਾਡੇ ਮਾਤਾ-ਪਿਤਾ ਨੂੰ ਸਭ ਤੋਂ ਵੱਧ ਖੁਸ਼ ਕੀ ਹੋ ਸਕਦਾ ਹੈ?	what could make your parents the most happy?	grupo	alternativoj	prononco
level	post la lernado	ਸਿੱਖਣ ਦੇ ਬਾਅਦ	after the learning	grupo	alternativoj	prononco
level	almenaŭ post la lernado	ਘੱਟੋ ਘੱਟ ਸਿੱਖਣ ਤੋਂ ਬਾਅਦ	at least after the learning	grupo	alternativoj	prononco
level	en la urbocentron	ਸ਼ਹਿਰ ਦੇ ਕੇਂਦਰ ਵਿੱਚ	into the city center	grupo	alternativoj	prononco
level	se vi irus kun mi	ਜੇਕਰ ਤੁਸੀਂ ਮੇਰੇ ਨਾਲ ਜਾਂਦੇ ਹੋ	if you would go with me	grupo	alternativoj	prononco
level	se vi irus kun mi en la urbocentron	ਜੇ ਤੁਸੀਂ ਮੇਰੇ ਨਾਲ ਡਾਊਨਟਾਊਨ ਜਾਣਾ ਸੀ	if you would go downtown with me	grupo	alternativoj	prononco
level	kien vi dezirus vojaĝi?	ਤੁਸੀਂ ਕਿੱਥੇ ਸਫ਼ਰ ਕਰਨਾ ਚਾਹੋਗੇ?	where would you like to travel?	grupo	alternativoj	prononco
level	se vi havus ~	ਜੇਕਰ ਤੁਹਾਡੇ ਕੋਲ ~ ਸੀ	if you had ~	grupo	alternativoj	prononco
level	sufiĉe da mono	ਕਾਫ਼ੀ ਪੈਸਾ	enough money	grupo	alternativoj	prononco
level	se vi havus sufiĉe da mono kaj tempo	ਜੇ ਤੁਹਾਡੇ ਕੋਲ ਕਾਫ਼ੀ ਪੈਸਾ ਅਤੇ ਤਾਪਮਾਨ ਸੀ	if you had enough money and temp	grupo	alternativoj	prononco
level	ĉu vi planas ~ ?	ਕੀ ਤੁਸੀਂ ~ ਕਰਨ ਦੀ ਯੋਜਨਾ ਬਣਾ ਰਹੇ ਹੋ?	are you planning to ~ ?	grupo	alternativoj	prononco
level	planas veturi al Parizo	ਪੈਰਿਸ ਦੀ ਯਾਤਰਾ ਕਰਨ ਦੀ ਯੋਜਨਾ ਹੈ	plans to travel to Paris	grupo	alternativoj	prononco
level	veturi per aŭto	ਇੱਕ axuto ਨਾਲ ਗੱਡੀ ਚਲਾਉਣ ਲਈ	to drive with an axuto	grupo	alternativoj	prononco
level	multe pli bone	ਬਹੁਤ ਵਧੀਆ	much better	grupo	alternativoj	prononco
level	ŝajnas multe pli bone	ਬਹੁਤ ਵਧੀਆ ਲੱਗਦਾ ਹੈ	seems much better	grupo	alternativoj	prononco
level	per vagonaro	ਰੇਲ ਦੁਆਰਾ	by train	grupo	alternativoj	prononco
level	aŭ ĉu ne ŝajnas esti multe pli bone?	ਜਾਂ ਕੀ ਇਹ ਬਹੁਤ ਵਧੀਆ ਨਹੀਂ ਜਾਪਦਾ?	or doesn't it seem to be much better?	grupo	alternativoj	prononco
level	diversaj homoj	ਵੱਖ-ਵੱਖ ਲੋਕ	various people	grupo	alternativoj	prononco
level	kial homoj klarigas diversmaniere?	ਲੋਕ ਵੱਖ-ਵੱਖ ਤਰੀਕਿਆਂ ਨਾਲ ਕਿਉਂ ਸਮਝਾਉਂਦੇ ਹਨ?	why do people explain in different ways?	grupo	alternativoj	prononco
level	samaj ideoj	ਉਹੀ ਵਿਚਾਰ	same ideas	grupo	alternativoj	prononco
level	klarigas samajn ideojn	ਉਹੀ ਵਿਚਾਰਾਂ ਦੀ ਵਿਆਖਿਆ ਕਰਦਾ ਹੈ	explains the same ideas	grupo	alternativoj	prononco
level	familianoj kunvenas	ਪਰਿਵਾਰ ਦੇ ਮੈਂਬਰ ਇਕੱਠੇ ਹੁੰਦੇ ਹਨ	family members get together	grupo	alternativoj	prononco
level	kiel rapide	ਕਿੰਨੀ ਜਲਦੀ	how quickly	grupo	alternativoj	prononco
level	tagoj pasas	ਦਿਨ ਲੰਘਦੇ ਹਨ	days pass	grupo	alternativoj	prononco
level	kiel rapide pasas tagoj!	ਦਿਨ ਕਿੰਨੀ ਜਲਦੀ ਬੀਤ ਜਾਂਦੇ ਹਨ!	how quickly the days pass!	grupo	alternativoj	prononco
level	morgaŭ estos ~	ਕੱਲ੍ਹ ~ ਹੋਵੇਗਾ	tomorrow will be ~	grupo	alternativoj	prononco
level	la naskiĝtago de via patro	ਤੁਹਾਡੇ ਪਿਤਾ ਦਾ ਜਨਮਦਿਨ	your father's birthday	grupo	alternativoj	prononco
level	kelkaj familianoj	ਕਈ ਪਰਿਵਾਰਕ ਮੈਂਬਰ	several family members	grupo	alternativoj	prononco
level	alvenos kelkaj familianoj	ਪਰਿਵਾਰ ਦੇ ਕਈ ਮੈਂਬਰ ਆਉਣਗੇ	several family members will come	grupo	alternativoj	prononco
level	kaj geamikoj	ਅਤੇ ਦੋਸਤ	and friends	grupo	alternativoj	prononco
level	ĉu vi bonvolus ~ ?	ਕੀ ਤੁਸੀਂ ਕਿਰਪਾ ਕਰੋਂਗੇ ~ ?	would you please ~ ?	grupo	alternativoj	prononco
level	ĉu vi bonvolus iom helpi?	ਕੀ ਤੁਸੀਂ ਥੋੜੀ ਮਦਦ ਕਰ ਸਕਦੇ ਹੋ?	could you please help a little?	grupo	alternativoj	prononco
level	iomete da tempo	ਥੋੜਾ ਸਮਾਂ	a little while	grupo	alternativoj	prononco
level	trovu iomete da tempo	ਥੋੜਾ ਸਮਾਂ ਲੱਭੋ	find a little time	grupo	alternativoj	prononco
level	por ordigi vian ĉambron	ਆਪਣੇ ਕਮਰੇ ਨੂੰ ਸਾਫ਼ ਕਰਨ ਲਈ	to tidy your room	grupo	alternativoj	prononco
level	almenaŭ por ordigi vian ĉambron	ਘੱਟੋ-ਘੱਟ ਆਪਣੇ ਕਮਰੇ ਨੂੰ ਸਾਫ਼ ਕਰਨ ਲਈ	at least to tidy your room	grupo	alternativoj	prononco
level	mi ŝatus ~	ਮੈਂ ~ ਚਾਹਾਂਗਾ	I would like ~	grupo	alternativoj	prononco
level	mi ŝatus kuiri ion	ਮੈਂ ਕੁਝ ਪਕਾਉਣਾ ਚਾਹਾਂਗਾ	I would like to cook something	grupo	alternativoj	prononco
level	ion bonan	ਕੁਝ ਚੰਗਾ	something good	grupo	alternativoj	prononco
level	kuiri ion bonan	ਕੁਝ ਚੰਗਾ ਪਕਾਓ	cook something good	grupo	alternativoj	prononco
level	por la naskiĝ-taga kuko	ਜਨਮਦਿਨ ਦੇ ਕੇਕ ਲਈ	for the birthday cake	grupo	alternativoj	prononco
level	mankas lakto	ਦੁੱਧ ਦੀ ਕਮੀ ਹੈ	is lacking of milk	grupo	alternativoj	prononco
level	en la hejmo	ਘਰ ਵਿੱਚ	in the home	grupo	alternativoj	prononco
level	necesas havigi ~	ਇਹ ~ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ ਜ਼ਰੂਰੀ ਹੈ	it is necessary to procure ~	grupo	alternativoj	prononco
level	iom da manĝaĵo	ਕੁਝ ਭੋਜਨ	some food	grupo	alternativoj	prononco
level	el vendejo	ਇੱਕ ਸਟੋਰ ਤੋਂ	from a store	grupo	alternativoj	prononco
level	havigi iom da manĝaĵo el vendejo	ਇੱਕ ਛੁਪਣਗਾਹ ਤੋਂ ਕੁਝ ਭੋਜਨ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ	to get some food from a hideout	grupo	alternativoj	prononco
level	mi aĉetumos	ਮੈਂ ਖਰੀਦਦਾਰੀ ਕਰਾਂਗਾ	I will do shopping	grupo	alternativoj	prononco
level	por la naskiĝtago	ਜਨਮਦਿਨ ਲਈ	for the birthday	grupo	alternativoj	prononco
level	anstataŭ sidi kaj manĝegi	ਬੈਠਣ ਅਤੇ ਖਾਣ ਦੀ ਬਜਾਏ	instead of sitting and eating	grupo	alternativoj	prononco
level	interesaj homoj	ਦਿਲਚਸਪ ਲੋਕ	interesting people	grupo	alternativoj	prononco
level	kun neinteresaj familianoj	ਬੇਰੁਚੀ ਪਰਿਵਾਰ ਦੇ ਮੈਂਬਰਾਂ ਨਾਲ	with uninteresting family members	grupo	alternativoj	prononco
level	mi ŝatus ekskursi	ਮੈਂ ਪਿਕਨਿਕ 'ਤੇ ਜਾਣਾ ਚਾਹਾਂਗਾ	I would like to go on a picnic	grupo	alternativoj	prononco
level	kun klubanoj	ਕਲੱਬ ਦੇ ਮੈਂਬਰਾਂ ਨਾਲ	with club members	grupo	alternativoj	prononco
level	kun kiuj klubanoj?	ਕਿਹੜੇ ਕਲੱਬ ਦੇ ਮੈਂਬਰਾਂ ਨਾਲ?	with which club members?	grupo	alternativoj	prononco
level	diris la patro	ਪਿਤਾ ਨੇ ਕਿਹਾ	said the father	grupo	alternativoj	prononco
level	ia papero, iaj paperoj	ਕੁਝ ਕਿਸਮ ਦੇ ਕਾਗਜ਼, ਕੁਝ ਕਿਸਮ ਦੇ ਕਾਗਜ਼	some kind of paper, some kind of papers	grupo	alternativoj	prononco
level	en paperujo	ਇੱਕ ਬ੍ਰੀਫਕੇਸ ਵਿੱਚ	in a briefcase	grupo	alternativoj	prononco
level	en paperujon	ਇੱਕ ਕਾਗਜ਼ ਦੇ ਡੱਬੇ ਵਿੱਚ	into a paper bin	grupo	alternativoj	prononco
level	ĵetis paperojn en paperujon	ਕਾਗਜ਼ਾਂ ਨੂੰ ਕਾਗਜ਼ ਦੇ ਡੱਬੇ ਵਿੱਚ ਸੁੱਟ ਦਿੱਤਾ	threw papers into a paper bin	grupo	alternativoj	prononco
level	ĵetis iajn paperojn en paperujon	ਕੁਝ ਕਾਗਜ਼ ਕਾਗਜ਼ ਦੇ ਡੱਬੇ ਵਿੱਚ ਸੁੱਟ ਦਿੱਤੇ	threw some papers into a paper bin	grupo	alternativoj	prononco
level	morgaŭ frue	ਕੱਲ੍ਹ ਜਲਦੀ	early tomorrow	grupo	alternativoj	prononco
level	anoj de mia sporta klubo	ਮੇਰੇ ਸਪੋਰਟਸ ਕਲੱਬ ਦੇ ਮੈਂਬਰ	members of my sports club	grupo	alternativoj	prononco
level	kara mia	ਮੇਰੇ ਪ੍ਰਿਆ	my dear	grupo	alternativoj	prononco
level	ĉu ĝuste ~ ?	ਕੀ ਇਹ ਸਹੀ ਹੈ?	is that right?	grupo	alternativoj	prononco
level	vi devas foresti	ਤੁਹਾਨੂੰ ਗੈਰਹਾਜ਼ਰ ਹੋਣਾ ਚਾਹੀਦਾ ਹੈ	you must be absent	grupo	alternativoj	prononco
level	ĉu vi ne ~ ?	ਕੀ ਤੁਸੀਂ ਨਹੀਂ ~?	don't you ~ ?	grupo	alternativoj	prononco
level	viaj samklubanoj	ਤੁਹਾਡੇ ਸਾਥੀ ਕਲੱਬ ਦੇ ਮੈਂਬਰ	your fellow club members	grupo	alternativoj	prononco
level	intervidiĝas kun viaj samklubanoj	ਤੁਹਾਡੇ ਸਾਥੀ ਕਲੱਬ ਦੇ ਮੈਂਬਰਾਂ ਨਾਲ ਇੱਕ ਦੂਜੇ ਨੂੰ ਦੇਖਦਾ ਹੈ	sees each other with your fellow club members	grupo	alternativoj	prononco
level	trifoje semajne	ਹਫਤੇ ਵਿਚ ਤਿਨ ਵਾਰ	three times a week	grupo	alternativoj	prononco
level	ĉu mi rajtas ~ ?	ਕੀ ਮੈਂ ~?	may I ~ ?	grupo	alternativoj	prononco
level	rajtas ion proponi	ਨੂੰ ਕੁਝ ਪ੍ਰਸਤਾਵਿਤ ਕਰਨ ਦਾ ਅਧਿਕਾਰ ਹੈ	has the right to propose something	grupo	alternativoj	prononco
level	mi kunmanĝos kun la familianoj	ਮੈਂ ਪਰਿਵਾਰ ਦੇ ਮੈਂਬਰਾਂ ਨਾਲ ਖਾਣਾ ਖਾਵਾਂਗਾ	I will eat with the family members	grupo	alternativoj	prononco
level	sed en la dua parto	ਪਰ ਦੂਜੇ ਭਾਗ ਵਿੱਚ	but in the second part	grupo	alternativoj	prononco
level	mi foriros kun miaj geamikoj	ਮੈਂ ਆਪਣੇ ਦੋਸਤਾਂ ਨਾਲ ਜਾਵਾਂਗਾ	I will go with my friends	grupo	alternativoj	prononco
level	parolos pri ~	ਬਾਰੇ ਗੱਲ ਕਰੇਗਾ ~	will talk about ~	grupo	alternativoj	prononco
level	malsukcesa veturado	ਇੱਕ ਅਸਫਲ ਡਰਾਈਵ	a failed drive	grupo	alternativoj	prononco
level	certe parolos pri la malsukcesa veturado	ਯਕੀਨੀ ਤੌਰ 'ਤੇ ਅਸਫਲ ਡਰਾਈਵ ਬਾਰੇ ਗੱਲ ਕਰੇਗਾ	will definitely talk about the failed drive	grupo	alternativoj	prononco
level	post la kuko	ਕੇਕ ਦੇ ਬਾਅਦ	after the cake	grupo	alternativoj	prononco
level	mi ne plu volas tion	ਮੈਨੂੰ ਇਹ ਹੁਣ ਨਹੀਂ ਚਾਹੀਦਾ	I don't want that anymore	grupo	alternativoj	prononco
level	volas tion aŭdi	ਇਹ ਸੁਣਨਾ ਚਾਹੁੰਦਾ ਹੈ	wants to hear that	grupo	alternativoj	prononco
level	kial ni ne havas ~ ?	ਸਾਡੇ ਕੋਲ ~ ਕਿਉਂ ਨਹੀਂ ਹੈ?	why don't we have ~ ?	grupo	alternativoj	prononco
level	ideoriĉa onklo	ਇੱਕ ਵਿਚਾਰ-ਅਮੀਰ ਚਾਚਾ	an idea-rich uncle	grupo	alternativoj	prononco
level	havas iun ideoriĉan onklon	ਅਮੀਰ ਚਾਚਾ ਕੋਲ ਕੁਝ ਵਿਚਾਰ ਹੈ	has some idea rich uncle	grupo	alternativoj	prononco
level	en mia familio	ਮੇਰੇ ਪਰਿਵਾਰ ਵਿੱਚ	in my family	grupo	alternativoj	prononco
level	la patrino ridetis	ਮਾਂ ਹੱਸ ਪਈ	the mother smiled	grupo	alternativoj	prononco
level	je liaj vortoj	ਉਸਦੇ ਸ਼ਬਦਾਂ 'ਤੇ	at his words	grupo	alternativoj	prononco
level	ŝi scias, ke ~	ਉਹ ਜਾਣਦੀ ਹੈ ਕਿ ~	she knows that ~	grupo	alternativoj	prononco
level	iom tro parolas	ਥੋੜਾ ਬਹੁਤ ਬੋਲਦਾ ਹੈ	talks a little too much	grupo	alternativoj	prononco
level	ne sufiĉas nur ~	ਇਹ ਕਾਫ਼ੀ ਨਹੀਂ ਹੈ ~	it's not enough just ~	grupo	alternativoj	prononco
level	riĉeco de la ideoj	ਵਿਚਾਰਾਂ ਦੀ ਦੌਲਤ	wealth of ideas	grupo	alternativoj	prononco
level	necesas ankaŭ ~	~ ਦੀ ਵੀ ਲੋੜ ਹੈ	~ is also needed	grupo	alternativoj	prononco
level	plena monujo por realigi ĝin	ਅਜਿਹਾ ਕਰਨ ਲਈ ਇੱਕ ਪੂਰਾ ਬਟੂਆ	a full wallet to make it happen	grupo	alternativoj	prononco
level	la patrino daŭrigis ~	ਮਾਂ ਨੇ ਜਾਰੀ ਰੱਖਿਆ ~	the mother continued ~	grupo	alternativoj	prononco
level	post iom da silento	ਥੋੜੀ ਜਿਹੀ ਚੁੱਪ ਤੋਂ ਬਾਅਦ	after a little silence	grupo	alternativoj	prononco
level	antaŭ kelkaj minutoj	ਕੁਝ ਮਿੰਟ ਪਹਿਲਾਂ	a few minutes ago	grupo	alternativoj	prononco
level	Ana telefonis, ke ŝi ~	ਐਨਾ ਨੇ ਉਸ ਨੂੰ ਬੁਲਾਇਆ ~	Ana called that she ~	grupo	alternativoj	prononco
level	ankaŭ ŝi vizitos nin	ਉਹ ਸਾਨੂੰ ਮਿਲਣ ਵੀ ਆਵੇਗੀ	she will also visit us	grupo	alternativoj	prononco
level	dolĉa kuko	ਇੱਕ ਮਿੱਠਾ ਕੇਕ	a sweet cake	grupo	alternativoj	prononco
level	ŝi tre ŝatas dolĉan kukon	ਉਸਨੂੰ ਸੱਚਮੁੱਚ ਮਿੱਠਾ ਕੇਕ ਪਸੰਦ ਹੈ	she really likes sweet cake	grupo	alternativoj	prononco
level	atentas por ne dikiĝi	ਚਰਬੀ ਪ੍ਰਾਪਤ ਨਾ ਕਰਨ ਲਈ ਧਿਆਨ ਰੱਖੋ	is careful not to get fat	grupo	alternativoj	prononco
level	kvankam ŝi atentos	ਹਾਲਾਂਕਿ ਉਹ ਧਿਆਨ ਦੇਵੇਗੀ	although she will pay attention	grupo	alternativoj	prononco
level	tuj ŝanĝis la opinion	ਤੁਰੰਤ ਮਨ ਬਦਲ ਗਿਆ	immediately changed the mind	grupo	alternativoj	prononco
level	dum la ekskurso	ਸੈਰ ਦੌਰਾਨ	during the excursion	grupo	alternativoj	prononco
level	sen ŝi	ਉਸ ਦੇ ਬਗੈਰ	without her	grupo	alternativoj	prononco
level	li estus tre soleca	ਉਹ ਬਹੁਤ ਇਕੱਲਾ ਹੋਵੇਗਾ	he would be very lonely	grupo	alternativoj	prononco
level	mi tamen pasigos	ਮੈਂ ਭਾਵੇਂ ਪਾਸ ਹੋ ਜਾਵਾਂਗਾ	I will pass though	grupo	alternativoj	prononco
level	mi tamen pasigos la morgaŭan tagon hejme	ਹਾਲਾਂਕਿ ਮੈਂ ਕੱਲ੍ਹ ਨੂੰ ਘਰ ਵਿੱਚ ਬਿਤਾਵਾਂਗਾ	I will spend tomorrow at home though	grupo	alternativoj	prononco
level	en juneco	ਜਵਾਨੀ ਵਿੱਚ	in youth	grupo	alternativoj	prononco
level	oni havas	ਇੱਕ ਕੋਲ ਹੈ	one has	grupo	alternativoj	prononco
level	havas ankaŭ belecon	ਸੁੰਦਰਤਾ ਵੀ ਹੈ	also has beauty	grupo	alternativoj	prononco
level	malsimplaj laboroj	ਗੁੰਝਲਦਾਰ ਨੌਕਰੀਆਂ	complicated jobs	grupo	alternativoj	prononco
level	malsimplajn laborojn	ਗੁੰਝਲਦਾਰ ਨੌਕਰੀਆਂ (ਉਦੇਸ਼)	complicated jobs (objective)	grupo	alternativoj	prononco
level	devus plisimpligi	ਸਰਲ ਬਣਾਉਣਾ ਚਾਹੀਦਾ ਹੈ	should simplify	grupo	alternativoj	prononco
level	en tiu aĝo	ਉਸ ਉਮਰ ਵਿੱਚ	at that age	grupo	alternativoj	prononco
level	li jam fariĝis ~	ਉਹ ਪਹਿਲਾਂ ਹੀ ~ ਬਣ ਗਿਆ ਹੈ	he has already become ~	grupo	alternativoj	prononco
level	estro de la sporta klubo	ਸਪੋਰਟਸ ਕਲੱਬ ਦੇ ਮੁਖੀ	head of the sports club	grupo	alternativoj	prononco
level	monon oni metas	ਇੱਕ ਪੈਸਾ ਪਾਉਂਦਾ ਹੈ	one puts money	grupo	alternativoj	prononco
level	en monujon	ਇੱਕ ਬਟੂਏ ਵਿੱਚ	into a wallet	grupo	alternativoj	prononco
level	metas en monujon	ਇੱਕ ਪਰਸ ਵਿੱਚ ਰੱਖਦਾ ਹੈ	puts in a purse	grupo	alternativoj	prononco
level	sekvu la ekzemplojn	ਉਦਾਹਰਣਾਂ ਦੀ ਪਾਲਣਾ ਕਰੋ	follow the examples	grupo	alternativoj	prononco
