C.sv content.tsv
Level	Esperanto	sv	en-us	Grupo	Alternativoj	Pronoco
level	paperkrampilo	en häftapparat	a stapler	grupo	alternativoj	prononco
level	parlamentano	medlem av kongressen	a member of Congress	grupo	alternativoj	prononco
level	mito	en myt	a myth	grupo	alternativoj	prononco
level	kliniko	en klinik	a clinic	grupo	alternativoj	prononco
level	avantaĝo	en fördel	an advantage	grupo	alternativoj	prononco
level	pensiulo	en pensionär, en livräntetagare	a pensioner, an annuitant	grupo	alternativoj	prononco
level	procento	en procent, procent	a percent, percentage	grupo	alternativoj	prononco
level	pordisto	en dörrvakt, en vakt, en vaktmästare	a doorman, a guard, a janitor	grupo	alternativoj	prononco
level	dentopasto	en tandkräm	a toothpaste	grupo	alternativoj	prononco
level	ministo	en gruvarbetare	a miner	grupo	alternativoj	prononco
level	kategorio	en kategori	a category	grupo	alternativoj	prononco
level	trupo	en trupp, en trupp	a troop, a troupe	grupo	alternativoj	prononco
level	pulbazaro	en loppmarknad	a flea market	grupo	alternativoj	prononco
level	jungi	att sela, att ok	to harness, to yoke	grupo	alternativoj	prononco
level	kvereli	att bråka, att bråka, att slåss	to quarrel, to wrangle, to fight	grupo	alternativoj	prononco
level	dentopikilo	en tandpetare	a toothpick	grupo	alternativoj	prononco
level	stacidomo	en terminal, en station	a terminal, a station	grupo	alternativoj	prononco
level	dentobroso	en tandborste	a toothbrush	grupo	alternativoj	prononco
level	falsa dento	en falsk tand, en tandprotes	a false tooth, a denture	grupo	alternativoj	prononco
level	Rubikono	Rubicon	Rubicon	grupo	alternativoj	prononco
level	inspiri	att inspirera	to inspire	grupo	alternativoj	prononco
level	salmo	en lax	a salmon	grupo	alternativoj	prononco
level	Sankta Nikolao	St Nicholas, jultomten	St. Nicholas, Santa Claus	grupo	alternativoj	prononco
level	apostolo	en apostel, en lärjunge	an apostle, a disciple	grupo	alternativoj	prononco
level	satelito	en satellit	a satellite	grupo	alternativoj	prononco
level	rezoni	att resonera (med logik)	to reason (with logic)	grupo	alternativoj	prononco
level	savjako	en flytväst	a life jacket	grupo	alternativoj	prononco
level	borso	en börs, en börs	a stock market, a stock exchange	grupo	alternativoj	prononco
level	sepio (dekpieda)	en bläckfisk	a squid	grupo	alternativoj	prononco
level	bloko	ett block	a block	grupo	alternativoj	prononco
level	siesto	en siesta, en tupplur	a siesta, a nap	grupo	alternativoj	prononco
level	frue	tidigt	early	grupo	alternativoj	prononco
level	intervjuo	en intervju	an interview	grupo	alternativoj	prononco
level	gimnazio	en gymnasieskola, en mellanstadie, en gymnasieskola	a grammar school, a middle school, a high school	grupo	alternativoj	prononco
level	peno	en ansträngning	an effort	grupo	alternativoj	prononco
level	verda standardo	en grön banderoll (esperanto)	a green banner (Esperanto)	grupo	alternativoj	prononco
level	mato	en matta, en schackmatt	a mat, a checkmate	grupo	alternativoj	prononco
level	impulso	en impuls	an impulse	grupo	alternativoj	prononco
level	vakcinado	en vaccination	a vaccination	grupo	alternativoj	prononco
level	registri	att registrera, att spela in, att notera	to register, to record, to note	grupo	alternativoj	prononco
level	sonregistrilo	en ljudinspelare	a sound recorder	grupo	alternativoj	prononco
level	vetludanto	en spelare	a gambler	grupo	alternativoj	prononco
level	palmo	en palm, en palm	a palm, a palm tree	grupo	alternativoj	prononco
level	veturmalsano	en åksjuka	a motion sickness	grupo	alternativoj	prononco
level	kolonelo	en överste	a colonel	grupo	alternativoj	prononco
level	trumpeto	en trumpet	a trumpet	grupo	alternativoj	prononco
level	imponi	att imponera	to impress	grupo	alternativoj	prononco
level	agrikulturo	jordbruk, ett jordbruk	agriculture, an agriculture	grupo	alternativoj	prononco
level	portreto	ett porträtt	a portrait	grupo	alternativoj	prononco
level	gvardio	en vakt	a guard	grupo	alternativoj	prononco
level	farmisto	en bonde (=terkulturisto)	a farmer (=terkulturisto)	grupo	alternativoj	prononco
level	kabano	en stuga, en koja, en hydda	a cabin, a hut, a shack	grupo	alternativoj	prononco
level	ŝamano	en shaman	a shaman	grupo	alternativoj	prononco
level	deputi	att deputera	to depute	grupo	alternativoj	prononco
level	muĝi	att ryta, att mumla, att yla, att mullra	to roar, to moo, to howl, to rumble	grupo	alternativoj	prononco
level	stimuli	att stimulera	to stimulate	grupo	alternativoj	prononco
level	kondimento	en krydda, krydda	a condiment, seasoning	grupo	alternativoj	prononco
level	fliki	att lappa ihop	to patch up	grupo	alternativoj	prononco
level	apologio	en ursäkt	an apology	grupo	alternativoj	prononco
level	ŝoseo	en stor gata, en motorväg	a large streat, a highway	grupo	alternativoj	prononco
level	rimeno	en rem, ett bälte	a strap, a belt	grupo	alternativoj	prononco
level	peranto	en agent, en mellanhand, en medlare	an agent, an intermediary, a mediator	grupo	alternativoj	prononco
level	ambicio	en ambition	an ambition	grupo	alternativoj	prononco
level	kraĉi	att spotta	to spit	grupo	alternativoj	prononco
level	ludo	en lek, en lek	a play, a game	grupo	alternativoj	prononco
level	cikonio	en stork	a stork	grupo	alternativoj	prononco
level	lokomotivo	ett lok, en motor	a locomotive, an engine	grupo	alternativoj	prononco
level	volanludo	badminton	badminton	grupo	alternativoj	prononco
level	marioneto	en marionett, en marionett	a marionette, a puppet	grupo	alternativoj	prononco
level	rento	en (oförtjänt) inkomst, en livränta	an (unearned) income, an annuity	grupo	alternativoj	prononco
level	atmosfero	atmosfär	atmosphere	grupo	alternativoj	prononco
level	asisti	att bistå	to assist	grupo	alternativoj	prononco
level	vagonaro	ett tåg (en serie vagnar) (=trajno)	a train (a series of wagons) (=trajno)	grupo	alternativoj	prononco
level	kegloludo	Bowling	Bowling	grupo	alternativoj	prononco
level	virga	jungfrulig, jungfrulig	virgin, virginal	grupo	alternativoj	prononco
level	olimpikaj ludoj	(de olympiska spelen	(the) Olympic Games	grupo	alternativoj	prononco
level	apokalipso	apokalyps	apocalypse	grupo	alternativoj	prononco
level	tirano	en tyrann	a tyrant	grupo	alternativoj	prononco
level	regimento	ett regemente	a regiment	grupo	alternativoj	prononco
level	agiti	agitera, hetsa upp, hetsa upp	to agitate, to incite, to stir up	grupo	alternativoj	prononco
level	kanapo	en soffa	a couch	grupo	alternativoj	prononco
level	pavo	en påfågel	a peacock	grupo	alternativoj	prononco
level	labirinto	en labyrint, en labyrint	a labyrinth, a maze	grupo	alternativoj	prononco
level	torento	en torrent	a torrent	grupo	alternativoj	prononco
level	venti	att blåsa (vind)	to blow (wind)	grupo	alternativoj	prononco
level	prognozo	en prognos, en förutsägelse, en prognos	a prognosis, a prediction, a forecast	grupo	alternativoj	prononco
level	kontesti	att bestrida, att ifrågasätta	to contest, to call into question	grupo	alternativoj	prononco
level	ventflago	en vindflagga	a wind flag	grupo	alternativoj	prononco
level	arbitra	slumpmässig	arbitrary	grupo	alternativoj	prononco
level	insidi	att lägga en snara, att sätta en fälla	to lay a snare, to set a trap	grupo	alternativoj	prononco
level	bronzo	ett brons	a bronze	grupo	alternativoj	prononco
level	asembleo	en församling, ett hus	a assembly, a house	grupo	alternativoj	prononco
level	loto	mycket, mycket (i ett lotteri)	lot, a lot (in a lottery)	grupo	alternativoj	prononco
level	anuso	en anus	an anus	grupo	alternativoj	prononco
level	ventmontrilo	en väderflöjel	a weather vane	grupo	alternativoj	prononco
level	konciza	kortfattad, kortfattad, lakonisk	concise, brief, laconic	grupo	alternativoj	prononco
level	bufo	en padda	a toad	grupo	alternativoj	prononco
level	denunci	att fördöma, att informera mot, att anklaga	to denounce, to inform against, to accuse	grupo	alternativoj	prononco
level	diabeto	diabetes	diabetes	grupo	alternativoj	prononco
level	taksio	en taxi	a taxi	grupo	alternativoj	prononco
level	teniso	tennis	tennis	grupo	alternativoj	prononco
level	reno	en njure	a kidney	grupo	alternativoj	prononco
level	ventmuelilo	en väderkvarn	a windmill	grupo	alternativoj	prononco
level	akvomuelilo	en vattenkvarn	a water-mill	grupo	alternativoj	prononco
level	alaŭdo	en lärka, en skylära	a lark, a skylark	grupo	alternativoj	prononco
level	ŝaŭmo	ett skum, ett skum, en bubbla	a foam, a froth, a bubble	grupo	alternativoj	prononco
level	kranio	en skalle, en kranium	a skull, a cranium	grupo	alternativoj	prononco
level	neĝi	att snöa	to snow	grupo	alternativoj	prononco
level	dresi	att tämja, träna, bryta sig in	to tame, to train, to break in	grupo	alternativoj	prononco
level	grimaci	att grimasera, att hysa	to grimace, to scowl	grupo	alternativoj	prononco
level	akcio	en aktie, en aktie	a stock, a share	grupo	alternativoj	prononco
level	neĝa homo	en snögubbe	a snow man	grupo	alternativoj	prononco
level	kolbaso	en korv	a sausage	grupo	alternativoj	prononco
level	aperturo	en öppning, en öppning, en öppning, en ventil	an aperture, an opening, an orifice, a vent	grupo	alternativoj	prononco
level	judo	en judisk person	a Jewish person	grupo	alternativoj	prononco
level	malvesti (sin)	klä av sig (själv), skjuta upp	to undress (oneself), to put off	grupo	alternativoj	prononco
level	seminario	ett seminarium, seminarium	a seminar, seminary	grupo	alternativoj	prononco
level	sulko	ett spår, en rynka, en fåra	a groove, a wrinkle, a furrow	grupo	alternativoj	prononco
level	diagnozo	en diagnos	a diagnosis	grupo	alternativoj	prononco
level	umbiliko	en navel, en navel, en navel	a navel, a belly button, a umbilicus	grupo	alternativoj	prononco
level	grego	en flock, en flock	a herd, a flock	grupo	alternativoj	prononco
level	kalumnii	att förtala, att förtala, att förtala	to calumniate, to slander, to defame	grupo	alternativoj	prononco
level	deliri	att vara förvirrad, att sörja, att rave	to be delirious, to maunder, to rave	grupo	alternativoj	prononco
level	kaŭri	att huka sig, att sitta på huk, att krypa ihop	to crouch, to squat, to cower	grupo	alternativoj	prononco
level	respektiva	respektive	respective	grupo	alternativoj	prononco
level	vestarko	en hängare (dukar)	a hanger (cloths)	grupo	alternativoj	prononco
level	pompo	en pompa, en prakt, en uppvisning	a pomp, a splendor, a display	grupo	alternativoj	prononco
level	korniko	en huvkråka	a hooded crow	grupo	alternativoj	prononco
level	vestŝranko	en garderob	a closet	grupo	alternativoj	prononco
level	frivola	lättsinnig	frivolous	grupo	alternativoj	prononco
level	opero	en opera	an opera	grupo	alternativoj	prononco
level	garni	att garnera, att förstärka, att stärka, att dubba	to garnish, to reinforce, to strength, to stud	grupo	alternativoj	prononco
level	gladilo	ett strykjärn	an iron	grupo	alternativoj	prononco
level	jugo	ett ok	a yoke	grupo	alternativoj	prononco
level	beto	en beta	a beet	grupo	alternativoj	prononco
level	heroldo	en härold	a herald	grupo	alternativoj	prononco
level	kazerno	en barack, ett soldatkvarter	a barrack, a soldiers' quarter	grupo	alternativoj	prononco
level	plorkrii	att gråta och gråta	to cry weeping	grupo	alternativoj	prononco
level	peruko	en peruk, ett hårstycke	a wig, a hair-piece	grupo	alternativoj	prononco
level	intesto	en tarm	an intestine	grupo	alternativoj	prononco
level	mobilizi	att mobilisera	to mobilize	grupo	alternativoj	prononco
level	flagri	att blossa, att flimra	to flare, to flicker	grupo	alternativoj	prononco
level	revizii	att revidera	to revise	grupo	alternativoj	prononco
level	krizantemo	en krysantemum	a chrysanthemum	grupo	alternativoj	prononco
level	aŭtentika	autentisk, äkta	authentic, genuine	grupo	alternativoj	prononco
level	tirkesto	en låda	a drawer	grupo	alternativoj	prononco
level	somnambulo	en sömngångare, en somnambulist	a sleepwalker, a somnambulist	grupo	alternativoj	prononco
level	staturo	en resning	a stature	grupo	alternativoj	prononco
level	manovri	att manövrera	to maneuver	grupo	alternativoj	prononco
level	bankroti	att gå i konkurs, att gå pank	to go bankrupt, to go broke	grupo	alternativoj	prononco
level	sinsekve	i följd	consecutively	grupo	alternativoj	prononco
level	kuristo	en löpare	a runner	grupo	alternativoj	prononco
level	sorbi	absorbera, suga upp	to absorb, to soak up	grupo	alternativoj	prononco
level	vegetarano	en vegetarian person	a vegetarian person	grupo	alternativoj	prononco
level	oponi	att motsätta sig	to oppose	grupo	alternativoj	prononco
level	reflekti	att reflektera	to reflect	grupo	alternativoj	prononco
level	forkuri	att fly, fly, fly	to run away, to flee, to abscond	grupo	alternativoj	prononco
level	riverenci	att böja sig, att böja, att göra hyllning, att saalam	to bow, to curtsey, to make obeisance, to saalam	grupo	alternativoj	prononco
level	lojala	lojal, trogen	loyal, faithful	grupo	alternativoj	prononco
level	zumi	att nynna, att surra	to hum, to buzz	grupo	alternativoj	prononco
level	digno	en värdighet	a dignity	grupo	alternativoj	prononco
level	popola	Av människor	of people	grupo	alternativoj	prononco
level	subtila	subtil	subtle	grupo	alternativoj	prononco
level	bv. (~i)	snälla ~	please ~	grupo	alternativoj	prononco
level	spektaklo	ett spektakel, en föreställning, en föreställning	a spectacle, a show, a performance	grupo	alternativoj	prononco
level	etapo	en scen, en fas, en mellanlandning	a stage, a phase, a stopover	grupo	alternativoj	prononco
level	najtingalo	en näktergal	a nightingale	grupo	alternativoj	prononco
level	prezidento	en president (i en republik)	a president (of a republic)	grupo	alternativoj	prononco
level	ŝtipo	en stock, en träbit	a log, a chunk of wood	grupo	alternativoj	prononco
level	vanta	fåfäng, lättsinnig, inbilsk	vain, frivolous, conceited	grupo	alternativoj	prononco
level	delegito	en delegat	a delegate	grupo	alternativoj	prononco
level	delegita reto	ett nätverk av delegerade specialister	a network of delegated specialists	grupo	alternativoj	prononco
level	famekonata	välkänd	well known	grupo	alternativoj	prononco
level	orkestro	en orkester	an orchestra	grupo	alternativoj	prononco
level	nekonata	okänd	unknown	grupo	alternativoj	prononco
level	tumulto	ett tumult, ett upplopp	a tumult, a riot	grupo	alternativoj	prononco
level	plando	en sula (=plandumo)	a sole (=plandumo)	grupo	alternativoj	prononco
level	kirli	att virvla, att röra om	to whirl, to stir	grupo	alternativoj	prononco
level	bulbo	en glödlampa	a bulb	grupo	alternativoj	prononco
level	balasto	en ballast	a ballast	grupo	alternativoj	prononco
level	vakso	vax	wax	grupo	alternativoj	prononco
level	torso	en bål, en bål	a torso, a trunk	grupo	alternativoj	prononco
level	refreŝigaĵo	en uppfriskande drink	a refreshing drink	grupo	alternativoj	prononco
level	komisaro	en kommissarie, en kommissarie	a commissary, a comissar	grupo	alternativoj	prononco
level	incenso	rökelse	incense	grupo	alternativoj	prononco
level	submarŝipo	ubåt, en ubåt	submarine, a submarine	grupo	alternativoj	prononco
level	proleto	en proletär (=proletario)	a proletarian (=proletario)	grupo	alternativoj	prononco
level	spado	en gripare, ett svärd, ett litet svärd	a rapier, a sword, a small sword	grupo	alternativoj	prononco
level	veluro	en sammet	a velvet	grupo	alternativoj	prononco
level	inspektoro	en inspektör, en tillsyningsman, en betraktare	an inspector, an overseer, a viewer	grupo	alternativoj	prononco
level	optimismo	en optimism	an optimism	grupo	alternativoj	prononco
level	velŝipo	en segelbåt	a sailboat	grupo	alternativoj	prononco
level	kristo	Kristus	Christ	grupo	alternativoj	prononco
level	ĝermo	en bakterie	a germ	grupo	alternativoj	prononco
level	desegnado	rita, designa	drawing, designing	grupo	alternativoj	prononco
level	civilizacio	en civilisation	a civilization	grupo	alternativoj	prononco
level	frako	en frack, en frack	a tailcoat, a dress coat	grupo	alternativoj	prononco
level	brakhorloĝo	ett armbandsur	a wrist watch	grupo	alternativoj	prononco
level	provoki	att provocera, att hetsa, att utmana	to provoke, to incite, to challenge	grupo	alternativoj	prononco
