C.mr content.tsv
Level	Esperanto	mr	en-us	Grupo	Alternativoj	Pronoco
level	friti	तळणे, तळणे	to fry, to sauté	grupo	alternativoj	prononco
level	kripla	अपंग, अपंग, अशक्त, विकृत	handicapped, crippled, infirm, mutilated	grupo	alternativoj	prononco
level	kanzono	एक चॅन्सन, एक कॅनझोन, एक बॅलड गाणे	a chanson, a canzone, a ballad song	grupo	alternativoj	prononco
level	veneno	एक विष, विष	a venom, a poison	grupo	alternativoj	prononco
level	kontrakti	करार करण्यासाठी	to make a contract	grupo	alternativoj	prononco
level	konfitaĵo	एक संरक्षित जाम	a conserved jam	grupo	alternativoj	prononco
level	orfo	एक अनाथ	an orphan	grupo	alternativoj	prononco
level	avenuo	एक मार्ग	an avenue	grupo	alternativoj	prononco
level	betulo	एक बर्च झाडापासून तयार केलेले	a birch tree	grupo	alternativoj	prononco
level	konko	एक समुद्र शेल, एक शंख	a sea shell, a conch	grupo	alternativoj	prononco
level	grajno	एक धान्य, ग्रेन्युल	a grain, a granule	grupo	alternativoj	prononco
level	principo	एक तत्व	a principle	grupo	alternativoj	prononco
level	humida	दमट, ओलसर, ओलसर	humid, moist, damp	grupo	alternativoj	prononco
level	hufo	एक खूर	a hoof	grupo	alternativoj	prononco
level	Urugvajo	उरुग्वे	Uruguay	grupo	alternativoj	prononco
level	kemio	रसायनशास्त्र (=ĥemio)	chemistry (=ĥemio)	grupo	alternativoj	prononco
level	pumpi	पंप करणे	to pump	grupo	alternativoj	prononco
level	krado	क्रॉसबार, जाळी, लोखंडी जाळी, शेगडी, लोखंडी जाळी, जाळी	crossbars, grating, grill, grate, grille, lattice	grupo	alternativoj	prononco
level	budo	एक बूथ, एक किओस्क, एक स्टँड	a booth, a kiosk, a stand	grupo	alternativoj	prononco
level	Bolivio	बोलिव्हिया	Bolivia	grupo	alternativoj	prononco
level	ŝtalo	स्टील	steel	grupo	alternativoj	prononco
level	masaĝo	मालिश	massage	grupo	alternativoj	prononco
level	krutaĵo	एक उंच, एक उंच कडा, एक स्पष्टवक्ता	a steep, a cliff, a bluff	grupo	alternativoj	prononco
level	munti	माउंट करणे (दागिने), सेट करणे, एकत्र करणे	to mount (jewelry), to set, to assemble	grupo	alternativoj	prononco
level	sprita	हुशार, तेजस्वी, विनोदी, तेजस्वी, तेजस्वी	clever, sprightly, witty, bright, sprightful	grupo	alternativoj	prononco
level	kuirpoto	स्वयंपाकाचे भांडे, स्ट्यू पॉट	a cooking pot, a stew pot	grupo	alternativoj	prononco
level	tribunalo	न्यायाधिकरण, न्यायालय	a tribunal, a court	grupo	alternativoj	prononco
level	epilogo	एक उपसंहार	an epilogue	grupo	alternativoj	prononco
level	motoro	एक मोटर, एक इंजिन	a motor, an engine	grupo	alternativoj	prononco
level	lavopelvo (lavovazo)	वॉशपॉट (वॉश बेसिन)	a washpot (a wash basin)	grupo	alternativoj	prononco
level	farbo	रंग, रंग	dye, paint	grupo	alternativoj	prononco
level	transitiva	सकर्मक	transitive	grupo	alternativoj	prononco
level	leopardo	एक बिबट्या	a leopard	grupo	alternativoj	prononco
level	vualo	एक बुरखा	a veil	grupo	alternativoj	prononco
level	vergo	एक रॉड, एक कांडी, एक छडी, एक स्विच	a rod, a wand, a cane, a switch	grupo	alternativoj	prononco
level	luktado	एक कुस्ती	a wrestling	grupo	alternativoj	prononco
level	ŝelo	कवच, साल, भुसा, साल	a shell, bark, husk, peel	grupo	alternativoj	prononco
level	maĉgumo	एक च्युइंगम	a chewing gum	grupo	alternativoj	prononco
level	senso	भावना, भावना	a sense, feeling	grupo	alternativoj	prononco
level	sagaca	हुशार, चतुर, चतुर	sagacious, astute, shrewd	grupo	alternativoj	prononco
level	magiisto	एक जादूगार	a magician	grupo	alternativoj	prononco
level	modera	मध्यम, वाजवी	moderate, reasonable	grupo	alternativoj	prononco
level	vindi	गुंडाळणे, घासणे, लपेटणे	to wrap, to swathe, to swaddle	grupo	alternativoj	prononco
level	prologo	एक प्रस्तावना	a prologue	grupo	alternativoj	prononco
level	Polinezio	पॉलिनेशिया	Polynesia	grupo	alternativoj	prononco
level	Tunizio	ट्युनिशिया	Tunisia	grupo	alternativoj	prononco
level	sobra	शांत, संयमशील, स्थिर	sober, abstemious, staid	grupo	alternativoj	prononco
level	Birmo	म्यानमार	Myanmar	grupo	alternativoj	prononco
level	asekuri	विमा उतरवणे	to insure	grupo	alternativoj	prononco
level	fono	पार्श्वभूमी	background	grupo	alternativoj	prononco
level	Gvatemalo	ग्वाटेमाला	Guatemala	grupo	alternativoj	prononco
level	pulvoro	पावडर	powder	grupo	alternativoj	prononco
level	velki	कोमेजणे, कोमेजणे	to wither, to fade	grupo	alternativoj	prononco
level	baterio	एक बॅटरी	a battery	grupo	alternativoj	prononco
level	Nikaragvo	निकाराग्वा	Nicaragua	grupo	alternativoj	prononco
level	faŭko	जबडा, कावळा, तोंड (बोगद्याचे)	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	कॉस्टा रिका	Costa Rica	grupo	alternativoj	prononco
level	medalo	एक पदक	a medal	grupo	alternativoj	prononco
level	Paragvajo	पॅराग्वे	Paraguay	grupo	alternativoj	prononco
level	aligatoro	एक मगर	an alligator	grupo	alternativoj	prononco
level	tempesto	वादळ, वादळ	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	एक दोर, एक तार	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	एक पाणघोडा, एक पाणघोडा	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	संपावर जाण्यासाठी	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	एक मोनाच	a monach	grupo	alternativoj	prononco
level	petrolo	पेट्रोलियम, पॅराफिन-तेल	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	(साखर मध्ये), candied राखण्यासाठी	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	परिच्छेद इंडेंटेशन	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	एक मोटारसायकल	a motorbicycle	grupo	alternativoj	prononco
level	organismo	एक जीव	an organism	grupo	alternativoj	prononco
level	procedi	पुढे जाण्यासाठी	to proceed	grupo	alternativoj	prononco
level	ĉerizo	एक चेरी	a cherry	grupo	alternativoj	prononco
level	ritmo	ताल	rhythm	grupo	alternativoj	prononco
level	broŝuro	एक माहितीपत्रक, एक पत्रक, एक पुस्तिका	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	एक अनाथाश्रम	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	एक अलंकार	an ornament	grupo	alternativoj	prononco
level	provizora	तात्पुरता, तात्पुरता	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	एक टाच	a heel	grupo	alternativoj	prononco
level	apoteko	एक फार्मसी, औषधांचे दुकान	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	एक जग्वार	a jaguar	grupo	alternativoj	prononco
level	persimono	एक पर्सिमोन	a persimon	grupo	alternativoj	prononco
level	pesilo	समतोल, प्रमाण	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	सुधारणे	to improvise	grupo	alternativoj	prononco
level	fosto	एक पोस्ट, एक खांब, एक सरळ आधार	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	पिझ्झा	a pizza	grupo	alternativoj	prononco
level	sitelo	एक बादली, एक बाकडी	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	हृदयाने, स्मृतीतून, रटणे	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	अचूक, वक्तशीर, अचूक	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	संस्कार	rite	grupo	alternativoj	prononco
level	nodo	एक नोड, एक गाठ	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	एक ऑक्टोपस	an octopus	grupo	alternativoj	prononco
level	degeli	वितळणे, वितळणे	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	चिमूटभर करणे	to pinch	grupo	alternativoj	prononco
level	paniko	एक घबराट	a panic	grupo	alternativoj	prononco
level	piro	एक नाशपाती (फळ)	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	बुडवणे, भिजवणे, बुडवणे	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	एक फर कोट, फर, पेल्ट, फर तुकडा	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	एक प्रिस्क्रिप्शन, कृती	a prescription, recipe	grupo	alternativoj	prononco
level	princino	एक राजकुमारी	a princess	grupo	alternativoj	prononco
level	masto	एक मस्तूल, एक खांब	a mast, a pole	grupo	alternativoj	prononco
level	kino	एक सिनेमा	a cinema	grupo	alternativoj	prononco
level	bombono	एक बॉन-बोन, एक कँडी, एक गोड	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	एक पाउंड	a pound	grupo	alternativoj	prononco
level	ananaso	एक पाइन सफरचंद	a pine apple	grupo	alternativoj	prononco
level	tajloro	एक शिंपी	a tailor	grupo	alternativoj	prononco
level	veterano	एक अनुभवी	a veteran	grupo	alternativoj	prononco
level	revolucio	एक क्रांती	a revolution	grupo	alternativoj	prononco
level	krusto	कवच, आवरण, कठोर बाह्य आवरण	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	एक होकायंत्र	a compass	grupo	alternativoj	prononco
level	rizkampo	भातशेत, भातशेत	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	एक कॅथेड्रल	a cathedral	grupo	alternativoj	prononco
level	roboto	एक रोबोट	a robot	grupo	alternativoj	prononco
level	parfumo	एक परफ्यूम	a perfume	grupo	alternativoj	prononco
level	margarino	मार्जरीन	margarine	grupo	alternativoj	prononco
level	ripo	बरगडी (हाड)	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	एक एस्केलेटर	an escalator	grupo	alternativoj	prononco
level	kostumo	पोशाख, पोशाख, ड्रेसची शैली	costume, outfit, style of dress	grupo	alternativoj	prononco
