C.nl content.tsv
Level	Esperanto	nl	en-us	Grupo	Alternativoj	Pronoco
level	krutaĵo	een steile, een klif, een klif	a steep, a cliff, a bluff	grupo	alternativoj	prononco
level	munti	monteren (sieraden), instellen, in elkaar zetten	to mount (jewelry), to set, to assemble	grupo	alternativoj	prononco
level	sprita	slim, levendig, geestig, helder, levendig	clever, sprightly, witty, bright, sprightful	grupo	alternativoj	prononco
level	kuirpoto	een kookpot, een stoofpot	a cooking pot, a stew pot	grupo	alternativoj	prononco
level	tribunalo	een tribunaal, een rechtbank	a tribunal, a court	grupo	alternativoj	prononco
level	epilogo	een epiloog	an epilogue	grupo	alternativoj	prononco
level	motoro	een motor, een motor	a motor, an engine	grupo	alternativoj	prononco
level	lavopelvo (lavovazo)	een waspot (een wasbak)	a washpot (a wash basin)	grupo	alternativoj	prononco
level	farbo	kleurstof, verf	dye, paint	grupo	alternativoj	prononco
level	transitiva	transitief	transitive	grupo	alternativoj	prononco
level	leopardo	een luipaard	a leopard	grupo	alternativoj	prononco
level	vualo	een sluier	a veil	grupo	alternativoj	prononco
level	vergo	een staaf, een toverstok, een stok, een schakelaar	a rod, a wand, a cane, a switch	grupo	alternativoj	prononco
level	luktado	een worsteling	a wrestling	grupo	alternativoj	prononco
level	ŝelo	een schaal, schors, schil, schil	a shell, bark, husk, peel	grupo	alternativoj	prononco
level	maĉgumo	een kauwgom	a chewing gum	grupo	alternativoj	prononco
level	senso	een zin, gevoel	a sense, feeling	grupo	alternativoj	prononco
level	sagaca	scherpzinnig, scherpzinnig, scherpzinnig	sagacious, astute, shrewd	grupo	alternativoj	prononco
level	magiisto	een goochelaar	a magician	grupo	alternativoj	prononco
level	modera	matig, redelijk	moderate, reasonable	grupo	alternativoj	prononco
level	vindi	inwikkelen, inwikkelen, inbakeren	to wrap, to swathe, to swaddle	grupo	alternativoj	prononco
level	prologo	een proloog	a prologue	grupo	alternativoj	prononco
level	Polinezio	Polynesië	Polynesia	grupo	alternativoj	prononco
level	Tunizio	Tunesië	Tunisia	grupo	alternativoj	prononco
level	sobra	nuchter, sober, bezadigd	sober, abstemious, staid	grupo	alternativoj	prononco
level	Birmo	Myanmar	Myanmar	grupo	alternativoj	prononco
level	asekuri	verzekeren	to insure	grupo	alternativoj	prononco
level	fono	achtergrond	background	grupo	alternativoj	prononco
level	Gvatemalo	Guatemala	Guatemala	grupo	alternativoj	prononco
level	pulvoro	poeder	powder	grupo	alternativoj	prononco
level	velki	verdorren, vervagen	to wither, to fade	grupo	alternativoj	prononco
level	baterio	een batterij	a battery	grupo	alternativoj	prononco
level	Nikaragvo	Nicaragua	Nicaragua	grupo	alternativoj	prononco
level	faŭko	een kaken, een muil, een mond (van een tunnel)	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	Costa Rica	Costa Rica	grupo	alternativoj	prononco
level	medalo	een medaille	a medal	grupo	alternativoj	prononco
level	Paragvajo	Paraguay	Paraguay	grupo	alternativoj	prononco
level	aligatoro	een alligator	an alligator	grupo	alternativoj	prononco
level	tempesto	een storm, een storm	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	een koord, een touwtje	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	een nijlpaard, een nijlpaard	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	gaan staken	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	een monarch	a monach	grupo	alternativoj	prononco
level	petrolo	petroleum, paraffine-olie	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	bewaren (in suiker), gekonfijt	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	alinea-inspringing	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	een motorfiets	a motorbicycle	grupo	alternativoj	prononco
level	organismo	een organisme	an organism	grupo	alternativoj	prononco
level	procedi	verder gaan	to proceed	grupo	alternativoj	prononco
level	ĉerizo	een kers	a cherry	grupo	alternativoj	prononco
level	ritmo	ritme	rhythm	grupo	alternativoj	prononco
level	broŝuro	een brochure, een folder, een pamflet	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	een weeshuis	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	een sieraad	an ornament	grupo	alternativoj	prononco
level	provizora	voorlopig, tijdelijk	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	een hiel	a heel	grupo	alternativoj	prononco
level	apoteko	een apotheek, een drogisterij	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	een jaguar	a jaguar	grupo	alternativoj	prononco
level	persimono	een persimon	a persimon	grupo	alternativoj	prononco
level	pesilo	een balans, een weegschaal	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	improviseren	to improvise	grupo	alternativoj	prononco
level	fosto	een paal, een paal, een rechtopstaande steun	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	een pizza	a pizza	grupo	alternativoj	prononco
level	sitelo	een emmer, een emmer	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	uit het hoofd, uit het hoofd, uit het hoofd	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	nauwkeurig, punctueel, precies	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	rite	rite	grupo	alternativoj	prononco
level	nodo	een knooppunt, een knoop	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	een octopus	an octopus	grupo	alternativoj	prononco
level	degeli	smelten, ontdooien	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	knijpen	to pinch	grupo	alternativoj	prononco
level	paniko	een paniek	a panic	grupo	alternativoj	prononco
level	piro	een peer (fruit)	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	onderdompelen, onderdompelen, onderdompelen	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	een bontjas, bont, pels, stuk bont	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	een recept, recept	a prescription, recipe	grupo	alternativoj	prononco
level	princino	een prinses	a princess	grupo	alternativoj	prononco
level	masto	een mast, een paal	a mast, a pole	grupo	alternativoj	prononco
level	kino	een bioscoop	a cinema	grupo	alternativoj	prononco
level	bombono	een bon-bon, een snoepje, een snoepje	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	een pond	a pound	grupo	alternativoj	prononco
level	ananaso	Een ananas	a pine apple	grupo	alternativoj	prononco
level	tajloro	een kleermaker	a tailor	grupo	alternativoj	prononco
level	veterano	een veteraan	a veteran	grupo	alternativoj	prononco
level	revolucio	een revolutie	a revolution	grupo	alternativoj	prononco
level	krusto	korst, omhulsel, harde buitenlaag	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	een kompas	a compass	grupo	alternativoj	prononco
level	rizkampo	een rijstveld, een rijstveld	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	een kathedraal	a cathedral	grupo	alternativoj	prononco
level	roboto	een robot	a robot	grupo	alternativoj	prononco
level	parfumo	een parfum	a perfume	grupo	alternativoj	prononco
level	margarino	margarine	margarine	grupo	alternativoj	prononco
level	ripo	een rib (bot)	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	een roltrap	an escalator	grupo	alternativoj	prononco
level	kostumo	kostuum, outfit, kledingstijl	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	een long	a lung	grupo	alternativoj	prononco
level	infinitivo	infinitief	infinitive	grupo	alternativoj	prononco
level	segilo	een zaag, zagen	a saw, saws	grupo	alternativoj	prononco
level	prozo	een proza	a prose	grupo	alternativoj	prononco
level	mekanismo	apparaat, een mechanisme	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	een scanner	a scanner	grupo	alternativoj	prononco
level	benzino	benzine, benzine	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	lood metaal)	lead (metal)	grupo	alternativoj	prononco
level	leki	likken	to lick	grupo	alternativoj	prononco
level	akuzi	beschuldigen	to accuse	grupo	alternativoj	prononco
level	redakti	aanpassen	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	een schroef	a screw	grupo	alternativoj	prononco
level	komo	een komma	a comma	grupo	alternativoj	prononco
level	surdulo	een dove	a deaf	grupo	alternativoj	prononco
level	konduktoro	een geleider	a conductor	grupo	alternativoj	prononco
level	kreto	een krijtje	a chalk	grupo	alternativoj	prononco
level	eklezio	een kerk (organisatie)	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	een hoofdrolspeler	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	Europa	europe	grupo	alternativoj	prononco
level	tajfuno	een tyfoon	a typhoon	grupo	alternativoj	prononco
level	sentimentala	sentimenteel	sentimental	grupo	alternativoj	prononco
level	korko	een kurk, een stop	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	een stempel, een zegel, een merkteken	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	een olijf	an olive	grupo	alternativoj	prononco
level	kazino	een casino	a casino	grupo	alternativoj	prononco
level	terno	een niesbui	a sneeze	grupo	alternativoj	prononco
level	barikado	een barricade	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	een aardbeving	an earthquake	grupo	alternativoj	prononco
level	telegramo	een telegram	a telegram	grupo	alternativoj	prononco
level	prononci	uitspreken	to pronounce	grupo	alternativoj	prononco
level	tornado	een tornado	a tornado	grupo	alternativoj	prononco
level	objektiva	objectief	objective	grupo	alternativoj	prononco
level	drapo	een wollen doek, een doek	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	een nagelschaartje	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	een stofzuiger (=polvosuĉilo)	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	omkomen	to perish	grupo	alternativoj	prononco
level	afranki	vooraf betalen (verzendkosten), postzegels aanbrengen	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	wiegen, wiegen, wiegen	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	een vaccin	a vaccine	grupo	alternativoj	prononco
level	gorilo	een gorilla	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	een reisbureau	a travel agency	grupo	alternativoj	prononco
level	patrono	een beschermheer	a patron	grupo	alternativoj	prononco
level	abstini	zich onthouden	to abstain	grupo	alternativoj	prononco
level	bulvardo	een boulevard	a boulevard	grupo	alternativoj	prononco
level	portalo	een portaal, een poort	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	een vrachtwagen	a truck	grupo	alternativoj	prononco
level	vito	een wijnstok, een wijnstok	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	een telescoop	a telescope	grupo	alternativoj	prononco
level	apliki	toepassen	to apply	grupo	alternativoj	prononco
level	cemento	cement	cement	grupo	alternativoj	prononco
level	pedagogio	pedagogie	pedagogy	grupo	alternativoj	prononco
level	albumo	een album	an album	grupo	alternativoj	prononco
level	aserti	beweren, beweren, bevestigen	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	in overeenstemming zijn	to accord	grupo	alternativoj	prononco
level	fulgo	een roet, een vuil	a soot, a grime	grupo	alternativoj	prononco
level	adapti	aanpassen, aanpassen, aanpassen, aanpassen	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	leveren, leveren, leveren	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	een argument	an argument	grupo	alternativoj	prononco
level	frizi	krullen, kroezen	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	een tekort	a deficit	grupo	alternativoj	prononco
level	blato	een kakkerlak, een chip	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	een recept, een recept	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	een kiel, een japon, een overall, een garbadine	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	een cycloon	a cyclone	grupo	alternativoj	prononco
level	reformi	hervormen	to reform	grupo	alternativoj	prononco
level	pulvo	poeder, buskruit	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	uitspuiten, uitspuiten, uitspugen	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	een koekoek	a cuckoo	grupo	alternativoj	prononco
level	ŝanceli	schudden, wankelen	to shake, to totter	grupo	alternativoj	prononco
level	rekordo	een record (sport)	a record (sport)	grupo	alternativoj	prononco
level	florpetalo	een bloemblaadje	a flower petal	grupo	alternativoj	prononco
level	kosmo	kosmos, (buiten)ruimte, universum	cosmos, (outer) space, universe	grupo	alternativoj	prononco
level	ĉeko	een cheque, een cheque	a checque, a check	grupo	alternativoj	prononco
level	konsumi	consumeren, opgebruiken	to consume, to use up	grupo	alternativoj	prononco
level	lameno	een lamina, een plaat, een laag	a lamina, a plate, a layer	grupo	alternativoj	prononco
level	erotika	erotisch	erotic	grupo	alternativoj	prononco
level	peniko	een penseel (kunst)	a brush (art)	grupo	alternativoj	prononco
level	spuro	een spoor, een spoor, een spoor	a track, a trail, a trace	grupo	alternativoj	prononco
level	rigida	stijf, stijf	rigid, stiff	grupo	alternativoj	prononco
level	pleto	een dienblad	a tray	grupo	alternativoj	prononco
level	ignori	negeren	to ignore	grupo	alternativoj	prononco
level	Volapuko (Volapǖko)	Volapuk	Volapuk	grupo	alternativoj	prononco
level	frazo	een zin	a sentence	grupo	alternativoj	prononco
level	bruto	een bruut, een boerderijdier, een beest	a brute, a farm animal, a beast	grupo	alternativoj	prononco
level	gladi	kleren strijken)	to iron (clothes)	grupo	alternativoj	prononco
level	kalsono	een ondergoed, onderbroek, korte broek	an underwear, underpants, shorts	grupo	alternativoj	prononco
level	aktoro	een acteur	an actor	grupo	alternativoj	prononco
level	valida	geldig	valid	grupo	alternativoj	prononco
level	ruso	een Rus	a Russian	grupo	alternativoj	prononco
level	glita	glijdend, glad	gliding, slippery	grupo	alternativoj	prononco
level	fantazio	een fantasie	a fantasy	grupo	alternativoj	prononco
level	ŝargi	laden, opladen	to load, to charge	grupo	alternativoj	prononco
level	saŭco	een saus, een jus	a sauce, a gravy	grupo	alternativoj	prononco
level	verto	een kroon, bovenkant van het hoofd	a crown, top of the head	grupo	alternativoj	prononco
level	enketi	een onderzoek instellen, onderzoeken, onderzoeken	to make an inquiry, to survey, to investigate	grupo	alternativoj	prononco
level	ateisto	een atheïst	an atheist	grupo	alternativoj	prononco
level	insigno	een badge	a badge	grupo	alternativoj	prononco
level	trudi	opleggen, forceren	to impose, to force	grupo	alternativoj	prononco
level	skemo	een schema	a scheme	grupo	alternativoj	prononco
level	kalva	kaal, kaal, stoutmoedig, gehoorloos	bald, bare, bold-headed, hearless	grupo	alternativoj	prononco
level	germano	Een Duitser	a German	grupo	alternativoj	prononco
level	orto	een rechte hoek	a right angle	grupo	alternativoj	prononco
level	avizo	een waarschuwing, een mededeling	a warning, a notice	grupo	alternativoj	prononco
level	fronto	voorkant, voorgevel	front, frontage	grupo	alternativoj	prononco
level	lernolibro	een tekstboek	a textbook	grupo	alternativoj	prononco
level	glavo	een zwaard	a sword	grupo	alternativoj	prononco
level	konservativa	conservatief	conservative	grupo	alternativoj	prononco
level	Usono	VS	USA	grupo	alternativoj	prononco
level	ankro	een anker	an anchor	grupo	alternativoj	prononco
level	analizo	een analyse	an analysis	grupo	alternativoj	prononco
level	flustri	fluisteren	to whisper	grupo	alternativoj	prononco
level	asigno	opdracht	assignment	grupo	alternativoj	prononco
level	konservatorio	een conservatorium (muziekschool)	a conservatory (music school)	grupo	alternativoj	prononco
level	aŭtoro	een schrijver	an author	grupo	alternativoj	prononco
level	poligloto	een polyglot	a polyglot	grupo	alternativoj	prononco
