C.ur content.tsv
Level	Esperanto	ur	en-us	Grupo	Alternativoj	Pronoco
level	okazo	ایک موقع، واقعہ، واقعہ، واقعہ	an occasion, a happening, a case, an event	grupo	alternativoj	prononco
level	Italio	اٹلی	Italy	grupo	alternativoj	prononco
level	he!	ہا! ارے!	eh! hey!	grupo	alternativoj	prononco
level	disponi	کسی کے اختیار میں ہونا	to have at one's disposal	grupo	alternativoj	prononco
level	indonezio	انڈونیشیا	Indonesia	grupo	alternativoj	prononco
level	duŝi	نہانا	to shower	grupo	alternativoj	prononco
level	cenzuro	ایک سنسر شپ، سنسر	a censorship, censor	grupo	alternativoj	prononco
level	Hindio	انڈیا (= باراتو)	India (=Barato)	grupo	alternativoj	prononco
level	baloti	رائے دہی کا استعمال	to vote	grupo	alternativoj	prononco
level	noktomezo	ایک آدھی رات	a midnight	grupo	alternativoj	prononco
level	travojaĝi	~ کے ذریعے دورہ کرنے کے لئے	to tour through ~	grupo	alternativoj	prononco
level	tranokti	ایک رات گزرنا، ایک رات گزارنا	to pass a night through, to spend a night	grupo	alternativoj	prononco
level	matematiko	ریاضی	mathematics	grupo	alternativoj	prononco
level	revolucii	انقلاب لانے کے لیے	to revolutionize	grupo	alternativoj	prononco
level	tralegi	کے ذریعے پڑھنے کے لئے، براؤز کرنے کے لئے	to read through, to browse	grupo	alternativoj	prononco
level	kamelio	ایک کیمیلیا	a camellia	grupo	alternativoj	prononco
level	Germanio	جرمنی	Germany	grupo	alternativoj	prononco
level	traleginte	پڑھنے کے بعد	after reading through	grupo	alternativoj	prononco
level	ĉinio	چین	China	grupo	alternativoj	prononco
level	viktimo	ایک شکار	a victim	grupo	alternativoj	prononco
level	ĉina	چینی	Chinese	grupo	alternativoj	prononco
level	alkutimiĝi	عادت بننا، عادت ڈالنا	to become accustomed to, to get a habbit	grupo	alternativoj	prononco
level	naskiĝi	پیدا ہونے والا	to be born	grupo	alternativoj	prononco
level	aŭditorio	ایک آڈیٹوریم	an auditorium	grupo	alternativoj	prononco
level	gramatiko	گرائمر	grammar	grupo	alternativoj	prononco
level	planedo	ایک سیارہ	a planet	grupo	alternativoj	prononco
level	evento	ایک تقریب	an event	grupo	alternativoj	prononco
level	glori	تسبیح کرنا، تعریف کرنا، تعریف کرنا	to glorify, to laud, to praise	grupo	alternativoj	prononco
level	festo	ایک دعوت، ایک پارٹی، ایک تہوار	a feast, a party, a festival	grupo	alternativoj	prononco
level	ĉeĥoslovakio	چیکوسلواکیہ	Czechoslovakia	grupo	alternativoj	prononco
level	fonografo	ایک سلنڈر فونوگراف	a cylinder phonograph	grupo	alternativoj	prononco
level	grumbli	بڑبڑانا، بڑبڑانا	to grumble, to growl	grupo	alternativoj	prononco
level	furioza	مشتعل، مشتعل	furious, raging	grupo	alternativoj	prononco
level	naskiĝfesto	ایک سالگرہ کی تقریب	a birthday party	grupo	alternativoj	prononco
level	temi	حوالہ دینا، تھیم ہے، نمٹنے کے لیے، کے بارے میں ہونا	to refer to, the theme is, to deal with, to be about	grupo	alternativoj	prononco
level	roso	ایک اوس	a dew	grupo	alternativoj	prononco
level	Francio	فرانس	France	grupo	alternativoj	prononco
level	guti	گرنا، ٹپکنا	to drop, to drip	grupo	alternativoj	prononco
level	Kolumbo	کولمبس	Columbus	grupo	alternativoj	prononco
level	kotleto	کٹلیٹ، ایک کٹلیٹ، کاٹنا	cutlet, a cutlet, chop	grupo	alternativoj	prononco
level	avokado	ایک ایوکاڈو (پھل)	an avocado (fruit)	grupo	alternativoj	prononco
level	individuo	ایک فرد	an individual	grupo	alternativoj	prononco
level	pagodo	ایک پگوڈا	a pagoda	grupo	alternativoj	prononco
level	Kolombio	کولمبیا	Colombia	grupo	alternativoj	prononco
level	cerealo	اناج	cereal	grupo	alternativoj	prononco
level	gesinjoroj	خواتین و حضرات	ladies and gentlemen	grupo	alternativoj	prononco
level	fenomeno	ایک رجحان	a phenomenon	grupo	alternativoj	prononco
level	palpebro	ایک پلک	an eyelid	grupo	alternativoj	prononco
level	ŝako	شطرنج	chess	grupo	alternativoj	prononco
level	televidkanalo	ایک ٹی وی چینل	a TV channel	grupo	alternativoj	prononco
level	ruino	ایک کھنڈر	a ruin	grupo	alternativoj	prononco
level	paliso	ایک عہدہ، ایک الی، ایک داؤ	a post, a ale, a stake	grupo	alternativoj	prononco
level	elemento	ایک عنصر	an element	grupo	alternativoj	prononco
level	absurda	مضحکہ خیز	absurd	grupo	alternativoj	prononco
level	kaverno	ایک غار، ایک غار	a cavern, a cave	grupo	alternativoj	prononco
level	Portugalio	پرتگال	Portugal	grupo	alternativoj	prononco
level	portugalo	ایک پرتگالی	a Portuguese	grupo	alternativoj	prononco
level	teritorio	ایک علاقہ	a territory	grupo	alternativoj	prononco
level	Polio	پولیو	polio	grupo	alternativoj	prononco
level	d-ro	ڈاکٹر	Dr.	grupo	alternativoj	prononco
level	stipendio	ایک وظیفہ، ایک برسری، ایک وظیفہ	a stipend, a bursary, a scholarship	grupo	alternativoj	prononco
level	impeti	پرجوش ہونا، پرجوش ہونا، دھکا لگانا	to be impetuous, to be impelled, to dash	grupo	alternativoj	prononco
level	pola	پولش	Polish	grupo	alternativoj	prononco
level	kompliki	پیچیدہ کرنے کے لئے	to complicate	grupo	alternativoj	prononco
level	franca	فرانسیسی	French	grupo	alternativoj	prononco
level	konkurso	ایک مقابلہ، مقابلہ	a contest, competition	grupo	alternativoj	prononco
level	grinci	چیخنا، چیخنا، پیسنا، پیسنا	to squeak, to creak, to gnash, to grate	grupo	alternativoj	prononco
level	Finnlando	فن لینڈ	Finland	grupo	alternativoj	prononco
level	prof-o	پروفیسر	Prof.	grupo	alternativoj	prononco
level	profeto	ایک نبی	a prophet	grupo	alternativoj	prononco
level	originalo	ایک اصل	an original	grupo	alternativoj	prononco
level	tragika	المناک	tragic	grupo	alternativoj	prononco
level	Koreio	کوریا	Korea	grupo	alternativoj	prononco
level	ne ~ sed ~	نہیں ~ لیکن ~	not ~ but ~	grupo	alternativoj	prononco
level	koree	کورین میں	in Korean	grupo	alternativoj	prononco
level	korea	کورین	Korean	grupo	alternativoj	prononco
level	nek ~ nek ~	نہ ~ نہ ~	neither ~ nor ~	grupo	alternativoj	prononco
level	ateismo	الحاد	atheism	grupo	alternativoj	prononco
level	ne nur ~ sed ankaŭ ~	نہ صرف ~ بلکہ ~ بھی	not only ~ but also ~	grupo	alternativoj	prononco
level	koreo	ایک کوریائی	a Korean	grupo	alternativoj	prononco
level	Hungario	ہنگری	Hungary	grupo	alternativoj	prononco
level	piloto	ایک پائلٹ	a pilot	grupo	alternativoj	prononco
level	aŭ ~ aŭ ~	یا تو ~ یا ~	either ~ or ~	grupo	alternativoj	prononco
level	Hago	ہیگ	The Hague	grupo	alternativoj	prononco
level	situo	ایک سائٹ، ایک مقام	a site, a location	grupo	alternativoj	prononco
level	por ke ~	تاکہ ~	so that ~	grupo	alternativoj	prononco
level	interpreti	تشریح کرنا	to interpret	grupo	alternativoj	prononco
level	kaŭzi	پیدا کرنا، جنم دینا	to cause, to give rise to	grupo	alternativoj	prononco
level	centralizi	مرکزی بنانا	to centralize	grupo	alternativoj	prononco
level	mastrumi	انتظام کرنا، رکھنا (ایک گھر)	to manage, to keep (a house)	grupo	alternativoj	prononco
level	substanco	ایک مادہ، مادہ	a substance, matter	grupo	alternativoj	prononco
level	pasporta servo	ایک پاسپورٹ سروس (Esperanto CouchSerfing)	a passport service (Esperanto CouchSerfing)	grupo	alternativoj	prononco
level	aŭstro	ایک آسٹرین	an Austrian	grupo	alternativoj	prononco
level	Amazono	ایمیزون	Amazon	grupo	alternativoj	prononco
level	pioĉo	ایک گٹہ، ایک پکیکس	a mattock, a pickaxe	grupo	alternativoj	prononco
level	lenso	ایک عینک	a lens	grupo	alternativoj	prononco
level	generacio	ایک نسل	a generation	grupo	alternativoj	prononco
level	falĉi	کاٹنا، کاٹنا، کاٹنا	to mow, to cut, to scythe	grupo	alternativoj	prononco
level	efektive	اصل میں، حقیقت میں	actually, in fact	grupo	alternativoj	prononco
level	portisto	ایک پورٹر	a porter	grupo	alternativoj	prononco
level	dogano	رواج	customs	grupo	alternativoj	prononco
level	raketo	ایک بھڑک اٹھنا، ایک راکٹ	a flare, a rocket	grupo	alternativoj	prononco
level	eksportisto	ایک برآمد کنندہ	an exporter	grupo	alternativoj	prononco
level	garaĝo	ایک گیراج (=aŭtejo)	a garage (=aŭtejo)	grupo	alternativoj	prononco
level	indiki	اس بات کی نشاندہی کرنے کے لئے	to indicate	grupo	alternativoj	prononco
level	Bjalistoko	بیالیسٹک	Bialystok	grupo	alternativoj	prononco
level	importisto	ایک درآمد کنندہ	an importer	grupo	alternativoj	prononco
level	vipo	ایک کوڑا	a whip	grupo	alternativoj	prononco
level	kanalo	ایک نہر، ایک چینل	a canal, a channel	grupo	alternativoj	prononco
level	raŭka	ہسکی، کھردرا، کرخت	husky, hoarse, raucous	grupo	alternativoj	prononco
level	indekso	ایک انڈیکس	an index	grupo	alternativoj	prononco
level	feminismo	نسائیت	feminism	grupo	alternativoj	prononco
level	atomo	ایک ایٹم	an atom	grupo	alternativoj	prononco
level	pilo	ایک ڈھیر (بجلی)، ایک بیٹری سیل	a pile (electric), a battery cell	grupo	alternativoj	prononco
level	abstrakta	خلاصہ	abstract	grupo	alternativoj	prononco
level	prelego	ایک لیکچر، ایک گفتگو	a lecture, a talk	grupo	alternativoj	prononco
level	medicino	دوائی	medicine	grupo	alternativoj	prononco
level	hepato	ایک جگر	a liver	grupo	alternativoj	prononco
level	marvirino	ایک متسیانگنا	a mermaid	grupo	alternativoj	prononco
level	demenculo	ڈیمنشیا کا مریض	a dementia patient	grupo	alternativoj	prononco
level	finalo	ایک فائنل، ایک پلے آف، ایک فائنل	a final, a play-off, a finale	grupo	alternativoj	prononco
level	ŝatokupo	ایک شوق (= شوق)	a hobby (=hobio)	grupo	alternativoj	prononco
level	diplomato	ایک سفارت کار	a diplomat	grupo	alternativoj	prononco
level	eskimo	ایسکیمو	Eskimo	grupo	alternativoj	prononco
level	tinti	جھنجھلانا، جھنجھوڑنا	to tinkle, to jingle	grupo	alternativoj	prononco
level	Everesto	ایورسٹ	Everest	grupo	alternativoj	prononco
level	abrupte	اچانک	abruptly	grupo	alternativoj	prononco
level	intima	مباشرت، cose	intimate, cose	grupo	alternativoj	prononco
level	figo	ایک انجیر	a fig	grupo	alternativoj	prononco
level	egale	یکساں طور پر، یکساں طور پر	equally, alike	grupo	alternativoj	prononco
level	fosilio	ایک فوسل	a fossil	grupo	alternativoj	prononco
level	moralo	اخلاقیات	morals	grupo	alternativoj	prononco
level	barbiro	ایک حجام	a barber	grupo	alternativoj	prononco
level	bapti	بپتسمہ دینا	to baptize	grupo	alternativoj	prononco
level	regalo	ایک دعوت	a treat	grupo	alternativoj	prononco
level	hispano	ایک ہسپانوی شخص	a Spanish person	grupo	alternativoj	prononco
level	trikoto	ایک بنا ہوا کپڑا، بنا ہوا کپڑا	a knit fabric, knitwear	grupo	alternativoj	prononco
level	antaŭnomo	ایک پہلا نام	a first name	grupo	alternativoj	prononco
level	plumnomo	ایک قلمی نام	a pen name	grupo	alternativoj	prononco
level	heredaĵo	ایک میراث، میراث	a heritage, inheritance	grupo	alternativoj	prononco
level	ĉifi	ریزہ ریزہ کرنا، جھرجھری لگانا، سکڑنا	to crumple, to wrincle, to crinkle	grupo	alternativoj	prononco
level	indiano	ایک ہندوستانی	an Indian	grupo	alternativoj	prononco
level	tosto	ایک ٹوسٹ (پینے کی تقریر)	a toast (speech of drink)	grupo	alternativoj	prononco
level	strebi	کے لئے کوشش کرنے کے لئے	to strive for	grupo	alternativoj	prononco
level	deci	befet کرنا، موزوں ہونا، مناسب ہونا	to befet, to be fitting, to be appropriate	grupo	alternativoj	prononco
level	burĝono	ایک کلی، ایک برجن	a bud, a burgeon	grupo	alternativoj	prononco
level	klifo	ایک چٹان	a cliff	grupo	alternativoj	prononco
level	klimatizilo	ایک ایئر کنڈیشنر	a air conditioner	grupo	alternativoj	prononco
level	konstitucio	آئین	constitution	grupo	alternativoj	prononco
level	kerno	ایک کور، ایک دانا	a core, a kernel	grupo	alternativoj	prononco
level	feo	ایک پری، ایک فے، ایک روح	a fairy, a fay, a spirit	grupo	alternativoj	prononco
level	idealismo	آئیڈیلزم	idealism	grupo	alternativoj	prononco
level	paŝo	ایک قدم، ایک رفتار	a step, a pace	grupo	alternativoj	prononco
level	varti	دیکھ بھال کرنے کے لئے، نرس کرنے کے لئے	to look after, to nurse	grupo	alternativoj	prononco
level	kandidato	ایک امیدوار، ایک درخواست دہندہ	a candidate, an applicant	grupo	alternativoj	prononco
level	pasinta	گزر گیا، آخری، ماضی	passed, last, past	grupo	alternativoj	prononco
level	rezulto	ایک نتیجہ	a result	grupo	alternativoj	prononco
level	gondolo	ایک گونڈولا	a gondola	grupo	alternativoj	prononco
level	bis	دوبارہ! انکور! ایک بار پھر!	again! encore! one more time!	grupo	alternativoj	prononco
level	komercisto	ایک تاجر، ایک تاجر	a merchant, a trader	grupo	alternativoj	prononco
level	aloo	ایک مسببر	an aloe	grupo	alternativoj	prononco
level	prosperi	کامیاب ہونا، کامیاب ہونا	to prosper, to be successful	grupo	alternativoj	prononco
level	ekonomia	اقتصادی	economic	grupo	alternativoj	prononco
level	relativa	رشتہ دار	relative	grupo	alternativoj	prononco
level	baleno	ایک وہیل	a whale	grupo	alternativoj	prononco
level	klasika	کلاسیکی، کلاسیکی	classical, classic	grupo	alternativoj	prononco
level	necesi	ضروری ہونا، برتاؤ کرنا	to be necessary, to behove	grupo	alternativoj	prononco
level	konsentite!	متفق ہونے کے بعد! سودا!	having agreed! deal!	grupo	alternativoj	prononco
level	susuri	سرسراہٹ کرنا، جھومنا، تلاش کرنا	to rustle, to swish, to sough	grupo	alternativoj	prononco
level	iniciati	شروع کرنے کے لئے	to initiate	grupo	alternativoj	prononco
level	muelilo	ایک چکی، ایک چکی	a mill, a grinder	grupo	alternativoj	prononco
level	matenmanĝo	ناشتہ، ایک ناشتہ	breakfast, a breakfast	grupo	alternativoj	prononco
level	tragedio	ایک سانحہ	a tragedy	grupo	alternativoj	prononco
level	izoli	الگ تھلگ کرنا، الگ کرنا، الگ کرنا	to isolate, to insulate, to seclude	grupo	alternativoj	prononco
level	matenmanĝi	ناشتہ کرنا، ناشتہ کرنا	to have breakfast, to eat breakfast	grupo	alternativoj	prononco
level	reĝimo	ایک حکومت	a regime	grupo	alternativoj	prononco
level	esperantisto	ایک Esperantist	an Esperantist	grupo	alternativoj	prononco
level	vespermanĝi	رات کا کھانا، رات کا کھانا کھانے کے لیے	to have dinner, to eat dinner	grupo	alternativoj	prononco
level	pramo	ایک فیری، ایک پونٹون	a ferry, a pontoon	grupo	alternativoj	prononco
level	monumento	ایک یادگار	a monument	grupo	alternativoj	prononco
level	interkona vespero	ایک تعارفی شام	an introductory evening	grupo	alternativoj	prononco
level	batato	ایک میٹھا آلو	a sweet potato	grupo	alternativoj	prononco
level	humana	انسانی، انسان دوست	humane, humanitarian	grupo	alternativoj	prononco
level	ekspluati	استحصال کرنا، استعمال کرنا، ناجائز فائدہ اٹھانا	to exploit, to utilize, to take unfair advantage of	grupo	alternativoj	prononco
level	sufero	دکھ، تکلیف	suffering, a suffer	grupo	alternativoj	prononco
