C.ar content.tsv
Level	Esperanto	ar	en-us	Grupo	Alternativoj	Pronoco
level	hibisko	الكركديه	a hibiscus	grupo	alternativoj	prononco
level	ekzekuti	ينفذ	to execute	grupo	alternativoj	prononco
level	injektilo	حاقن، حقنة	an injector, a syringe	grupo	alternativoj	prononco
level	leŭtenanto	ملازم	a lieutenant	grupo	alternativoj	prononco
level	jogano	يوغي	a yogi	grupo	alternativoj	prononco
level	ŝmirmono	رشوة (المال)	a bribe (money)	grupo	alternativoj	prononco
level	kaligrafo	الخط	a caligraphy	grupo	alternativoj	prononco
level	balbuti	للتلعثم والتلعثم	to stammer, to stutter	grupo	alternativoj	prononco
level	kaskado	شلال، شلال	a cascade, a waterfall	grupo	alternativoj	prononco
level	kiosko	كشك	a kiosque	grupo	alternativoj	prononco
level	fluida	من السائل، السائل	of fluid, liquid	grupo	alternativoj	prononco
level	mikrofono	ميكروفون	a microphone	grupo	alternativoj	prononco
level	blasfemi	للتجديف	to blaspheme	grupo	alternativoj	prononco
level	komputila pirato	قرصان كمبيوتر، هاكر	a computer pirate, a hacker	grupo	alternativoj	prononco
level	vagi	للتجول، للتجول، للتعرج	to wander, to ramble, to meander	grupo	alternativoj	prononco
level	perspektivo	وجهة نظر	a perspective	grupo	alternativoj	prononco
level	adverbo	ظرف	an adverb	grupo	alternativoj	prononco
level	kudromaŝino	ماكينة الخياطة (=stebmaŝino)	a sewing machine (=stebmaŝino)	grupo	alternativoj	prononco
level	kombini	لتجمع	to combine	grupo	alternativoj	prononco
level	atribui	أن ينسب	to attribute	grupo	alternativoj	prononco
level	libelo	اليعسوب	a dragonfly	grupo	alternativoj	prononco
level	amfiteatro	مدرج (مسرح دائري)	an amphitheater (a circular theater)	grupo	alternativoj	prononco
level	ŝtrumpeto	جورب	a sock	grupo	alternativoj	prononco
level	akto	فعل	an act	grupo	alternativoj	prononco
level	moskitvualo (-kurteno)	ناموسية	a mosquito net	grupo	alternativoj	prononco
level	amori	للحب جنسيًا، لممارسة الحب	to love sexually, to make love	grupo	alternativoj	prononco
level	kolombo	حمامة، حمامة	a dove, a pigeon	grupo	alternativoj	prononco
level	naskiĝloko	مكان الميلاد، مسقط الرأس، المسكن (=hejmloko)	a birthplace, a hometown, homestead (=hejmloko)	grupo	alternativoj	prononco
level	vibri	ليهتز	to vibrate	grupo	alternativoj	prononco
level	oksigeno	الأكسجين	oxygen	grupo	alternativoj	prononco
level	aŭdaca	جريء، جريء، جريء	audacious, bold, daring	grupo	alternativoj	prononco
level	oscedo	التثاؤب	yawn	grupo	alternativoj	prononco
level	brosi	لفرشاة	to brush	grupo	alternativoj	prononco
level	pafarko	القوس	a bow	grupo	alternativoj	prononco
level	paperkrampilo	دباسة	a stapler	grupo	alternativoj	prononco
level	parlamentano	عضو في الكونغرس	a member of Congress	grupo	alternativoj	prononco
level	mito	اسطورة	a myth	grupo	alternativoj	prononco
level	kliniko	عيادة	a clinic	grupo	alternativoj	prononco
level	avantaĝo	ميزة	an advantage	grupo	alternativoj	prononco
level	pensiulo	متقاعد، المتقاعد	a pensioner, an annuitant	grupo	alternativoj	prononco
level	procento	نسبة مئوية، نسبة مئوية	a percent, percentage	grupo	alternativoj	prononco
level	pordisto	بواب، حارس، بواب	a doorman, a guard, a janitor	grupo	alternativoj	prononco
level	dentopasto	معجون أسنان	a toothpaste	grupo	alternativoj	prononco
level	ministo	عامل منجم	a miner	grupo	alternativoj	prononco
level	kategorio	فئة	a category	grupo	alternativoj	prononco
level	trupo	فرقة، فرقة	a troop, a troupe	grupo	alternativoj	prononco
level	pulbazaro	سوق البرغوث	a flea market	grupo	alternativoj	prononco
level	jungi	لتسخير، إلى نير	to harness, to yoke	grupo	alternativoj	prononco
level	kvereli	للتشاجر، للتشاجر، للقتال	to quarrel, to wrangle, to fight	grupo	alternativoj	prononco
level	dentopikilo	مسواك	a toothpick	grupo	alternativoj	prononco
level	stacidomo	محطة، محطة	a terminal, a station	grupo	alternativoj	prononco
level	dentobroso	فرشاة أسنان	a toothbrush	grupo	alternativoj	prononco
level	falsa dento	سن كاذبة، طقم أسنان	a false tooth, a denture	grupo	alternativoj	prononco
level	Rubikono	روبيكون	Rubicon	grupo	alternativoj	prononco
level	inspiri	يلهم	to inspire	grupo	alternativoj	prononco
level	salmo	سمك السلمون	a salmon	grupo	alternativoj	prononco
level	Sankta Nikolao	القديس نيكولاس، سانتا كلوز	St. Nicholas, Santa Claus	grupo	alternativoj	prononco
level	apostolo	رسول، تلميذ	an apostle, a disciple	grupo	alternativoj	prononco
level	satelito	قمر صناعي	a satellite	grupo	alternativoj	prononco
level	rezoni	للعقل (مع المنطق)	to reason (with logic)	grupo	alternativoj	prononco
level	savjako	سترة النجاة	a life jacket	grupo	alternativoj	prononco
level	borso	سوق الأوراق المالية، البورصة	a stock market, a stock exchange	grupo	alternativoj	prononco
level	sepio (dekpieda)	الحبار	a squid	grupo	alternativoj	prononco
level	bloko	كتلة	a block	grupo	alternativoj	prononco
level	siesto	قيلولة، قيلولة	a siesta, a nap	grupo	alternativoj	prononco
level	frue	مبكر	early	grupo	alternativoj	prononco
level	intervjuo	مقابلة شخصية	an interview	grupo	alternativoj	prononco
level	gimnazio	مدرسة النحو، المدرسة المتوسطة، المدرسة الثانوية	a grammar school, a middle school, a high school	grupo	alternativoj	prononco
level	peno	محاولة	an effort	grupo	alternativoj	prononco
level	verda standardo	الراية الخضراء (الاسبرانتو)	a green banner (Esperanto)	grupo	alternativoj	prononco
level	mato	حصيرة، كش ملك	a mat, a checkmate	grupo	alternativoj	prononco
level	impulso	دفعة	an impulse	grupo	alternativoj	prononco
level	vakcinado	التطعيم	a vaccination	grupo	alternativoj	prononco
level	registri	للتسجيل، للتسجيل، للملاحظة	to register, to record, to note	grupo	alternativoj	prononco
level	sonregistrilo	مسجل صوت	a sound recorder	grupo	alternativoj	prononco
level	vetludanto	مقامر	a gambler	grupo	alternativoj	prononco
level	palmo	نخلة، نخلة	a palm, a palm tree	grupo	alternativoj	prononco
level	veturmalsano	دوار الحركة	a motion sickness	grupo	alternativoj	prononco
level	kolonelo	عقيد	a colonel	grupo	alternativoj	prononco
level	trumpeto	البوق	a trumpet	grupo	alternativoj	prononco
level	imponi	لإثارة إعجاب	to impress	grupo	alternativoj	prononco
level	agrikulturo	الزراعة، الزراعة	agriculture, an agriculture	grupo	alternativoj	prononco
level	portreto	لوحة شخصية	a portrait	grupo	alternativoj	prononco
level	gvardio	حارس	a guard	grupo	alternativoj	prononco
level	farmisto	مزارع (=terkulturisto)	a farmer (=terkulturisto)	grupo	alternativoj	prononco
level	kabano	كوخ، كوخ، كوخ	a cabin, a hut, a shack	grupo	alternativoj	prononco
level	ŝamano	شامان	a shaman	grupo	alternativoj	prononco
level	deputi	للتفويض	to depute	grupo	alternativoj	prononco
level	muĝi	للزئير، للمو، للعواء، للقعقعة	to roar, to moo, to howl, to rumble	grupo	alternativoj	prononco
level	stimuli	لتحفيز	to stimulate	grupo	alternativoj	prononco
level	kondimento	بهار، توابل	a condiment, seasoning	grupo	alternativoj	prononco
level	fliki	للترقيع	to patch up	grupo	alternativoj	prononco
level	apologio	اعتذار	an apology	grupo	alternativoj	prononco
level	ŝoseo	شارع كبير، طريق سريع	a large streat, a highway	grupo	alternativoj	prononco
level	rimeno	حزام، حزام	a strap, a belt	grupo	alternativoj	prononco
level	peranto	وكيل، وسيط، وسيط	an agent, an intermediary, a mediator	grupo	alternativoj	prononco
level	ambicio	طموح	an ambition	grupo	alternativoj	prononco
level	kraĉi	أن يبصق	to spit	grupo	alternativoj	prononco
level	ludo	مسرحية، لعبة	a play, a game	grupo	alternativoj	prononco
level	cikonio	اللقلق	a stork	grupo	alternativoj	prononco
level	lokomotivo	قاطرة، محرك	a locomotive, an engine	grupo	alternativoj	prononco
level	volanludo	تنس الريشة	badminton	grupo	alternativoj	prononco
level	marioneto	دمية، دمية	a marionette, a puppet	grupo	alternativoj	prononco
level	rento	دخل (غير مكتسب) ، معاش سنوي	an (unearned) income, an annuity	grupo	alternativoj	prononco
level	atmosfero	أَجواء	atmosphere	grupo	alternativoj	prononco
level	asisti	لتساعد	to assist	grupo	alternativoj	prononco
level	vagonaro	قطار (سلسلة من العربات) (=trajno)	a train (a series of wagons) (=trajno)	grupo	alternativoj	prononco
level	kegloludo	البولينج	Bowling	grupo	alternativoj	prononco
level	virga	عذراء، عذراء	virgin, virginal	grupo	alternativoj	prononco
level	olimpikaj ludoj	(الألعاب الأولمبية	(the) Olympic Games	grupo	alternativoj	prononco
level	apokalipso	القيامة	apocalypse	grupo	alternativoj	prononco
level	tirano	طاغية	a tyrant	grupo	alternativoj	prononco
level	regimento	فوج	a regiment	grupo	alternativoj	prononco
level	agiti	للتحريض، للتحريض، للإثارة	to agitate, to incite, to stir up	grupo	alternativoj	prononco
level	kanapo	أريكة	a couch	grupo	alternativoj	prononco
level	pavo	الطاووس	a peacock	grupo	alternativoj	prononco
level	labirinto	متاهة، متاهة	a labyrinth, a maze	grupo	alternativoj	prononco
level	torento	سيل	a torrent	grupo	alternativoj	prononco
level	venti	لتفجير (الرياح)	to blow (wind)	grupo	alternativoj	prononco
level	prognozo	التكهن، والتنبؤ، والتنبؤ	a prognosis, a prediction, a forecast	grupo	alternativoj	prononco
level	kontesti	للتنافس، للتشكيك	to contest, to call into question	grupo	alternativoj	prononco
level	ventflago	علم الرياح	a wind flag	grupo	alternativoj	prononco
level	arbitra	اِعتِباطِيّ	arbitrary	grupo	alternativoj	prononco
level	insidi	لوضع فخ، لوضع فخ	to lay a snare, to set a trap	grupo	alternativoj	prononco
level	bronzo	برونزية	a bronze	grupo	alternativoj	prononco
level	asembleo	مجلس، منزل	a assembly, a house	grupo	alternativoj	prononco
level	loto	الكثير، الكثير (في اليانصيب)	lot, a lot (in a lottery)	grupo	alternativoj	prononco
level	anuso	فتحة الشرج	an anus	grupo	alternativoj	prononco
level	ventmontrilo	ريشة الطقس	a weather vane	grupo	alternativoj	prononco
level	konciza	موجزة، موجزة، مقتضبة	concise, brief, laconic	grupo	alternativoj	prononco
level	bufo	الضفدع	a toad	grupo	alternativoj	prononco
level	denunci	للإدانة والإبلاغ والاتهام	to denounce, to inform against, to accuse	grupo	alternativoj	prononco
level	diabeto	السكري	diabetes	grupo	alternativoj	prononco
level	taksio	تاكسي	a taxi	grupo	alternativoj	prononco
level	teniso	تنس	tennis	grupo	alternativoj	prononco
level	reno	كلية	a kidney	grupo	alternativoj	prononco
level	ventmuelilo	طاحونة هوائية	a windmill	grupo	alternativoj	prononco
level	akvomuelilo	طاحونة ماء	a water-mill	grupo	alternativoj	prononco
level	alaŭdo	قبرة، قبرة	a lark, a skylark	grupo	alternativoj	prononco
level	ŝaŭmo	رغوة، زبد، فقاعة	a foam, a froth, a bubble	grupo	alternativoj	prononco
level	kranio	جمجمة، جمجمة	a skull, a cranium	grupo	alternativoj	prononco
level	neĝi	كي تثلج	to snow	grupo	alternativoj	prononco
level	dresi	لترويض، لتدريب، لاقتحام	to tame, to train, to break in	grupo	alternativoj	prononco
level	grimaci	لتتجهم، لتتجهم	to grimace, to scowl	grupo	alternativoj	prononco
level	akcio	سهم، سهم	a stock, a share	grupo	alternativoj	prononco
level	neĝa homo	رجل الثلج	a snow man	grupo	alternativoj	prononco
level	kolbaso	السجق	a sausage	grupo	alternativoj	prononco
level	aperturo	فتحة، فتحة، فتحة، فتحة تهوية	an aperture, an opening, an orifice, a vent	grupo	alternativoj	prononco
level	judo	شخص يهودي	a Jewish person	grupo	alternativoj	prononco
level	malvesti (sin)	خلع ملابسه (نفسه) ، تأجيله	to undress (oneself), to put off	grupo	alternativoj	prononco
level	seminario	ندوة، مدرسة	a seminar, seminary	grupo	alternativoj	prononco
level	sulko	الأخدود، التجاعيد، ثلم	a groove, a wrinkle, a furrow	grupo	alternativoj	prononco
level	diagnozo	تشخيص	a diagnosis	grupo	alternativoj	prononco
level	umbiliko	السرة، السرة، السرة	a navel, a belly button, a umbilicus	grupo	alternativoj	prononco
level	grego	قطيع، قطيع	a herd, a flock	grupo	alternativoj	prononco
level	kalumnii	للتشهير، والتشهير، والتشهير	to calumniate, to slander, to defame	grupo	alternativoj	prononco
level	deliri	أن يهذي، أن يهذي، أن يهذي	to be delirious, to maunder, to rave	grupo	alternativoj	prononco
level	kaŭri	للانحناء، للقرفصاء، للجبن	to crouch, to squat, to cower	grupo	alternativoj	prononco
level	respektiva	خاص به	respective	grupo	alternativoj	prononco
level	vestarko	شماعة (ملابس)	a hanger (cloths)	grupo	alternativoj	prononco
level	pompo	أبهة، روعة، عرض	a pomp, a splendor, a display	grupo	alternativoj	prononco
level	korniko	غراب مقنع	a hooded crow	grupo	alternativoj	prononco
level	vestŝranko	خزانة	a closet	grupo	alternativoj	prononco
level	frivola	تافهة	frivolous	grupo	alternativoj	prononco
level	opero	أوبرا	an opera	grupo	alternativoj	prononco
level	garni	للتزيين، للتعزيز، للقوة، للترصيع	to garnish, to reinforce, to strength, to stud	grupo	alternativoj	prononco
level	gladilo	الحديد	an iron	grupo	alternativoj	prononco
level	jugo	نير	a yoke	grupo	alternativoj	prononco
level	beto	البنجر	a beet	grupo	alternativoj	prononco
level	heroldo	مبشر	a herald	grupo	alternativoj	prononco
level	kazerno	ثكنة، حي الجنود	a barrack, a soldiers' quarter	grupo	alternativoj	prononco
level	plorkrii	للبكاء البكاء	to cry weeping	grupo	alternativoj	prononco
level	peruko	باروكة، قطعة شعر	a wig, a hair-piece	grupo	alternativoj	prononco
level	intesto	الأمعاء	an intestine	grupo	alternativoj	prononco
level	mobilizi	لتعبئة	to mobilize	grupo	alternativoj	prononco
level	flagri	لتوهج، وميض	to flare, to flicker	grupo	alternativoj	prononco
level	revizii	لمراجعة	to revise	grupo	alternativoj	prononco
level	krizantemo	أقحوان	a chrysanthemum	grupo	alternativoj	prononco
