C.pl content.tsv
Level	Esperanto	pl	en-us	Grupo	Alternativoj	Pronoco
level	deklamo	recytacja, deklamacja	reciting, declamation	grupo	alternativoj	prononco
level	maleolo	kostka, kostka	an ankle, a malleolus	grupo	alternativoj	prononco
level	instanco	instancja, sąd, jurysdykcja	an instance, a court, a jurisdiction	grupo	alternativoj	prononco
level	digesti	trawić	to digest	grupo	alternativoj	prononco
level	irano	Iran	Iran	grupo	alternativoj	prononco
level	pluvmantelo	płaszcz przeciwdeszczowy	a raincoat	grupo	alternativoj	prononco
level	kompensi	zrekompensować, zadośćuczynić	to compensate, to make amends for	grupo	alternativoj	prononco
level	traktato	traktat, pakiet, traktat	a treaty, a packt, a treatise	grupo	alternativoj	prononco
level	akordo	akord, zgoda, akord	an accord, an agreement, a chord	grupo	alternativoj	prononco
level	pluvego	ulewny deszcz, ulewa	a heavy rain, downpour	grupo	alternativoj	prononco
level	uniformo	mundur	a uniform	grupo	alternativoj	prononco
level	venĝi	zemścić się, zemścić się	to revenge, to avenge	grupo	alternativoj	prononco
level	ekpluvo	prysznic i zaczyna padać deszcz	a shower, starting to rain	grupo	alternativoj	prononco
level	higieno	higiena	hygiene	grupo	alternativoj	prononco
level	sekci	ciąć, przecinać, rozcinać	to cut, to intersect, to dissect	grupo	alternativoj	prononco
level	karno	mięso, mięso	flesh, meat	grupo	alternativoj	prononco
level	pudro	proszek	a powder	grupo	alternativoj	prononco
level	rilato	związek, związek	relationship, relation	grupo	alternativoj	prononco
level	fripono	łobuz, drań, oszust, oszust	a rogue, a rascal, a crook, a swindler	grupo	alternativoj	prononco
level	greko	Grek	a Greek person	grupo	alternativoj	prononco
level	ekvatoro	Równik	Equator	grupo	alternativoj	prononco
level	kruciĝvojo	droga krzyżowa	a cross road	grupo	alternativoj	prononco
level	pekli	marynować, kukurydzę (w soli)	to pickle, to corn (in salt)	grupo	alternativoj	prononco
level	proverbo	Przysłówek	a proverb	grupo	alternativoj	prononco
level	neglekti	zaniedbać	to neglect	grupo	alternativoj	prononco
level	kafkruĉo	dzbanek do kawy	a coffee pot	grupo	alternativoj	prononco
level	ansero	gęś	a goose	grupo	alternativoj	prononco
level	raŭpo	gąsiennica	a caterpillar	grupo	alternativoj	prononco
level	buĉi	rzeź, mordować	to butcher, to slaughter	grupo	alternativoj	prononco
level	italia	Włochy	italia	grupo	alternativoj	prononco
level	vojponto	most drogowy	a road bridge	grupo	alternativoj	prononco
level	Japanio	Japonia	Japan	grupo	alternativoj	prononco
level	japana	język japoński	Japanese	grupo	alternativoj	prononco
level	pontlingvo	język pomostowy	a bridge language	grupo	alternativoj	prononco
level	redukti	zredukować	to reduce	grupo	alternativoj	prononco
level	cinamo	cynamon	a cinnamon	grupo	alternativoj	prononco
level	oceano	Ocean	an ocean	grupo	alternativoj	prononco
level	multipliki	mnożyć	to multiply	grupo	alternativoj	prononco
level	doto	posag	a dowry	grupo	alternativoj	prononco
level	paŭzo	pauza, przerwa, przerwa	a pause, a break, an intermission	grupo	alternativoj	prononco
level	kaskedo	czapka (z daszkiem)	a cap (with visor)	grupo	alternativoj	prononco
level	konversacii	rozmawiać, rozmawiać, prowadzić dialog	to converse, to talk, to dialogue	grupo	alternativoj	prononco
level	kafopaŭzo	przerwa na kawę	a coffee break	grupo	alternativoj	prononco
level	konkreta	Beton	concrete	grupo	alternativoj	prononco
level	eskapi	uciekać, uciekać	to escape, to flee	grupo	alternativoj	prononco
level	logiko	logika	a logic	grupo	alternativoj	prononco
level	spiti	przeciwstawiać się, przeciwstawiać się, przeciwstawiać się	to spite, to defy, to stand against	grupo	alternativoj	prononco
level	antaŭsento	oczekiwanie, przeczucie, przeczucie	anticipation, having a feeling, presentiment	grupo	alternativoj	prononco
level	antaŭurbo	Przedmieście	a suburb	grupo	alternativoj	prononco
level	kakto	kaktus	a cactus	grupo	alternativoj	prononco
level	satiro	satyra	a satire	grupo	alternativoj	prononco
level	urbodomo	ratusz, ratusz	a city hall, a town hall	grupo	alternativoj	prononco
level	dimensio	wymiar, rozmiar	a dimension, size	grupo	alternativoj	prononco
level	obstina	uparty, uparty	obstinate, stubborn	grupo	alternativoj	prononco
level	motivo	motyw, motywacja	a motive, a motivation	grupo	alternativoj	prononco
level	urbego	duże miasto	a big city	grupo	alternativoj	prononco
level	bleki	beczeć, ryczeć, muczeć, rżeć, ryczeć	to bleat, to bray, to moo, to neigh, to roar	grupo	alternativoj	prononco
level	civila	cywilne, cywilne, niewojskowe	civil, civilian, non-military	grupo	alternativoj	prononco
level	norvego	Norweg	a Norwegian person	grupo	alternativoj	prononco
level	indigni	oburzyć się, oburzyć się	to be indignant, to resent	grupo	alternativoj	prononco
level	simbolo	symbol	a symbol	grupo	alternativoj	prononco
level	genro	płeć	a gender	grupo	alternativoj	prononco
level	brando	brandy	a brandy	grupo	alternativoj	prononco
level	longitudo	długość geograficzna	longitude	grupo	alternativoj	prononco
level	ĉerko	trumna, trumna	a coffin, a casket	grupo	alternativoj	prononco
level	lernoobjekto	temat lerninowski	a lernin subject	grupo	alternativoj	prononco
level	lernohoro	godzina nauki	a learning hour	grupo	alternativoj	prononco
level	trafiko	ruch	a traffic	grupo	alternativoj	prononco
level	svedo	Szwed	a Swedish person	grupo	alternativoj	prononco
level	lernoĉambro	klasa (=klasĉambro)	a classroom (=klasĉambro)	grupo	alternativoj	prononco
level	lernokotizo	opłata szkolna	a school fee	grupo	alternativoj	prononco
level	lesivo	ług, potas, wybielacz	lye, potash, bleach	grupo	alternativoj	prononco
level	akno	trądzik, pryszcz	an acne, a pimple	grupo	alternativoj	prononco
level	infero	piekło, piekło, podziemie	an inferno, a hell, underworld	grupo	alternativoj	prononco
level	lernosako	plecak szkolny	a school bag	grupo	alternativoj	prononco
level	substantivo	rzeczownik, rzeczownik	a substantive, a noun	grupo	alternativoj	prononco
level	islando	Islandia	Iceland	grupo	alternativoj	prononco
level	malica	złośliwy, złośliwy	malicious, malevolent	grupo	alternativoj	prononco
level	latitudo	szerokość	latitude	grupo	alternativoj	prononco
level	pado (arbarvojeto)	ścieżka (w lesie), droga (w lesie)	a path (in the wood), a way (in a forest)	grupo	alternativoj	prononco
level	buklo	pętla, lok, loczek, lok, warkocz	a loop, a curl, a ringlet, a lock, a tress	grupo	alternativoj	prononco
level	akupunkturo	akupunktura	an acupuncture	grupo	alternativoj	prononco
level	metilernanto	uczeń	an apprentice	grupo	alternativoj	prononco
level	sorgo	sorgo	a sorghum	grupo	alternativoj	prononco
level	grati	zadrapać	to scratch	grupo	alternativoj	prononco
level	analizi	analizować	to analyse	grupo	alternativoj	prononco
level	gripo	grypa, grypa (=influenco)	a grip, a flu (=influenco)	grupo	alternativoj	prononco
level	paciento	pacjent	a patient	grupo	alternativoj	prononco
level	brido	uzda, wodza, powściągliwość	a bridle, a rein, a restraint	grupo	alternativoj	prononco
level	mirtelo	borówka, borówka, borówka	a bilberry, a huckleberry, a whortleberry	grupo	alternativoj	prononco
level	ambasadoro	ambasador	an ambassador	grupo	alternativoj	prononco
level	oratori	wygłaszać mowę, przemawiać	to deliver an oration, to harangue	grupo	alternativoj	prononco
level	amato	ukochany, ukochany	a beloved, a beloved one	grupo	alternativoj	prononco
level	kombilo	grzebień	a comb	grupo	alternativoj	prononco
level	Jugoslavio	Jugosławia	Yugoslavia	grupo	alternativoj	prononco
level	establi	zakładać, budować	to establish, to build	grupo	alternativoj	prononco
level	nuba	pochmurno, niejasno	cloudy, unclear	grupo	alternativoj	prononco
level	volumo	tom (książek)	a volume (of books)	grupo	alternativoj	prononco
level	aŭtomata	automatyczny	automatic	grupo	alternativoj	prononco
level	monstro	potwór, dziwak	a monster, a freak	grupo	alternativoj	prononco
level	spirita	duchowy	spiritual	grupo	alternativoj	prononco
level	landlima	granicy lądowej, granicy	of a land limit, of a border	grupo	alternativoj	prononco
level	ĉiopova	wszechmocny, wszechmocny, wszechmocny	almighty, all-powered, omnipotent	grupo	alternativoj	prononco
level	kalkanumo	obcas	heel	grupo	alternativoj	prononco
level	sindikato	syndykat, związek zawodowy, związek zawodowy	a syndicate, a labor-union, a trade-union	grupo	alternativoj	prononco
level	propraĵo	nieruchomość, posiadanie	a property, a possesion	grupo	alternativoj	prononco
level	landlimo	granica lądowa, granica	a land limit, a border	grupo	alternativoj	prononco
level	politikisto	polityk	a politician	grupo	alternativoj	prononco
level	timo	strach	a fear	grupo	alternativoj	prononco
level	dommastrino	gospodyni	a housewife	grupo	alternativoj	prononco
level	benzinstacio	stacja benzynowa	a gas station	grupo	alternativoj	prononco
level	unika	unikalny	unique	grupo	alternativoj	prononco
level	regula	regularny	regular	grupo	alternativoj	prononco
level	subtrahi	odejmować, odejmować	to subtract, to deduct	grupo	alternativoj	prononco
level	premii	przyznać, przyznać nagrodę	to award, to award a prize	grupo	alternativoj	prononco
level	greka	grecki	Greek	grupo	alternativoj	prononco
level	mejlo	milę	a mile	grupo	alternativoj	prononco
level	aflikti	cierpieć, smucić się	to afflict, to grieve	grupo	alternativoj	prononco
level	raso	rasa, rasa, rasa	race, a race, a breed	grupo	alternativoj	prononco
level	spinaco	szpinak	a spinach	grupo	alternativoj	prononco
level	fromaĝkuko	sernik	a cheese cake	grupo	alternativoj	prononco
level	inventi	wynaleźć	to invent	grupo	alternativoj	prononco
level	grandioza	wspaniały, wspaniały, wspaniały	grandiose, magnificent, splendid	grupo	alternativoj	prononco
level	laŭdo	pochwała, pochwała	a praise, a laud	grupo	alternativoj	prononco
level	formulo	formuła	a formula	grupo	alternativoj	prononco
level	lubriki	smarować	to lubricate	grupo	alternativoj	prononco
level	komedio	komedia	a comedy	grupo	alternativoj	prononco
level	stirilo (direktilo)	kierownica	a steering wheel	grupo	alternativoj	prononco
level	federacio	federacja	a federation	grupo	alternativoj	prononco
level	bruo	hałas, hałas	noise, a noise	grupo	alternativoj	prononco
level	juste	raczej	fairly	grupo	alternativoj	prononco
level	inundi	zalać, zalać	to flood, to inundate	grupo	alternativoj	prononco
level	miraklo	cud	a miracle	grupo	alternativoj	prononco
level	ofendi	obrazić	to offend	grupo	alternativoj	prononco
level	abandoni	porzucić, zrezygnować	to abandon, to relinquish	grupo	alternativoj	prononco
level	rozkolora	różowy (kolor), różowy	pink (color), rose colored	grupo	alternativoj	prononco
level	ekipi	wyposażać, umeblować	to equip, to furnish	grupo	alternativoj	prononco
level	musko	mech	a moss	grupo	alternativoj	prononco
level	metroo	metro, pociąg metra, rura	metro, subway train, tube	grupo	alternativoj	prononco
level	fonti	wytryskać (ze źródła), wytryskać	to spring (from a source), to well up	grupo	alternativoj	prononco
level	velado	żeglarstwo	a sailing	grupo	alternativoj	prononco
level	veliri	żeglować	to sail	grupo	alternativoj	prononco
level	akcento	akcent	an accent	grupo	alternativoj	prononco
level	hejmtasko	Praca domowa	a homework	grupo	alternativoj	prononco
level	termofonto	gorące źródło	a hot spring	grupo	alternativoj	prononco
level	bagatelo	bagatela, drobnostka	a bagatelle, a trifle	grupo	alternativoj	prononco
level	alarmo	alarm, ostrzeżenie	an alarm, an alert	grupo	alternativoj	prononco
level	analfabeto	analfabetą, analfabetą	an illiterate, an analphabet	grupo	alternativoj	prononco
level	termobotelo	termos (butelka)	a thermos (a bottle)	grupo	alternativoj	prononco
level	antarkto	Antarktyda	Antarctica	grupo	alternativoj	prononco
level	teknologio	technologia, technologia	technology, a technology	grupo	alternativoj	prononco
level	fuĝi	uciekać, uciekać	to flee, to run away	grupo	alternativoj	prononco
level	atom-energia centralo	elektrownia jądrowa	a nuclear power plant	grupo	alternativoj	prononco
level	azaleo	azalia	an azalea	grupo	alternativoj	prononco
level	teknologia	techniczny	technological	grupo	alternativoj	prononco
level	alko	łoś	an elk	grupo	alternativoj	prononco
level	riveli	odkrywać, rozwijać (zdjęcie)	to reveal, to develop (photo)	grupo	alternativoj	prononco
level	brajlo	alfabet Braille’a	a braille	grupo	alternativoj	prononco
level	ŝoso	kiełek, pęd	a sprout, a shoot	grupo	alternativoj	prononco
level	dialogo	dialog	a dialogue	grupo	alternativoj	prononco
level	buŝharmoniko	harmonijka ustna	a harmonica	grupo	alternativoj	prononco
level	teknika	techniczny	technical	grupo	alternativoj	prononco
level	verkisto	autor, pisarz	an author, a writer	grupo	alternativoj	prononco
level	cunamo	tsunami	a tsunami	grupo	alternativoj	prononco
level	kontinento	kontynent	a continent	grupo	alternativoj	prononco
level	konsulo	konsul	a consul	grupo	alternativoj	prononco
level	kaduka	zrujnowany, zdegradowany	dilapidated, decayed	grupo	alternativoj	prononco
level	Hispanio	Hiszpania	Spain	grupo	alternativoj	prononco
level	fajrobrigado	straż pożarna, straż pożarna	a fire brigade, a fire department	grupo	alternativoj	prononco
level	mineralo	minerał	a mineral	grupo	alternativoj	prononco
level	fantomo	widmo, duch	a phantom, a ghost	grupo	alternativoj	prononco
level	geografio	geografia	geography	grupo	alternativoj	prononco
level	fiŝhoko	haczyk na ryby	a fish hook	grupo	alternativoj	prononco
level	fajrbrigadano	strażak (ze straży pożarnej)	a fireman (of a fire brigade)	grupo	alternativoj	prononco
level	fajrilo	zapalniczka	a lighter	grupo	alternativoj	prononco
level	tramo	tramwaj, tramwaj	a tram, a streetcar	grupo	alternativoj	prononco
level	murdi	zamordować	to murder	grupo	alternativoj	prononco
level	infekti	infekować, zakażać	to infect, to contaminate	grupo	alternativoj	prononco
level	galaksio	galaktyka	a galaxy	grupo	alternativoj	prononco
level	filozofio	filozofia	philosophy	grupo	alternativoj	prononco
level	monofero	wkład pieniężny	a money contribution	grupo	alternativoj	prononco
level	geno	gen	a gene	grupo	alternativoj	prononco
level	glaciejo	lodowiec	a glacier	grupo	alternativoj	prononco
level	terapio	terapia	therapy	grupo	alternativoj	prononco
level	sledo	sanie, sanki, sanki	a sleigh, a sled, a sledge	grupo	alternativoj	prononco
level	glacimonto (bankizo)	góra lodowa (czapa lodowa)	an iceberg (an ice cap)	grupo	alternativoj	prononco
level	novelo	opowiadanie, powieść	a short story, a novel	grupo	alternativoj	prononco
level	kolektiva	kolektyw	collective	grupo	alternativoj	prononco
level	glacipendaĵo	sopel lodu	an icicle	grupo	alternativoj	prononco
level	gutetigilo	spray	a spray	grupo	alternativoj	prononco
level	poŝmono	kieszonkowe, zasiłek (pieniądze)	pocket money, an allowance (money)	grupo	alternativoj	prononco
level	hibisko	hibiskus	a hibiscus	grupo	alternativoj	prononco
level	ekzekuti	wykonać	to execute	grupo	alternativoj	prononco
level	injektilo	wtryskiwacz, strzykawka	an injector, a syringe	grupo	alternativoj	prononco
level	leŭtenanto	porucznik	a lieutenant	grupo	alternativoj	prononco
level	jogano	jogin	a yogi	grupo	alternativoj	prononco
level	ŝmirmono	łapówka (pieniądze)	a bribe (money)	grupo	alternativoj	prononco
level	kaligrafo	kaligrafia	a caligraphy	grupo	alternativoj	prononco
level	balbuti	jąkać się, jąkać się	to stammer, to stutter	grupo	alternativoj	prononco
level	kaskado	kaskada, wodospad	a cascade, a waterfall	grupo	alternativoj	prononco
level	kiosko	kiosk	a kiosque	grupo	alternativoj	prononco
level	fluida	płynu, cieczy	of fluid, liquid	grupo	alternativoj	prononco
level	mikrofono	mikrofon	a microphone	grupo	alternativoj	prononco
level	blasfemi	bluźnić	to blaspheme	grupo	alternativoj	prononco
level	komputila pirato	pirat komputerowy, haker	a computer pirate, a hacker	grupo	alternativoj	prononco
level	vagi	wędrować, włóczyć się, wędrować	to wander, to ramble, to meander	grupo	alternativoj	prononco
level	perspektivo	perspektywa	a perspective	grupo	alternativoj	prononco
level	adverbo	przysłówek	an adverb	grupo	alternativoj	prononco
level	kudromaŝino	maszyna do szycia (=stebmaŝino)	a sewing machine (=stebmaŝino)	grupo	alternativoj	prononco
level	kombini	połączyć	to combine	grupo	alternativoj	prononco
level	atribui	przypisywać	to attribute	grupo	alternativoj	prononco
level	libelo	ważka	a dragonfly	grupo	alternativoj	prononco
level	amfiteatro	amfiteatr (teatr okrągły)	an amphitheater (a circular theater)	grupo	alternativoj	prononco
level	ŝtrumpeto	skarpetka	a sock	grupo	alternativoj	prononco
level	akto	akt	an act	grupo	alternativoj	prononco
level	moskitvualo (-kurteno)	moskitiera	a mosquito net	grupo	alternativoj	prononco
level	amori	kochać seksualnie, kochać się	to love sexually, to make love	grupo	alternativoj	prononco
level	kolombo	gołąb, gołąb	a dove, a pigeon	grupo	alternativoj	prononco
