C.uk content.tsv
Level	Esperanto	uk	en-us	Grupo	Alternativoj	Pronoco
level	injektilo	інжектор, шприц	an injector, a syringe	grupo	alternativoj	prononco
level	leŭtenanto	лейтенант	a lieutenant	grupo	alternativoj	prononco
level	jogano	йог	a yogi	grupo	alternativoj	prononco
level	ŝmirmono	хабар (гроші)	a bribe (money)	grupo	alternativoj	prononco
level	kaligrafo	каліграфія	a caligraphy	grupo	alternativoj	prononco
level	balbuti	заїкатися, заїкатися	to stammer, to stutter	grupo	alternativoj	prononco
level	kaskado	каскад, водоспад	a cascade, a waterfall	grupo	alternativoj	prononco
level	kiosko	кіоск	a kiosque	grupo	alternativoj	prononco
level	fluida	of fluid, рідина	of fluid, liquid	grupo	alternativoj	prononco
level	mikrofono	мікрофон	a microphone	grupo	alternativoj	prononco
level	blasfemi	блюзнірувати	to blaspheme	grupo	alternativoj	prononco
level	komputila pirato	комп'ютерний пірат, хакер	a computer pirate, a hacker	grupo	alternativoj	prononco
level	vagi	тинятися, блукати, петляти	to wander, to ramble, to meander	grupo	alternativoj	prononco
level	perspektivo	перспектива	a perspective	grupo	alternativoj	prononco
level	adverbo	прислівник	an adverb	grupo	alternativoj	prononco
level	kudromaŝino	швейна машинка (=стебмашино)	a sewing machine (=stebmaŝino)	grupo	alternativoj	prononco
level	kombini	поєднувати	to combine	grupo	alternativoj	prononco
level	atribui	приписувати	to attribute	grupo	alternativoj	prononco
level	libelo	бабка	a dragonfly	grupo	alternativoj	prononco
level	amfiteatro	амфітеатр (круговий театр)	an amphitheater (a circular theater)	grupo	alternativoj	prononco
level	ŝtrumpeto	носок	a sock	grupo	alternativoj	prononco
level	akto	акт	an act	grupo	alternativoj	prononco
level	moskitvualo (-kurteno)	москітна сітка	a mosquito net	grupo	alternativoj	prononco
level	amori	любити сексуально, кохатися	to love sexually, to make love	grupo	alternativoj	prononco
level	kolombo	голуб, голуб	a dove, a pigeon	grupo	alternativoj	prononco
level	naskiĝloko	місце народження, рідне місто, садиба (=hejmloko)	a birthplace, a hometown, homestead (=hejmloko)	grupo	alternativoj	prononco
level	vibri	вібрувати	to vibrate	grupo	alternativoj	prononco
level	oksigeno	кисень	oxygen	grupo	alternativoj	prononco
level	aŭdaca	сміливий, сміливий, сміливий	audacious, bold, daring	grupo	alternativoj	prononco
level	oscedo	позіхати	yawn	grupo	alternativoj	prononco
level	brosi	чистити	to brush	grupo	alternativoj	prononco
level	pafarko	лук	a bow	grupo	alternativoj	prononco
level	paperkrampilo	степлер	a stapler	grupo	alternativoj	prononco
level	parlamentano	член Конгресу	a member of Congress	grupo	alternativoj	prononco
level	mito	міф	a myth	grupo	alternativoj	prononco
level	kliniko	клініка	a clinic	grupo	alternativoj	prononco
level	avantaĝo	перевага	an advantage	grupo	alternativoj	prononco
level	pensiulo	пенсіонерка, одержувач ренти	a pensioner, an annuitant	grupo	alternativoj	prononco
level	procento	відсоток, відсоток	a percent, percentage	grupo	alternativoj	prononco
level	pordisto	швейцар, сторож, двірник	a doorman, a guard, a janitor	grupo	alternativoj	prononco
level	dentopasto	зубна паста	a toothpaste	grupo	alternativoj	prononco
level	ministo	шахтар	a miner	grupo	alternativoj	prononco
level	kategorio	категорія	a category	grupo	alternativoj	prononco
level	trupo	загін, трупа	a troop, a troupe	grupo	alternativoj	prononco
level	pulbazaro	барахолка	a flea market	grupo	alternativoj	prononco
level	jungi	запрягати, запрягати	to harness, to yoke	grupo	alternativoj	prononco
level	kvereli	сваритися, сваритися, битися	to quarrel, to wrangle, to fight	grupo	alternativoj	prononco
level	dentopikilo	зубочистка	a toothpick	grupo	alternativoj	prononco
level	stacidomo	термінал, вокзал	a terminal, a station	grupo	alternativoj	prononco
level	dentobroso	зубна щітка	a toothbrush	grupo	alternativoj	prononco
level	falsa dento	вставний зуб, зубний протез	a false tooth, a denture	grupo	alternativoj	prononco
level	Rubikono	Рубікон	Rubicon	grupo	alternativoj	prononco
level	inspiri	надихати	to inspire	grupo	alternativoj	prononco
level	salmo	лосось	a salmon	grupo	alternativoj	prononco
level	Sankta Nikolao	Святий Миколай, Дід Мороз	St. Nicholas, Santa Claus	grupo	alternativoj	prononco
level	apostolo	апостол, учень	an apostle, a disciple	grupo	alternativoj	prononco
level	satelito	супутник	a satellite	grupo	alternativoj	prononco
level	rezoni	міркувати (з логікою)	to reason (with logic)	grupo	alternativoj	prononco
level	savjako	рятувальний жилет	a life jacket	grupo	alternativoj	prononco
level	borso	фондовий ринок, біржа	a stock market, a stock exchange	grupo	alternativoj	prononco
level	sepio (dekpieda)	кальмар	a squid	grupo	alternativoj	prononco
level	bloko	блок	a block	grupo	alternativoj	prononco
level	siesto	сієста, сон	a siesta, a nap	grupo	alternativoj	prononco
level	frue	рано	early	grupo	alternativoj	prononco
level	intervjuo	Інтерв'ю	an interview	grupo	alternativoj	prononco
level	gimnazio	гімназія, середня школа, гімназія	a grammar school, a middle school, a high school	grupo	alternativoj	prononco
level	peno	зусилля	an effort	grupo	alternativoj	prononco
level	verda standardo	зелений прапор (есперанто)	a green banner (Esperanto)	grupo	alternativoj	prononco
level	mato	мат, мат	a mat, a checkmate	grupo	alternativoj	prononco
level	impulso	імпульс	an impulse	grupo	alternativoj	prononco
level	vakcinado	щеплення	a vaccination	grupo	alternativoj	prononco
level	registri	реєструвати, записувати, відзначати	to register, to record, to note	grupo	alternativoj	prononco
level	sonregistrilo	звукозаписувач	a sound recorder	grupo	alternativoj	prononco
level	vetludanto	азартний гравець	a gambler	grupo	alternativoj	prononco
level	palmo	пальма, пальма	a palm, a palm tree	grupo	alternativoj	prononco
level	veturmalsano	заколисування	a motion sickness	grupo	alternativoj	prononco
level	kolonelo	полковник	a colonel	grupo	alternativoj	prononco
level	trumpeto	труба	a trumpet	grupo	alternativoj	prononco
level	imponi	вражати	to impress	grupo	alternativoj	prononco
level	agrikulturo	сільське господарство, сільське господарство	agriculture, an agriculture	grupo	alternativoj	prononco
level	portreto	портрет	a portrait	grupo	alternativoj	prononco
level	gvardio	охоронець	a guard	grupo	alternativoj	prononco
level	farmisto	фермер (=terkulturisto)	a farmer (=terkulturisto)	grupo	alternativoj	prononco
level	kabano	хатина, хатина, халупа	a cabin, a hut, a shack	grupo	alternativoj	prononco
level	ŝamano	шаман	a shaman	grupo	alternativoj	prononco
level	deputi	депутатувати	to depute	grupo	alternativoj	prononco
level	muĝi	ревіти, мукати, вити, гуркотіти	to roar, to moo, to howl, to rumble	grupo	alternativoj	prononco
level	stimuli	стимулювати	to stimulate	grupo	alternativoj	prononco
level	kondimento	приправа, приправа	a condiment, seasoning	grupo	alternativoj	prononco
level	fliki	латати	to patch up	grupo	alternativoj	prononco
level	apologio	вибачення	an apology	grupo	alternativoj	prononco
level	ŝoseo	великий вулиця, шосе	a large streat, a highway	grupo	alternativoj	prononco
level	rimeno	ремінь, ремінь	a strap, a belt	grupo	alternativoj	prononco
level	peranto	агент, посередник, посередник	an agent, an intermediary, a mediator	grupo	alternativoj	prononco
level	ambicio	амбіція	an ambition	grupo	alternativoj	prononco
level	kraĉi	плюватися	to spit	grupo	alternativoj	prononco
level	ludo	п'єса, гра	a play, a game	grupo	alternativoj	prononco
level	cikonio	лелека	a stork	grupo	alternativoj	prononco
level	lokomotivo	локомотив, двигун	a locomotive, an engine	grupo	alternativoj	prononco
level	volanludo	бадмінтон	badminton	grupo	alternativoj	prononco
level	marioneto	маріонетка, лялька	a marionette, a puppet	grupo	alternativoj	prononco
level	rento	(незароблений) дохід, рента	an (unearned) income, an annuity	grupo	alternativoj	prononco
level	atmosfero	атмосфера	atmosphere	grupo	alternativoj	prononco
level	asisti	допомагати	to assist	grupo	alternativoj	prononco
level	vagonaro	потяг (серія вагонів) (=trajno)	a train (a series of wagons) (=trajno)	grupo	alternativoj	prononco
level	kegloludo	Боулінг	Bowling	grupo	alternativoj	prononco
level	virga	незайманий, незайманий	virgin, virginal	grupo	alternativoj	prononco
level	olimpikaj ludoj	(the) Олімпійські ігри	(the) Olympic Games	grupo	alternativoj	prononco
level	apokalipso	апокаліпсис	apocalypse	grupo	alternativoj	prononco
level	tirano	тиран	a tyrant	grupo	alternativoj	prononco
level	regimento	полк	a regiment	grupo	alternativoj	prononco
level	agiti	агітувати, підбурювати, розбурхувати	to agitate, to incite, to stir up	grupo	alternativoj	prononco
level	kanapo	диван	a couch	grupo	alternativoj	prononco
level	pavo	павич	a peacock	grupo	alternativoj	prononco
level	labirinto	лабіринт, лабіринт	a labyrinth, a maze	grupo	alternativoj	prononco
level	torento	торрент	a torrent	grupo	alternativoj	prononco
level	venti	дути (вітер)	to blow (wind)	grupo	alternativoj	prononco
level	prognozo	прогноз, передбачення, прогноз	a prognosis, a prediction, a forecast	grupo	alternativoj	prononco
level	kontesti	оспорювати, ставити під сумнів	to contest, to call into question	grupo	alternativoj	prononco
level	ventflago	вітровий прапор	a wind flag	grupo	alternativoj	prononco
level	arbitra	довільний	arbitrary	grupo	alternativoj	prononco
level	insidi	ставити пастку, ставити пастку	to lay a snare, to set a trap	grupo	alternativoj	prononco
level	bronzo	бронза	a bronze	grupo	alternativoj	prononco
level	asembleo	збори, будинок	a assembly, a house	grupo	alternativoj	prononco
level	loto	багато, багато (в лотерею)	lot, a lot (in a lottery)	grupo	alternativoj	prononco
level	anuso	задній прохід	an anus	grupo	alternativoj	prononco
level	ventmontrilo	флюгер	a weather vane	grupo	alternativoj	prononco
level	konciza	стислий, короткий, лаконічний	concise, brief, laconic	grupo	alternativoj	prononco
level	bufo	жаба	a toad	grupo	alternativoj	prononco
level	denunci	викривати, доносити, звинувачувати	to denounce, to inform against, to accuse	grupo	alternativoj	prononco
