C.el content.tsv
Level	Esperanto	el	en-us	Grupo	Alternativoj	Pronoco
level	diplomato	ένας διπλωμάτης	a diplomat	grupo	alternativoj	prononco
level	eskimo	εσκιμώος	Eskimo	grupo	alternativoj	prononco
level	tinti	να κουδουνίζω, να κουδουνίζω	to tinkle, to jingle	grupo	alternativoj	prononco
level	Everesto	Έβερεστ	Everest	grupo	alternativoj	prononco
level	abrupte	απότομα	abruptly	grupo	alternativoj	prononco
level	intima	οικείος, cose	intimate, cose	grupo	alternativoj	prononco
level	figo	ένα σύκο	a fig	grupo	alternativoj	prononco
level	egale	εξίσου, όμοια	equally, alike	grupo	alternativoj	prononco
level	fosilio	ένα απολίθωμα	a fossil	grupo	alternativoj	prononco
level	moralo	ήθη	morals	grupo	alternativoj	prononco
level	barbiro	ένας κουρέας	a barber	grupo	alternativoj	prononco
level	bapti	να βαφτίσει	to baptize	grupo	alternativoj	prononco
level	regalo	ένα κέρασμα	a treat	grupo	alternativoj	prononco
level	hispano	ένας Ισπανός	a Spanish person	grupo	alternativoj	prononco
level	trikoto	ένα πλεκτό ύφασμα, πλεκτά	a knit fabric, knitwear	grupo	alternativoj	prononco
level	antaŭnomo	ένα πρώτο όνομα	a first name	grupo	alternativoj	prononco
level	plumnomo	ένα στυλό	a pen name	grupo	alternativoj	prononco
level	heredaĵo	μια κληρονομιά, κληρονομιά	a heritage, inheritance	grupo	alternativoj	prononco
level	ĉifi	να τσαλακωθεί, να τσαλακωθεί, να τσαλακωθεί	to crumple, to wrincle, to crinkle	grupo	alternativoj	prononco
level	indiano	ένας Ινδός	an Indian	grupo	alternativoj	prononco
level	tosto	ένα τοστ (ομιλία ποτού)	a toast (speech of drink)	grupo	alternativoj	prononco
level	strebi	να αγωνιστεί για	to strive for	grupo	alternativoj	prononco
level	deci	να ταιριάζουν, να είναι κατάλληλοι	to befet, to be fitting, to be appropriate	grupo	alternativoj	prononco
level	burĝono	ένα μπουμπούκι, ένα μπουμπούκι	a bud, a burgeon	grupo	alternativoj	prononco
level	klifo	έναν γκρεμό	a cliff	grupo	alternativoj	prononco
level	klimatizilo	ένα κλιματιστικό	a air conditioner	grupo	alternativoj	prononco
level	konstitucio	σύνταγμα	constitution	grupo	alternativoj	prononco
level	kerno	ένας πυρήνας, ένας πυρήνας	a core, a kernel	grupo	alternativoj	prononco
level	feo	μια νεράιδα, μια νεράιδα, ένα πνεύμα	a fairy, a fay, a spirit	grupo	alternativoj	prononco
level	idealismo	ιδεαλισμός	idealism	grupo	alternativoj	prononco
level	paŝo	ένα βήμα, ένας ρυθμός	a step, a pace	grupo	alternativoj	prononco
level	varti	να φροντίζει, να θηλάζει	to look after, to nurse	grupo	alternativoj	prononco
level	kandidato	ένας υποψήφιος, ένας υποψήφιος	a candidate, an applicant	grupo	alternativoj	prononco
level	pasinta	περασμένος, τελευταίος, παρελθόν	passed, last, past	grupo	alternativoj	prononco
level	rezulto	αποτέλεσμα	a result	grupo	alternativoj	prononco
level	gondolo	μια γόνδολα	a gondola	grupo	alternativoj	prononco
level	bis	πάλι! καλώ πάλι! άλλη μιά φορά!	again! encore! one more time!	grupo	alternativoj	prononco
level	komercisto	έμπορος, έμπορος	a merchant, a trader	grupo	alternativoj	prononco
level	aloo	μια αλόη	an aloe	grupo	alternativoj	prononco
level	prosperi	να ευημερεί, να είναι επιτυχημένος	to prosper, to be successful	grupo	alternativoj	prononco
level	ekonomia	οικονομικός	economic	grupo	alternativoj	prononco
level	relativa	συγγενής	relative	grupo	alternativoj	prononco
level	baleno	μια φάλαινα	a whale	grupo	alternativoj	prononco
level	klasika	κλασικός, κλασικός	classical, classic	grupo	alternativoj	prononco
level	necesi	να είναι απαραίτητος, να συμπεριφέρομαι	to be necessary, to behove	grupo	alternativoj	prononco
level	konsentite!	έχοντας συμφωνήσει! συμφωνία!	having agreed! deal!	grupo	alternativoj	prononco
level	susuri	να θροΐζω, να στριμώχνω, να ψάχνω	to rustle, to swish, to sough	grupo	alternativoj	prononco
level	iniciati	να ξεκινήσει	to initiate	grupo	alternativoj	prononco
level	muelilo	ένας μύλος, ένας μύλος	a mill, a grinder	grupo	alternativoj	prononco
level	matenmanĝo	πρωινό, ένα πρωινό	breakfast, a breakfast	grupo	alternativoj	prononco
level	tragedio	μια τραγωδία	a tragedy	grupo	alternativoj	prononco
level	izoli	απομονώνω, απομονώνω, απομονώνω	to isolate, to insulate, to seclude	grupo	alternativoj	prononco
level	matenmanĝi	να πάρει πρωινό, να φάει πρωινό	to have breakfast, to eat breakfast	grupo	alternativoj	prononco
level	reĝimo	ένα καθεστώς	a regime	grupo	alternativoj	prononco
level	esperantisto	ένας Εσπεραντιστής	an Esperantist	grupo	alternativoj	prononco
level	vespermanĝi	να δειπνήσει, να φάει δείπνο	to have dinner, to eat dinner	grupo	alternativoj	prononco
level	pramo	ένα πορθμείο, ένα πλωτό	a ferry, a pontoon	grupo	alternativoj	prononco
level	monumento	ένα μνημείο	a monument	grupo	alternativoj	prononco
level	interkona vespero	μια βραδιά γνωριμίας	an introductory evening	grupo	alternativoj	prononco
level	batato	μια γλυκοπατάτα	a sweet potato	grupo	alternativoj	prononco
level	humana	ανθρωπιστικό, ανθρωπιστικό	humane, humanitarian	grupo	alternativoj	prononco
level	ekspluati	να εκμεταλλευτεί, να αξιοποιήσει, να εκμεταλλευτεί αθέμιτα	to exploit, to utilize, to take unfair advantage of	grupo	alternativoj	prononco
level	sufero	ταλαιπωρία, ταλαιπωρία	suffering, a suffer	grupo	alternativoj	prononco
level	solena	επίσημος, εθιμοτυπικός	solemn, ceremonious	grupo	alternativoj	prononco
level	Roterdamo	Ρότερνταμ	Rotterdam	grupo	alternativoj	prononco
level	racio	λόγος, ορθολογισμός, λογικός συλλογισμός	reason, rationality, logical reasoning	grupo	alternativoj	prononco
level	dokumento	ένα έγγραφο	a document	grupo	alternativoj	prononco
level	salikoko	μια γαρίδα	a shrimp	grupo	alternativoj	prononco
level	trejni	να προπονείται, να προπονεί	to train, to coach	grupo	alternativoj	prononco
level	tagmeze	το απόγευμα	at noon	grupo	alternativoj	prononco
level	sinbano	μπάνιο, κολύμπι	bathing, swimming	grupo	alternativoj	prononco
level	skajpo	Skype	Skype	grupo	alternativoj	prononco
level	maso	μάζα, σβώλος	mass, lump	grupo	alternativoj	prononco
level	dando	ένας δανδής, ένας fashionista	a dandy, a fashionista	grupo	alternativoj	prononco
level	labortago	μια εργάσιμη ημέρα	a working day	grupo	alternativoj	prononco
level	Argentino	Αργεντίνη	Argentina	grupo	alternativoj	prononco
level	paralelo	ένας παράλληλος	a parallel	grupo	alternativoj	prononco
level	aeroplano	ένα αεροπλάνο, ένα αεροπλάνο	an airplane, an aeroplane	grupo	alternativoj	prononco
level	pipro	ένα πιπέρι, ένα μαύρο πιπέρι	a pepper, a black pepper	grupo	alternativoj	prononco
level	surtuto	ένα πανωφόρι	an overcoat	grupo	alternativoj	prononco
level	somera solstico	θερινό ηλιοστάσιο	summer solstice	grupo	alternativoj	prononco
level	rendevuo	ένα ραντεβού, ένα ραντεβού, ένα ραντεβού	an appointment, a rendezvous, a date	grupo	alternativoj	prononco
level	vintra solstico	χειμερινό ηλιοστάσιο	winter solstice	grupo	alternativoj	prononco
level	papo	Πάπας	Pope	grupo	alternativoj	prononco
level	ferioj	διακοπές, διακοπές	holidays, vacation	grupo	alternativoj	prononco
level	tufo	μια τούφα	a tuft	grupo	alternativoj	prononco
level	ĉerizfloro	ένα άνθος κερασιάς	a cherry blossom	grupo	alternativoj	prononco
level	pirato	ένας πειρατής	a pirate	grupo	alternativoj	prononco
level	tendenco	μια τάση, μια τάση	a tendency, a trend	grupo	alternativoj	prononco
level	someraj ferioj	καλοκαιρινές διακοπές	summer holidays	grupo	alternativoj	prononco
level	Mediteraneo	μεσογειακός	Mediterranean	grupo	alternativoj	prononco
level	pensiono	ένας ξενώνας, μια πανσιόν	a guest house, a boarding house	grupo	alternativoj	prononco
level	vintraj ferioj	χειμερινές διακοπές	winter holidays	grupo	alternativoj	prononco
level	kahelo	ένα κεραμίδι	a tile	grupo	alternativoj	prononco
level	harmonio	μια αρμονία, μια συμφωνία	an harmony, an accord	grupo	alternativoj	prononco
level	kompetenta	ικανός, ικανός	competent, capable	grupo	alternativoj	prononco
level	demokratio	μια δημοκρατία	a democracy	grupo	alternativoj	prononco
level	paradizo	ένας παράδεισος, ο Παράδεισος	a paradise, Heaven	grupo	alternativoj	prononco
level	albano	ένας Αλβανός	an Albanian	grupo	alternativoj	prononco
level	akcesoro	ένα βοηθητικό	an accessary	grupo	alternativoj	prononco
level	kupono	ένα κουπόνι, ένα υπο	a coupon, a sub	grupo	alternativoj	prononco
level	stano	κασσίτερος (μέταλλο)	tin (metal)	grupo	alternativoj	prononco
level	murpentraĵo	μια τοιχογραφία (πίνακας), μια τοιχογραφία	a mural (painting), a wall painting	grupo	alternativoj	prononco
level	Nederlando	Ολλανδία	Netherlands	grupo	alternativoj	prononco
level	nederlanda	Ολλανδός	Dutch	grupo	alternativoj	prononco
level	nederlandano	ένας Ολλανδός	a Dutch	grupo	alternativoj	prononco
level	Norvegio	Νορβηγία	Norway	grupo	alternativoj	prononco
level	Danio	Δανία	Denmark	grupo	alternativoj	prononco
level	modifi	να τροποποιήσει	to modify	grupo	alternativoj	prononco
level	apogmuro	έναν τοίχο στήριξης	a supporting wall	grupo	alternativoj	prononco
level	Barcelono	Βαρκελώνη	Barcelona	grupo	alternativoj	prononco
level	kompanio	μια εταιρία	a company	grupo	alternativoj	prononco
level	eŭro	ευρώ	euro	grupo	alternativoj	prononco
level	persisti	να επιμείνεις, να μένει	to persist, to abide	grupo	alternativoj	prononco
level	pantoflo	μια παντόφλα	a slipper	grupo	alternativoj	prononco
level	balkanoj	Βαλκανία	Balkans	grupo	alternativoj	prononco
level	italo	ένας Ιταλός	an Italian	grupo	alternativoj	prononco
level	Bulgario	Βουλγαρία	Bulgaria	grupo	alternativoj	prononco
level	korekti	να διορθώσει	to correct	grupo	alternativoj	prononco
level	Brazilio	Μπραζίλια	Brasilia	grupo	alternativoj	prononco
level	maksimumo	ανώτατο όριο	maximum	grupo	alternativoj	prononco
level	lupeo (grandiga vitro)	μεγεθυντικός φακός (μεγεθυντικός φακός)	a magnifying glass (magnifying glass)	grupo	alternativoj	prononco
level	gento	μια εθνική ομάδα, συγγενείς, οικογένεια, φυλή, άνθρωποι	an ethnic group, kin, family, a race, people	grupo	alternativoj	prononco
level	sunvitroj	γυαλιά ηλίου	sunglasses	grupo	alternativoj	prononco
level	Svedio	Σουηδία	Sweden	grupo	alternativoj	prononco
level	kartono	ένα χαρτόνι	a cardboard	grupo	alternativoj	prononco
level	damo	μια κυρία	a lady	grupo	alternativoj	prononco
level	struto	ένας στρουθοκάμηλος	an ostrich	grupo	alternativoj	prononco
level	haringo	μια ρέγγα	a herring	grupo	alternativoj	prononco
level	materio	ένα μέτρο, ένα θέμα	a meterial, a matter	grupo	alternativoj	prononco
level	girlando	μια γιρλάντα, ένα στεφάνι	a garland, a wreath	grupo	alternativoj	prononco
level	Irlando	Ιρλανδία	Ireland	grupo	alternativoj	prononco
level	sunbaniĝi	να λιάζονται, να λιάζονται	to sunbathe, to suntane	grupo	alternativoj	prononco
level	kulto	μια λατρεία (θρησκευτική λατρεία)	a cult (of religious worship)	grupo	alternativoj	prononco
level	sunombrelo	μια ομπρέλα	a parasol	grupo	alternativoj	prononco
level	suna sistemo	ένα ηλιακό σύστημα	a solar system	grupo	alternativoj	prononco
level	heĝo	ένας φράκτης	a hedge	grupo	alternativoj	prononco
level	adori	να λατρεύεις, να λατρεύεις	to adore, to worship	grupo	alternativoj	prononco
level	pluvombrelo	μια ομπρέλα βροχής	a rain umbrella	grupo	alternativoj	prononco
level	fazeolo	ένα φασόλι, ένα φασόλι, ένα φασόλι	a bean, a haricot bean, a runner bean	grupo	alternativoj	prononco
level	deklamo	απαγγελία, διακήρυξη	reciting, declamation	grupo	alternativoj	prononco
level	maleolo	ένας αστράγαλος, ένας σφυρός	an ankle, a malleolus	grupo	alternativoj	prononco
level	instanco	ένα παράδειγμα, ένα δικαστήριο, μια δικαιοδοσία	an instance, a court, a jurisdiction	grupo	alternativoj	prononco
level	digesti	να χωνέψει	to digest	grupo	alternativoj	prononco
level	irano	Ιράν	Iran	grupo	alternativoj	prononco
level	pluvmantelo	ένα αδιάβροχο	a raincoat	grupo	alternativoj	prononco
level	kompensi	να αποζημιώσει, να επανορθώσει	to compensate, to make amends for	grupo	alternativoj	prononco
level	traktato	μια συνθήκη, ένα πακέτο, μια πραγματεία	a treaty, a packt, a treatise	grupo	alternativoj	prononco
level	akordo	μια συμφωνία, μια συμφωνία, μια συγχορδία	an accord, an agreement, a chord	grupo	alternativoj	prononco
level	pluvego	δυνατή βροχή, νεροποντή	a heavy rain, downpour	grupo	alternativoj	prononco
level	uniformo	μια στολή	a uniform	grupo	alternativoj	prononco
level	venĝi	να εκδικηθεί, να εκδικηθεί	to revenge, to avenge	grupo	alternativoj	prononco
level	ekpluvo	ένα ντους, άρχισε να βρέχει	a shower, starting to rain	grupo	alternativoj	prononco
