A.my content.tsv
Level	Esperanto	my	en-us	Grupo	Alternativoj	Pronoco
level	kvazaŭ vi estus lia edzino	သင်သည် သူ၏မယားဖြစ်သကဲ့သို့၊	as if you were his wife	grupo	alternativoj	prononco
level	viaj gepatroj	မင်းမိဘတွေ	your parents	grupo	alternativoj	prononco
level	ĝojigi viajn gepatrojn	မင်းမိဘတွေပျော်ဖို့	to make your parents happy	grupo	alternativoj	prononco
level	kio povus ĝojigi ~ ?	ကျေးဇူးပြုပြီး ဘာတတ်နိုင်မှာလဲ ~	what could please ~ ?	grupo	alternativoj	prononco
level	kio povus plej ĝojigi viajn gepatrojn?	မင်းမိဘတွေကို အပျော်ရွှင်ဆုံးဖြစ်အောင် ဘယ်အရာက လုပ်ပေးနိုင်မလဲ။	what could make your parents the most happy?	grupo	alternativoj	prononco
level	post la lernado	သင်ယူပြီးနောက်	after the learning	grupo	alternativoj	prononco
level	almenaŭ post la lernado	သင်ယူပြီးနောက်အနည်းဆုံး	at least after the learning	grupo	alternativoj	prononco
level	en la urbocentron	မြို့လယ်သို့	into the city center	grupo	alternativoj	prononco
level	se vi irus kun mi	ငါနဲ့လိုက်ခဲ့မယ်ဆိုရင်	if you would go with me	grupo	alternativoj	prononco
level	se vi irus kun mi en la urbocentron	ငါနှင့်အတူ မြို့လယ်သို့ သွားလျှင်	if you would go downtown with me	grupo	alternativoj	prononco
level	kien vi dezirus vojaĝi?	ဘယ်ကို ခရီးသွားချင်လဲ။	where would you like to travel?	grupo	alternativoj	prononco
level	se vi havus ~	ရှိခဲ့လျှင် ~	if you had ~	grupo	alternativoj	prononco
level	sufiĉe da mono	ပိုက်ဆံအလုံအလောက်	enough money	grupo	alternativoj	prononco
level	se vi havus sufiĉe da mono kaj tempo	ပိုက်ဆံနဲ့ အပူချိန် အလုံအလောက်ရှိရင်	if you had enough money and temp	grupo	alternativoj	prononco
level	ĉu vi planas ~ ?	လုပ်ဖို့စီစဉ်နေလား ~	are you planning to ~ ?	grupo	alternativoj	prononco
level	planas veturi al Parizo	Paris ကို ခရီးထွက်ဖို့ စီစဉ်ထားပါတယ်။	plans to travel to Paris	grupo	alternativoj	prononco
level	veturi per aŭto	axuto ဖြင့် မောင်းနှင်ရန်	to drive with an axuto	grupo	alternativoj	prononco
level	multe pli bone	ပိုကောင်းပါတယ်။	much better	grupo	alternativoj	prononco
level	ŝajnas multe pli bone	ပိုကောင်းပုံရသည်။	seems much better	grupo	alternativoj	prononco
level	per vagonaro	ရထားနဲ့	by train	grupo	alternativoj	prononco
level	aŭ ĉu ne ŝajnas esti multe pli bone?	ဒါမှမဟုတ် အများကြီး ပိုကောင်းပုံမပေါ်ဘူးလား။	or doesn't it seem to be much better?	grupo	alternativoj	prononco
level	diversaj homoj	လူမျိုးစုံ	various people	grupo	alternativoj	prononco
level	kial homoj klarigas diversmaniere?	လူတွေ ဘာကြောင့် ပုံစံအမျိုးမျိုးနဲ့ ရှင်းပြကြတာလဲ။	why do people explain in different ways?	grupo	alternativoj	prononco
level	samaj ideoj	တူညီသောအယူအဆများ	same ideas	grupo	alternativoj	prononco
level	klarigas samajn ideojn	တူညီသော အယူအဆများကို ရှင်းပြသည်။	explains the same ideas	grupo	alternativoj	prononco
level	familianoj kunvenas	မိသားစုဝင်များစုဝေးကြသည်။	family members get together	grupo	alternativoj	prononco
level	kiel rapide	ဘယ်လောက်မြန်မြန်	how quickly	grupo	alternativoj	prononco
level	tagoj pasas	ရက်တွေ ကုန်သွားတယ်။	days pass	grupo	alternativoj	prononco
level	kiel rapide pasas tagoj!	နေ့ရက်တွေ ဘယ်လောက် မြန်မြန်ကုန်လွန်ပါစေ	how quickly the days pass!	grupo	alternativoj	prononco
level	morgaŭ estos ~	မနက်ဖန်~ ဖြစ်မယ်။	tomorrow will be ~	grupo	alternativoj	prononco
level	la naskiĝtago de via patro	မင်းအဖေမွေးနေ့	your father's birthday	grupo	alternativoj	prononco
level	kelkaj familianoj	မိသားစုဝင်အများအပြား	several family members	grupo	alternativoj	prononco
level	alvenos kelkaj familianoj	မိသားစုဝင်များစွာ လာမည်။	several family members will come	grupo	alternativoj	prononco
level	kaj geamikoj	သူငယ်ချင်းများ	and friends	grupo	alternativoj	prononco
level	ĉu vi bonvolus ~ ?	ကျေနပ်ပါ့မလား ~	would you please ~ ?	grupo	alternativoj	prononco
level	ĉu vi bonvolus iom helpi?	ကျေးဇူးပြုပြီး နည်းနည်းကူညီနိုင်မလား။	could you please help a little?	grupo	alternativoj	prononco
level	iomete da tempo	ခဏ	a little while	grupo	alternativoj	prononco
level	trovu iomete da tempo	အချိန်နည်းနည်းရှာပါ။	find a little time	grupo	alternativoj	prononco
level	por ordigi vian ĉambron	သင့်အခန်းကို သပ်ရပ်စေရန်	to tidy your room	grupo	alternativoj	prononco
level	almenaŭ por ordigi vian ĉambron	အနည်းဆုံး သင့်အခန်းကို သပ်ရပ်အောင်ထားပါ။	at least to tidy your room	grupo	alternativoj	prononco
level	mi ŝatus ~	လိုချင်ပါတယ်~	I would like ~	grupo	alternativoj	prononco
level	mi ŝatus kuiri ion	တစ်ခုခု ချက်စားချင်ပါတယ်။	I would like to cook something	grupo	alternativoj	prononco
level	ion bonan	တစ်ခုခုကောင်းတယ်။	something good	grupo	alternativoj	prononco
level	kuiri ion bonan	တစ်ခုခု ချက်စားပါ။	cook something good	grupo	alternativoj	prononco
level	por la naskiĝ-taga kuko	မွေးနေ့ကိတ်မုန့်အတွက်	for the birthday cake	grupo	alternativoj	prononco
level	mankas lakto	နို့ချို့တဲ့တယ်။	is lacking of milk	grupo	alternativoj	prononco
level	en la hejmo	အိမ်ထဲမှာ	in the home	grupo	alternativoj	prononco
level	necesas havigi ~	~ ရယူရန်လိုအပ်သည်။	it is necessary to procure ~	grupo	alternativoj	prononco
level	iom da manĝaĵo	အချို့သောအစားအစာ	some food	grupo	alternativoj	prononco
level	el vendejo	စတိုးဆိုင်တစ်ခုမှ	from a store	grupo	alternativoj	prononco
level	havigi iom da manĝaĵo el vendejo	ခိုအောင်းရာကနေ စားစရာ တစ်ခုခုရဖို့	to get some food from a hideout	grupo	alternativoj	prononco
level	mi aĉetumos	ငါဈေးဝယ်ထွက်မယ်။	I will do shopping	grupo	alternativoj	prononco
level	por la naskiĝtago	မွေးနေ့အတွက်	for the birthday	grupo	alternativoj	prononco
level	anstataŭ sidi kaj manĝegi	ထိုင်စားမယ့်အစား	instead of sitting and eating	grupo	alternativoj	prononco
level	interesaj homoj	စိတ်ဝင်စားစရာကောင်းတဲ့လူတွေ	interesting people	grupo	alternativoj	prononco
level	kun neinteresaj familianoj	စိတ်မဝင်စားသောမိသားစုဝင်များနှင့်အတူ	with uninteresting family members	grupo	alternativoj	prononco
level	mi ŝatus ekskursi	ပျော်ပွဲစားသွားချင်တယ်။	I would like to go on a picnic	grupo	alternativoj	prononco
level	kun klubanoj	အသင်းအဖွဲ့ဝင်များနှင့်	with club members	grupo	alternativoj	prononco
level	kun kiuj klubanoj?	ဘယ်အသင်းအဖွဲ့ဝင်တွေနဲ့	with which club members?	grupo	alternativoj	prononco
level	diris la patro	ဖေဖေက ပြောပါတယ်။	said the father	grupo	alternativoj	prononco
level	ia papero, iaj paperoj	စက္ကူတစ်မျိုး၊ စက္ကူတစ်မျိုးမျိုး	some kind of paper, some kind of papers	grupo	alternativoj	prononco
level	en paperujo	လက်ဆွဲအိတ်ထဲမှာ	in a briefcase	grupo	alternativoj	prononco
level	en paperujon	စက္ကူပုံးထဲသို့	into a paper bin	grupo	alternativoj	prononco
level	ĵetis paperojn en paperujon	စာရွက်များကို စက္ကူပုံးထဲသို့ ပစ်ချလိုက်သည်။	threw papers into a paper bin	grupo	alternativoj	prononco
level	ĵetis iajn paperojn en paperujon	စာရွက်အချို့ကို စက္ကူပုံးထဲသို့ ပစ်ချလိုက်သည်။	threw some papers into a paper bin	grupo	alternativoj	prononco
level	morgaŭ frue	မနက်ဖြန်စောစော	early tomorrow	grupo	alternativoj	prononco
level	anoj de mia sporta klubo	ကျွန်ုပ်၏ အားကစားကလပ်၏ အဖွဲ့ဝင်များ	members of my sports club	grupo	alternativoj	prononco
level	kara mia	ချစ်ရသော	my dear	grupo	alternativoj	prononco
level	ĉu ĝuste ~ ?	ဒါမှန်လား	is that right?	grupo	alternativoj	prononco
level	vi devas foresti	ပျက်ကွက်ရမည်။	you must be absent	grupo	alternativoj	prononco
level	ĉu vi ne ~ ?	မဟုတ်ဘူးလား~?	don't you ~ ?	grupo	alternativoj	prononco
level	viaj samklubanoj	သင်၏အသင်းဖော်များ	your fellow club members	grupo	alternativoj	prononco
level	intervidiĝas kun viaj samklubanoj	မင်းရဲ့အသင်းဖော်တွေနဲ့တွေ့တယ်။	sees each other with your fellow club members	grupo	alternativoj	prononco
level	trifoje semajne	တစ်ပတ်လျှင်သုံးကြိမ်	three times a week	grupo	alternativoj	prononco
level	ĉu mi rajtas ~ ?	ရမလား ~	may I ~ ?	grupo	alternativoj	prononco
level	rajtas ion proponi	တစ်ခုခုကို အဆိုပြုပိုင်ခွင့်ရှိသည်။	has the right to propose something	grupo	alternativoj	prononco
level	mi kunmanĝos kun la familianoj	မိသားစုဝင်တွေနဲ့ အတူစားမယ်။	I will eat with the family members	grupo	alternativoj	prononco
level	sed en la dua parto	ဒါပေမယ့် ဒုတိယအပိုင်းမှာတော့	but in the second part	grupo	alternativoj	prononco
level	mi foriros kun miaj geamikoj	ငါ့သူငယ်ချင်းတွေနဲ့ ငါသွားမယ်။	I will go with my friends	grupo	alternativoj	prononco
level	parolos pri ~	~အကြောင်းပြောမယ်။	will talk about ~	grupo	alternativoj	prononco
level	malsukcesa veturado	မအောင်မြင်သော drive တစ်ခု	a failed drive	grupo	alternativoj	prononco
level	certe parolos pri la malsukcesa veturado	ကျိန်းသေပေါက်မအောင်မြင်သော drive အကြောင်းပြောလိမ့်မည်။	will definitely talk about the failed drive	grupo	alternativoj	prononco
level	post la kuko	ကိတ်မုန့်ပြီးနောက်	after the cake	grupo	alternativoj	prononco
level	mi ne plu volas tion	အဲဒါကို မလိုချင်တော့ဘူး။	I don't want that anymore	grupo	alternativoj	prononco
level	volas tion aŭdi	အဲဒါကို ကြားချင်တယ်။	wants to hear that	grupo	alternativoj	prononco
level	kial ni ne havas ~ ?	ငါတို့မှာ ဘာလို့မရှိတာလဲ ~	why don't we have ~ ?	grupo	alternativoj	prononco
level	ideoriĉa onklo	အကြံအစည်ကြွယ်ဝသော ဦးလေး	an idea-rich uncle	grupo	alternativoj	prononco
level	havas iun ideoriĉan onklon	ချမ်းသာတဲ့ ဦးလေး အကြံတစ်ခုရှိတယ်။	has some idea rich uncle	grupo	alternativoj	prononco
level	en mia familio	ငါ့မိသားစုထဲမှာ	in my family	grupo	alternativoj	prononco
