C.zh-cn content.tsv
Level	Esperanto	zh-cn	en-us	Grupo	Alternativoj	Pronoco
level	periodo	一个时期，一个时期	period, a period	grupo	alternativoj	prononco
level	etiopo	埃塞俄比亚人	an Ethiopian	grupo	alternativoj	prononco
level	pejzaĝo	风景，风景	landscape, scenary	grupo	alternativoj	prononco
level	psikologo	心理学家	a psychologist	grupo	alternativoj	prononco
level	kverko	一棵橡树	an oak	grupo	alternativoj	prononco
level	kaprica	反复无常的,反复无常的,异想天开的	capricious, fitful, whimsical	grupo	alternativoj	prononco
level	neto	最终副本，公平的副本	a final copy, a fair copy	grupo	alternativoj	prononco
level	kazo	案件、事情、事项	a case, affair, matter	grupo	alternativoj	prononco
level	sveni	昏倒, 昏倒	to faint, to swoon	grupo	alternativoj	prononco
level	rosti	烤	to roast	grupo	alternativoj	prononco
level	bazaro	集市、集市、集市	a bazaar, a market, a fair	grupo	alternativoj	prononco
level	liberio	利比里亚	Liberia	grupo	alternativoj	prononco
level	anteno	天线，天线，触角	an antenna, an aerial, a feeler	grupo	alternativoj	prononco
level	tegi	覆盖，覆盖	to overlay, to coat	grupo	alternativoj	prononco
level	Aŭstralio	澳大利亚	Australia	grupo	alternativoj	prononco
level	frakasi	撞毁、粉碎、粉碎	to crash, to shatter, to smash	grupo	alternativoj	prononco
level	kliento	客户、顾客、病人	a client, a customer, a patient	grupo	alternativoj	prononco
level	ronki	咕噜声，打鼾	to grunt, to snore	grupo	alternativoj	prononco
level	judaismo	犹太教	Judaism	grupo	alternativoj	prononco
level	afikso	词缀	an affix	grupo	alternativoj	prononco
level	fanfaroni	吹嘘，吹嘘	to brag, to boast	grupo	alternativoj	prononco
level	kapsiko	一个红辣椒	a red pepper	grupo	alternativoj	prononco
level	probabla	可能的，可能的	probable, likely	grupo	alternativoj	prononco
level	segi	锯	to saw	grupo	alternativoj	prononco
level	melankolio	忧郁, 忧郁, 忧郁	melancholy, melancholia, gloom	grupo	alternativoj	prononco
level	panamo	巴拿马	Panama	grupo	alternativoj	prononco
level	mekaniko	机械师 (=meĥaniko)	mechanics (=meĥaniko)	grupo	alternativoj	prononco
level	ŝvebi	悬停、漂浮	to hover, to float	grupo	alternativoj	prononco
level	latvo	拉脱维亚人	a Latvian	grupo	alternativoj	prononco
level	kateno	枷锁、束缚、悬链线	a shacle, a restraint, a catenary	grupo	alternativoj	prononco
level	bori	钻孔，钻孔	to bore, to drill	grupo	alternativoj	prononco
level	apartamento	一套公寓，一套公寓	an apartment, a flat	grupo	alternativoj	prononco
level	hajlo	冰雹，冰雹	hail, a hail	grupo	alternativoj	prononco
level	silko	丝绸	silk	grupo	alternativoj	prononco
level	putri	utrefy 使 utrefy 腐烂, 腐烂, 溃烂	to utrefy, to putrify, to decay, to fester	grupo	alternativoj	prononco
level	melki	挤奶	to milk	grupo	alternativoj	prononco
level	signalo	一个信号，一个标志	a signal, a sign	grupo	alternativoj	prononco
level	lifto	电梯，电梯	a lift, an elevator	grupo	alternativoj	prononco
level	intensa	强烈的，密集的	intense, intensive	grupo	alternativoj	prononco
level	ekvilibro	平衡，平衡	an equilibrium, balance	grupo	alternativoj	prononco
level	tradicio	一个传统	a tradition	grupo	alternativoj	prononco
level	enigmo	一个谜，一个难题，一个谜语	an enigma, a puzzle, a riddle	grupo	alternativoj	prononco
level	friti	煎、炒	to fry, to sauté	grupo	alternativoj	prononco
level	kripla	残废的, 残废的, 体弱的, 残缺的	handicapped, crippled, infirm, mutilated	grupo	alternativoj	prononco
level	kanzono	香颂、坎佐斯、民谣	a chanson, a canzone, a ballad song	grupo	alternativoj	prononco
level	veneno	一种毒液，一种毒药	a venom, a poison	grupo	alternativoj	prononco
level	kontrakti	签订合同	to make a contract	grupo	alternativoj	prononco
level	konfitaĵo	保守的果酱	a conserved jam	grupo	alternativoj	prononco
level	orfo	一个孤儿	an orphan	grupo	alternativoj	prononco
level	avenuo	一条大道	an avenue	grupo	alternativoj	prononco
level	betulo	一棵白桦树	a birch tree	grupo	alternativoj	prononco
level	konko	贝壳，海螺	a sea shell, a conch	grupo	alternativoj	prononco
level	grajno	一粒，一粒	a grain, a granule	grupo	alternativoj	prononco
level	principo	一个原则	a principle	grupo	alternativoj	prononco
level	humida	潮湿，潮湿，潮湿	humid, moist, damp	grupo	alternativoj	prononco
level	hufo	一个蹄子	a hoof	grupo	alternativoj	prononco
level	Urugvajo	乌拉圭	Uruguay	grupo	alternativoj	prononco
level	kemio	化学 (=ĥemio)	chemistry (=ĥemio)	grupo	alternativoj	prononco
level	pumpi	泵送	to pump	grupo	alternativoj	prononco
level	krado	横杆、格栅、格栅、格栅、格栅、格子	crossbars, grating, grill, grate, grille, lattice	grupo	alternativoj	prononco
level	budo	摊位、售货亭、摊位	a booth, a kiosk, a stand	grupo	alternativoj	prononco
level	Bolivio	玻利维亚	Bolivia	grupo	alternativoj	prononco
level	ŝtalo	钢	steel	grupo	alternativoj	prononco
level	masaĝo	按摩	massage	grupo	alternativoj	prononco
level	krutaĵo	陡峭的、悬崖、断崖	a steep, a cliff, a bluff	grupo	alternativoj	prononco
level	munti	安装（珠宝）、镶嵌、组装	to mount (jewelry), to set, to assemble	grupo	alternativoj	prononco
level	sprita	聪明的, 活泼的, 机智的, 聪明的, 聪明的	clever, sprightly, witty, bright, sprightful	grupo	alternativoj	prononco
level	kuirpoto	一个煮锅，一个炖锅	a cooking pot, a stew pot	grupo	alternativoj	prononco
level	tribunalo	法庭，法庭	a tribunal, a court	grupo	alternativoj	prononco
level	epilogo	尾声	an epilogue	grupo	alternativoj	prononco
level	motoro	马达，发动机	a motor, an engine	grupo	alternativoj	prononco
level	lavopelvo (lavovazo)	洗脸盆（洗脸盆）	a washpot (a wash basin)	grupo	alternativoj	prononco
level	farbo	染料、油漆	dye, paint	grupo	alternativoj	prononco
level	transitiva	及物的	transitive	grupo	alternativoj	prononco
level	leopardo	一只豹子	a leopard	grupo	alternativoj	prononco
level	vualo	面纱	a veil	grupo	alternativoj	prononco
level	vergo	一根杆、一根魔杖、一根手杖、一个开关	a rod, a wand, a cane, a switch	grupo	alternativoj	prononco
level	luktado	摔跤	a wrestling	grupo	alternativoj	prononco
level	ŝelo	壳、树皮、外壳、果皮	a shell, bark, husk, peel	grupo	alternativoj	prononco
level	maĉgumo	口香糖	a chewing gum	grupo	alternativoj	prononco
level	senso	一种感觉，感觉	a sense, feeling	grupo	alternativoj	prononco
level	sagaca	精明的, 精明的, 精明的	sagacious, astute, shrewd	grupo	alternativoj	prononco
level	magiisto	魔术师	a magician	grupo	alternativoj	prononco
level	modera	适度的、合理的	moderate, reasonable	grupo	alternativoj	prononco
level	vindi	包裹，包裹，包裹	to wrap, to swathe, to swaddle	grupo	alternativoj	prononco
level	prologo	序言	a prologue	grupo	alternativoj	prononco
level	Polinezio	波利尼西亚	Polynesia	grupo	alternativoj	prononco
level	Tunizio	突尼斯	Tunisia	grupo	alternativoj	prononco
level	sobra	清醒的, 节制的, 稳重的	sober, abstemious, staid	grupo	alternativoj	prononco
level	Birmo	缅甸	Myanmar	grupo	alternativoj	prononco
level	asekuri	确保	to insure	grupo	alternativoj	prononco
level	fono	背景	background	grupo	alternativoj	prononco
level	Gvatemalo	危地马拉	Guatemala	grupo	alternativoj	prononco
level	pulvoro	粉末	powder	grupo	alternativoj	prononco
level	velki	枯萎，褪色	to wither, to fade	grupo	alternativoj	prononco
level	baterio	一块电池	a battery	grupo	alternativoj	prononco
level	Nikaragvo	尼加拉瓜	Nicaragua	grupo	alternativoj	prononco
level	faŭko	下巴，胃，（隧道的）口	a jaws, a maw, a mouth (of a tunnel)	grupo	alternativoj	prononco
level	Kostariko	哥斯达黎加	Costa Rica	grupo	alternativoj	prononco
level	medalo	奖牌	a medal	grupo	alternativoj	prononco
level	Paragvajo	巴拉圭	Paraguay	grupo	alternativoj	prononco
level	aligatoro	鳄鱼	an alligator	grupo	alternativoj	prononco
level	tempesto	一场暴风雨，一场暴风雨	a tempest, a storm	grupo	alternativoj	prononco
level	kordo	一根绳子，一根绳子	a cord, a string	grupo	alternativoj	prononco
level	hipopotamo	河马，河马	a hippopotamus, a hippo	grupo	alternativoj	prononco
level	striki	举行罢工	to go on strike	grupo	alternativoj	prononco
level	monako (-aĥo)	君主	a monach	grupo	alternativoj	prononco
level	petrolo	石油、石蜡油	petroleum, paraffin-oil	grupo	alternativoj	prononco
level	konfiti	保存（在糖中），蜜饯	to preserve (in sugar), candied	grupo	alternativoj	prononco
level	alineo	段落缩进	paragraph indentation	grupo	alternativoj	prononco
level	motorbiciklo	一辆摩托车	a motorbicycle	grupo	alternativoj	prononco
level	organismo	一个有机体	an organism	grupo	alternativoj	prononco
level	procedi	继续	to proceed	grupo	alternativoj	prononco
level	ĉerizo	一颗樱桃	a cherry	grupo	alternativoj	prononco
level	ritmo	韵律	rhythm	grupo	alternativoj	prononco
level	broŝuro	一本小册子，一份传单，一本小册子	a brochure, a leaflet, a pamphlet	grupo	alternativoj	prononco
level	orfejo	孤儿院	an orphanage	grupo	alternativoj	prononco
level	ornamaĵo	一个装饰品	an ornament	grupo	alternativoj	prononco
level	provizora	临时的，临时的	provisional, temporary	grupo	alternativoj	prononco
level	kalkano	一个鞋跟	a heel	grupo	alternativoj	prononco
level	apoteko	药房，药店	a pharmacy, a drugstore	grupo	alternativoj	prononco
level	jaguaro	美洲虎	a jaguar	grupo	alternativoj	prononco
level	persimono	一个柿子	a persimon	grupo	alternativoj	prononco
level	pesilo	天平、天平	a balance, a scale	grupo	alternativoj	prononco
level	improvizi	即兴发挥	to improvise	grupo	alternativoj	prononco
level	fosto	一根柱子、一根杆子、一个直立的支撑物	a post, a pole, an upright support	grupo	alternativoj	prononco
level	pico	一份披萨	a pizza	grupo	alternativoj	prononco
level	sitelo	一桶，一桶	a bucket, a pail	grupo	alternativoj	prononco
level	parkere	用心、凭记忆、死记硬背	by heart, from memory, by rote	grupo	alternativoj	prononco
level	akurata	准确、准时、准确	accurate, punctual, precise	grupo	alternativoj	prononco
level	rito	仪式	rite	grupo	alternativoj	prononco
level	nodo	一个节点，一个结	a node, a knot	grupo	alternativoj	prononco
level	polpo (okpieda)	一只章鱼	an octopus	grupo	alternativoj	prononco
level	degeli	融化，解冻	to melt, to thaw	grupo	alternativoj	prononco
level	pinĉi	掐	to pinch	grupo	alternativoj	prononco
level	paniko	恐慌	a panic	grupo	alternativoj	prononco
level	piro	梨（水果）	a pear (fruit)	grupo	alternativoj	prononco
level	trempi	浸入、浸泡、沉浸	to dip, to soak, to immerse	grupo	alternativoj	prononco
level	pelto	毛皮大衣、毛皮、毛皮、毛皮片	a fur coat, fur, pelt, fur piece	grupo	alternativoj	prononco
level	preskribo (recepto)	处方，食谱	a prescription, recipe	grupo	alternativoj	prononco
level	princino	公主	a princess	grupo	alternativoj	prononco
level	masto	一根桅杆，一根杆子	a mast, a pole	grupo	alternativoj	prononco
level	kino	电影院	a cinema	grupo	alternativoj	prononco
level	bombono	糖果，糖果，甜点	a bon-bon, a candy, a sweet	grupo	alternativoj	prononco
level	funto	一磅	a pound	grupo	alternativoj	prononco
level	ananaso	一个菠萝	a pine apple	grupo	alternativoj	prononco
level	tajloro	裁缝	a tailor	grupo	alternativoj	prononco
level	veterano	退伍军人	a veteran	grupo	alternativoj	prononco
level	revolucio	一场革命	a revolution	grupo	alternativoj	prononco
level	krusto	外壳、外壳、硬外壳	crust, casing, hard outer covering	grupo	alternativoj	prononco
level	kompaso	指南针	a compass	grupo	alternativoj	prononco
level	rizkampo	一片稻田，一片稻田	a rice field, a paddy field	grupo	alternativoj	prononco
level	katedralo	一座大教堂	a cathedral	grupo	alternativoj	prononco
level	roboto	机器人	a robot	grupo	alternativoj	prononco
level	parfumo	香水	a perfume	grupo	alternativoj	prononco
level	margarino	人造黄油	margarine	grupo	alternativoj	prononco
level	ripo	一根肋骨（骨头）	a rib (bone)	grupo	alternativoj	prononco
level	rulŝtuparo	自动扶梯	an escalator	grupo	alternativoj	prononco
level	kostumo	服装, 服装, 着装风格	costume, outfit, style of dress	grupo	alternativoj	prononco
level	pulmo	一个肺	a lung	grupo	alternativoj	prononco
level	infinitivo	不定式	infinitive	grupo	alternativoj	prononco
level	segilo	一把锯子，锯子	a saw, saws	grupo	alternativoj	prononco
level	prozo	散文	a prose	grupo	alternativoj	prononco
level	mekanismo	装置、机制	device, a mechanism	grupo	alternativoj	prononco
level	skanilo	扫描仪	a scanner	grupo	alternativoj	prononco
level	benzino	汽油，汽油	gasoline, petrol	grupo	alternativoj	prononco
level	plumbo	铅（金属）	lead (metal)	grupo	alternativoj	prononco
level	leki	舔	to lick	grupo	alternativoj	prononco
level	akuzi	指责	to accuse	grupo	alternativoj	prononco
level	redakti	编辑	to edit	grupo	alternativoj	prononco
level	ŝraŭbo	一颗螺丝	a screw	grupo	alternativoj	prononco
level	komo	一个逗号	a comma	grupo	alternativoj	prononco
level	surdulo	一个聋子	a deaf	grupo	alternativoj	prononco
level	konduktoro	导体	a conductor	grupo	alternativoj	prononco
level	kreto	一支粉笔	a chalk	grupo	alternativoj	prononco
level	eklezio	教会（组织）	a church (organization)	grupo	alternativoj	prononco
level	protagonisto	一个主角	a protagonist	grupo	alternativoj	prononco
level	Eŭropo	欧洲	europe	grupo	alternativoj	prononco
level	tajfuno	台风	a typhoon	grupo	alternativoj	prononco
level	sentimentala	多愁善感的	sentimental	grupo	alternativoj	prononco
level	korko	软木塞，塞子	a cork, a stopper	grupo	alternativoj	prononco
level	stampo	印章、印章、标记	a stamp, a seal, a mark	grupo	alternativoj	prononco
level	olivo	一颗橄榄	an olive	grupo	alternativoj	prononco
level	kazino	赌场	a casino	grupo	alternativoj	prononco
level	terno	一个喷嚏	a sneeze	grupo	alternativoj	prononco
level	barikado	路障	a barricade	grupo	alternativoj	prononco
level	tertremo (sismo)	地震	an earthquake	grupo	alternativoj	prononco
level	telegramo	一封电报	a telegram	grupo	alternativoj	prononco
level	prononci	发音	to pronounce	grupo	alternativoj	prononco
level	tornado	龙卷风	a tornado	grupo	alternativoj	prononco
level	objektiva	客观的	objective	grupo	alternativoj	prononco
level	drapo	一块呢绒，一块布料	a woolen cloth, a cloth	grupo	alternativoj	prononco
level	ungotondilo	一把指甲剪	a nail-scissors	grupo	alternativoj	prononco
level	vakupurigilo	真空吸尘器 (=polvosuĉilo)	a vacuum cleaner (=polvosuĉilo)	grupo	alternativoj	prononco
level	perei	灭亡	to perish	grupo	alternativoj	prononco
level	afranki	预付（邮资），贴邮票	to prepay (postage), to put on stamps	grupo	alternativoj	prononco
level	luli	平静、摇篮、摇晃	to lull, to cradle, to rock	grupo	alternativoj	prononco
level	vakcino	疫苗	a vaccine	grupo	alternativoj	prononco
level	gorilo	一只大猩猩	a gorilla	grupo	alternativoj	prononco
level	vojaĝagentejo	一家旅行社	a travel agency	grupo	alternativoj	prononco
level	patrono	赞助人	a patron	grupo	alternativoj	prononco
level	abstini	弃权	to abstain	grupo	alternativoj	prononco
level	bulvardo	一条林荫大道	a boulevard	grupo	alternativoj	prononco
level	portalo	一个门户，一个网关	a portal, a gateway	grupo	alternativoj	prononco
level	ŝarĝoaŭto	卡车	a truck	grupo	alternativoj	prononco
level	vito	一棵葡萄树，一棵葡萄树	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	望远镜	a telescope	grupo	alternativoj	prononco
