B.th content.tsv
Level	Esperanto	th	en-us	Grupo	Alternativoj	Pronoco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	เทศกาลภาษา การสร้างเว็บเพจ	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	เช่น คาราวานจักรยาน เทศกาล ฯลฯ	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	สัมมนาเรื่องสิทธิและความสัมพันธ์	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	คาราวาน เทศกาล การก่อสร้าง ฯลฯ	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	หน่วยงานราชการ เช่น UNESCO	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	เป็นตัวแทนในหน่วยงานราชการ	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	เรายังเป็นตัวแทนด้วย	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	จะแสดงอยู่ในร่างกายต่างๆ	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	องค์กรต่างๆ เช่น European Youth Forum, UNESCO	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	ส่วนเยาวชนของสหประชาชาติ	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	หน่วยงานต่างๆ เช่น UNESCO และแผนกเยาวชนของ UN	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	UNESCO และแผนกเยาวชนแห่งสหประชาชาติ	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	ฟอรัมเยาวชนยุโรปและส่วนเยาวชนของสหประชาชาติ	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	ฟังดูน่าสนใจ	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	ใบไม้, ท่อง, สายลม, พัด, ภาษาเอสเปรันโต, เพลิดเพลินกับภาษาเอสเปรันโต	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	สำหรับฉัน แค่พูดภาษาเอสเปรันโตก็พอแล้ว	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	เพื่อเพลิดเพลินกับภาษาเอสเปรันโตเป็นเวลาหนึ่งหรือสองสัปดาห์	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	หนึ่งหรือสองสัปดาห์ต่อปี	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	อย่างไรก็ตาม มันก็เพียงพอแล้วสำหรับฉัน	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	ใช่แล้ว เราควรจะหา~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	เพื่อค้นหาความสมดุล	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	ทุกคนควรพบความสมดุลของตัวเอง	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	ฉันรู้สึกว่ามันมากเกินไป	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	ตอนนี้ฉันรู้สึก	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	ฉันรู้สึกแบบนั้น~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	รู้สึกเหมือนมีมากเกินไป ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	ภาษาเอสเปรันโตมากเกินไปในชีวิตของฉัน	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	มีภาษาเอสเปรันโตมากเกินไปในชีวิตของฉัน	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	คุณเป็นสมาชิกหรือเปล่า?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	คุณเป็นสมาชิกขององค์กรหรือไม่?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	สมาชิกขององค์กรอื่น	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	ไม่ใช่องค์กรจริงๆ แต่ ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	แต่ฉันเล่นกีตาร์	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	เล่นกีตาร์ในวงดนตรี	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	ดี! ฉันชอบจริงๆ	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	ฉันชอบร้องเพลง	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	ชอบร้องเพลงมาก	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	คุณเล่นดนตรีประเภทไหน?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	มันเป็นป๊อปง่ายๆ	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	เราเพิ่งเริ่มวงดนตรี	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	แต่ในที่สุดเราก็จะเล่น	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	เราเล่นในช่วง IJK	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	จะเล่นในช่วง IJK ครั้งต่อไป	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	ฉันตั้งตารออยู่แล้ว!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	แค่บอกว่าคุณต้องการ ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	ต้องการนักร้องสำรอง	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	หากคุณต้องการนักร้องสำรอง	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	ทำไมจะไม่ล่ะ? บางทีคุณอาจต้องการ ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	คุณอยากจะร้องเพลงอะไรบางอย่างตอนนี้	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	ฉันสามารถเล่นกีตาร์ได้	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	คุณอยากร้องเพลงแล้วฉันก็เล่นได้	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	ร้องเพลงอะไรบางอย่างตอนนี้และเล่นกีตาร์	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	ใช่ ฉันต้องการสิ่งนั้น	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	เพื่อนำกีตาร์ของฉันมา	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	จะเอากีต้าร์ของฉันไปทันที	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	ดีมาก ฉันจะเอากีตาร์มาด้วย	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	ฉันจะเอากีตาร์ของฉันไปทันที	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	รอการกลับมาของคุณ	waits for your return	grupo	alternativoj	prononco
level	via espereble rapida reveno	หวังว่าคุณจะกลับมาอย่างรวดเร็ว	your hopefully speedy return	grupo	alternativoj	prononco
level	mi atendas rapidan revenon	ฉันคาดหวังผลตอบแทนที่รวดเร็ว	I expect a quick return	grupo	alternativoj	prononco
