C.zh-tw content.tsv
Level	Esperanto	zh-tw	en-us	Grupo	Alternativoj	Pronoco
level	ŝarĝoaŭto	卡車	a truck	grupo	alternativoj	prononco
level	vito	一棵葡萄樹，一棵葡萄樹	a grapevine, a vine	grupo	alternativoj	prononco
level	teleskopo	望遠鏡	a telescope	grupo	alternativoj	prononco
level	apliki	申請	to apply	grupo	alternativoj	prononco
level	cemento	水泥	cement	grupo	alternativoj	prononco
level	pedagogio	教育學	pedagogy	grupo	alternativoj	prononco
level	albumo	一張專輯	an album	grupo	alternativoj	prononco
level	aserti	斷言，斷言，斷言	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	一致	to accord	grupo	alternativoj	prononco
level	fulgo	一個煙灰，一個污垢	a soot, a grime	grupo	alternativoj	prononco
level	adapti	適應，適應，適應，適合	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	提供，供應，交付	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	一個論點	an argument	grupo	alternativoj	prononco
level	frizi	捲曲，捲曲	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	赤字	a deficit	grupo	alternativoj	prononco
level	blato	一隻蟑螂，一塊晶片	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	食譜，處方	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	罩衫、洋裝、工裝褲、garbadine	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	旋風	a cyclone	grupo	alternativoj	prononco
level	reformi	改革	to reform	grupo	alternativoj	prononco
level	pulvo	火藥，火藥	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	噴出、湧出、噴出	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	杜鵑	a cuckoo	grupo	alternativoj	prononco
level	ŝanceli	搖晃，搖晃	to shake, to totter	grupo	alternativoj	prononco
level	rekordo	一項紀錄（運動）	a record (sport)	grupo	alternativoj	prononco
level	florpetalo	一片花瓣	a flower petal	grupo	alternativoj	prononco
level	kosmo	宇宙，（外）空間，宇宙	cosmos, (outer) space, universe	grupo	alternativoj	prononco
level	ĉeko	一張支票，一張支票	a checque, a check	grupo	alternativoj	prononco
level	konsumi	消耗，用盡	to consume, to use up	grupo	alternativoj	prononco
level	lameno	層、板、層	a lamina, a plate, a layer	grupo	alternativoj	prononco
level	erotika	色情的	erotic	grupo	alternativoj	prononco
level	peniko	畫筆（藝術）	a brush (art)	grupo	alternativoj	prononco
level	spuro	一條蹤跡，一條蹤跡，一條蹤跡	a track, a trail, a trace	grupo	alternativoj	prononco
level	rigida	僵硬的，僵硬的	rigid, stiff	grupo	alternativoj	prononco
level	pleto	一個托盤	a tray	grupo	alternativoj	prononco
level	ignori	忽略	to ignore	grupo	alternativoj	prononco
level	Volapuko (Volapǖko)	沃拉普克	Volapuk	grupo	alternativoj	prononco
level	frazo	一句話	a sentence	grupo	alternativoj	prononco
level	bruto	野獸，農場動物，野獸	a brute, a farm animal, a beast	grupo	alternativoj	prononco
level	gladi	熨燙（衣服）	to iron (clothes)	grupo	alternativoj	prononco
level	kalsono	內衣，內褲，短褲	an underwear, underpants, shorts	grupo	alternativoj	prononco
level	aktoro	演員	an actor	grupo	alternativoj	prononco
level	valida	有效的	valid	grupo	alternativoj	prononco
level	ruso	一個俄羅斯人	a Russian	grupo	alternativoj	prononco
level	glita	滑行的，滑的	gliding, slippery	grupo	alternativoj	prononco
level	fantazio	一個幻想	a fantasy	grupo	alternativoj	prononco
level	ŝargi	載入、充電	to load, to charge	grupo	alternativoj	prononco
level	saŭco	一個醬汁，一個肉汁	a sauce, a gravy	grupo	alternativoj	prononco
level	verto	王冠，頭頂	a crown, top of the head	grupo	alternativoj	prononco
level	enketi	詢問，調查，調查	to make an inquiry, to survey, to investigate	grupo	alternativoj	prononco
level	ateisto	無神論者	an atheist	grupo	alternativoj	prononco
level	insigno	徽章	a badge	grupo	alternativoj	prononco
level	trudi	強加，強加	to impose, to force	grupo	alternativoj	prononco
level	skemo	一個方案	a scheme	grupo	alternativoj	prononco
level	kalva	禿頭的, 光禿禿的, 大膽的, 沒有聽力的	bald, bare, bold-headed, hearless	grupo	alternativoj	prononco
level	germano	一個德國人	a German	grupo	alternativoj	prononco
level	orto	一個直角	a right angle	grupo	alternativoj	prononco
level	avizo	警告、通知	a warning, a notice	grupo	alternativoj	prononco
level	fronto	正面，正面	front, frontage	grupo	alternativoj	prononco
level	lernolibro	一本教科書	a textbook	grupo	alternativoj	prononco
level	glavo	一把劍	a sword	grupo	alternativoj	prononco
level	konservativa	保守的	conservative	grupo	alternativoj	prononco
level	Usono	美國	USA	grupo	alternativoj	prononco
level	ankro	一個錨	an anchor	grupo	alternativoj	prononco
level	analizo	一個分析	an analysis	grupo	alternativoj	prononco
level	flustri	說悄悄話	to whisper	grupo	alternativoj	prononco
level	asigno	任務	assignment	grupo	alternativoj	prononco
level	konservatorio	音樂學院（音樂學校）	a conservatory (music school)	grupo	alternativoj	prononco
level	aŭtoro	一位作家	an author	grupo	alternativoj	prononco
level	poligloto	通曉多種語言	a polyglot	grupo	alternativoj	prononco
level	absoluta	絕對	absolute	grupo	alternativoj	prononco
level	lukti	摔跤，奮鬥	to wrestle, to struggle	grupo	alternativoj	prononco
level	inciti	煽動，煽動，慫恿，煽動	to incite, to stir, to abet, to provoke	grupo	alternativoj	prononco
level	prezervi	儲存	to preserve	grupo	alternativoj	prononco
level	mencii	提及	to mention	grupo	alternativoj	prononco
level	anglo	一個英國人	an Englishman	grupo	alternativoj	prononco
level	Bulonjo	布洛涅(市)	Boulogne (city)	grupo	alternativoj	prononco
level	interesa	有趣的	interesting	grupo	alternativoj	prononco
level	interese	有趣的是	interestingly	grupo	alternativoj	prononco
level	meĥanismo	一種機制	a mechanism	grupo	alternativoj	prononco
level	hazardo	一次意外，一次機會	an accident, a chance	grupo	alternativoj	prononco
level	neologismo	新詞	neologism	grupo	alternativoj	prononco
level	Grekio (Greklando)	希臘	Greece	grupo	alternativoj	prononco
level	Araba	阿拉伯	Arabic	grupo	alternativoj	prononco
level	palpi	去感受、摸索	to feel, to grope	grupo	alternativoj	prononco
level	sinjorino	一位女士，一位女士	a lady, a madam	grupo	alternativoj	prononco
level	neŭtra	中立(=neŭtrala)	neutral (=neŭtrala)	grupo	alternativoj	prononco
level	Afriko	非洲	Africa	grupo	alternativoj	prononco
level	korvo	一隻烏鴉，一隻烏鴉	a crow, a raven	grupo	alternativoj	prononco
level	Ameriko	美洲，美洲	America, the Americas	grupo	alternativoj	prononco
level	ezoko	梭子魚（湖中）、傑克	a pike (in a lake), a jack	grupo	alternativoj	prononco
level	sago	一支箭，一支箭	a arrow, a sagitta	grupo	alternativoj	prononco
level	ĉino	一個中國人	a Chinese	grupo	alternativoj	prononco
level	sendube	毫無疑問，無疑地	with no doubt, undoubtedly	grupo	alternativoj	prononco
level	Azio	亞洲	Asia	grupo	alternativoj	prononco
level	senkonfide	沒有信任，沒有信心	without trusting, without confidence	grupo	alternativoj	prononco
level	ekposedi	擁有	to possess	grupo	alternativoj	prononco
level	senfare	不做	without doing	grupo	alternativoj	prononco
level	amara	苦的	bitter	grupo	alternativoj	prononco
level	ministro	部長	a minister	grupo	alternativoj	prononco
level	parlamento	議會，議會	parliament, a parliament	grupo	alternativoj	prononco
level	Berlino	柏林	Berlin	grupo	alternativoj	prononco
level	unuafoje	首次	for the first time	grupo	alternativoj	prononco
level	asimili	同化	to assimilate	grupo	alternativoj	prononco
level	preskribi	規定，規定	to prescribe, to stipulate	grupo	alternativoj	prononco
level	belgo	一個比利時人	a Belgian	grupo	alternativoj	prononco
level	koncepto	一個概念	a concept	grupo	alternativoj	prononco
level	jubileo	禧年	a jubilee	grupo	alternativoj	prononco
level	Brazilo	巴西	Brazil	grupo	alternativoj	prononco
level	sociala	社會的	social	grupo	alternativoj	prononco
level	perlo	一顆珍珠	a pearl	grupo	alternativoj	prononco
level	kvarfoje	四次	four times	grupo	alternativoj	prononco
level	aresti	逮捕	to arrest	grupo	alternativoj	prononco
level	Alpoj	阿爾卑斯山	Alps	grupo	alternativoj	prononco
level	eliri	離開，出去，退出	to leave, to go out, to exit	grupo	alternativoj	prononco
level	enveni	進來，進入	to come in, to enter	grupo	alternativoj	prononco
level	hodiaŭa	今天的、現在的、現在的	of today, present-day, present	grupo	alternativoj	prononco
level	balo	一個舞會，一個舞會	a ball, a dance	grupo	alternativoj	prononco
level	plasto	一個塑膠	a plastic	grupo	alternativoj	prononco
level	fakultato	學院，學院	faculty, a faculty	grupo	alternativoj	prononco
level	forĵeti	丟掉，丟棄	to throw away, to discard	grupo	alternativoj	prononco
level	japano	一個日本人	a Japanese person	grupo	alternativoj	prononco
level	forlasi	離開、放棄、忽視、退出	to leave, to abandon, to neglect, to quit	grupo	alternativoj	prononco
level	civito	公民、政體、城邦	citizenry, polity, city state	grupo	alternativoj	prononco
level	foresto	缺席	absence	grupo	alternativoj	prononco
level	sekura	安全的，安全的	secure, safe	grupo	alternativoj	prononco
level	Anglio	英格蘭	England	grupo	alternativoj	prononco
level	Britio	英國	United Kingdom	grupo	alternativoj	prononco
level	brita	英國人	British	grupo	alternativoj	prononco
level	Aŭstrio	奧地利	Austria	grupo	alternativoj	prononco
level	mallonga	簡短的，簡短的	short, brief	grupo	alternativoj	prononco
level	delegacio	代表團，代表團	delegation, a delegation	grupo	alternativoj	prononco
level	biblio	聖經	Bible	grupo	alternativoj	prononco
level	magio	一個魔法	a magic	grupo	alternativoj	prononco
level	provinco	一個省	a province	grupo	alternativoj	prononco
level	sonori	響鈴, 叮噹作響	to ring, to clang	grupo	alternativoj	prononco
level	milito	一場戰爭	a war	grupo	alternativoj	prononco
level	lado	金屬板、錫、鍍錫板	sheet metal, tin, tin plate	grupo	alternativoj	prononco
level	kelnerino	女服務生、酒保	a waitress, a barmid	grupo	alternativoj	prononco
level	aludi	暗示，暗示	to allude, to hint	grupo	alternativoj	prononco
level	okazo	一個場合、一個事件、一個案例、一個事件	an occasion, a happening, a case, an event	grupo	alternativoj	prononco
level	Italio	義大利	Italy	grupo	alternativoj	prononco
level	he!	呃！嘿！	eh! hey!	grupo	alternativoj	prononco
level	disponi	可供某人使用	to have at one's disposal	grupo	alternativoj	prononco
level	indonezio	印尼	Indonesia	grupo	alternativoj	prononco
level	duŝi	淋浴	to shower	grupo	alternativoj	prononco
level	cenzuro	審查制度，審查員	a censorship, censor	grupo	alternativoj	prononco
level	Hindio	印度（=巴拉托）	India (=Barato)	grupo	alternativoj	prononco
level	baloti	投票	to vote	grupo	alternativoj	prononco
level	noktomezo	一個午夜	a midnight	grupo	alternativoj	prononco
level	travojaĝi	遊覽~	to tour through ~	grupo	alternativoj	prononco
level	tranokti	度過一夜，度過一夜	to pass a night through, to spend a night	grupo	alternativoj	prononco
level	matematiko	數學	mathematics	grupo	alternativoj	prononco
level	revolucii	徹底改變	to revolutionize	grupo	alternativoj	prononco
level	tralegi	通讀、瀏覽	to read through, to browse	grupo	alternativoj	prononco
level	kamelio	一朵山茶花	a camellia	grupo	alternativoj	prononco
level	Germanio	德國	Germany	grupo	alternativoj	prononco
level	traleginte	讀完後	after reading through	grupo	alternativoj	prononco
level	ĉinio	中國	China	grupo	alternativoj	prononco
level	viktimo	一個受害者	a victim	grupo	alternativoj	prononco
level	ĉina	中國人	Chinese	grupo	alternativoj	prononco
level	alkutimiĝi	變得習慣，養成習慣	to become accustomed to, to get a habbit	grupo	alternativoj	prononco
level	naskiĝi	出生	to be born	grupo	alternativoj	prononco
level	aŭditorio	禮堂	an auditorium	grupo	alternativoj	prononco
level	gramatiko	文法	grammar	grupo	alternativoj	prononco
level	planedo	一顆行星	a planet	grupo	alternativoj	prononco
level	evento	一個事件	an event	grupo	alternativoj	prononco
level	glori	頌揚、頌揚、頌揚	to glorify, to laud, to praise	grupo	alternativoj	prononco
level	festo	盛宴、聚會、節日	a feast, a party, a festival	grupo	alternativoj	prononco
level	ĉeĥoslovakio	捷克斯洛伐克	Czechoslovakia	grupo	alternativoj	prononco
level	fonografo	圓筒留聲機	a cylinder phonograph	grupo	alternativoj	prononco
level	grumbli	發牢騷，咆哮	to grumble, to growl	grupo	alternativoj	prononco
level	furioza	憤怒的，憤怒的	furious, raging	grupo	alternativoj	prononco
level	naskiĝfesto	一場生日派對	a birthday party	grupo	alternativoj	prononco
level	temi	涉及、主題是、處理、關於	to refer to, the theme is, to deal with, to be about	grupo	alternativoj	prononco
level	roso	一滴露水	a dew	grupo	alternativoj	prononco
level	Francio	法國	France	grupo	alternativoj	prononco
level	guti	滴落，滴落	to drop, to drip	grupo	alternativoj	prononco
level	Kolumbo	哥倫布	Columbus	grupo	alternativoj	prononco
level	kotleto	炸肉排，炸肉排，排骨	cutlet, a cutlet, chop	grupo	alternativoj	prononco
level	avokado	酪梨（水果）	an avocado (fruit)	grupo	alternativoj	prononco
level	individuo	個人	an individual	grupo	alternativoj	prononco
level	pagodo	一座寶塔	a pagoda	grupo	alternativoj	prononco
level	Kolombio	哥倫比亞	Colombia	grupo	alternativoj	prononco
level	cerealo	穀物	cereal	grupo	alternativoj	prononco
level	gesinjoroj	女士們，先生們	ladies and gentlemen	grupo	alternativoj	prononco
level	fenomeno	一種現象	a phenomenon	grupo	alternativoj	prononco
level	palpebro	一個眼瞼	an eyelid	grupo	alternativoj	prononco
level	ŝako	棋	chess	grupo	alternativoj	prononco
level	televidkanalo	一個電視頻道	a TV channel	grupo	alternativoj	prononco
level	ruino	一片廢墟	a ruin	grupo	alternativoj	prononco
level	paliso	一個帖子，一杯啤酒，一根木樁	a post, a ale, a stake	grupo	alternativoj	prononco
level	elemento	一個元素	an element	grupo	alternativoj	prononco
level	absurda	荒誕	absurd	grupo	alternativoj	prononco
level	kaverno	一個山洞，一個山洞	a cavern, a cave	grupo	alternativoj	prononco
level	Portugalio	葡萄牙	Portugal	grupo	alternativoj	prononco
level	portugalo	葡萄牙人	a Portuguese	grupo	alternativoj	prononco
level	teritorio	一個領土	a territory	grupo	alternativoj	prononco
level	Polio	小兒麻痺	polio	grupo	alternativoj	prononco
level	d-ro	博士。	Dr.	grupo	alternativoj	prononco
level	stipendio	助學金, 助學金, 獎學金	a stipend, a bursary, a scholarship	grupo	alternativoj	prononco
level	impeti	衝動、衝動、猛衝	to be impetuous, to be impelled, to dash	grupo	alternativoj	prononco
level	pola	拋光	Polish	grupo	alternativoj	prononco
level	kompliki	使複雜化	to complicate	grupo	alternativoj	prononco
level	franca	法語	French	grupo	alternativoj	prononco
level	konkurso	一場比賽，一場比賽	a contest, competition	grupo	alternativoj	prononco
level	grinci	吱吱作響, 嘎吱作響, 咬牙切齒, 磨碎	to squeak, to creak, to gnash, to grate	grupo	alternativoj	prononco
level	Finnlando	芬蘭	Finland	grupo	alternativoj	prononco
level	prof-o	教授。	Prof.	grupo	alternativoj	prononco
level	profeto	一位先知	a prophet	grupo	alternativoj	prononco
level	originalo	原創的	an original	grupo	alternativoj	prononco
level	tragika	悲慘	tragic	grupo	alternativoj	prononco
level	Koreio	韓國	Korea	grupo	alternativoj	prononco
level	ne ~ sed ~	不是~但是~	not ~ but ~	grupo	alternativoj	prononco
level	koree	韓語	in Korean	grupo	alternativoj	prononco
level	korea	韓國人	Korean	grupo	alternativoj	prononco
level	nek ~ nek ~	既不～也不～	neither ~ nor ~	grupo	alternativoj	prononco
level	ateismo	無神論	atheism	grupo	alternativoj	prononco
level	ne nur ~ sed ankaŭ ~	不僅～而且～	not only ~ but also ~	grupo	alternativoj	prononco
level	koreo	一個韓國人	a Korean	grupo	alternativoj	prononco
level	Hungario	匈牙利	Hungary	grupo	alternativoj	prononco
level	piloto	一個飛行員	a pilot	grupo	alternativoj	prononco
level	aŭ ~ aŭ ~	要嘛~要嘛~	either ~ or ~	grupo	alternativoj	prononco
