C.ne content.tsv
Level	Esperanto	ne	en-us	Grupo	Alternativoj	Pronoco
level	esenco	सार, एक सार	essence, an essence	grupo	alternativoj	prononco
level	strukturo	संरचना, संरचना	structure, a structure	grupo	alternativoj	prononco
level	spongo	एक स्पन्ज	a sponge	grupo	alternativoj	prononco
level	imperiestro	एक सम्राट	an emperor	grupo	alternativoj	prononco
level	domaĝi	चिन्तित हुनु, पछुताउनु, डराउनु	to be concerned for, to regret, to fear for	grupo	alternativoj	prononco
level	be!	हुन!	be!	grupo	alternativoj	prononco
level	sopiri	आकांक्षा गर्न, चाहनु	to yearn for, to long for	grupo	alternativoj	prononco
level	modesta	नम्र, मध्यम	modest, moderate	grupo	alternativoj	prononco
level	pozicio	एक स्थान, एक स्थान, एक स्थान	a position, a location, a place	grupo	alternativoj	prononco
level	inĝeniero	एक इन्जिनियर	an engineer	grupo	alternativoj	prononco
level	tegolo	एक छत टाइल	a roofing tile	grupo	alternativoj	prononco
level	libio	लिबिया	Libya	grupo	alternativoj	prononco
level	ganto	एक पन्जा	a glove	grupo	alternativoj	prononco
level	gruo	एउटा क्रेन	a crane	grupo	alternativoj	prononco
level	rezisti	प्रतिरोध गर्न	to resist	grupo	alternativoj	prononco
level	alfabeto	वर्णमाला	alphabet	grupo	alternativoj	prononco
level	rampi	घस्रनु, घस्रनु	to crawl, to creep	grupo	alternativoj	prononco
level	transporti	ढुवानी गर्न	to transport	grupo	alternativoj	prononco
level	pupilo	पुतली (आँखाको स्याउ)	pupil (apple of the eye)	grupo	alternativoj	prononco
level	muskolo	एक मांसपेशी	a muscle	grupo	alternativoj	prononco
level	beni	आशीर्वाद दिन	to bless	grupo	alternativoj	prononco
level	profito	एक लाभ, एक लाभ	a profit, a gain	grupo	alternativoj	prononco
level	Maria	मारिया	Maria	grupo	alternativoj	prononco
level	kritiki	आलोचना गर्न, आलोचना गर्न	to criticize, to critique	grupo	alternativoj	prononco
level	konscienco	विवेक, नैतिक भावना, भित्री आवाज	conscience, moral sense, inner voice	grupo	alternativoj	prononco
level	ĉefo	एक नेता, एक मालिक	a leader, a boss	grupo	alternativoj	prononco
level	Pakistano	पाकिस्तान	Pakistan	grupo	alternativoj	prononco
level	treni	तान्नु, तान्नु	to drag, to tow	grupo	alternativoj	prononco
level	Venezuelo	भेनेजुएला	Venezuela	grupo	alternativoj	prononco
level	ortografio	अर्थोग्राफी	orthography	grupo	alternativoj	prononco
level	febro	ज्वरो	a fever	grupo	alternativoj	prononco
level	ĉefurbo	एक राजधानी शहर	a capital city	grupo	alternativoj	prononco
level	ravi	रमाइलो गर्न	to delight	grupo	alternativoj	prononco
level	ĉagreni	रिसाउनु, रिसाउनु, चिन्ता गर्नु	to vex, to annoy, to worry	grupo	alternativoj	prononco
level	ĉefi	नेतृत्व गर्न	to lead	grupo	alternativoj	prononco
level	ribeli	विद्रोह गर्न, विद्रोह गर्न	to rebel, to revolt	grupo	alternativoj	prononco
level	kancero	क्यान्सर	cancer	grupo	alternativoj	prononco
level	atesti	प्रमाणित गर्न, प्रमाणित गर्न, प्रमाणित गर्न	to attest, to testify, to affirm	grupo	alternativoj	prononco
level	inklina	झुकाव, प्रवण	inclined, prone	grupo	alternativoj	prononco
level	cirkonstanco	एक परिस्थिति	a circumstance	grupo	alternativoj	prononco
level	bulgaro	एक बुल्गेरियन व्यक्ति	a Bulgarian person	grupo	alternativoj	prononco
level	frosta	चिसो, चिसो	frosty, freezing	grupo	alternativoj	prononco
level	kakao	एक कोको बीन, एक कोको	a cocoa bean, a cacao	grupo	alternativoj	prononco
level	tomato	एक टमाटर	a tomato	grupo	alternativoj	prononco
level	firmao	एक फर्म, एक कम्पनी (= फर्मो)	a firm, a company (=firmo)	grupo	alternativoj	prononco
level	pigo	एक magpie	a magpie	grupo	alternativoj	prononco
level	grafo	एक गणना, एक अर्ल	a count, an earl	grupo	alternativoj	prononco
level	Alĝerio	अल्जेरिया	Algeria	grupo	alternativoj	prononco
level	instituto	एउटा संस्थान	an institute	grupo	alternativoj	prononco
level	rifuĝi	शरण लिन	to take refuge	grupo	alternativoj	prononco
level	arda	उत्कट	ardent	grupo	alternativoj	prononco
level	armeno	एक आर्मेनियाली	an Armenian	grupo	alternativoj	prononco
level	anĝelo	एक परी	an angel	grupo	alternativoj	prononco
level	konvalo	उपत्यकाको लिली	a lily of the valley	grupo	alternativoj	prononco
level	egoismo	अहंकार, अहंकार, स्वार्थ	egoism, egotism, selfishness	grupo	alternativoj	prononco
level	kinejo	एक सिनेमा, एक चलचित्र थिएटर	a cinema, a movie theater	grupo	alternativoj	prononco
level	rezervita	आरक्षित	reserved	grupo	alternativoj	prononco
level	kolono	स्तम्भ, स्तम्भ, स्तम्भ	column, a column, a pillar	grupo	alternativoj	prononco
level	deklari	घोषणा गर्न	to declare	grupo	alternativoj	prononco
level	kirurgo	एक सर्जन (= ĥirurgo)	a surgeon (=ĥirurgo)	grupo	alternativoj	prononco
level	indiferenta	उदासीन	indifferent	grupo	alternativoj	prononco
level	trotuaro	फुटपाथ, फुटपाथ	a sidewalk, a pavement	grupo	alternativoj	prononco
level	prokrasti	ढिलाइ गर्नु, ढिलाइ गर्नु	to procrastinate, to delay	grupo	alternativoj	prononco
level	cikado	एक सिकाडा	a cicada	grupo	alternativoj	prononco
level	instrumento	एउटा साधन	an instrument	grupo	alternativoj	prononco
level	cedi	सुम्पनु, अर्पण गर्नु, दिनु	to cede, to yield, to give in	grupo	alternativoj	prononco
level	pretendi	दाबी गर्न, अनुमान गर्न	to claim, to presume	grupo	alternativoj	prononco
level	egoisto	एक अहंकारी	an egoist	grupo	alternativoj	prononco
level	insisti	आग्रह गर्न	to insist	grupo	alternativoj	prononco
level	naiva	भोली	naive	grupo	alternativoj	prononco
level	situi	अवस्थित हुनु, अवस्थित हुनु	to be located, to be situated	grupo	alternativoj	prononco
level	penetri	प्रवेश गर्न	to penetrate	grupo	alternativoj	prononco
level	kapitalo	पूंजी, एक पूंजी	capital, a capital	grupo	alternativoj	prononco
level	demono	एक राक्षस	a demon	grupo	alternativoj	prononco
level	licenco	एक लाइसेन्स	a license	grupo	alternativoj	prononco
level	diferenci	फरक गर्न	to differentiate	grupo	alternativoj	prononco
level	skorpio	एक बिच्छी	a scorpion	grupo	alternativoj	prononco
level	sufoki	निसास्सनु, निसास्नु	to suffocate, to choke	grupo	alternativoj	prononco
level	tordi	घुमाउनु, झुकाउनु	to twist, to contort	grupo	alternativoj	prononco
level	kontanta	पैसा मा	in cash	grupo	alternativoj	prononco
level	ĵuri	कसम	to swear	grupo	alternativoj	prononco
level	apetita	भोक लगाउने	appetitizing	grupo	alternativoj	prononco
level	adjektivo	एक विशेषण	an adjective	grupo	alternativoj	prononco
level	pluralo	एक बहुवचन	a plural	grupo	alternativoj	prononco
level	aktuala	वर्तमान महत्वको, सामयिक, जरुरी, सान्दर्भिक	of current importance, topical, urgent, relevant	grupo	alternativoj	prononco
level	gesti	इशारा गर्न, इशारा गर्न	to gesture, to gesticulate	grupo	alternativoj	prononco
level	felo	फर, लुकाउने (जनावरको, कपाल सहित), छाला	fur, hide (of animal, with hair), skin	grupo	alternativoj	prononco
level	mediti	ध्यान गर्न	to meditate	grupo	alternativoj	prononco
level	kolego	एक सहकर्मी	a colleague	grupo	alternativoj	prononco
level	amplekso	विस्तार, दायरा, परिमाण	extent, scope, magnitude	grupo	alternativoj	prononco
level	kosmetiko	सौन्दर्य प्रसाधन	cosmetics	grupo	alternativoj	prononco
level	Karlo	चार्ल्स, कार्लोस	Charles, Carlos	grupo	alternativoj	prononco
level	gluti	निल्नु	to swallow	grupo	alternativoj	prononco
level	talento	एक प्रतिभा	a talent	grupo	alternativoj	prononco
level	ĝemelo	एक जुम्ल्याहा	a twin	grupo	alternativoj	prononco
level	deca	सभ्य, उचित, उपयुक्त	decent, proper, suitable	grupo	alternativoj	prononco
level	krono	एउटा मुकुट	a crown	grupo	alternativoj	prononco
level	ŝimi	मोल्ड गर्न, मोल्ड प्राप्त गर्न	to mould, to get moldy	grupo	alternativoj	prononco
level	ŝoforo	एक चालक, एक चालक	a driver, a chauffeur	grupo	alternativoj	prononco
level	mistero	एक रहस्य	a mystery	grupo	alternativoj	prononco
level	absolute	बिल्कुल	absolutely	grupo	alternativoj	prononco
level	laktuko	एक सलाद	a lettuce	grupo	alternativoj	prononco
level	destini	भाग्य, आदेश, आवंटन गर्न	to destine, to ordain, to allocate	grupo	alternativoj	prononco
level	instigi	उत्प्रेरित गर्न, प्रोत्साहित गर्न	to instigate, to encourage	grupo	alternativoj	prononco
level	heroo	एक नायक	a hero	grupo	alternativoj	prononco
level	ĉaro	एक रथ, एक गाडा	a chariot, a cart	grupo	alternativoj	prononco
level	vegetalo	तरकारी, बिरुवा	a vegetable, a plant	grupo	alternativoj	prononco
level	adopti	अपनाउनु	to adopt	grupo	alternativoj	prononco
level	centimetro	एक सेन्टिमिटर	a centimeter	grupo	alternativoj	prononco
level	enuiga	बोरिंग, अडिग	boring, stodgy	grupo	alternativoj	prononco
level	flirti	इश्कबाज गर्न, फडफड गर्न	to flirt, to flutter	grupo	alternativoj	prononco
level	mandato	एक जनादेश, एक मनी अर्डर	a mandate, a money order	grupo	alternativoj	prononco
level	envii	ईर्ष्या गर्न	to envy	grupo	alternativoj	prononco
level	ebria	मातेको, मातेको	drunk, inebriated	grupo	alternativoj	prononco
level	sudano	सुडान	Sudan	grupo	alternativoj	prononco
level	fleksi	झुकाउन	to bend	grupo	alternativoj	prononco
level	naŭzi	वाकवाकी लाग्नु	to nauseate	grupo	alternativoj	prononco
level	likva	तरल पदार्थ	liquid	grupo	alternativoj	prononco
level	kupro	तामा	copper	grupo	alternativoj	prononco
