C.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	apliki	దరఖాస్తు	to apply	grupo	alternativoj	prononco
level	cemento	సిమెంట్	cement	grupo	alternativoj	prononco
level	pedagogio	బోధనా శాస్త్రం	pedagogy	grupo	alternativoj	prononco
level	albumo	ఒక ఆల్బమ్	an album	grupo	alternativoj	prononco
level	aserti	నొక్కిచెప్పడానికి, చెప్పడానికి, ధృవీకరించడానికి	to assert, to state, to affirm	grupo	alternativoj	prononco
level	akordi	అనుగుణంగా	to accord	grupo	alternativoj	prononco
level	fulgo	ఒక మసి, ఒక ధూళి	a soot, a grime	grupo	alternativoj	prononco
level	adapti	స్వీకరించడానికి, సర్దుబాటు చేయడానికి, సర్దుబాటు చేయడానికి, సరిపోయేలా	to adapt, to adjust, to accommodate, to fit	grupo	alternativoj	prononco
level	liveri	సమకూర్చడానికి, సరఫరా చేయడానికి, బట్వాడా చేయడానికి	to furnish, to supply, to deliver	grupo	alternativoj	prononco
level	argumento	ఒక వాదన	an argument	grupo	alternativoj	prononco
level	frizi	వంకరగా, ఫ్రిజ్ చేయడానికి	to curl, to frizz	grupo	alternativoj	prononco
level	deficito	ఒక లోటు	a deficit	grupo	alternativoj	prononco
level	blato	ఒక బొద్దింక, ఒక చిప్	a cockroach, a chip	grupo	alternativoj	prononco
level	recepto	ఒక వంటకం, ఒక ప్రిస్క్రిప్షన్	a recipe, a prescription	grupo	alternativoj	prononco
level	kitelo	ఒక స్మోక్, ఒక ఫ్రాక్, ఒక ఓవర్ఆల్స్, ఒక గార్బాడిన్	a smock, a frock, an overalls, a garbadine	grupo	alternativoj	prononco
level	ciklono	ఒక తుఫాను	a cyclone	grupo	alternativoj	prononco
level	reformi	సంస్కరించడానికి	to reform	grupo	alternativoj	prononco
level	pulvo	పొడి, తుపాకీ	powder, gunpowder	grupo	alternativoj	prononco
level	ŝpruci	స్పర్ట్, స్పర్ట్, స్పర్ట్	to spurt, to gush, to spurt out	grupo	alternativoj	prononco
level	kukolo	ఒక కోకిల	a cuckoo	grupo	alternativoj	prononco
level	ŝanceli	totter, totter	to shake, to totter	grupo	alternativoj	prononco
level	rekordo	ఒక రికార్డు (క్రీడ)	a record (sport)	grupo	alternativoj	prononco
level	florpetalo	ఒక పూల రేక	a flower petal	grupo	alternativoj	prononco
level	kosmo	కాస్మోస్, (బాహ్య) అంతరిక్షం, విశ్వం	cosmos, (outer) space, universe	grupo	alternativoj	prononco
level	ĉeko	ఒక చెక్కు, ఒక చెక్కు	a checque, a check	grupo	alternativoj	prononco
level	konsumi	సేవించుటకు, వినియోగించుటకు	to consume, to use up	grupo	alternativoj	prononco
level	lameno	ఒక లామినా, ఒక ప్లేట్, ఒక పొర	a lamina, a plate, a layer	grupo	alternativoj	prononco
level	erotika	శృంగారభరితమైన	erotic	grupo	alternativoj	prononco
level	peniko	ఒక బ్రష్ (కళ)	a brush (art)	grupo	alternativoj	prononco
level	spuro	ఒక ట్రాక్, ఒక కాలిబాట, ఒక జాడ	a track, a trail, a trace	grupo	alternativoj	prononco
level	rigida	దృఢమైన, గట్టి	rigid, stiff	grupo	alternativoj	prononco
level	pleto	ఒక ట్రే	a tray	grupo	alternativoj	prononco
level	ignori	పట్టించుకోకుండా	to ignore	grupo	alternativoj	prononco
level	Volapuko (Volapǖko)	వోలాపుక్	Volapuk	grupo	alternativoj	prononco
level	frazo	ఒక వాక్యం	a sentence	grupo	alternativoj	prononco
level	bruto	ఒక బ్రూట్, ఒక వ్యవసాయ జంతువు, ఒక మృగం	a brute, a farm animal, a beast	grupo	alternativoj	prononco
level	gladi	ఇస్త్రీ (బట్టలు)	to iron (clothes)	grupo	alternativoj	prononco
level	kalsono	ఒక లోదుస్తులు, లోదుస్తులు, లఘు చిత్రాలు	an underwear, underpants, shorts	grupo	alternativoj	prononco
level	aktoro	నటుడు	an actor	grupo	alternativoj	prononco
level	valida	చెల్లుతుంది	valid	grupo	alternativoj	prononco
level	ruso	ఒక రష్యన్	a Russian	grupo	alternativoj	prononco
level	glita	గ్లైడింగ్, జారే	gliding, slippery	grupo	alternativoj	prononco
level	fantazio	ఒక ఫాంటసీ	a fantasy	grupo	alternativoj	prononco
level	ŝargi	లోడ్ చేయడానికి, వసూలు చేయడానికి	to load, to charge	grupo	alternativoj	prononco
level	saŭco	ఒక సాస్, ఒక గ్రేవీ	a sauce, a gravy	grupo	alternativoj	prononco
level	verto	ఒక కిరీటం, తల పైభాగం	a crown, top of the head	grupo	alternativoj	prononco
level	enketi	విచారణ చేయడానికి, సర్వే చేయడానికి, దర్యాప్తు చేయడానికి	to make an inquiry, to survey, to investigate	grupo	alternativoj	prononco
level	ateisto	ఒక నాస్తికుడు	an atheist	grupo	alternativoj	prononco
level	insigno	ఒక బ్యాడ్జ్	a badge	grupo	alternativoj	prononco
level	trudi	విధించడం, బలవంతం చేయడం	to impose, to force	grupo	alternativoj	prononco
level	skemo	ఒక పథకం	a scheme	grupo	alternativoj	prononco
level	kalva	బట్టతల, బేర్, బోల్డ్-హెడ్, వినికిడి లేని	bald, bare, bold-headed, hearless	grupo	alternativoj	prononco
level	germano	ఒక జర్మన్	a German	grupo	alternativoj	prononco
level	orto	ఒక లంబ కోణం	a right angle	grupo	alternativoj	prononco
level	avizo	ఒక హెచ్చరిక, ఒక నోటీసు	a warning, a notice	grupo	alternativoj	prononco
level	fronto	ముందు, ముఖభాగం	front, frontage	grupo	alternativoj	prononco
level	lernolibro	ఒక పాఠ్యపుస్తకం	a textbook	grupo	alternativoj	prononco
level	glavo	ఒక కత్తి	a sword	grupo	alternativoj	prononco
level	konservativa	సంప్రదాయవాది	conservative	grupo	alternativoj	prononco
level	Usono	USA	USA	grupo	alternativoj	prononco
level	ankro	ఒక యాంకర్	an anchor	grupo	alternativoj	prononco
level	analizo	ఒక విశ్లేషణ	an analysis	grupo	alternativoj	prononco
level	flustri	గుసగుసలాడే	to whisper	grupo	alternativoj	prononco
level	asigno	అప్పగింత	assignment	grupo	alternativoj	prononco
level	konservatorio	ఒక సంరక్షణాలయం (సంగీత పాఠశాల)	a conservatory (music school)	grupo	alternativoj	prononco
level	aŭtoro	ఒక రచయిత	an author	grupo	alternativoj	prononco
level	poligloto	ఒక బహుభాషావేత్త	a polyglot	grupo	alternativoj	prononco
level	absoluta	సంపూర్ణ	absolute	grupo	alternativoj	prononco
level	lukti	కుస్తీ, పోరాటం	to wrestle, to struggle	grupo	alternativoj	prononco
level	inciti	ప్రేరేపించడం, కదిలించడం, ప్రేరేపించడం, రెచ్చగొట్టడం	to incite, to stir, to abet, to provoke	grupo	alternativoj	prononco
level	prezervi	సంరక్షించడానికి	to preserve	grupo	alternativoj	prononco
level	mencii	ప్రస్తావించడానికి	to mention	grupo	alternativoj	prononco
level	anglo	ఒక ఆంగ్లేయుడు	an Englishman	grupo	alternativoj	prononco
level	Bulonjo	బౌలోన్ (నగరం)	Boulogne (city)	grupo	alternativoj	prononco
level	interesa	ఆసక్తికరమైన	interesting	grupo	alternativoj	prononco
level	interese	ఆసక్తికరంగా	interestingly	grupo	alternativoj	prononco
level	meĥanismo	ఒక యంత్రాంగం	a mechanism	grupo	alternativoj	prononco
level	hazardo	ఒక ప్రమాదం, ఒక అవకాశం	an accident, a chance	grupo	alternativoj	prononco
level	neologismo	నియోలాజిజం	neologism	grupo	alternativoj	prononco
level	Grekio (Greklando)	గ్రీస్	Greece	grupo	alternativoj	prononco
level	Araba	అరబిక్	Arabic	grupo	alternativoj	prononco
level	palpi	అనుభూతి, తపస్సు	to feel, to grope	grupo	alternativoj	prononco
level	sinjorino	ఒక మహిళ, ఒక మేడమ్	a lady, a madam	grupo	alternativoj	prononco
level	neŭtra	తటస్థ (=neŭtrala)	neutral (=neŭtrala)	grupo	alternativoj	prononco
level	Afriko	ఆఫ్రికా	Africa	grupo	alternativoj	prononco
level	korvo	ఒక కాకి, ఒక కాకి	a crow, a raven	grupo	alternativoj	prononco
level	Ameriko	అమెరికా, అమెరికా	America, the Americas	grupo	alternativoj	prononco
level	ezoko	ఒక పైక్ (ఒక సరస్సులో), ఒక జాక్	a pike (in a lake), a jack	grupo	alternativoj	prononco
level	sago	a arrow, a sagitta	a arrow, a sagitta	grupo	alternativoj	prononco
level	ĉino	ఒక చైనీస్	a Chinese	grupo	alternativoj	prononco
level	sendube	ఎటువంటి సందేహం లేకుండా, నిస్సందేహంగా	with no doubt, undoubtedly	grupo	alternativoj	prononco
level	Azio	ఆసియా	Asia	grupo	alternativoj	prononco
level	senkonfide	నమ్మకం లేకుండా, విశ్వాసం లేకుండా	without trusting, without confidence	grupo	alternativoj	prononco
level	ekposedi	స్వాధీన పరుచుకోవటానికి	to possess	grupo	alternativoj	prononco
level	senfare	చేయకుండా	without doing	grupo	alternativoj	prononco
level	amara	చేదు	bitter	grupo	alternativoj	prononco
level	ministro	ఒక మంత్రి	a minister	grupo	alternativoj	prononco
level	parlamento	పార్లమెంట్, ఒక పార్లమెంట్	parliament, a parliament	grupo	alternativoj	prononco
level	Berlino	బెర్లిన్	Berlin	grupo	alternativoj	prononco
level	unuafoje	మొదటి సారి	for the first time	grupo	alternativoj	prononco
level	asimili	సమీకరించుటకు	to assimilate	grupo	alternativoj	prononco
level	preskribi	నిర్దేశించుట, నిర్దేశించుట	to prescribe, to stipulate	grupo	alternativoj	prononco
level	belgo	ఒక బెల్జియన్	a Belgian	grupo	alternativoj	prononco
level	koncepto	ఒక భావన	a concept	grupo	alternativoj	prononco
level	jubileo	ఒక జయంతి	a jubilee	grupo	alternativoj	prononco
level	Brazilo	బ్రెజిల్	Brazil	grupo	alternativoj	prononco
level	sociala	సామాజిక	social	grupo	alternativoj	prononco
level	perlo	ఒక ముత్యం	a pearl	grupo	alternativoj	prononco
level	kvarfoje	నాలుగు సార్లు	four times	grupo	alternativoj	prononco
level	aresti	అరెస్టు చేయడానికి	to arrest	grupo	alternativoj	prononco
level	Alpoj	ఆల్ప్స్	Alps	grupo	alternativoj	prononco
level	eliri	విడిచిపెట్టడానికి, బయటకు వెళ్లడానికి, నిష్క్రమించడానికి	to leave, to go out, to exit	grupo	alternativoj	prononco
level	enveni	లోపలికి రావడానికి, ప్రవేశించడానికి	to come in, to enter	grupo	alternativoj	prononco
level	hodiaŭa	నేటి, వర్తమాన, వర్తమాన	of today, present-day, present	grupo	alternativoj	prononco
level	balo	ఒక బంతి, ఒక నృత్యం	a ball, a dance	grupo	alternativoj	prononco
level	plasto	ఒక ప్లాస్టిక్	a plastic	grupo	alternativoj	prononco
level	fakultato	అధ్యాపకులు, ఒక అధ్యాపకులు	faculty, a faculty	grupo	alternativoj	prononco
level	forĵeti	త్రోసివేయుట, విసర్జించుట	to throw away, to discard	grupo	alternativoj	prononco
level	japano	ఒక జపనీస్ వ్యక్తి	a Japanese person	grupo	alternativoj	prononco
level	forlasi	వదిలివేయడం, వదిలివేయడం, నిర్లక్ష్యం చేయడం, విడిచిపెట్టడం	to leave, to abandon, to neglect, to quit	grupo	alternativoj	prononco
level	civito	పౌరసత్వం, రాజకీయం, నగర రాష్ట్రం	citizenry, polity, city state	grupo	alternativoj	prononco
level	foresto	లేకపోవడం	absence	grupo	alternativoj	prononco
level	sekura	సురక్షితమైన, సురక్షితమైన	secure, safe	grupo	alternativoj	prononco
level	Anglio	ఇంగ్లండ్	England	grupo	alternativoj	prononco
level	Britio	యునైటెడ్ కింగ్‌డమ్	United Kingdom	grupo	alternativoj	prononco
level	brita	బ్రిటిష్	British	grupo	alternativoj	prononco
level	Aŭstrio	ఆస్ట్రియా	Austria	grupo	alternativoj	prononco
