B.pa content.tsv
Level	Esperanto	pa	en-us	Grupo	Alternativoj	Pronoco
level	fine de la koridoro ekster la trinkejo	ਪੱਟੀ ਦੇ ਬਾਹਰ ਕੋਰੀਡੋਰ ਦੇ ਅੰਤ 'ਤੇ	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	ਤੁਸੀਂ ਆਪਣੀ ਬੀਅਰ ਲੈ ਕੇ ਨਹੀਂ ਜਾ ਸਕਦੇ	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	ਆਪਣੀ ਬੀਅਰ ਉੱਥੇ ਲੈ ਜਾਓ	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	ਪਰ ਤੁਸੀਂ ਉੱਥੇ ਆਪਣੀ ਬੀਅਰ ਨਹੀਂ ਲੈ ਸਕਦੇ	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	ਇਹ ਅਸਲ ਵਿੱਚ ਉੱਲੂਆਂ ਲਈ ਇੱਕ ਜਗ੍ਹਾ ਹੈ!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	ਪਹਿਲਾਂ ਡਾਂਸ ਫਲੋਰ 'ਤੇ	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	ਸ਼ਾਇਦ ਮੈਨੂੰ ਪਹਿਲਾਂ ਜਾਣਾ ਚਾਹੀਦਾ ਹੈ	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	ਮੈਨੂੰ ਪਹਿਲਾਂ ਡਾਂਸ ਫਲੋਰ 'ਤੇ ਜਾਣ ਦਿਓ	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	ਅਗਲਾ ਵਿਅਕਤੀ!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	ਤੁਸੀਂ ਕੀ ਚਾਹੁੰਦੇ ਹੋ ਪਿਆਰੇ	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	ਕੀ ਇੱਥੇ ਕੋਈ ਖਾਲੀ ਥਾਂ ਹੈ?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	ਹਾਂ, ਯਕੀਨੀ ਤੌਰ 'ਤੇ	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	ਇੱਥੇ ਬਹੁਤ ਵਧੀਆ	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	ਇੱਥੇ ਚਾਹ ਦੇ ਲੰਗਰ ਵਿੱਚ (ਉੱਲੂ)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	ਮੈਨੂੰ ਕੁਝ ਸ਼ਾਂਤੀ ਚਾਹੀਦੀ ਹੈ	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	ਇੱਕ ਬਹੁਤ ਹੀ ਤਣਾਅਪੂਰਨ ਦਿਨ ਦੇ ਬਾਅਦ	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	ਤਣਾਅਪੂਰਨ ਦਿਨ ਤੋਂ ਬਾਅਦ ਸ਼ਾਂਤੀ	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	ਚਾਹ ਦੇ ਕਮਰੇ (ਉੱਲੂ) ਵਿੱਚ ਮਾਹੌਲ	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ ਇੱਕ ਬਹੁਤ ਵਧੀਆ ਉਲਟ ਹੈ	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	ਹੋਰ ਘਟਨਾਵਾਂ ਦੇ ਉਲਟ	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	IJK ਦੌਰਾਨ ਹੋਰ ਇਵੈਂਟਸ	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	ਮਾਹੌਲ ਹੋਰ ਘਟਨਾਵਾਂ ਦੇ ਉਲਟ ਹੈ	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	ਇਹ ਇੱਕ ਬਹੁਤ ਵਧੀਆ ਉਲਟ ਹੈ, ਹੈ ਨਾ?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	ਹਾਂ, ਨਰਮ ਸੰਗੀਤ	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	ਨਰਮ ਸੰਗੀਤ, ਸ਼ਾਂਤ ਗੱਲਬਾਤ	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	ਸ਼ਾਂਤ ਚੈਟ ਅਤੇ ਕੁਝ ਦਿਲਚਸਪ ਚਾਹ	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	ਤਾਕਤ ਮੁੜ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ ਸੰਪੂਰਣ	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	ਤੁਸੀਂ ਬਹੁਤ ਥੱਕੇ ਹੋਏ ਲੱਗ ਰਹੇ ਹੋ	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	ਤੁਸੀਂ ਸਾਰਾ ਦਿਨ ਕੀ ਕੀਤਾ?	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	ਪਹਿਲਾਂ ਮੈਂ ਇੱਕ ਪੋਸਟ ਕੀਤੀ	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	ਕੱਲ੍ਹ ਦੇ ਸੈਰ ਲਈ ਪੋਸਟ	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	ਮੈਂ ਸੈਰ-ਸਪਾਟੇ ਲਈ ਇੱਕ ਪੋਸਟ ਕੀਤੀ	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	ਤਰੀਕੇ ਨਾਲ, ਕੀ ਤੁਸੀਂ ਜਾ ਰਹੇ ਹੋ?	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	ਸੈਰ-ਸਪਾਟੇ 'ਤੇ ਜਾਣਗੇ	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	ਕੀ ਤੁਸੀਂ ਕਿਸੇ ਸੈਰ-ਸਪਾਟੇ 'ਤੇ ਜਾ ਰਹੇ ਹੋ?	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	ਹਾਂ, ਮਹਾਨ ਝਰਨੇ ਵੱਲ	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	ਅਤੇ ਫਿਰ ਇੱਕ ਪ੍ਰਦਰਸ਼ਨੀ ਲਈ	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	ਆਧੁਨਿਕ ਕਲਾ 'ਤੇ ਇੱਕ ਪ੍ਰਦਰਸ਼ਨੀ	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	ਇੱਕ ਝਰਨੇ ਅਤੇ ਫਿਰ ਇੱਕ ਪ੍ਰਦਰਸ਼ਨੀ ਲਈ	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	ਇੱਕ ਚੰਗੀ ਚੋਣ	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	ਮੈਂ ਵੀ ਉੱਥੇ ਜਾਵਾਂਗਾ	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	ਵੈਸੇ ਵੀ, ਮੈਂ ਇੱਕ ਚਰਚਾ ਸਮੂਹ ਦੀ ਅਗਵਾਈ ਕੀਤੀ	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	ਪੋਸਟਰ ਲਟਕਾਉਣ ਲਈ	to hang posters	grupo	alternativoj	prononco
level	post la pendigado de la ekskursafiŝoj	ਸੈਰ-ਸਪਾਟੇ ਦੇ ਪੋਸਟਰਾਂ ਨੂੰ ਲਟਕਾਉਣ ਤੋਂ ਬਾਅਦ	after the hanging of the excursion posters	grupo	alternativoj	prononco
level	diskutrondo kun la titolo "feminismo"	&quot;ਨਾਰੀਵਾਦ&quot; ਸਿਰਲੇਖ ਨਾਲ ਚਰਚਾ ਸਮੂਹ	discussion group with the title "feminism"	grupo	alternativoj	prononco
level	gvidis diskuton kun la titolo "feminismo"	&quot;ਨਾਰੀਵਾਦ&quot; ਸਿਰਲੇਖ ਨਾਲ ਚਰਚਾ ਦੀ ਅਗਵਾਈ ਕੀਤੀ	led a discussion with the title "feminism"	grupo	alternativoj	prononco
level	ĉu feminismo samas en diversaj landoj?	ਕੀ ਵੱਖ-ਵੱਖ ਦੇਸ਼ਾਂ ਵਿੱਚ ਨਾਰੀਵਾਦ ਇੱਕੋ ਜਿਹਾ ਹੈ?	is feminism the same in different countries?	grupo	alternativoj	prononco
level	interesa kaj vigla diskuto	ਦਿਲਚਸਪ ਅਤੇ ਜੀਵੰਤ ਚਰਚਾ	interesting and lively discussion	grupo	alternativoj	prononco
level	estis tre interesa kaj vigla	ਬਹੁਤ ਦਿਲਚਸਪ ਅਤੇ ਜੀਵੰਤ ਸੀ	was very interesting and lively	grupo	alternativoj	prononco
level	dum la lastaj kvin horoj	ਪਿਛਲੇ ਪੰਜ ਘੰਟੇ ਲਈ	for the last five hours	grupo	alternativoj	prononco
level	mi estis en longa kunsido	ਮੈਂ ਇੱਕ ਲੰਬੇ ਸੈਸ਼ਨ ਵਿੱਚ ਸੀ	I was in a long session	grupo	alternativoj	prononco
level	dum lastaj horoj mi estis en komitatkunsido	ਪਿਛਲੇ ਕੁਝ ਘੰਟਿਆਂ ਤੋਂ ਮੈਂ ਕਮੇਟੀ ਦੀ ਮੀਟਿੰਗ ਵਿੱਚ ਹਾਂ	for the last few hours I have been in a committee meeting	grupo	alternativoj	prononco
level	en longa komitatkunsido	ਲੰਬੀ ਕਮੇਟੀ ਦੀ ਮੀਟਿੰਗ ਵਿੱਚ	in a long committee meeting	grupo	alternativoj	prononco
level	vere estis tro longa	ਇਹ ਸੱਚਮੁੱਚ ਬਹੁਤ ਲੰਬਾ ਸੀ	it really was too long	grupo	alternativoj	prononco
level	la komitato finkunsidis	ਕਮੇਟੀ ਨੇ ਆਪਣੀ ਮੀਟਿੰਗ ਸਮਾਪਤ ਕਰ ਲਈ ਹੈ	the committee has concluded its meeting	grupo	alternativoj	prononco
level	sed nun la komitato finis kunsidon	ਪਰ ਹੁਣ ਕਮੇਟੀ ਨੇ ਮੀਟਿੰਗ ਖਤਮ ਕਰ ਦਿੱਤੀ ਹੈ	but now the committee has finished the meeting	grupo	alternativoj	prononco
level	vere estis longa, sed nun finiĝis	ਇਹ ਸੱਚਮੁੱਚ ਲੰਬਾ ਸੀ, ਪਰ ਹੁਣ ਇਹ ਖਤਮ ਹੋ ਗਿਆ ਹੈ	it was really long, but now it's over	grupo	alternativoj	prononco
level	ha, vi do estas komitatano?	ਓ, ਤਾਂ ਤੁਸੀਂ ਕਮੇਟੀ ਮੈਂਬਰ ਹੋ?	oh, so you're a committee member?	grupo	alternativoj	prononco
level	la estraro de TEJO	TEJO ਦਾ ਬੋਰਡ	the board of TEJO	grupo	alternativoj	prononco
level	mi ankaŭ estas en la estraro	ਮੈਂ ਵੀ ਬੋਰਡ 'ਤੇ ਹਾਂ	I'm also on the board	grupo	alternativoj	prononco
level	jes, mi ankaŭ estas ~	ਹਾਂ, ਮੈਂ ਵੀ ਹਾਂ ~	yes, I am too ~	grupo	alternativoj	prononco
level	ankaŭ estas en la estraro de TEJO	TEJO ਦੇ ਬੋਰਡ 'ਤੇ ਵੀ ਹੈ	is also on the board of TEJO	grupo	alternativoj	prononco
level	jes, kaj mi estas ~	ਹਾਂ, ਅਤੇ ਮੈਂ ~ ਹਾਂ	yes, and I'm ~	grupo	alternativoj	prononco
level	mi neniam estis aktiva	ਮੈਂ ਕਦੇ ਸਰਗਰਮ ਨਹੀਂ ਰਿਹਾ	I have never been active	grupo	alternativoj	prononco
level	tre aktiva en la movado	ਅੰਦੋਲਨ ਵਿੱਚ ਬਹੁਤ ਸਰਗਰਮ	very active in the movement	grupo	alternativoj	prononco
level	neniam estis aktiva en la movado	ਅੰਦੋਲਨ ਵਿੱਚ ਕਦੇ ਸਰਗਰਮ ਨਹੀਂ ਸੀ	was never active in the movement	grupo	alternativoj	prononco
level	la ĉefa agado de TEJO	TEJO ਦੀ ਮੁੱਖ ਗਤੀਵਿਧੀ	the main activity of TEJO	grupo	alternativoj	prononco
level	kio estas la ĉefa agado nun?	ਹੁਣ ਮੁੱਖ ਗਤੀਵਿਧੀ ਕੀ ਹੈ?	what is the main activity now?	grupo	alternativoj	prononco
level	fakte kio estas la ĉefa agado?	ਅਸਲ ਵਿੱਚ ਮੁੱਖ ਗਤੀਵਿਧੀ ਕੀ ਹੈ?	actually what is the main activity?	grupo	alternativoj	prononco
level	ĝi estas vasta	ਇਹ ਵਿਸ਼ਾਲ ਹੈ	it is vast	grupo	alternativoj	prononco
level	plej diversaj kampoj	ਖੇਤਰ ਦੀ ਇੱਕ ਵਿਆਪਕ ਕਿਸਮ	a wide variety of fields	grupo	alternativoj	prononco
level	en diversaj kampoj ni havas agadon	ਵੱਖ-ਵੱਖ ਖੇਤਰਾਂ ਵਿੱਚ ਸਾਡੀ ਗਤੀਵਿਧੀ ਹੈ	in various fields we have activity	grupo	alternativoj	prononco
level	seminarioj pri homaj rajtoj	ਮਨੁੱਖੀ ਅਧਿਕਾਰਾਂ ਬਾਰੇ ਸੈਮੀਨਾਰ	seminars on human rights	grupo	alternativoj	prononco
level	homaj rajtoj kaj interkulturaj rilatoj	ਮਨੁੱਖੀ ਅਧਿਕਾਰ ਅਤੇ ਅੰਤਰ-ਸੱਭਿਆਚਾਰਕ ਸਬੰਧ	human rights and intercultural relations	grupo	alternativoj	prononco
level	biciklo, karavano, festivalo	ਸਾਈਕਲ, ਕਾਫ਼ਲਾ, ਤਿਉਹਾਰ	bicycle, caravan, festival	grupo	alternativoj	prononco
level	ekzemple seminarioj, biciklokaravanoj kaj festivaloj	ਉਦਾਹਰਨ ਲਈ ਸੈਮੀਨਾਰ, ਸਾਈਕਲ ਕਾਫ਼ਲੇ ਅਤੇ ਤਿਉਹਾਰ	for example seminars, bicycle caravans and festivals	grupo	alternativoj	prononco
level	lingvaj festivaloj, konstruado de ttt-paĝoj	ਭਾਸ਼ਾ ਦੇ ਤਿਉਹਾਰ, ਵੈੱਬ ਪੰਨੇ ਬਣਾਉਣਾ	language festivals, building web pages	grupo	alternativoj	prononco
level	ekzemple biciklokaravanoj, festivaloj ktp	ਉਦਾਹਰਨ ਲਈ ਸਾਈਕਲ ਕਾਫ਼ਲਾ, ਤਿਉਹਾਰ ਆਦਿ	for example bicycle caravans, festivals etc	grupo	alternativoj	prononco
level	seminario pri rajtoj kaj rilatoj	ਅਧਿਕਾਰਾਂ ਅਤੇ ਸਬੰਧਾਂ ਬਾਰੇ ਇੱਕ ਸੈਮੀਨਾਰ	a seminar about rights and relationship	grupo	alternativoj	prononco
level	karavano, festivalo, konstruado ktp	ਕਾਫ਼ਲਾ, ਤਿਉਹਾਰ, ਉਸਾਰੀ ਆਦਿ	caravan, festival, construction etc	grupo	alternativoj	prononco
level	oficialaj instancoj kiel UNESKO	ਸਰਕਾਰੀ ਸੰਸਥਾਵਾਂ ਜਿਵੇਂ ਕਿ ਯੂਨੈਸਕੋ	official bodies such as UNESCO	grupo	alternativoj	prononco
level	reprezentitaj en oficialaj instancoj	ਸਰਕਾਰੀ ਸੰਸਥਾਵਾਂ ਵਿੱਚ ਨੁਮਾਇੰਦਗੀ ਕੀਤੀ ਜਾਂਦੀ ਹੈ	represented in official bodies	grupo	alternativoj	prononco
level	ni ankaŭ estas reprezentitaj	ਸਾਨੂੰ ਵੀ ਨੁਮਾਇੰਦਗੀ ਕਰ ਰਹੇ ਹਨ	we are also represented	grupo	alternativoj	prononco
level	estas reprezentita en diversaj instancoj	ਵੱਖ-ਵੱਖ ਸੰਸਥਾਵਾਂ ਵਿੱਚ ਨੁਮਾਇੰਦਗੀ ਕੀਤੀ ਜਾਂਦੀ ਹੈ	is represented in various bodies	grupo	alternativoj	prononco
level	instancoj kiel Forumo Junulara Eŭropa, UNESKO	ਯੂਰਪੀਅਨ ਯੂਥ ਫੋਰਮ, ਯੂਨੈਸਕੋ ਵਰਗੀਆਂ ਸੰਸਥਾਵਾਂ	bodies such as the European Youth Forum, UNESCO	grupo	alternativoj	prononco
level	la junulara sekcio de Unuiĝintaj Nacioj	ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ ਦੇ ਨੌਜਵਾਨ ਵਰਗ	the youth section of the United Nations	grupo	alternativoj	prononco
level	diversaj instancoj kiel UNESKO kaj la junulara sekcio de UN	ਵੱਖ-ਵੱਖ ਸੰਸਥਾਵਾਂ ਜਿਵੇਂ ਕਿ ਯੂਨੈਸਕੋ ਅਤੇ ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ ਦੇ ਨੌਜਵਾਨ ਵਰਗ	various bodies such as UNESCO and the youth section of the UN	grupo	alternativoj	prononco
level	UNESKO kaj la junulara sekcio de Unuiĝintaj Nacioj	ਯੂਨੈਸਕੋ ਅਤੇ ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ ਦੇ ਨੌਜਵਾਨ ਵਰਗ	UNESCO and the youth section of the United Nations	grupo	alternativoj	prononco
level	Forumo Junulara Eŭropa kaj la junulara sekcio de UN	ਯੂਰਪੀਅਨ ਯੂਥ ਫੋਰਮ ਅਤੇ ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ ਦਾ ਯੁਵਾ ਸੈਕਸ਼ਨ	European Youth Forum and the youth section of the UN	grupo	alternativoj	prononco
level	sonas interese	ਦਿਲਚਸਪ ਲੱਗਦਾ ਹੈ	sounds interesting	grupo	alternativoj	prononco
level	folio, foliumi, vento, ventumi, esperanto, esperantumi	ਇੱਕ ਪੱਤਾ, ਬ੍ਰਾਊਜ਼ ਕਰਨ ਲਈ, ਇੱਕ ਹਵਾ, ਪੱਖੇ ਲਈ, ਐਸਪੇਰਾਂਤੋ, ਐਸਪੇਰਾਂਟੋ ਦਾ ਆਨੰਦ ਲੈਣ ਲਈ	a leaf, to browse, a wind, to fan, Esperanto, to enjoy Esperanto	grupo	alternativoj	prononco
level	por mi sufiĉas esperantumi	ਮੇਰੇ ਲਈ ਏਸਪੇਰਾਂਤੋ ਬੋਲਣਾ ਕਾਫੀ ਹੈ	for me it's enough to speak Esperanto	grupo	alternativoj	prononco
level	esperantumi unu aŭ du semajnojn	ਇੱਕ ਜਾਂ ਦੋ ਹਫ਼ਤਿਆਂ ਲਈ ਐਸਪੇਰਾਂਟੋ ਦਾ ਅਨੰਦ ਲੈਣ ਲਈ	to enjoy Esperanto for a week or two	grupo	alternativoj	prononco
level	unu aŭ du semajnojn jare	ਸਾਲ ਵਿੱਚ ਇੱਕ ਜਾਂ ਦੋ ਹਫ਼ਤੇ	one or two weeks a year	grupo	alternativoj	prononco
level	tamen por mi sufiĉas	ਹਾਲਾਂਕਿ, ਇਹ ਮੇਰੇ ਲਈ ਕਾਫੀ ਹੈ	however, it is enough for me	grupo	alternativoj	prononco
level	jes, oni trovu ~	ਹਾਂ, ਇੱਕ ਨੂੰ ਲੱਭਣਾ ਚਾਹੀਦਾ ਹੈ ~	yes, one should find ~	grupo	alternativoj	prononco
level	trovi ekvilibron	ਸੰਤੁਲਨ ਲੱਭਣ ਲਈ	to find balance	grupo	alternativoj	prononco
level	oni trovu sian ekvilibron	ਹਰ ਕਿਸੇ ਨੂੰ ਆਪਣਾ ਸੰਤੁਲਨ ਲੱਭਣਾ ਚਾਹੀਦਾ ਹੈ	everyone should find one's own balance	grupo	alternativoj	prononco
level	mi sentas ke estas tro	ਮੈਨੂੰ ਲੱਗਦਾ ਹੈ ਕਿ ਇਹ ਬਹੁਤ ਜ਼ਿਆਦਾ ਹੈ	I feel it's too much	grupo	alternativoj	prononco
level	ĝuste nun mi sentas	ਇਸ ਸਮੇਂ ਮੈਂ ਮਹਿਸੂਸ ਕਰ ਰਿਹਾ ਹਾਂ	right now I feel	grupo	alternativoj	prononco
level	mi sentas ke ~	ਮੈਨੂੰ ਲੱਗਦਾ ਹੈ ਕਿ ~	I feel that ~	grupo	alternativoj	prononco
level	sentas ke estas tro da ~	ਇੰਝ ਲੱਗਦਾ ਹੈ ਕਿ ਬਹੁਤ ਸਾਰੇ ਹਨ ~	feels like there are too many ~	grupo	alternativoj	prononco
level	tro da Esperanto en mia vivo	ਮੇਰੀ ਜ਼ਿੰਦਗੀ ਵਿੱਚ ਬਹੁਤ ਜ਼ਿਆਦਾ ਐਸਪੇਰਾਂਟੋ	too much Esperanto in my life	grupo	alternativoj	prononco
level	estas tro da Esperanto en mia vivo	ਮੇਰੀ ਜ਼ਿੰਦਗੀ ਵਿੱਚ ਬਹੁਤ ਜ਼ਿਆਦਾ ਐਸਪੇਰਾਂਟੋ ਹੈ	there is too much Esperanto in my life	grupo	alternativoj	prononco
level	ĉu vi estas membro?	ਕੀ ਤੁਸੀਂ ਮੈਂਬਰ ਹੋ?	are you a member?	grupo	alternativoj	prononco
level	ĉu vi estas membro de organizo?	ਕੀ ਤੁਸੀਂ ਕਿਸੇ ਸੰਸਥਾ ਦੇ ਮੈਂਬਰ ਹੋ?	are you a member of an organization?	grupo	alternativoj	prononco
level	membro de iu alia organizo	ਕਿਸੇ ਹੋਰ ਸੰਸਥਾ ਦਾ ਮੈਂਬਰ	a member of some other organization	grupo	alternativoj	prononco
level	ne vere organizo, sed ~	ਅਸਲ ਵਿੱਚ ਇੱਕ ਸੰਸਥਾ ਨਹੀਂ, ਪਰ ~	not really an organization, but ~	grupo	alternativoj	prononco
level	sed mi ludas gitaron	ਪਰ ਮੈਂ ਗਿਟਾਰ ਵਜਾਉਂਦਾ ਹਾਂ	but I play guitar	grupo	alternativoj	prononco
level	ludas gitaron en bando	ਇੱਕ ਬੈਂਡ ਵਿੱਚ ਗਿਟਾਰ ਵਜਾਉਂਦਾ ਹੈ	plays guitar in a band	grupo	alternativoj	prononco
level	bele! mi tre ŝatas	ਵਧੀਆ! ਮੈਂ ਬਹੁਤ ਪਸੰਦ ਕਰਦਾ ਹਾਂ	nice! I really like	grupo	alternativoj	prononco
level	mi ŝatas kanti	ਮੈਨੂੰ ਗਾਉਣਾ ਪਸੰਦ ਹੈ	I like to sing	grupo	alternativoj	prononco
level	tre ŝatas kanti	ਗਾਉਣਾ ਬਹੁਤ ਪਸੰਦ ਕਰਦਾ ਹੈ	likes to sing very much	grupo	alternativoj	prononco
level	kian muzikon vi ludas?	ਤੁਸੀਂ ਕਿਸ ਕਿਸਮ ਦਾ ਸੰਗੀਤ ਚਲਾਉਂਦੇ ਹੋ?	what kind of music do you play?	grupo	alternativoj	prononco
level	nu, estas simpla popo	ਨਾਲ ਨਾਲ, ਇਹ ਸਧਾਰਨ ਪੌਪ ਹੈ	well, it's simple pop	grupo	alternativoj	prononco
level	ni ĵus fondis la bandon	ਅਸੀਂ ਹੁਣੇ ਬੈਂਡ ਸ਼ੁਰੂ ਕੀਤਾ ਹੈ	we just started the band	grupo	alternativoj	prononco
level	sed eventuale ni ludos	ਪਰ ਅੰਤ ਵਿੱਚ ਅਸੀਂ ਖੇਡਾਂਗੇ	but eventually we will play	grupo	alternativoj	prononco
level	ni ludis dum la IJK	ਅਸੀਂ IJK ਦੌਰਾਨ ਖੇਡੇ	we played during the IJK	grupo	alternativoj	prononco
level	ludos dum la venonta IJK	ਅਗਲੇ IJK ਦੌਰਾਨ ਖੇਡੇਗਾ	will play during the next IJK	grupo	alternativoj	prononco
level	mi jam antaŭĝojas!	ਮੈਂ ਪਹਿਲਾਂ ਹੀ ਇਸ ਦੀ ਉਡੀਕ ਕਰ ਰਿਹਾ ਹਾਂ!	I'm already looking forward to it!	grupo	alternativoj	prononco
level	nur diru se vi bezonas ~	ਜੇ ਤੁਹਾਨੂੰ ਲੋੜ ਹੈ ਤਾਂ ਬਸ ਕਹੋ ~	just say if you need ~	grupo	alternativoj	prononco
level	bezonas iun helpkantiston	ਕਿਸੇ ਬੈਕਅੱਪ ਗਾਇਕ ਦੀ ਲੋੜ ਹੈ	needs some backup singer	grupo	alternativoj	prononco
level	se vi bezonas helpkantiston	ਜੇਕਰ ਤੁਹਾਨੂੰ ਬੈਕਅੱਪ ਗਾਇਕ ਦੀ ਲੋੜ ਹੈ	if you need a backup singer	grupo	alternativoj	prononco
level	kial ne? eble vi volas ~	ਕਿਉਂ ਨਹੀਂ? ਸ਼ਾਇਦ ਤੁਸੀਂ ਚਾਹੁੰਦੇ ਹੋ ~	why not? maybe you want ~	grupo	alternativoj	prononco
level	vi volas kanti ion nun	ਤੁਸੀਂ ਹੁਣ ਕੁਝ ਗਾਉਣਾ ਚਾਹੁੰਦੇ ਹੋ	you want to sing something now	grupo	alternativoj	prononco
level	mi povas ludi gitaron	ਮੈਂ ਗਿਟਾਰ ਵਜਾ ਸਕਦਾ ਹਾਂ	I can play guitar	grupo	alternativoj	prononco
level	vi volas kanti kaj mi povas ludi	ਤੁਸੀਂ ਗਾਉਣਾ ਚਾਹੁੰਦੇ ਹੋ ਅਤੇ ਮੈਂ ਖੇਡ ਸਕਦਾ ਹਾਂ	you want to sing and I can play	grupo	alternativoj	prononco
level	kanti ion nun kaj ludi gitaron	ਹੁਣ ਕੁਝ ਗਾਉਣਾ ਅਤੇ ਗਿਟਾਰ ਵਜਾਉਣਾ	to sing something now and to play guitar	grupo	alternativoj	prononco
level	jes, mi ŝatus tion	ਹਾਂ, ਮੈਂ ਇਹ ਚਾਹਾਂਗਾ	yes, I would like that	grupo	alternativoj	prononco
level	venigi mian gitaron	ਮੇਰਾ ਗਿਟਾਰ ਲਿਆਉਣ ਲਈ	to bring my guitar	grupo	alternativoj	prononco
level	tuj venigos mian gitaron	ਮੇਰਾ ਗਿਟਾਰ ਤੁਰੰਤ ਲਿਆਵਾਂਗਾ	will bring my guitar right away	grupo	alternativoj	prononco
level	tre bone, mi venigos gitaron	ਬਹੁਤ ਵਧੀਆ, ਮੈਂ ਇੱਕ ਗਿਟਾਰ ਲਿਆਵਾਂਗਾ	very well, I'll bring a guitar	grupo	alternativoj	prononco
level	mi tuj venigos mian gitaron	ਮੈਂ ਆਪਣਾ ਗਿਟਾਰ ਤੁਰੰਤ ਲਿਆਵਾਂਗਾ	I'll bring my guitar right away	grupo	alternativoj	prononco
level	atendas vian revenon	ਤੁਹਾਡੀ ਵਾਪਸੀ ਦੀ ਉਡੀਕ ਕਰ ਰਿਹਾ ਹੈ	waits for your return	grupo	alternativoj	prononco
