C.ms content.tsv
Level	Esperanto	ms	en-us	Grupo	Alternativoj	Pronoco
level	pensiono	rumah tumpangan, rumah tumpangan	a guest house, a boarding house	grupo	alternativoj	prononco
level	vintraj ferioj	cuti musim sejuk	winter holidays	grupo	alternativoj	prononco
level	kahelo	sebuah jubin	a tile	grupo	alternativoj	prononco
level	harmonio	keharmonian, kesepakatan	an harmony, an accord	grupo	alternativoj	prononco
level	kompetenta	cekap, berkebolehan	competent, capable	grupo	alternativoj	prononco
level	demokratio	sebuah demokrasi	a democracy	grupo	alternativoj	prononco
level	paradizo	syurga, Syurga	a paradise, Heaven	grupo	alternativoj	prononco
level	albano	seorang Albania	an Albanian	grupo	alternativoj	prononco
level	akcesoro	aksesori	an accessary	grupo	alternativoj	prononco
level	kupono	kupon, sub	a coupon, a sub	grupo	alternativoj	prononco
level	stano	timah (logam)	tin (metal)	grupo	alternativoj	prononco
level	murpentraĵo	mural (lukisan), lukisan dinding	a mural (painting), a wall painting	grupo	alternativoj	prononco
level	Nederlando	Belanda	Netherlands	grupo	alternativoj	prononco
level	nederlanda	Belanda	Dutch	grupo	alternativoj	prononco
level	nederlandano	seorang Belanda	a Dutch	grupo	alternativoj	prononco
level	Norvegio	Norway	Norway	grupo	alternativoj	prononco
level	Danio	Denmark	Denmark	grupo	alternativoj	prononco
level	modifi	untuk mengubah suai	to modify	grupo	alternativoj	prononco
level	apogmuro	dinding penyokong	a supporting wall	grupo	alternativoj	prononco
level	Barcelono	Barcelona	Barcelona	grupo	alternativoj	prononco
level	kompanio	syarikat	a company	grupo	alternativoj	prononco
level	eŭro	euro	euro	grupo	alternativoj	prononco
level	persisti	untuk bertahan, untuk mematuhi	to persist, to abide	grupo	alternativoj	prononco
level	pantoflo	selipar	a slipper	grupo	alternativoj	prononco
level	balkanoj	Balkan	Balkans	grupo	alternativoj	prononco
level	italo	seorang Itali	an Italian	grupo	alternativoj	prononco
level	Bulgario	Bulgaria	Bulgaria	grupo	alternativoj	prononco
level	korekti	untuk memperbetulkan	to correct	grupo	alternativoj	prononco
level	Brazilio	Brasilia	Brasilia	grupo	alternativoj	prononco
level	maksimumo	maksimum	maximum	grupo	alternativoj	prononco
level	lupeo (grandiga vitro)	kaca pembesar (magnifying glass)	a magnifying glass (magnifying glass)	grupo	alternativoj	prononco
level	gento	kumpulan etnik, kaum kerabat, keluarga, kaum, orang	an ethnic group, kin, family, a race, people	grupo	alternativoj	prononco
level	sunvitroj	cermin mata hitam	sunglasses	grupo	alternativoj	prononco
level	Svedio	Sweden	Sweden	grupo	alternativoj	prononco
level	kartono	kadbod	a cardboard	grupo	alternativoj	prononco
level	damo	seorang wanita	a lady	grupo	alternativoj	prononco
level	struto	seekor burung unta	an ostrich	grupo	alternativoj	prononco
level	haringo	seekor ikan haring	a herring	grupo	alternativoj	prononco
level	materio	meterial, perkara	a meterial, a matter	grupo	alternativoj	prononco
level	girlando	kalungan, karangan bunga	a garland, a wreath	grupo	alternativoj	prononco
level	Irlando	Ireland	Ireland	grupo	alternativoj	prononco
level	sunbaniĝi	berjemur, berjemur	to sunbathe, to suntane	grupo	alternativoj	prononco
level	kulto	pemujaan (pemujaan agama)	a cult (of religious worship)	grupo	alternativoj	prononco
level	sunombrelo	sebuah payung	a parasol	grupo	alternativoj	prononco
level	suna sistemo	sebuah sistem suria	a solar system	grupo	alternativoj	prononco
level	heĝo	sebuah lindung nilai	a hedge	grupo	alternativoj	prononco
level	adori	memuja, menyembah	to adore, to worship	grupo	alternativoj	prononco
level	pluvombrelo	payung hujan	a rain umbrella	grupo	alternativoj	prononco
level	fazeolo	kacang, kacang harikot, kacang pelari	a bean, a haricot bean, a runner bean	grupo	alternativoj	prononco
level	deklamo	mengaji, deklamasi	reciting, declamation	grupo	alternativoj	prononco
level	maleolo	buku lali, malleolus	an ankle, a malleolus	grupo	alternativoj	prononco
level	instanco	contoh, mahkamah, bidang kuasa	an instance, a court, a jurisdiction	grupo	alternativoj	prononco
level	digesti	untuk mencerna	to digest	grupo	alternativoj	prononco
level	irano	Iran	Iran	grupo	alternativoj	prononco
level	pluvmantelo	baju hujan	a raincoat	grupo	alternativoj	prononco
level	kompensi	untuk membayar ganti rugi, untuk menebus	to compensate, to make amends for	grupo	alternativoj	prononco
level	traktato	perjanjian, pek, risalah	a treaty, a packt, a treatise	grupo	alternativoj	prononco
level	akordo	perjanjian, perjanjian, kord	an accord, an agreement, a chord	grupo	alternativoj	prononco
level	pluvego	hujan lebat, hujan lebat	a heavy rain, downpour	grupo	alternativoj	prononco
level	uniformo	pakaian seragam	a uniform	grupo	alternativoj	prononco
level	venĝi	untuk membalas dendam, untuk membalas dendam	to revenge, to avenge	grupo	alternativoj	prononco
level	ekpluvo	mandi, mula hujan	a shower, starting to rain	grupo	alternativoj	prononco
level	higieno	kebersihan	hygiene	grupo	alternativoj	prononco
level	sekci	memotong, menyilang, membedah	to cut, to intersect, to dissect	grupo	alternativoj	prononco
level	karno	daging, daging	flesh, meat	grupo	alternativoj	prononco
level	pudro	serbuk	a powder	grupo	alternativoj	prononco
level	rilato	perhubungan, perhubungan	relationship, relation	grupo	alternativoj	prononco
level	fripono	penyangak, penyangak, penyangak, penipu	a rogue, a rascal, a crook, a swindler	grupo	alternativoj	prononco
level	greko	orang Yunani	a Greek person	grupo	alternativoj	prononco
level	ekvatoro	Khatulistiwa	Equator	grupo	alternativoj	prononco
level	kruciĝvojo	jalan persimpangan	a cross road	grupo	alternativoj	prononco
level	pekli	untuk jeruk, untuk jagung (dalam garam)	to pickle, to corn (in salt)	grupo	alternativoj	prononco
level	proverbo	sebuah peribahasa	a proverb	grupo	alternativoj	prononco
level	neglekti	mengabaikan	to neglect	grupo	alternativoj	prononco
level	kafkruĉo	periuk kopi	a coffee pot	grupo	alternativoj	prononco
level	ansero	seekor angsa	a goose	grupo	alternativoj	prononco
level	raŭpo	seekor ulat	a caterpillar	grupo	alternativoj	prononco
level	buĉi	menyembelih, menyembelih	to butcher, to slaughter	grupo	alternativoj	prononco
level	italia	italia	italia	grupo	alternativoj	prononco
level	vojponto	jambatan jalan raya	a road bridge	grupo	alternativoj	prononco
level	Japanio	Jepun	Japan	grupo	alternativoj	prononco
level	japana	Jepun	Japanese	grupo	alternativoj	prononco
level	pontlingvo	bahasa jambatan	a bridge language	grupo	alternativoj	prononco
level	redukti	untuk mengurangkan	to reduce	grupo	alternativoj	prononco
level	cinamo	sebiji kayu manis	a cinnamon	grupo	alternativoj	prononco
level	oceano	sebuah lautan	an ocean	grupo	alternativoj	prononco
level	multipliki	untuk membiak	to multiply	grupo	alternativoj	prononco
level	doto	mas kahwin	a dowry	grupo	alternativoj	prononco
level	paŭzo	jeda, rehat, rehat	a pause, a break, an intermission	grupo	alternativoj	prononco
level	kaskedo	topi (dengan visor)	a cap (with visor)	grupo	alternativoj	prononco
level	konversacii	bercakap, bercakap, berdialog	to converse, to talk, to dialogue	grupo	alternativoj	prononco
level	kafopaŭzo	rehat kopi	a coffee break	grupo	alternativoj	prononco
level	konkreta	konkrit	concrete	grupo	alternativoj	prononco
level	eskapi	untuk melarikan diri, untuk melarikan diri	to escape, to flee	grupo	alternativoj	prononco
level	logiko	satu logik	a logic	grupo	alternativoj	prononco
level	spiti	berdendam, menentang, menentang	to spite, to defy, to stand against	grupo	alternativoj	prononco
level	antaŭsento	jangkaan, mempunyai perasaan, presentiment	anticipation, having a feeling, presentiment	grupo	alternativoj	prononco
level	antaŭurbo	sebuah pinggir bandar	a suburb	grupo	alternativoj	prononco
level	kakto	kaktus	a cactus	grupo	alternativoj	prononco
level	satiro	satu sindiran	a satire	grupo	alternativoj	prononco
level	urbodomo	dewan bandar, dewan bandar	a city hall, a town hall	grupo	alternativoj	prononco
level	dimensio	satu dimensi, saiz	a dimension, size	grupo	alternativoj	prononco
level	obstina	degil, degil	obstinate, stubborn	grupo	alternativoj	prononco
level	motivo	motif, motivasi	a motive, a motivation	grupo	alternativoj	prononco
level	urbego	sebuah bandar besar	a big city	grupo	alternativoj	prononco
level	bleki	mengeluh, menjerit, mengeluh, menjerit, mengaum	to bleat, to bray, to moo, to neigh, to roar	grupo	alternativoj	prononco
level	civila	awam, awam, bukan tentera	civil, civilian, non-military	grupo	alternativoj	prononco
level	norvego	seorang warga Norway	a Norwegian person	grupo	alternativoj	prononco
level	indigni	menjadi marah, geram	to be indignant, to resent	grupo	alternativoj	prononco
level	simbolo	simbol	a symbol	grupo	alternativoj	prononco
level	genro	sesuatu jantina	a gender	grupo	alternativoj	prononco
level	brando	brendi	a brandy	grupo	alternativoj	prononco
level	longitudo	longitud	longitude	grupo	alternativoj	prononco
level	ĉerko	keranda, keranda	a coffin, a casket	grupo	alternativoj	prononco
level	lernoobjekto	mata pelajaran lernin	a lernin subject	grupo	alternativoj	prononco
level	lernohoro	satu jam pembelajaran	a learning hour	grupo	alternativoj	prononco
level	trafiko	lalu lintas	a traffic	grupo	alternativoj	prononco
level	svedo	orang Sweden	a Swedish person	grupo	alternativoj	prononco
level	lernoĉambro	sebuah bilik darjah (=kelasĉambro)	a classroom (=klasĉambro)	grupo	alternativoj	prononco
level	lernokotizo	yuran sekolah	a school fee	grupo	alternativoj	prononco
level	lesivo	lye, potash, peluntur	lye, potash, bleach	grupo	alternativoj	prononco
level	akno	jerawat, jeragat	an acne, a pimple	grupo	alternativoj	prononco
level	infero	neraka, neraka, dunia bawah tanah	an inferno, a hell, underworld	grupo	alternativoj	prononco
level	lernosako	beg sekolah	a school bag	grupo	alternativoj	prononco
level	substantivo	substantif, kata nama	a substantive, a noun	grupo	alternativoj	prononco
level	islando	Iceland	Iceland	grupo	alternativoj	prononco
level	malica	jahat, jahat	malicious, malevolent	grupo	alternativoj	prononco
level	latitudo	latitud	latitude	grupo	alternativoj	prononco
level	pado (arbarvojeto)	jalan (dalam kayu), jalan (dalam hutan)	a path (in the wood), a way (in a forest)	grupo	alternativoj	prononco
level	buklo	gelung, keriting, cincin kecil, kunci, tress	a loop, a curl, a ringlet, a lock, a tress	grupo	alternativoj	prononco
level	akupunkturo	sebuah akupunktur	an acupuncture	grupo	alternativoj	prononco
level	metilernanto	seorang perantis	an apprentice	grupo	alternativoj	prononco
level	sorgo	sebiji sorgum	a sorghum	grupo	alternativoj	prononco
level	grati	untuk menggaru	to scratch	grupo	alternativoj	prononco
level	analizi	untuk menganalisis	to analyse	grupo	alternativoj	prononco
level	gripo	cengkaman, selesema (=influenco)	a grip, a flu (=influenco)	grupo	alternativoj	prononco
level	paciento	seorang pesakit	a patient	grupo	alternativoj	prononco
level	brido	kekang, kekang, kekangan	a bridle, a rein, a restraint	grupo	alternativoj	prononco
level	mirtelo	bilberi, huckleberry, whortleberry	a bilberry, a huckleberry, a whortleberry	grupo	alternativoj	prononco
level	ambasadoro	seorang duta	an ambassador	grupo	alternativoj	prononco
level	oratori	untuk menyampaikan pidato, untuk harangue	to deliver an oration, to harangue	grupo	alternativoj	prononco
level	amato	kekasih, kekasih	a beloved, a beloved one	grupo	alternativoj	prononco
level	kombilo	sikat	a comb	grupo	alternativoj	prononco
level	Jugoslavio	Yugoslavia	Yugoslavia	grupo	alternativoj	prononco
level	establi	untuk menubuhkan, untuk membina	to establish, to build	grupo	alternativoj	prononco
level	nuba	mendung, tidak jelas	cloudy, unclear	grupo	alternativoj	prononco
level	volumo	jilid (buku)	a volume (of books)	grupo	alternativoj	prononco
level	aŭtomata	automatik	automatic	grupo	alternativoj	prononco
level	monstro	raksasa, aneh	a monster, a freak	grupo	alternativoj	prononco
level	spirita	rohaniah	spiritual	grupo	alternativoj	prononco
level	landlima	tentang had tanah, sempadan	of a land limit, of a border	grupo	alternativoj	prononco
level	ĉiopova	maha kuasa, maha kuasa, maha kuasa	almighty, all-powered, omnipotent	grupo	alternativoj	prononco
level	kalkanumo	tumit	heel	grupo	alternativoj	prononco
level	sindikato	sindiket, kesatuan buruh, kesatuan sekerja	a syndicate, a labor-union, a trade-union	grupo	alternativoj	prononco
level	propraĵo	harta, milikan	a property, a possesion	grupo	alternativoj	prononco
level	landlimo	batas tanah, sempadan	a land limit, a border	grupo	alternativoj	prononco
level	politikisto	ahli politik	a politician	grupo	alternativoj	prononco
level	timo	ketakutan	a fear	grupo	alternativoj	prononco
level	dommastrino	suri rumah	a housewife	grupo	alternativoj	prononco
level	benzinstacio	sebuah stesen minyak	a gas station	grupo	alternativoj	prononco
level	unika	unik	unique	grupo	alternativoj	prononco
level	regula	biasa	regular	grupo	alternativoj	prononco
level	subtrahi	tolak, tolak	to subtract, to deduct	grupo	alternativoj	prononco
level	premii	untuk menganugerahkan, untuk memberikan hadiah	to award, to award a prize	grupo	alternativoj	prononco
level	greka	bahasa Yunani	Greek	grupo	alternativoj	prononco
level	mejlo	satu batu	a mile	grupo	alternativoj	prononco
level	aflikti	menyusahkan, bersedih	to afflict, to grieve	grupo	alternativoj	prononco
level	raso	bangsa, bangsa, baka	race, a race, a breed	grupo	alternativoj	prononco
level	spinaco	sebiji bayam	a spinach	grupo	alternativoj	prononco
level	fromaĝkuko	kek keju	a cheese cake	grupo	alternativoj	prononco
level	inventi	untuk mencipta	to invent	grupo	alternativoj	prononco
level	grandioza	megah, tersergam indah	grandiose, magnificent, splendid	grupo	alternativoj	prononco
level	laŭdo	pujian, pujian	a praise, a laud	grupo	alternativoj	prononco
level	formulo	satu formula	a formula	grupo	alternativoj	prononco
level	lubriki	untuk melincirkan	to lubricate	grupo	alternativoj	prononco
level	komedio	sebuah komedi	a comedy	grupo	alternativoj	prononco
level	stirilo (direktilo)	sebuah stereng	a steering wheel	grupo	alternativoj	prononco
level	federacio	sebuah persekutuan	a federation	grupo	alternativoj	prononco
level	bruo	bising, bising	noise, a noise	grupo	alternativoj	prononco
level	juste	secara adil	fairly	grupo	alternativoj	prononco
level	inundi	membanjiri, membanjiri	to flood, to inundate	grupo	alternativoj	prononco
level	miraklo	keajaiban	a miracle	grupo	alternativoj	prononco
level	ofendi	untuk menyinggung perasaan	to offend	grupo	alternativoj	prononco
level	abandoni	untuk meninggalkan, untuk melepaskan	to abandon, to relinquish	grupo	alternativoj	prononco
level	rozkolora	merah jambu (warna), berwarna mawar	pink (color), rose colored	grupo	alternativoj	prononco
level	ekipi	untuk melengkapkan, untuk memberi	to equip, to furnish	grupo	alternativoj	prononco
level	musko	lumut	a moss	grupo	alternativoj	prononco
level	metroo	metro, kereta api bawah tanah, tiub	metro, subway train, tube	grupo	alternativoj	prononco
level	fonti	untuk muncul (dari sumber), untuk berair	to spring (from a source), to well up	grupo	alternativoj	prononco
level	velado	sebuah pelayaran	a sailing	grupo	alternativoj	prononco
level	veliri	belayar	to sail	grupo	alternativoj	prononco
level	akcento	loghat	an accent	grupo	alternativoj	prononco
level	hejmtasko	kerja rumah	a homework	grupo	alternativoj	prononco
level	termofonto	kolam air panas	a hot spring	grupo	alternativoj	prononco
level	bagatelo	bagatel, perkara kecil	a bagatelle, a trifle	grupo	alternativoj	prononco
level	alarmo	penggera, amaran	an alarm, an alert	grupo	alternativoj	prononco
level	analfabeto	buta huruf, analphabet	an illiterate, an analphabet	grupo	alternativoj	prononco
level	termobotelo	termos (sebotol)	a thermos (a bottle)	grupo	alternativoj	prononco
level	antarkto	Antartika	Antarctica	grupo	alternativoj	prononco
level	teknologio	teknologi, teknologi	technology, a technology	grupo	alternativoj	prononco
level	fuĝi	untuk melarikan diri, untuk melarikan diri	to flee, to run away	grupo	alternativoj	prononco
level	atom-energia centralo	sebuah loji tenaga nuklear	a nuclear power plant	grupo	alternativoj	prononco
level	azaleo	sebuah azalea	an azalea	grupo	alternativoj	prononco
level	teknologia	teknologi	technological	grupo	alternativoj	prononco
level	alko	seekor rusa besar	an elk	grupo	alternativoj	prononco
level	riveli	untuk mendedahkan, untuk mengembangkan (foto)	to reveal, to develop (photo)	grupo	alternativoj	prononco
level	brajlo	braille	a braille	grupo	alternativoj	prononco
level	ŝoso	pucuk, pucuk	a sprout, a shoot	grupo	alternativoj	prononco
level	dialogo	sebuah dialog	a dialogue	grupo	alternativoj	prononco
level	buŝharmoniko	sebuah harmonika	a harmonica	grupo	alternativoj	prononco
level	teknika	teknikal	technical	grupo	alternativoj	prononco
level	verkisto	seorang penulis, seorang penulis	an author, a writer	grupo	alternativoj	prononco
level	cunamo	tsunami	a tsunami	grupo	alternativoj	prononco
