C.vi-vn content.tsv
Level	Esperanto	vi-vn	en-us	Grupo	Alternativoj	Pronoco
level	ruso	một người Nga	a Russian	grupo	alternativoj	prononco
level	glita	lướt, trơn trượt	gliding, slippery	grupo	alternativoj	prononco
level	fantazio	một sự tưởng tượng	a fantasy	grupo	alternativoj	prononco
level	ŝargi	tải, sạc	to load, to charge	grupo	alternativoj	prononco
level	saŭco	nước sốt, nước xốt	a sauce, a gravy	grupo	alternativoj	prononco
level	verto	vương miện, đỉnh đầu	a crown, top of the head	grupo	alternativoj	prononco
level	enketi	thực hiện một cuộc điều tra, khảo sát, điều tra	to make an inquiry, to survey, to investigate	grupo	alternativoj	prononco
level	ateisto	một người vô thần	an atheist	grupo	alternativoj	prononco
level	insigno	một huy hiệu	a badge	grupo	alternativoj	prononco
level	trudi	áp đặt, ép buộc	to impose, to force	grupo	alternativoj	prononco
level	skemo	một chương trình	a scheme	grupo	alternativoj	prononco
level	kalva	hói, trần trụi, táo bạo, không nghe được	bald, bare, bold-headed, hearless	grupo	alternativoj	prononco
level	germano	một người Đức	a German	grupo	alternativoj	prononco
level	orto	một góc vuông	a right angle	grupo	alternativoj	prononco
level	avizo	một cảnh báo, một thông báo	a warning, a notice	grupo	alternativoj	prononco
level	fronto	phía trước, mặt tiền	front, frontage	grupo	alternativoj	prononco
level	lernolibro	một cuốn sách giáo khoa	a textbook	grupo	alternativoj	prononco
level	glavo	một thanh kiếm	a sword	grupo	alternativoj	prononco
level	konservativa	thận trọng	conservative	grupo	alternativoj	prononco
level	Usono	Hoa Kỳ	USA	grupo	alternativoj	prononco
level	ankro	mỏ neo	an anchor	grupo	alternativoj	prononco
level	analizo	một phân tích	an analysis	grupo	alternativoj	prononco
level	flustri	thì thầm	to whisper	grupo	alternativoj	prononco
level	asigno	phân công	assignment	grupo	alternativoj	prononco
level	konservatorio	nhạc viện (trường âm nhạc)	a conservatory (music school)	grupo	alternativoj	prononco
level	aŭtoro	một tác giả	an author	grupo	alternativoj	prononco
level	poligloto	một người đa ngôn ngữ	a polyglot	grupo	alternativoj	prononco
level	absoluta	tuyệt đối	absolute	grupo	alternativoj	prononco
level	lukti	vật lộn, đấu tranh	to wrestle, to struggle	grupo	alternativoj	prononco
level	inciti	xúi giục, xúi giục, xúi giục, kích động	to incite, to stir, to abet, to provoke	grupo	alternativoj	prononco
level	prezervi	bảo quản	to preserve	grupo	alternativoj	prononco
level	mencii	đề cập đến	to mention	grupo	alternativoj	prononco
level	anglo	một người Anh	an Englishman	grupo	alternativoj	prononco
level	Bulonjo	Boulogne (thành phố)	Boulogne (city)	grupo	alternativoj	prononco
level	interesa	hấp dẫn	interesting	grupo	alternativoj	prononco
level	interese	một cách thú vị	interestingly	grupo	alternativoj	prononco
level	meĥanismo	một cơ chế	a mechanism	grupo	alternativoj	prononco
level	hazardo	một tai nạn, một cơ hội	an accident, a chance	grupo	alternativoj	prononco
level	neologismo	chủ nghĩa tân học	neologism	grupo	alternativoj	prononco
level	Grekio (Greklando)	Hy Lạp	Greece	grupo	alternativoj	prononco
level	Araba	tiếng Ả Rập	Arabic	grupo	alternativoj	prononco
level	palpi	cảm nhận, mò mẫm	to feel, to grope	grupo	alternativoj	prononco
level	sinjorino	một quý cô, một quý bà	a lady, a madam	grupo	alternativoj	prononco
level	neŭtra	trung lập (=neŭtrala)	neutral (=neŭtrala)	grupo	alternativoj	prononco
level	Afriko	Châu phi	Africa	grupo	alternativoj	prononco
level	korvo	một con quạ, một con quạ	a crow, a raven	grupo	alternativoj	prononco
level	Ameriko	Châu Mỹ, Châu Mỹ	America, the Americas	grupo	alternativoj	prononco
level	ezoko	một con pike (trong hồ), một con jack	a pike (in a lake), a jack	grupo	alternativoj	prononco
level	sago	một mũi tên, một sagitta	a arrow, a sagitta	grupo	alternativoj	prononco
level	ĉino	một người Trung Quốc	a Chinese	grupo	alternativoj	prononco
level	sendube	không còn nghi ngờ gì nữa, chắc chắn	with no doubt, undoubtedly	grupo	alternativoj	prononco
level	Azio	Châu Á	Asia	grupo	alternativoj	prononco
level	senkonfide	không có sự tin tưởng, không có sự tự tin	without trusting, without confidence	grupo	alternativoj	prononco
level	ekposedi	sở hữu	to possess	grupo	alternativoj	prononco
level	senfare	không làm	without doing	grupo	alternativoj	prononco
level	amara	vị đắng	bitter	grupo	alternativoj	prononco
level	ministro	một bộ trưởng	a minister	grupo	alternativoj	prononco
level	parlamento	quốc hội, quốc hội	parliament, a parliament	grupo	alternativoj	prononco
level	Berlino	Béc-lin	Berlin	grupo	alternativoj	prononco
level	unuafoje	lần đầu tiên	for the first time	grupo	alternativoj	prononco
level	asimili	để đồng hóa	to assimilate	grupo	alternativoj	prononco
level	preskribi	quy định, quy định	to prescribe, to stipulate	grupo	alternativoj	prononco
level	belgo	một người Bỉ	a Belgian	grupo	alternativoj	prononco
level	koncepto	môt khái niệm	a concept	grupo	alternativoj	prononco
level	jubileo	một lễ kỷ niệm	a jubilee	grupo	alternativoj	prononco
level	Brazilo	Brazil	Brazil	grupo	alternativoj	prononco
level	sociala	xã hội	social	grupo	alternativoj	prononco
level	perlo	viên ngọc trai	a pearl	grupo	alternativoj	prononco
level	kvarfoje	bốn lần	four times	grupo	alternativoj	prononco
level	aresti	bắt giữ	to arrest	grupo	alternativoj	prononco
level	Alpoj	Dãy núi Alps	Alps	grupo	alternativoj	prononco
level	eliri	rời đi, đi ra, thoát ra	to leave, to go out, to exit	grupo	alternativoj	prononco
level	enveni	đi vào, đi vào	to come in, to enter	grupo	alternativoj	prononco
level	hodiaŭa	của ngày hôm nay, hiện tại, hiện tại	of today, present-day, present	grupo	alternativoj	prononco
level	balo	một quả bóng, một điệu nhảy	a ball, a dance	grupo	alternativoj	prononco
level	plasto	một nhựa	a plastic	grupo	alternativoj	prononco
level	fakultato	khoa, khoa	faculty, a faculty	grupo	alternativoj	prononco
level	forĵeti	vứt đi, vứt đi	to throw away, to discard	grupo	alternativoj	prononco
level	japano	một người Nhật	a Japanese person	grupo	alternativoj	prononco
level	forlasi	bỏ đi, bỏ rơi, bỏ mặc, bỏ cuộc	to leave, to abandon, to neglect, to quit	grupo	alternativoj	prononco
level	civito	công dân, chính trị, thành phố	citizenry, polity, city state	grupo	alternativoj	prononco
level	foresto	vắng mặt	absence	grupo	alternativoj	prononco
level	sekura	an toàn, an toàn	secure, safe	grupo	alternativoj	prononco
level	Anglio	nước Anh	England	grupo	alternativoj	prononco
level	Britio	Vương quốc Anh	United Kingdom	grupo	alternativoj	prononco
level	brita	người Anh	British	grupo	alternativoj	prononco
level	Aŭstrio	Áo	Austria	grupo	alternativoj	prononco
level	mallonga	tóm tắt ngắn	short, brief	grupo	alternativoj	prononco
level	delegacio	phái đoàn, phái đoàn	delegation, a delegation	grupo	alternativoj	prononco
level	biblio	Kinh Thánh	Bible	grupo	alternativoj	prononco
level	magio	điều kỳ diệu	a magic	grupo	alternativoj	prononco
level	provinco	một tỉnh	a province	grupo	alternativoj	prononco
level	sonori	kêu vang, vang lên	to ring, to clang	grupo	alternativoj	prononco
level	milito	một cuộc chiến	a war	grupo	alternativoj	prononco
level	lado	tấm kim loại, thiếc, tấm thiếc	sheet metal, tin, tin plate	grupo	alternativoj	prononco
level	kelnerino	một cô hầu bàn, một người phục vụ	a waitress, a barmid	grupo	alternativoj	prononco
level	aludi	ám chỉ, gợi ý	to allude, to hint	grupo	alternativoj	prononco
level	okazo	một sự việc, một sự kiện, một sự việc, một sự việc	an occasion, a happening, a case, an event	grupo	alternativoj	prononco
level	Italio	Nước Ý	Italy	grupo	alternativoj	prononco
level	he!	Hở! Chào!	eh! hey!	grupo	alternativoj	prononco
level	disponi	có sẵn trong tay	to have at one's disposal	grupo	alternativoj	prononco
level	indonezio	Indonesia	Indonesia	grupo	alternativoj	prononco
level	duŝi	tắm	to shower	grupo	alternativoj	prononco
level	cenzuro	sự kiểm duyệt, người kiểm duyệt	a censorship, censor	grupo	alternativoj	prononco
level	Hindio	Ấn Độ (=Barato)	India (=Barato)	grupo	alternativoj	prononco
level	baloti	để bình chọn	to vote	grupo	alternativoj	prononco
level	noktomezo	nửa đêm	a midnight	grupo	alternativoj	prononco
level	travojaĝi	tham quan qua ~	to tour through ~	grupo	alternativoj	prononco
level	tranokti	trải qua một đêm, trải qua một đêm	to pass a night through, to spend a night	grupo	alternativoj	prononco
level	matematiko	toán học	mathematics	grupo	alternativoj	prononco
level	revolucii	cách mạng hóa	to revolutionize	grupo	alternativoj	prononco
level	tralegi	để đọc qua, duyệt qua	to read through, to browse	grupo	alternativoj	prononco
level	kamelio	một bông hoa trà	a camellia	grupo	alternativoj	prononco
level	Germanio	nước Đức	Germany	grupo	alternativoj	prononco
level	traleginte	sau khi đọc qua	after reading through	grupo	alternativoj	prononco
level	ĉinio	Trung Quốc	China	grupo	alternativoj	prononco
level	viktimo	một nạn nhân	a victim	grupo	alternativoj	prononco
level	ĉina	người Trung Quốc	Chinese	grupo	alternativoj	prononco
level	alkutimiĝi	để trở nên quen với, để có được một thói quen	to become accustomed to, to get a habbit	grupo	alternativoj	prononco
level	naskiĝi	được sinh ra	to be born	grupo	alternativoj	prononco
level	aŭditorio	một khán phòng	an auditorium	grupo	alternativoj	prononco
level	gramatiko	ngữ pháp	grammar	grupo	alternativoj	prononco
level	planedo	một hành tinh	a planet	grupo	alternativoj	prononco
level	evento	một sự kiện	an event	grupo	alternativoj	prononco
level	glori	tôn vinh, tán dương, khen ngợi	to glorify, to laud, to praise	grupo	alternativoj	prononco
level	festo	một bữa tiệc, một bữa tiệc, một lễ hội	a feast, a party, a festival	grupo	alternativoj	prononco
level	ĉeĥoslovakio	Tiệp Khắc	Czechoslovakia	grupo	alternativoj	prononco
level	fonografo	một máy quay đĩa hình trụ	a cylinder phonograph	grupo	alternativoj	prononco
level	grumbli	càu nhàu, gầm gừ	to grumble, to growl	grupo	alternativoj	prononco
level	furioza	giận dữ, cuồng nộ	furious, raging	grupo	alternativoj	prononco
level	naskiĝfesto	một bữa tiệc sinh nhật	a birthday party	grupo	alternativoj	prononco
level	temi	đề cập đến, chủ đề là, giải quyết, nói về	to refer to, the theme is, to deal with, to be about	grupo	alternativoj	prononco
level	roso	một giọt sương	a dew	grupo	alternativoj	prononco
level	Francio	Pháp	France	grupo	alternativoj	prononco
level	guti	rơi, nhỏ giọt	to drop, to drip	grupo	alternativoj	prononco
level	Kolumbo	Columbus	Columbus	grupo	alternativoj	prononco
level	kotleto	thịt cốt lết, thịt cốt lết, miếng nhỏ	cutlet, a cutlet, chop	grupo	alternativoj	prononco
level	avokado	một quả bơ (trái cây)	an avocado (fruit)	grupo	alternativoj	prononco
level	individuo	một cá nhân	an individual	grupo	alternativoj	prononco
level	pagodo	một ngôi chùa	a pagoda	grupo	alternativoj	prononco
level	Kolombio	Colombia	Colombia	grupo	alternativoj	prononco
level	cerealo	ngũ cốc	cereal	grupo	alternativoj	prononco
level	gesinjoroj	thưa quý ông quý bà	ladies and gentlemen	grupo	alternativoj	prononco
level	fenomeno	một hiện tượng	a phenomenon	grupo	alternativoj	prononco
level	palpebro	một mí mắt	an eyelid	grupo	alternativoj	prononco
level	ŝako	cờ vua	chess	grupo	alternativoj	prononco
level	televidkanalo	một kênh truyền hình	a TV channel	grupo	alternativoj	prononco
level	ruino	một đống đổ nát	a ruin	grupo	alternativoj	prononco
level	paliso	một bài viết, một bia, một cổ phần	a post, a ale, a stake	grupo	alternativoj	prononco
level	elemento	một yếu tố	an element	grupo	alternativoj	prononco
level	absurda	vô lý	absurd	grupo	alternativoj	prononco
level	kaverno	một cái hang, một cái hang	a cavern, a cave	grupo	alternativoj	prononco
level	Portugalio	Bồ Đào Nha	Portugal	grupo	alternativoj	prononco
level	portugalo	một người Bồ Đào Nha	a Portuguese	grupo	alternativoj	prononco
level	teritorio	Lãnh thổ	a territory	grupo	alternativoj	prononco
level	Polio	bệnh bại liệt	polio	grupo	alternativoj	prononco
level	d-ro	Tiến sĩ	Dr.	grupo	alternativoj	prononco
level	stipendio	tiền trợ cấp, tiền trợ cấp, học bổng	a stipend, a bursary, a scholarship	grupo	alternativoj	prononco
level	impeti	bốc đồng, bị thúc giục, lao tới	to be impetuous, to be impelled, to dash	grupo	alternativoj	prononco
level	pola	Đánh bóng	Polish	grupo	alternativoj	prononco
level	kompliki	làm phiền	to complicate	grupo	alternativoj	prononco
level	franca	người Pháp	French	grupo	alternativoj	prononco
level	konkurso	một cuộc thi, cuộc thi	a contest, competition	grupo	alternativoj	prononco
level	grinci	kêu cót két, kêu cót két, nghiến răng, nghiến răng	to squeak, to creak, to gnash, to grate	grupo	alternativoj	prononco
level	Finnlando	Phần Lan	Finland	grupo	alternativoj	prononco
level	prof-o	Giáo sư	Prof.	grupo	alternativoj	prononco
level	profeto	một nhà tiên tri	a prophet	grupo	alternativoj	prononco
level	originalo	một bản gốc	an original	grupo	alternativoj	prononco
level	tragika	bi kịch	tragic	grupo	alternativoj	prononco
level	Koreio	Hàn Quốc	Korea	grupo	alternativoj	prononco
level	ne ~ sed ~	không phải ~ nhưng ~	not ~ but ~	grupo	alternativoj	prononco
level	koree	tại Hàn Quốc	in Korean	grupo	alternativoj	prononco
level	korea	Hàn Quốc	Korean	grupo	alternativoj	prononco
level	nek ~ nek ~	không ~ cũng không ~	neither ~ nor ~	grupo	alternativoj	prononco
level	ateismo	chủ nghĩa vô thần	atheism	grupo	alternativoj	prononco
level	ne nur ~ sed ankaŭ ~	không chỉ ~ mà còn ~	not only ~ but also ~	grupo	alternativoj	prononco
level	koreo	một người Hàn Quốc	a Korean	grupo	alternativoj	prononco
level	Hungario	Hungary	Hungary	grupo	alternativoj	prononco
level	piloto	một phi công	a pilot	grupo	alternativoj	prononco
level	aŭ ~ aŭ ~	hoặc ~ hoặc ~	either ~ or ~	grupo	alternativoj	prononco
level	Hago	The Hague	The Hague	grupo	alternativoj	prononco
level	situo	một trang web, một địa điểm	a site, a location	grupo	alternativoj	prononco
level	por ke ~	vậy đó ~	so that ~	grupo	alternativoj	prononco
level	interpreti	để giải thích	to interpret	grupo	alternativoj	prononco
level	kaŭzi	gây ra, làm nảy sinh	to cause, to give rise to	grupo	alternativoj	prononco
level	centralizi	tập trung hóa	to centralize	grupo	alternativoj	prononco
level	mastrumi	quản lý, giữ gìn (một ngôi nhà)	to manage, to keep (a house)	grupo	alternativoj	prononco
level	substanco	một chất, vật chất	a substance, matter	grupo	alternativoj	prononco
level	pasporta servo	dịch vụ hộ chiếu (Esperanto CouchSerfing)	a passport service (Esperanto CouchSerfing)	grupo	alternativoj	prononco
level	aŭstro	một người Áo	an Austrian	grupo	alternativoj	prononco
level	Amazono	Amazon	Amazon	grupo	alternativoj	prononco
level	pioĉo	một cái cuốc, một cái cuốc	a mattock, a pickaxe	grupo	alternativoj	prononco
level	lenso	một ống kính	a lens	grupo	alternativoj	prononco
level	generacio	một thế hệ	a generation	grupo	alternativoj	prononco
level	falĉi	cắt, cắt, hái	to mow, to cut, to scythe	grupo	alternativoj	prononco
level	efektive	thực tế	actually, in fact	grupo	alternativoj	prononco
level	portisto	một người khuân vác	a porter	grupo	alternativoj	prononco
level	dogano	phong tục	customs	grupo	alternativoj	prononco
level	raketo	một ngọn lửa, một tên lửa	a flare, a rocket	grupo	alternativoj	prononco
