C.de content.tsv
Level	Esperanto	de	en-us	Grupo	Alternativoj	Pronoco
level	raŭka	heiser, heiser, laut	husky, hoarse, raucous	grupo	alternativoj	prononco
level	indekso	ein Index	an index	grupo	alternativoj	prononco
level	feminismo	Feminismus	feminism	grupo	alternativoj	prononco
level	atomo	ein Atom	an atom	grupo	alternativoj	prononco
level	pilo	ein Stapel (elektrisch), eine Batteriezelle	a pile (electric), a battery cell	grupo	alternativoj	prononco
level	abstrakta	abstrakt	abstract	grupo	alternativoj	prononco
level	prelego	ein Vortrag, ein Gespräch	a lecture, a talk	grupo	alternativoj	prononco
level	medicino	Medizin	medicine	grupo	alternativoj	prononco
level	hepato	eine Leber	a liver	grupo	alternativoj	prononco
level	marvirino	eine Meerjungfrau	a mermaid	grupo	alternativoj	prononco
level	demenculo	ein Demenzkranker	a dementia patient	grupo	alternativoj	prononco
level	finalo	ein Finale, ein Play-off, ein Finale	a final, a play-off, a finale	grupo	alternativoj	prononco
level	ŝatokupo	ein Hobby (=hobio)	a hobby (=hobio)	grupo	alternativoj	prononco
level	diplomato	Ein Diplomat	a diplomat	grupo	alternativoj	prononco
level	eskimo	Eskimo	Eskimo	grupo	alternativoj	prononco
level	tinti	klingeln, klingeln	to tinkle, to jingle	grupo	alternativoj	prononco
level	Everesto	Everest	Everest	grupo	alternativoj	prononco
level	abrupte	plötzlich	abruptly	grupo	alternativoj	prononco
level	intima	intim, gemütlich	intimate, cose	grupo	alternativoj	prononco
level	figo	eine Feige	a fig	grupo	alternativoj	prononco
level	egale	gleich, gleich	equally, alike	grupo	alternativoj	prononco
level	fosilio	ein Fossil	a fossil	grupo	alternativoj	prononco
level	moralo	Moral	morals	grupo	alternativoj	prononco
level	barbiro	ein Friseur	a barber	grupo	alternativoj	prononco
level	bapti	taufen	to baptize	grupo	alternativoj	prononco
level	regalo	eine Leckerei	a treat	grupo	alternativoj	prononco
level	hispano	ein Spanier	a Spanish person	grupo	alternativoj	prononco
level	trikoto	ein Strickstoff, Strickwaren	a knit fabric, knitwear	grupo	alternativoj	prononco
level	antaŭnomo	ein Vorname	a first name	grupo	alternativoj	prononco
level	plumnomo	ein Pseudonym	a pen name	grupo	alternativoj	prononco
level	heredaĵo	ein Erbe, ein Erbe	a heritage, inheritance	grupo	alternativoj	prononco
level	ĉifi	zerknittern, runzeln, runzeln	to crumple, to wrincle, to crinkle	grupo	alternativoj	prononco
level	indiano	ein Inder	an Indian	grupo	alternativoj	prononco
level	tosto	ein Trinkspruch (Trinkrede)	a toast (speech of drink)	grupo	alternativoj	prononco
level	strebi	anzustreben	to strive for	grupo	alternativoj	prononco
level	deci	bewirken, passend sein, angemessen sein	to befet, to be fitting, to be appropriate	grupo	alternativoj	prononco
level	burĝono	eine Knospe, ein Spross	a bud, a burgeon	grupo	alternativoj	prononco
level	klifo	eine Klippe	a cliff	grupo	alternativoj	prononco
level	klimatizilo	eine Klimaanlage	a air conditioner	grupo	alternativoj	prononco
level	konstitucio	Verfassung	constitution	grupo	alternativoj	prononco
level	kerno	ein Kern, ein Kernel	a core, a kernel	grupo	alternativoj	prononco
level	feo	eine Fee, eine Fee, ein Geist	a fairy, a fay, a spirit	grupo	alternativoj	prononco
level	idealismo	Idealismus	idealism	grupo	alternativoj	prononco
level	paŝo	ein Schritt, ein Tempo	a step, a pace	grupo	alternativoj	prononco
level	varti	betreuen, pflegen	to look after, to nurse	grupo	alternativoj	prononco
level	kandidato	ein Kandidat, ein Bewerber	a candidate, an applicant	grupo	alternativoj	prononco
level	pasinta	vergangen, zuletzt, vergangen	passed, last, past	grupo	alternativoj	prononco
level	rezulto	ein Ergebnis	a result	grupo	alternativoj	prononco
level	gondolo	eine Gondel	a gondola	grupo	alternativoj	prononco
level	bis	wieder! Zugabe! ein Mal noch!	again! encore! one more time!	grupo	alternativoj	prononco
level	komercisto	ein Kaufmann, ein Händler	a merchant, a trader	grupo	alternativoj	prononco
level	aloo	eine Aloe	an aloe	grupo	alternativoj	prononco
level	prosperi	gedeihen, erfolgreich sein	to prosper, to be successful	grupo	alternativoj	prononco
level	ekonomia	wirtschaftlich	economic	grupo	alternativoj	prononco
level	relativa	relativ	relative	grupo	alternativoj	prononco
level	baleno	ein Wal	a whale	grupo	alternativoj	prononco
level	klasika	klassisch, klassisch	classical, classic	grupo	alternativoj	prononco
level	necesi	notwendig sein, gehorchen	to be necessary, to behove	grupo	alternativoj	prononco
level	konsentite!	habe zugestimmt! handeln!	having agreed! deal!	grupo	alternativoj	prononco
level	susuri	rascheln, sausen, stöhnen	to rustle, to swish, to sough	grupo	alternativoj	prononco
level	iniciati	Etwas einleiten	to initiate	grupo	alternativoj	prononco
level	muelilo	eine Mühle, eine Mühle	a mill, a grinder	grupo	alternativoj	prononco
level	matenmanĝo	Frühstück, ein Frühstück	breakfast, a breakfast	grupo	alternativoj	prononco
level	tragedio	eine Tragödie	a tragedy	grupo	alternativoj	prononco
level	izoli	isolieren, isolieren, absondern	to isolate, to insulate, to seclude	grupo	alternativoj	prononco
level	matenmanĝi	frühstücken, frühstücken	to have breakfast, to eat breakfast	grupo	alternativoj	prononco
level	reĝimo	ein Regime	a regime	grupo	alternativoj	prononco
level	esperantisto	ein Esperantist	an Esperantist	grupo	alternativoj	prononco
level	vespermanĝi	zu Abend essen, zu Abend essen	to have dinner, to eat dinner	grupo	alternativoj	prononco
level	pramo	eine Fähre, ein Ponton	a ferry, a pontoon	grupo	alternativoj	prononco
level	monumento	ein Denkmal	a monument	grupo	alternativoj	prononco
level	interkona vespero	ein Einführungsabend	an introductory evening	grupo	alternativoj	prononco
level	batato	eine Süßkartoffel	a sweet potato	grupo	alternativoj	prononco
level	humana	human, humanitär	humane, humanitarian	grupo	alternativoj	prononco
level	ekspluati	ausbeuten, ausnutzen, ungerechtfertigt ausnutzen	to exploit, to utilize, to take unfair advantage of	grupo	alternativoj	prononco
level	sufero	Leiden, ein Leiden	suffering, a suffer	grupo	alternativoj	prononco
level	solena	feierlich, feierlich	solemn, ceremonious	grupo	alternativoj	prononco
level	Roterdamo	Rotterdam	Rotterdam	grupo	alternativoj	prononco
level	racio	Vernunft, Rationalität, logisches Denken	reason, rationality, logical reasoning	grupo	alternativoj	prononco
level	dokumento	ein Dokument	a document	grupo	alternativoj	prononco
level	salikoko	eine Garnele	a shrimp	grupo	alternativoj	prononco
level	trejni	trainieren, coachen	to train, to coach	grupo	alternativoj	prononco
level	tagmeze	am Mittag	at noon	grupo	alternativoj	prononco
level	sinbano	Baden, Schwimmen	bathing, swimming	grupo	alternativoj	prononco
level	skajpo	Skype	Skype	grupo	alternativoj	prononco
level	maso	Masse, Klumpen	mass, lump	grupo	alternativoj	prononco
level	dando	ein Dandy, ein Fashionista	a dandy, a fashionista	grupo	alternativoj	prononco
level	labortago	ein Arbeitstag	a working day	grupo	alternativoj	prononco
level	Argentino	Argentinien	Argentina	grupo	alternativoj	prononco
level	paralelo	eine Parallele	a parallel	grupo	alternativoj	prononco
level	aeroplano	ein Flugzeug, ein Flugzeug	an airplane, an aeroplane	grupo	alternativoj	prononco
level	pipro	ein Pfeffer, ein schwarzer Pfeffer	a pepper, a black pepper	grupo	alternativoj	prononco
level	surtuto	eine Deckschicht	an overcoat	grupo	alternativoj	prononco
level	somera solstico	Sommersonnenwende	summer solstice	grupo	alternativoj	prononco
level	rendevuo	ein Termin, ein Rendezvous, ein Date	an appointment, a rendezvous, a date	grupo	alternativoj	prononco
level	vintra solstico	Wintersonnenwende	winter solstice	grupo	alternativoj	prononco
level	papo	Papst	Pope	grupo	alternativoj	prononco
level	ferioj	Feiertage, Urlaub	holidays, vacation	grupo	alternativoj	prononco
level	tufo	ein Büschel	a tuft	grupo	alternativoj	prononco
level	ĉerizfloro	eine Kirschblüte	a cherry blossom	grupo	alternativoj	prononco
level	pirato	ein Pirat	a pirate	grupo	alternativoj	prononco
level	tendenco	eine Tendenz, ein Trend	a tendency, a trend	grupo	alternativoj	prononco
level	someraj ferioj	Sommerferien	summer holidays	grupo	alternativoj	prononco
level	Mediteraneo	Mittelmeer	Mediterranean	grupo	alternativoj	prononco
level	pensiono	ein Gästehaus, eine Pension	a guest house, a boarding house	grupo	alternativoj	prononco
level	vintraj ferioj	Winterferien	winter holidays	grupo	alternativoj	prononco
level	kahelo	eine Fliese	a tile	grupo	alternativoj	prononco
level	harmonio	eine Harmonie, eine Übereinstimmung	an harmony, an accord	grupo	alternativoj	prononco
level	kompetenta	kompetent, fähig	competent, capable	grupo	alternativoj	prononco
level	demokratio	eine Demokratie	a democracy	grupo	alternativoj	prononco
level	paradizo	ein Paradies, ein Himmel	a paradise, Heaven	grupo	alternativoj	prononco
level	albano	ein Albaner	an Albanian	grupo	alternativoj	prononco
level	akcesoro	ein Mithelfer	an accessary	grupo	alternativoj	prononco
level	kupono	ein Gutschein, ein Sub	a coupon, a sub	grupo	alternativoj	prononco
level	stano	Zinn (Metall)	tin (metal)	grupo	alternativoj	prononco
level	murpentraĵo	ein Wandgemälde (Gemälde), ein Wandgemälde	a mural (painting), a wall painting	grupo	alternativoj	prononco
level	Nederlando	Niederlande	Netherlands	grupo	alternativoj	prononco
level	nederlanda	Niederländisch	Dutch	grupo	alternativoj	prononco
level	nederlandano	ein Niederländer	a Dutch	grupo	alternativoj	prononco
level	Norvegio	Norwegen	Norway	grupo	alternativoj	prononco
level	Danio	Dänemark	Denmark	grupo	alternativoj	prononco
level	modifi	ändern	to modify	grupo	alternativoj	prononco
level	apogmuro	eine tragende Wand	a supporting wall	grupo	alternativoj	prononco
level	Barcelono	Barcelona	Barcelona	grupo	alternativoj	prononco
level	kompanio	eine Firma	a company	grupo	alternativoj	prononco
level	eŭro	Euro	euro	grupo	alternativoj	prononco
level	persisti	bestehen bleiben, bleiben	to persist, to abide	grupo	alternativoj	prononco
level	pantoflo	ein Pantoffel	a slipper	grupo	alternativoj	prononco
level	balkanoj	Balkan	Balkans	grupo	alternativoj	prononco
level	italo	ein Italiener	an Italian	grupo	alternativoj	prononco
level	Bulgario	Bulgarien	Bulgaria	grupo	alternativoj	prononco
level	korekti	korrigieren	to correct	grupo	alternativoj	prononco
level	Brazilio	Brasilia	Brasilia	grupo	alternativoj	prononco
level	maksimumo	maximal	maximum	grupo	alternativoj	prononco
level	lupeo (grandiga vitro)	eine Lupe (Lupe)	a magnifying glass (magnifying glass)	grupo	alternativoj	prononco
level	gento	eine ethnische Gruppe, ein Verwandter, eine Familie, eine Rasse, ein Volk	an ethnic group, kin, family, a race, people	grupo	alternativoj	prononco
level	sunvitroj	Sonnenbrille	sunglasses	grupo	alternativoj	prononco
level	Svedio	Schweden	Sweden	grupo	alternativoj	prononco
level	kartono	ein Karton	a cardboard	grupo	alternativoj	prononco
level	damo	eine Dame	a lady	grupo	alternativoj	prononco
level	struto	ein Strauß	an ostrich	grupo	alternativoj	prononco
level	haringo	ein Hering	a herring	grupo	alternativoj	prononco
level	materio	ein Material, eine Angelegenheit	a meterial, a matter	grupo	alternativoj	prononco
level	girlando	eine Girlande, ein Kranz	a garland, a wreath	grupo	alternativoj	prononco
level	Irlando	Irland	Ireland	grupo	alternativoj	prononco
level	sunbaniĝi	sich sonnen, bräunen	to sunbathe, to suntane	grupo	alternativoj	prononco
level	kulto	ein Kult (religiöser Gottesdienst)	a cult (of religious worship)	grupo	alternativoj	prononco
level	sunombrelo	ein Sonnenschirm	a parasol	grupo	alternativoj	prononco
level	suna sistemo	ein Sonnensystem	a solar system	grupo	alternativoj	prononco
level	heĝo	eine Hecke	a hedge	grupo	alternativoj	prononco
level	adori	anbeten, anbeten	to adore, to worship	grupo	alternativoj	prononco
level	pluvombrelo	ein regenschirm	a rain umbrella	grupo	alternativoj	prononco
level	fazeolo	eine Bohne, eine Gartenbohne, eine Stangenbohne	a bean, a haricot bean, a runner bean	grupo	alternativoj	prononco
level	deklamo	Rezitieren, Deklamation	reciting, declamation	grupo	alternativoj	prononco
level	maleolo	ein Knöchel, ein Malleolus	an ankle, a malleolus	grupo	alternativoj	prononco
level	instanco	eine Instanz, ein Gericht, eine Gerichtsbarkeit	an instance, a court, a jurisdiction	grupo	alternativoj	prononco
level	digesti	verdauen	to digest	grupo	alternativoj	prononco
level	irano	Iran	Iran	grupo	alternativoj	prononco
level	pluvmantelo	ein Regenmantel	a raincoat	grupo	alternativoj	prononco
level	kompensi	kompensieren, Wiedergutmachung leisten	to compensate, to make amends for	grupo	alternativoj	prononco
level	traktato	ein Vertrag, ein Paket, eine Abhandlung	a treaty, a packt, a treatise	grupo	alternativoj	prononco
level	akordo	eine Übereinstimmung, eine Vereinbarung, ein Akkord	an accord, an agreement, a chord	grupo	alternativoj	prononco
level	pluvego	ein starker Regen, Platzregen	a heavy rain, downpour	grupo	alternativoj	prononco
level	uniformo	eine Uniform	a uniform	grupo	alternativoj	prononco
level	venĝi	sich rächen, rächen	to revenge, to avenge	grupo	alternativoj	prononco
level	ekpluvo	ein Schauer, es fängt an zu regnen	a shower, starting to rain	grupo	alternativoj	prononco
level	higieno	Hygiene	hygiene	grupo	alternativoj	prononco
level	sekci	schneiden, schneiden, sezieren	to cut, to intersect, to dissect	grupo	alternativoj	prononco
level	karno	Fleisch Fleisch	flesh, meat	grupo	alternativoj	prononco
level	pudro	ein Pulver	a powder	grupo	alternativoj	prononco
level	rilato	Beziehung, Beziehung	relationship, relation	grupo	alternativoj	prononco
level	fripono	ein Schurke, ein Schlingel, ein Gauner, ein Betrüger	a rogue, a rascal, a crook, a swindler	grupo	alternativoj	prononco
level	greko	ein Grieche	a Greek person	grupo	alternativoj	prononco
level	ekvatoro	Äquator	Equator	grupo	alternativoj	prononco
level	kruciĝvojo	über die Straße	a cross road	grupo	alternativoj	prononco
level	pekli	einlegen, Mais (in Salz) einlegen	to pickle, to corn (in salt)	grupo	alternativoj	prononco
level	proverbo	ein Sprichwort	a proverb	grupo	alternativoj	prononco
level	neglekti	vernachlässigen	to neglect	grupo	alternativoj	prononco
level	kafkruĉo	eine Kaffeekanne	a coffee pot	grupo	alternativoj	prononco
level	ansero	eine Gans	a goose	grupo	alternativoj	prononco
level	raŭpo	eine Raupe	a caterpillar	grupo	alternativoj	prononco
level	buĉi	schlachten, schlachten	to butcher, to slaughter	grupo	alternativoj	prononco
level	italia	Italien	italia	grupo	alternativoj	prononco
level	vojponto	eine Straßenbrücke	a road bridge	grupo	alternativoj	prononco
level	Japanio	Japan	Japan	grupo	alternativoj	prononco
level	japana	japanisch	Japanese	grupo	alternativoj	prononco
level	pontlingvo	eine Brückensprache	a bridge language	grupo	alternativoj	prononco
level	redukti	reduzieren	to reduce	grupo	alternativoj	prononco
level	cinamo	ein Zimt	a cinnamon	grupo	alternativoj	prononco
level	oceano	Ein Ozean	an ocean	grupo	alternativoj	prononco
level	multipliki	multiplizieren	to multiply	grupo	alternativoj	prononco
level	doto	eine Mitgift	a dowry	grupo	alternativoj	prononco
level	paŭzo	eine Pause, eine Pause, eine Pause	a pause, a break, an intermission	grupo	alternativoj	prononco
level	kaskedo	eine Mütze (mit Schirm)	a cap (with visor)	grupo	alternativoj	prononco
level	konversacii	sich unterhalten, reden, einen Dialog führen	to converse, to talk, to dialogue	grupo	alternativoj	prononco
level	kafopaŭzo	eine Kaffeepause	a coffee break	grupo	alternativoj	prononco
level	konkreta	Beton	concrete	grupo	alternativoj	prononco
level	eskapi	fliehen, fliehen	to escape, to flee	grupo	alternativoj	prononco
level	logiko	eine Logik	a logic	grupo	alternativoj	prononco
level	spiti	ärgern, sich widersetzen, sich dagegen wehren	to spite, to defy, to stand against	grupo	alternativoj	prononco
level	antaŭsento	Vorfreude, ein Gefühl haben, Vorahnung	anticipation, having a feeling, presentiment	grupo	alternativoj	prononco
level	antaŭurbo	ein Vorort	a suburb	grupo	alternativoj	prononco
level	kakto	ein Kaktus	a cactus	grupo	alternativoj	prononco
level	satiro	eine Satire	a satire	grupo	alternativoj	prononco
level	urbodomo	ein Rathaus, ein Rathaus	a city hall, a town hall	grupo	alternativoj	prononco
level	dimensio	eine Dimension, Größe	a dimension, size	grupo	alternativoj	prononco
level	obstina	hartnäckig, stur	obstinate, stubborn	grupo	alternativoj	prononco
level	motivo	ein Motiv, eine Motivation	a motive, a motivation	grupo	alternativoj	prononco
level	urbego	Eine große Stadt	a big city	grupo	alternativoj	prononco
level	bleki	meckern, schreien, muhen, wiehern, brüllen	to bleat, to bray, to moo, to neigh, to roar	grupo	alternativoj	prononco
level	civila	zivil, zivil, nichtmilitärisch	civil, civilian, non-military	grupo	alternativoj	prononco
level	norvego	ein Norweger	a Norwegian person	grupo	alternativoj	prononco
level	indigni	empört sein, sich ärgern	to be indignant, to resent	grupo	alternativoj	prononco
level	simbolo	ein Symbol	a symbol	grupo	alternativoj	prononco
level	genro	ein Geschlecht	a gender	grupo	alternativoj	prononco
level	brando	ein Brandy	a brandy	grupo	alternativoj	prononco
level	longitudo	Längengrad	longitude	grupo	alternativoj	prononco
level	ĉerko	ein Sarg, eine Schatulle	a coffin, a casket	grupo	alternativoj	prononco
level	lernoobjekto	ein Lernfach	a lernin subject	grupo	alternativoj	prononco
level	lernohoro	eine Lernstunde	a learning hour	grupo	alternativoj	prononco
